名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
多治見麻子,09,パイオニアレッドウィングス,5,7,31,14,1,45.2,41.9,0,0,0,1,15,0,1,5,2,2,0,15,,2.0,0.1,6.7,100.0
多治見麻子,10,パイオニアレッドウィングス,5,13,36,14,1,38.9,36.1,0,0,0,6,28,1,0,9,2,1,0,21,,1.1,0.5,11.6,50.0
多治見麻子,12,パイオニアレッドウィングス,5,27,111,48,8,43.2,36.0,0,0,0,8,62,1,5,10,5,5,0,57,,1.8,0.3,3.6,100.0
大山加奈,01,東レアローズ,12,26,236,96,10,40.7,36.4,22,5,2,11,94,4,6,37,70,43,0,111,22.7,3.7,0.4,12.5,61.4
大山加奈,02,東レアローズ,12,17,153,52,6,34.0,30.1,12,1,3,4,58,0,0,17,37,21,0,56,8.3,3.1,0.2,7.3,56.8
大山加奈,09,東レアローズ,12,8,78,34,1,43.6,42.3,9,4,0,4,31,1,2,15,28,14,0,39,44.4,4.2,0.5,13.7,50.0
大山加奈,10,東レアローズ,12,12,59,22,3,37.3,32.2,7,4,0,0,31,0,1,10,31,21,0,22,57.1,1.8,0.0,7.3,67.7
大山加奈,12,東レアローズ,12,22,201,86,13,42.8,36.3,19,7,1,7,81,3,11,29,71,45,0,96,36.8,3.9,0.3,9.3,63.4
大山未希,01,東レアローズ,16,8,0,0,0,,,0,0,0,0,15,1,1,5,7,2,0,1,,0.0,0.0,13.3,28.6
大山未希,02,東レアローズ,16,3,0,0,0,,,0,0,0,0,3,0,0,0,3,2,0,0,,0.0,0.0,0.0,66.7
大山未希,09,東レアローズ,16,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
大山未希,10,東レアローズ,16,7,0,0,0,,,0,0,0,0,11,0,2,1,4,3,0,0,,0.0,0.0,-2.3,75.0
大山未希,12,東レアローズ,16,4,0,0,0,,,0,0,0,0,6,0,0,1,0,0,0,0,,0.0,0.0,4.2,
大村加奈子,01,久光製薬スプリングス,8,31,76,29,4,38.2,32.9,0,0,0,14,65,1,13,4,2,1,0,44,,0.9,0.5,-1.9,50.0
大村加奈子,02,久光製薬スプリングス,8,17,37,17,2,45.9,40.5,0,0,0,13,46,1,5,12,4,2,0,31,,1.0,0.8,6.0,50.0
大村加奈子,09,久光製薬スプリングス,8,6,43,19,0,44.2,44.2,0,0,0,2,18,2,5,2,2,1,0,23,,3.2,0.3,6.9,50.0
大村加奈子,10,久光製薬スプリングス,8,17,39,17,0,43.6,43.6,0,0,0,4,34,1,8,4,4,2,0,22,,1.0,0.2,0.0,50.0
大村加奈子,12,久光製薬スプリングス,8,28,91,39,4,42.9,38.5,0,0,0,13,69,3,11,18,7,4,0,55,,1.4,0.5,6.9,57.1
大槻めぐみ,12,東レアローズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大沼綾子,01,日立リヴァーレ,4,31,272,104,12,38.2,33.8,3,0,2,11,106,4,9,30,3,3,0,119,0.0,3.4,0.4,8.7,100.0
大沼綾子,02,日立リヴァーレ,4,19,134,51,7,38.1,32.8,0,0,0,5,57,3,4,21,4,2,0,59,,2.7,0.3,12.7,50.0
大沼綾子,09,日立リヴァーレ,4,7,50,29,0,58.0,58.0,0,0,0,5,24,0,3,4,1,1,0,34,,4.1,0.7,1.0,100.0
大沼綾子,10,日立リヴァーレ,4,19,133,59,4,44.4,41.4,1,0,0,12,55,3,6,17,1,1,0,74,0.0,3.1,0.6,10.5,100.0
大沼綾子,12,日立リヴァーレ,4,30,278,119,10,42.8,39.2,0,0,0,11,93,1,4,39,3,2,0,131,,4.0,0.4,10.5,66.7
大貫美奈子,01,NECレッドロケッツ,3,23,9,4,0,44.4,44.4,0,0,0,4,71,1,17,24,3,0,0,9,,0.2,0.2,3.9,0.0
大貫美奈子,02,NECレッドロケッツ,3,26,10,3,0,30.0,30.0,0,0,0,5,99,4,8,36,2,0,0,12,,0.1,0.2,11.1,0.0
大貫美奈子,09,NECレッドロケッツ,3,8,6,1,0,16.7,16.7,1,0,0,1,33,5,6,9,0,0,0,7,0.0,0.1,0.1,17.4,
大貫美奈子,10,NECレッドロケッツ,3,18,7,5,0,71.4,71.4,0,0,0,3,75,4,19,19,1,0,0,12,,0.3,0.2,5.3,0.0
大貫美奈子,12,NECレッドロケッツ,3,33,11,6,1,54.5,45.5,0,0,0,10,118,6,23,39,2,0,0,22,,0.2,0.3,8.5,0.0
奥村奈津子,01,パイオニアレッドウィングス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥村奈津子,02,パイオニアレッドウィングス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥村奈津子,12,パイオニアレッドウィングス,18,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
宝来麻紀子,01,JTマーヴェラス,9,28,124,56,6,45.2,40.3,1,0,0,14,105,1,1,31,5,4,0,71,0.0,2.0,0.5,8.1,80.0
宝来麻紀子,02,JTマーヴェラス,9,18,90,31,5,34.4,28.9,1,0,1,16,56,1,0,15,6,3,0,48,0.0,1.7,0.9,8.5,50.0
宝来麻紀子,09,JTマーヴェラス,9,3,10,5,0,50.0,50.0,0,0,0,1,9,1,0,3,0,0,0,7,,1.7,0.3,19.4,
宝来麻紀子,10,JTマーヴェラス,9,21,97,49,4,50.5,46.4,1,1,0,16,66,1,0,25,3,0,0,66,100.0,2.3,0.8,11.0,0.0
宝来麻紀子,12,JTマーヴェラス,9,27,123,55,6,44.7,39.8,1,0,0,17,94,1,2,26,12,7,0,73,0.0,2.0,0.6,7.4,58.3
宣美幸,09,武富士バンブー,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小出真弓,01,武富士バンブー,4,7,3,0,1,0.0,-33.3,0,0,0,0,9,0,0,4,4,2,0,0,,0.0,0.0,11.1,50.0
小出真弓,02,武富士バンブー,4,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
小出真弓,10,武富士バンブー,4,10,0,0,0,,,0,0,0,0,14,0,1,6,0,0,0,0,,0.0,0.0,8.9,
小出真弓,12,武富士バンブー,4,9,6,2,0,33.3,33.3,0,0,0,0,10,0,3,2,8,4,0,2,,0.2,0.0,-2.5,50.0
小山修加,01,久光製薬スプリングス,5,22,0,0,0,,,0,0,0,0,30,2,10,10,0,0,0,2,,0.0,0.0,6.7,
小山修加,02,久光製薬スプリングス,5,7,0,0,0,,,0,0,0,0,8,1,4,1,0,0,0,1,,0.0,0.0,3.1,
小山修加,09,久光製薬スプリングス,5,3,10,4,0,40.0,40.0,1,0,0,0,9,2,2,1,1,0,0,6,0.0,1.3,0.0,19.4,0.0
小山修加,10,久光製薬スプリングス,5,12,69,29,9,42.0,29.0,17,7,4,6,49,6,12,11,18,8,0,41,41.2,2.4,0.5,11.7,44.4
小山修加,12,久光製薬スプリングス,5,7,0,0,0,,,0,0,0,0,8,0,1,2,0,0,0,0,,0.0,0.0,3.1,
小松留美,01,武富士バンブー,16,4,18,7,1,38.9,33.3,0,0,0,0,8,0,1,1,1,0,0,7,,1.8,0.0,0.0,0.0
小松留美,02,武富士バンブー,16,2,1,0,0,0.0,0.0,0,0,0,1,2,0,2,0,0,0,0,1,,0.0,0.5,-25.0,
小松留美,09,武富士バンブー,16,5,11,5,0,45.5,45.5,0,0,0,1,16,0,0,7,1,1,0,6,,1.0,0.2,10.9,100.0
小松留美,10,武富士バンブー,16,12,29,14,0,48.3,48.3,0,0,0,2,27,0,0,11,2,1,0,16,,1.2,0.2,10.2,50.0
小松留美,12,武富士バンブー,16,15,42,12,2,28.6,23.8,0,0,0,1,31,0,0,6,7,5,0,13,,0.8,0.1,4.8,71.4
小林亜里沙,01,シーガルズ,17,5,7,1,1,14.3,0.0,0,0,0,1,0,0,0,0,0,0,0,2,,0.2,0.2,,
小林亜里沙,02,シーガルズ,17,6,11,7,1,63.6,54.5,0,0,0,1,10,1,0,3,3,2,0,9,,1.2,0.2,17.5,66.7
小林亜里沙,09,シーガルズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小林亜里沙,12,シーガルズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小濱ゆみ,10,パイオニアレッドウィングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小玉佐知子,01,東レアローズ,2,26,6,0,0,0.0,0.0,0,0,0,1,107,0,2,30,1,0,0,1,,0.0,0.0,6.5,0.0
小玉佐知子,02,東レアローズ,2,19,4,2,0,50.0,50.0,0,0,0,2,64,2,2,23,2,0,0,6,,0.1,0.1,11.3,0.0
小玉佐知子,09,東レアローズ,2,8,2,1,1,50.0,0.0,0,0,0,0,25,0,0,11,0,0,0,1,,0.1,0.0,11.0,
小玉佐知子,10,東レアローズ,2,24,5,3,0,60.0,60.0,0,0,0,2,97,1,2,23,0,0,0,6,,0.1,0.1,6.4,
小玉佐知子,12,東レアローズ,2,22,6,3,0,50.0,50.0,0,0,0,5,76,3,0,22,1,0,0,11,,0.1,0.2,11.2,0.0
小菅真弓,01,シーガルズ,41,16,0,0,0,,,0,0,0,0,12,0,0,1,0,0,0,0,,0.0,0.0,2.1,
小菅真弓,02,シーガルズ,41,19,0,0,0,,,0,0,0,0,19,0,0,6,0,0,0,0,,0.0,0.0,7.9,
小菅真弓,09,シーガルズ,41,7,2,1,0,50.0,50.0,0,0,0,2,14,0,0,6,0,0,0,3,,0.1,0.3,10.7,
小菅真弓,10,シーガルズ,41,13,0,0,0,,,0,0,0,0,7,0,1,4,0,0,0,0,,0.0,0.0,10.7,
小菅真弓,12,シーガルズ,41,29,8,4,0,50.0,50.0,1,0,0,6,65,3,0,20,0,0,0,13,0.0,0.1,0.2,12.3,
小野優美子,01,シーガルズ,5,10,0,0,0,,,0,0,0,0,21,2,0,7,21,15,0,2,,0.0,0.0,17.9,71.4
小野優美子,02,シーガルズ,5,17,0,0,0,,,0,0,0,0,11,0,1,3,69,24,0,0,,0.0,0.0,4.5,34.8
山口舞,01,シーガルズ,2,19,109,36,4,33.0,29.4,0,0,0,7,68,2,5,6,65,46,0,45,,1.9,0.4,3.3,70.8
山口舞,02,シーガルズ,2,25,144,49,9,34.0,27.8,1,0,0,2,111,2,1,29,97,63,0,53,0.0,2.0,0.1,8.1,64.9
山口舞,09,シーガルズ,2,8,42,19,2,45.2,40.5,1,0,1,6,36,1,0,17,28,15,0,26,0.0,2.4,0.8,14.6,53.6
山口舞,10,シーガルズ,2,19,88,36,4,40.9,36.4,1,0,0,11,81,2,2,27,75,42,0,49,0.0,1.9,0.6,10.2,56.0
山口舞,12,シーガルズ,2,32,201,77,13,38.3,31.8,2,1,0,21,126,1,4,34,126,67,0,99,50.0,2.4,0.7,6.7,53.2
山城未沙,01,日立リヴァーレ,10,1,3,0,0,0.0,0.0,0,0,0,0,2,1,0,1,0,0,0,1,,0.0,0.0,62.5,
山城未沙,02,日立リヴァーレ,10,2,2,1,0,50.0,50.0,0,0,0,0,3,0,0,1,3,1,0,1,,0.5,0.0,8.3,33.3
山城未沙,09,日立リヴァーレ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山城未沙,10,日立リヴァーレ,10,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本愛,09,NECレッドロケッツ,5,8,66,28,4,42.4,36.4,9,5,2,2,35,3,5,12,5,3,0,33,55.6,3.5,0.2,13.6,60.0
山本愛,10,NECレッドロケッツ,5,18,81,37,10,45.7,33.3,5,1,2,7,69,1,7,18,9,8,0,45,20.0,2.1,0.4,5.4,88.9
山本愛,12,NECレッドロケッツ,5,33,161,74,11,46.0,39.1,0,0,0,32,108,4,10,27,8,5,0,110,,2.2,1.0,7.6,62.5
岡野弘子,01,シーガルズ,15,19,10,6,0,60.0,60.0,0,0,0,4,51,1,0,11,2,1,0,11,,0.3,0.2,7.4,50.0
岡野弘子,02,シーガルズ,15,25,8,3,0,37.5,37.5,0,0,0,3,56,1,1,16,0,0,0,7,,0.1,0.1,8.5,
岡野弘子,09,シーガルズ,15,7,4,2,0,50.0,50.0,0,0,0,1,17,1,1,7,0,0,0,4,,0.3,0.1,14.7,
岡野弘子,10,シーガルズ,15,19,8,7,0,87.5,87.5,0,0,0,3,55,4,0,22,0,0,0,14,,0.4,0.2,17.3,
岡野弘子,12,シーガルズ,15,29,8,2,0,25.0,25.0,2,0,0,3,63,1,0,22,0,0,0,6,0.0,0.1,0.1,10.3,
岡野知子,01,デンソーエアリービーズ,14,27,223,79,11,35.4,30.5,2,0,0,10,105,2,1,32,175,123,0,91,0.0,2.9,0.4,9.3,70.3
岡野知子,02,デンソーエアリービーズ,14,22,191,69,12,36.1,29.8,2,0,1,7,82,4,1,32,156,107,0,80,0.0,3.1,0.3,14.3,68.6
岡野知子,09,デンソーエアリービーズ,14,7,51,17,6,33.3,21.6,0,0,0,4,25,0,1,14,60,33,0,21,,2.4,0.6,13.0,55.0
岡野知子,10,デンソーエアリービーズ,14,18,145,48,16,33.1,22.1,0,0,0,6,48,1,3,16,103,57,0,55,,2.7,0.3,8.9,55.3
岡野知子,12,デンソーエアリービーズ,14,30,262,84,18,32.1,25.2,1,0,0,17,96,0,4,31,185,124,0,101,0.0,2.8,0.6,7.0,67.0
川井梅香,01,シーガルズ,25,16,140,39,3,27.9,25.7,0,0,0,5,45,1,1,4,26,17,0,45,,2.4,0.3,3.9,65.4
川井梅香,02,シーガルズ,25,16,109,39,4,35.8,32.1,0,0,0,4,36,1,3,10,20,15,0,44,,2.4,0.2,7.6,75.0
川井梅香,09,シーガルズ,25,3,15,4,0,26.7,26.7,0,0,0,1,5,0,1,2,4,2,0,5,,1.3,0.3,5.0,50.0
川井梅香,10,シーガルズ,25,19,173,60,7,34.7,30.6,2,0,0,10,75,1,3,15,58,34,0,71,0.0,3.2,0.5,5.3,58.6
川井梅香,12,シーガルズ,25,24,188,44,2,23.4,22.3,0,0,0,8,68,3,2,12,71,40,0,55,,1.8,0.3,8.1,56.3
平山恵,01,JTマーヴェラス,15,8,0,0,0,,,0,0,0,0,0,0,0,0,69,38,0,0,,0.0,0.0,,55.1
平山恵,02,JTマーヴェラス,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平山恵,10,JTマーヴェラス,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平山恵,12,JTマーヴェラス,15,22,0,0,0,,,0,0,0,0,1,0,0,0,184,134,0,0,,0.0,0.0,0.0,72.8
庄司夕起,01,パイオニアレッドウィングス,4,7,9,2,0,22.2,22.2,0,0,0,2,8,0,0,1,1,1,0,4,,0.3,0.3,3.1,100.0
庄司夕起,09,パイオニアレッドウィングス,4,7,45,10,5,22.2,11.1,8,0,2,0,22,2,1,7,5,2,0,12,0.0,1.4,0.0,15.9,40.0
庄司夕起,10,パイオニアレッドウィングス,4,18,67,27,4,40.3,34.3,0,0,0,7,56,3,4,22,4,3,0,37,,1.5,0.4,13.4,75.0
庄司夕起,12,パイオニアレッドウィングス,4,4,7,2,0,28.6,28.6,0,0,0,0,12,0,1,5,0,0,0,2,,0.5,0.0,8.3,
後藤恵里,01,武富士バンブー,18,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
後藤恵里,02,武富士バンブー,18,2,5,3,0,60.0,60.0,0,0,0,2,6,0,1,0,1,1,0,5,,1.5,1.0,-4.2,100.0
後藤恵里,09,武富士バンブー,18,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
後藤恵里,10,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
後藤恵里,12,武富士バンブー,18,9,34,17,3,50.0,41.2,0,0,0,2,16,1,1,4,1,0,0,20,,1.9,0.2,10.9,0.0
成田郁久美,01,久光製薬スプリングス,2,31,119,55,6,46.2,41.2,0,0,0,16,100,2,6,22,222,173,0,73,,1.8,0.5,6.0,77.9
成田郁久美,02,久光製薬スプリングス,2,17,70,28,4,40.0,34.3,1,0,0,12,60,1,4,13,113,79,0,41,0.0,1.6,0.7,5.4,69.9
成田郁久美,09,久光製薬スプリングス,2,6,18,4,2,22.2,11.1,0,0,0,1,23,1,7,6,79,58,0,6,,0.7,0.2,3.3,73.4
成田郁久美,10,久光製薬スプリングス,2,18,50,19,4,38.0,30.0,0,0,0,6,67,0,10,20,147,102,0,25,,1.1,0.3,3.7,69.4
成田郁久美,12,久光製薬スプリングス,2,28,107,38,5,35.5,30.8,0,0,0,23,89,3,4,20,225,152,0,64,,1.4,0.8,7.9,67.6
有田佳織,01,NECレッドロケッツ,6,23,0,0,0,,,0,0,0,0,0,0,0,0,142,109,0,0,,0.0,0.0,,76.8
有田佳織,02,NECレッドロケッツ,6,26,0,0,0,,,0,0,0,0,0,0,0,0,151,101,0,0,,0.0,0.0,,66.9
有田佳織,10,NECレッドロケッツ,6,17,0,0,0,,,0,0,0,0,1,0,0,0,49,30,0,0,,0.0,0.0,0.0,61.2
有田佳織,12,NECレッドロケッツ,6,33,0,0,0,,,0,0,0,0,0,0,0,0,200,144,0,0,,0.0,0.0,,72.0
有田沙織,01,NECレッドロケッツ,12,23,165,66,16,40.0,30.3,1,0,0,5,86,1,8,31,126,92,0,72,0.0,2.9,0.2,7.8,73.0
有田沙織,02,NECレッドロケッツ,12,26,177,76,16,42.9,33.9,0,0,0,11,84,3,5,24,98,66,0,90,,2.9,0.4,9.2,67.3
有田沙織,10,NECレッドロケッツ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
有田沙織,12,NECレッドロケッツ,12,33,221,79,11,35.7,30.8,0,0,0,15,137,6,12,44,174,106,0,100,,2.4,0.5,10.2,60.9
朝倉香苗,01,JTマーヴェラス,11,23,0,0,0,,,0,0,0,0,0,0,0,0,150,94,0,0,,0.0,0.0,,62.7
朝倉香苗,02,JTマーヴェラス,11,18,0,0,0,,,0,0,0,0,0,0,0,0,117,83,0,0,,0.0,0.0,,70.9
朝倉香苗,09,JTマーヴェラス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
朝倉香苗,10,JTマーヴェラス,11,13,0,0,0,,,0,0,0,0,0,0,0,0,21,11,0,0,,0.0,0.0,,52.4
朝倉香苗,12,JTマーヴェラス,11,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木村智香子,01,デンソーエアリービーズ,10,23,163,52,6,31.9,28.2,2,1,1,4,63,1,7,13,113,66,0,57,50.0,2.3,0.2,4.0,58.4
木村智香子,02,デンソーエアリービーズ,10,22,233,65,6,27.9,25.3,0,0,0,2,84,3,2,26,135,84,0,70,,3.0,0.1,10.7,62.2
木村智香子,09,デンソーエアリービーズ,10,3,17,5,1,29.4,23.5,0,0,0,1,10,0,4,1,11,5,0,6,,1.7,0.3,-7.5,45.5
木村智香子,10,デンソーエアリービーズ,10,15,101,39,4,38.6,34.7,2,0,1,2,48,0,6,12,59,30,0,41,0.0,2.6,0.1,3.1,50.8
木村智香子,12,デンソーエアリービーズ,10,26,261,70,10,26.8,23.0,4,0,0,2,101,8,2,12,119,85,0,80,0.0,2.7,0.1,10.4,71.4
木村沙織,01,東レアローズ,17,26,165,74,7,44.8,40.6,0,0,0,4,97,7,6,23,137,86,0,85,,2.8,0.2,11.6,62.8
木村沙織,02,東レアローズ,17,19,106,42,7,39.6,33.0,0,0,0,3,68,1,6,20,116,71,0,46,,2.2,0.2,6.6,61.2
木村沙織,09,東レアローズ,17,8,50,24,5,48.0,38.0,1,1,0,1,32,4,3,15,41,28,0,29,100.0,3.0,0.1,21.9,68.3
木村沙織,10,東レアローズ,17,24,166,80,5,48.2,45.2,2,0,0,9,102,7,13,34,131,81,0,96,0.0,3.3,0.4,12.0,61.8
木村沙織,12,東レアローズ,17,22,148,61,9,41.2,35.1,1,1,0,2,102,7,8,22,139,90,0,70,100.0,2.8,0.1,10.3,64.7
杉山祥子,01,NECレッドロケッツ,2,23,131,65,6,49.6,45.0,0,0,0,18,90,4,6,26,9,8,0,87,,2.8,0.8,10.0,88.9
杉山祥子,02,NECレッドロケッツ,2,26,139,61,6,43.9,39.6,0,0,0,18,96,5,2,30,7,3,0,84,,2.3,0.7,12.5,42.9
杉山祥子,09,NECレッドロケッツ,2,8,61,28,3,45.9,41.0,0,0,0,10,30,0,5,8,2,0,0,38,,3.5,1.2,2.5,0.0
杉山祥子,10,NECレッドロケッツ,2,18,100,42,11,42.0,31.0,0,0,0,18,66,3,4,20,4,4,0,63,,2.3,1.0,10.6,100.0
杉山祥子,12,NECレッドロケッツ,2,33,177,69,10,39.0,33.3,0,0,0,35,136,4,10,42,12,6,0,108,,2.1,1.1,8.8,50.0
杉本早希,10,パイオニアレッドウィングス,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
村田奈都美,09,シーガルズ,12,2,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
村田奈都美,10,シーガルズ,12,1,0,0,0,,,0,0,0,0,1,0,1,0,2,1,0,0,,0.0,0.0,-25.0,50.0
東山由香,01,茂原アルカス,4,19,0,0,0,,,0,0,0,0,32,1,0,13,0,0,0,1,,0.0,0.0,13.3,
東山由香,02,茂原アルカス,4,13,0,0,0,,,0,0,0,0,15,1,0,4,0,0,0,1,,0.0,0.0,13.3,
東山由香,09,茂原アルカス,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
東山由香,10,茂原アルカス,4,16,0,0,0,,,0,0,0,0,25,2,2,9,0,0,0,2,,0.0,0.0,15.0,
東山由香,12,茂原アルカス,4,14,0,0,0,,,0,0,0,0,16,0,1,4,0,0,0,0,,0.0,0.0,4.7,
松下友香,02,デンソーエアリービーズ,13,7,0,0,0,,,0,0,0,0,15,1,0,7,0,0,0,1,,0.0,0.0,18.3,
松下友香,09,デンソーエアリービーズ,13,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
松下友香,10,デンソーエアリービーズ,13,7,0,0,0,,,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
松下友香,12,デンソーエアリービーズ,13,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
松崎さ代子,01,NECレッドロケッツ,7,23,142,57,9,40.1,33.8,11,5,2,18,57,3,12,19,2,2,0,78,45.5,2.5,0.8,8.3,100.0
松崎さ代子,02,NECレッドロケッツ,7,26,162,57,8,35.2,30.2,8,3,2,16,44,0,7,12,8,6,0,73,37.5,2.2,0.6,2.8,75.0
松崎さ代子,09,NECレッドロケッツ,7,8,69,21,6,30.4,21.7,10,4,0,3,30,3,8,5,6,5,0,27,40.0,2.6,0.4,7.5,83.3
松崎さ代子,10,NECレッドロケッツ,7,18,206,74,17,35.9,27.7,11,5,4,10,42,0,5,12,6,1,0,84,45.5,4.1,0.6,4.2,16.7
松崎さ代子,12,NECレッドロケッツ,7,33,297,105,17,35.4,29.6,57,24,8,21,108,2,18,30,20,15,0,128,42.1,3.2,0.6,4.6,75.0
松田祥子,01,NECレッドロケッツ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田祥子,09,NECレッドロケッツ,19,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松田祥子,10,NECレッドロケッツ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
板橋恵,01,日立リヴァーレ,2,31,19,9,1,47.4,42.1,1,0,0,3,90,3,9,27,0,0,0,15,0.0,0.3,0.1,8.3,
板橋恵,02,日立リヴァーレ,2,19,10,5,1,50.0,40.0,0,0,0,0,53,0,3,12,0,0,0,5,,0.3,0.0,4.2,
板橋恵,09,日立リヴァーレ,2,7,2,1,0,50.0,50.0,0,0,0,1,22,1,4,2,0,0,0,3,,0.1,0.1,2.3,
板橋恵,10,日立リヴァーレ,2,19,9,4,0,44.4,44.4,0,0,0,3,60,1,3,20,3,0,0,8,,0.2,0.2,8.8,0.0
板橋恵,12,日立リヴァーレ,2,30,14,7,1,50.0,42.9,0,0,0,3,93,3,4,18,1,1,0,13,,0.2,0.1,7.0,100.0
栗原恵,01,パイオニアレッドウィングス,1,27,174,67,18,38.5,28.2,26,9,1,7,137,9,17,51,108,61,0,83,34.6,2.5,0.3,12.8,56.5
栗原恵,02,パイオニアレッドウィングス,1,18,157,57,8,36.3,31.2,7,5,0,12,91,9,13,37,63,37,0,78,71.4,3.2,0.7,16.5,58.7
栗原恵,09,パイオニアレッドウィングス,1,7,53,22,2,41.5,37.7,5,1,0,1,18,0,3,8,18,11,0,23,20.0,3.1,0.1,6.9,61.1
栗原恵,10,パイオニアレッドウィングス,1,22,189,83,13,43.9,37.0,26,12,3,8,80,6,10,34,103,58,0,97,46.2,3.8,0.4,15.0,56.3
栗原恵,12,パイオニアレッドウィングス,1,27,211,88,14,41.7,35.1,42,15,5,11,135,15,21,56,88,53,0,114,35.7,3.3,0.4,17.6,60.2
梅尾千草,01,NECレッドロケッツ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅尾千草,02,NECレッドロケッツ,9,4,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅尾千草,09,NECレッドロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅尾千草,10,NECレッドロケッツ,9,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅尾千草,12,NECレッドロケッツ,9,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
森和代,01,シーガルズ,21,19,162,73,8,45.1,40.1,4,2,1,9,70,3,3,13,52,31,0,85,50.0,3.8,0.5,7.9,59.6
森和代,02,シーガルズ,21,25,195,73,16,37.4,29.2,2,0,1,17,74,0,2,19,85,52,0,90,0.0,2.9,0.7,5.7,61.2
森和代,09,シーガルズ,21,8,59,27,2,45.8,42.4,0,0,0,5,24,0,0,10,25,16,0,32,,3.4,0.6,10.4,64.0
森和代,10,シーガルズ,21,19,172,73,7,42.4,38.4,5,1,1,14,67,1,1,22,61,33,0,88,20.0,3.8,0.7,9.3,54.1
森和代,12,シーガルズ,21,32,259,113,16,43.6,37.5,7,0,2,17,118,2,3,34,106,62,0,132,0.0,3.5,0.5,8.3,58.5
榛澤舞子,01,パイオニアレッドウィングス,9,11,1,0,0,0.0,0.0,0,0,0,0,17,4,0,6,2,1,0,4,,0.0,0.0,32.4,50.0
榛澤舞子,02,パイオニアレッドウィングス,9,11,3,1,0,33.3,33.3,0,0,0,0,16,1,3,2,5,3,0,2,,0.1,0.0,4.7,60.0
榛澤舞子,09,パイオニアレッドウィングス,9,5,41,13,3,31.7,24.4,1,0,0,1,15,2,2,6,37,21,0,16,0.0,2.6,0.2,20.0,56.8
榛澤舞子,10,パイオニアレッドウィングス,9,15,70,32,5,45.7,38.6,0,0,0,1,53,1,9,14,39,20,0,34,,2.1,0.1,4.2,51.3
