名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
藪田美穂子,11,トヨタ車体クインシーズ,17,6,21,4,2,19.0,9.5,3,0,1,1,18,1,0,6,36,16,5,0.0,0.7,0.2,13.9,51.4
藪田美穂子,12,トヨタ車体クインシーズ,17,3,3,0,0,0.0,0.0,0,0,0,0,5,0,0,2,19,6,6,,0.0,0.0,10.0,47.4
西村弥菜美,01,岡山シーガルズ,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
西村弥菜美,11,岡山シーガルズ,10,10,20,2,2,10.0,0.0,0,0,0,0,17,0,1,8,21,14,4,,0.2,0.0,10.3,76.2
西村弥菜美,12,岡山シーガルズ,10,10,8,2,0,25.0,25.0,0,0,0,0,14,0,1,2,26,12,4,,0.2,0.0,1.8,53.8
谷七海,01,PFUブルーキャッツ,7,21,0,0,0,,,0,0,0,0,0,0,0,0,61,21,15,,0.0,0.0,,46.7
谷七海,02,PFUブルーキャッツ,7,17,0,0,0,,,0,0,0,0,0,0,0,0,58,21,12,,0.0,0.0,,46.6
谷七海,11,PFUブルーキャッツ,7,27,0,0,0,,,0,0,0,0,0,0,0,0,101,42,20,,0.0,0.0,,51.5
谷七海,12,PFUブルーキャッツ,7,11,0,0,0,,,0,0,0,0,0,0,0,0,24,9,6,,0.0,0.0,,50.0
辻彩乃,01,トヨタ車体クインシーズ,9,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
辻彩乃,12,トヨタ車体クインシーズ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
遠井萌仁,01,日立リヴァーレ,12,5,20,6,1,30.0,25.0,0,0,0,0,9,0,2,1,23,9,1,,1.2,0.0,-2.8,41.3
遠井萌仁,02,日立リヴァーレ,12,3,6,4,0,66.7,66.7,0,0,0,0,7,0,1,1,15,5,6,,1.3,0.0,0.0,53.3
遠井萌仁,11,日立リヴァーレ,12,12,63,29,2,46.0,42.9,0,0,0,4,42,2,2,8,66,29,19,,2.4,0.3,8.3,58.3
遠井萌仁,12,日立リヴァーレ,12,3,16,5,2,31.2,18.8,0,0,0,1,7,1,0,2,22,12,9,,1.7,0.3,21.4,75.0
野本梨佳,01,久光製薬スプリングス,8,24,175,63,8,36.0,31.4,12,4,1,8,56,1,4,18,27,7,7,33.3,2.6,0.3,8.0,38.9
野本梨佳,02,久光製薬スプリングス,8,9,61,27,3,44.3,39.3,5,0,0,0,14,0,1,4,5,0,1,0.0,3.0,0.0,5.4,10.0
野村明日香,01,デンソーエアリービーズ,17,6,17,6,0,35.3,35.3,0,0,0,2,29,2,1,15,0,0,0,,1.0,0.3,19.0,
野村明日香,02,デンソーエアリービーズ,17,24,67,25,4,37.3,31.3,0,0,0,8,80,2,7,27,1,1,0,,1.0,0.3,8.8,100.0
野村明日香,11,デンソーエアリービーズ,17,8,16,4,1,25.0,18.8,0,0,0,4,26,2,2,7,0,0,0,,0.5,0.5,12.5,
野村明日香,12,デンソーエアリービーズ,17,11,30,7,2,23.3,16.7,0,0,0,7,43,3,6,12,1,1,0,,0.6,0.6,10.5,100.0
金本望,01,トヨタ車体クインシーズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金本望,02,トヨタ車体クインシーズ,14,1,4,1,0,25.0,25.0,0,0,0,0,1,0,0,0,0,0,0,,1.0,0.0,0.0,
金本望,11,トヨタ車体クインシーズ,14,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金本望,12,トヨタ車体クインシーズ,14,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
金森晴香,02,久光製薬スプリングス,21,4,12,5,0,41.7,41.7,0,0,0,0,12,1,0,4,0,0,0,,1.2,0.0,16.7,
金森晴香,11,久光製薬スプリングス,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金田修佳,01,岡山シーガルズ,18,22,294,112,8,38.1,35.4,6,1,0,4,85,3,1,27,149,63,37,16.7,5.1,0.2,11.2,54.7
金田修佳,02,岡山シーガルズ,18,18,223,76,7,34.1,30.9,5,1,1,2,56,2,1,8,128,48,30,20.0,4.2,0.1,6.7,49.2
金田修佳,11,岡山シーガルズ,18,23,246,85,9,34.6,30.9,6,0,1,2,72,2,3,18,132,67,25,0.0,3.7,0.1,8.0,60.2
金田修佳,12,岡山シーガルズ,18,10,86,23,2,26.7,24.4,1,0,0,4,33,1,0,11,53,29,8,0.0,2.3,0.4,11.4,62.3
鈴木裕子,01,デンソーエアリービーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木裕子,02,デンソーエアリービーズ,6,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鈴木裕子,11,デンソーエアリービーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木裕子,12,デンソーエアリービーズ,6,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鍋谷友理枝,01,デンソーエアリービーズ,15,13,142,62,5,43.7,40.1,15,4,2,2,49,4,5,15,105,43,28,26.7,4.8,0.2,13.3,54.3
鍋谷友理枝,02,デンソーエアリービーズ,15,20,244,81,10,33.2,29.1,14,2,1,4,63,4,4,23,149,76,29,14.3,4.0,0.2,13.9,60.7
鍋谷友理枝,11,デンソーエアリービーズ,15,21,242,74,17,30.6,23.6,20,7,3,3,67,3,2,17,81,39,19,35.0,3.5,0.1,10.1,59.9
鍋谷友理枝,12,デンソーエアリービーズ,15,13,120,43,6,35.8,30.8,13,3,0,3,42,3,3,14,70,35,18,23.1,3.3,0.2,13.7,62.9
長内美和子,01,日立リヴァーレ,13,26,250,91,16,36.4,30.0,17,5,4,4,83,2,10,15,231,100,53,29.4,3.5,0.2,3.9,54.8
長内美和子,02,日立リヴァーレ,13,10,105,40,8,38.1,30.5,3,3,0,3,28,4,3,6,79,29,18,100.0,4.0,0.3,17.0,48.1
長内美和子,11,日立リヴァーレ,13,23,287,82,25,28.6,19.9,20,7,4,10,78,2,10,17,192,88,47,35.0,3.6,0.4,4.8,58.1
長内美和子,12,日立リヴァーレ,13,15,173,58,7,33.5,29.5,15,4,2,2,47,4,4,11,100,56,19,26.7,3.9,0.1,12.2,65.5
長瀬そら,01,岡山シーガルズ,26,3,5,2,0,40.0,40.0,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0,,0.0
間橋香織,01,日立リヴァーレ,1,3,10,6,1,60.0,50.0,2,1,1,0,4,0,0,0,1,0,1,50.0,2.0,0.0,0.0,50.0
間橋香織,02,日立リヴァーレ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
間橋香織,11,日立リヴァーレ,1,4,6,1,1,16.7,0.0,0,0,0,0,0,0,0,0,2,0,2,,0.2,0.0,,50.0
間橋香織,12,日立リヴァーレ,1,2,7,0,1,0.0,-14.3,1,0,0,0,1,0,0,0,4,1,1,0.0,0.0,0.0,0.0,37.5
関菜々巳,01,東レアローズ,14,29,12,10,0,83.3,83.3,0,0,0,3,121,6,4,39,1,0,0,,0.3,0.1,12.2,0.0
関菜々巳,02,東レアローズ,14,20,14,10,0,71.4,71.4,0,0,0,3,119,7,5,38,1,0,0,,0.5,0.2,12.8,0.0
関菜々巳,11,東レアローズ,14,20,9,2,0,22.2,22.2,0,0,0,2,92,3,3,25,2,0,0,,0.1,0.1,9.2,0.0
関菜々巳,12,東レアローズ,14,10,4,4,0,100.0,100.0,0,0,0,2,45,1,2,13,0,0,0,,0.4,0.2,8.3,
雪丸梢,01,KUROBEアクアフェアリーズ,7,9,63,17,1,27.0,25.4,0,0,0,4,20,0,2,4,1,0,1,,1.9,0.4,2.5,50.0
雪丸梢,02,KUROBEアクアフェアリーズ,7,16,61,22,0,36.1,36.1,0,0,0,7,45,1,5,8,1,0,1,,1.4,0.4,3.9,50.0
雪丸梢,11,KUROBEアクアフェアリーズ,7,10,42,13,0,31.0,31.0,0,0,0,1,27,1,2,4,3,0,1,,1.3,0.1,5.6,16.7
雪丸梢,12,KUROBEアクアフェアリーズ,7,7,45,20,3,44.4,37.8,0,0,0,2,12,0,0,4,0,0,0,,2.9,0.3,8.3,
青柳京古,01,埼玉上尾メディックス,11,21,61,22,1,36.1,34.4,0,0,0,12,83,7,6,24,4,2,1,,1.0,0.6,13.9,62.5
青柳京古,02,埼玉上尾メディックス,11,10,31,11,2,35.5,29.0,0,0,0,2,29,2,4,9,3,3,0,,1.1,0.2,11.2,100.0
青柳京古,11,埼玉上尾メディックス,11,18,66,26,2,39.4,36.4,1,0,0,8,60,5,11,13,3,0,0,0.0,1.4,0.4,9.2,0.0
青柳京古,12,埼玉上尾メディックス,11,5,14,2,1,14.3,7.1,2,0,1,1,9,0,2,1,0,0,0,0.0,0.4,0.2,-2.8,
馬場ゆりか,01,KUROBEアクアフェアリーズ,4,16,0,0,0,,,0,0,0,0,0,0,0,0,32,15,7,,0.0,0.0,,57.8
馬場ゆりか,02,KUROBEアクアフェアリーズ,4,16,0,0,0,,,0,0,0,0,0,0,0,0,41,19,7,,0.0,0.0,,54.9
馬場ゆりか,11,KUROBEアクアフェアリーズ,4,26,0,0,0,,,0,0,0,0,0,0,0,0,90,62,13,,0.0,0.0,,76.1
馬場ゆりか,12,KUROBEアクアフェアリーズ,4,10,0,0,0,,,0,0,0,0,0,0,0,0,20,13,3,,0.0,0.0,,72.5
高柳有里,01,岡山シーガルズ,9,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
高橋沙織,01,トヨタ車体クインシーズ,3,9,62,20,6,32.3,22.6,11,2,2,3,36,1,1,12,75,35,12,18.2,2.2,0.3,10.4,54.7
高橋沙織,02,トヨタ車体クインシーズ,3,3,22,7,2,31.8,22.7,1,0,0,0,8,0,1,2,14,6,4,0.0,2.3,0.0,3.1,57.1
高橋沙織,11,トヨタ車体クインシーズ,3,24,207,75,13,36.2,30.0,22,7,1,4,98,8,8,31,148,66,45,31.8,3.1,0.2,14.0,59.8
高橋沙織,12,トヨタ車体クインシーズ,3,14,130,46,5,35.4,31.5,15,1,2,11,48,0,5,14,113,47,30,6.7,3.3,0.8,4.7,54.9
高田茉優,01,岡山シーガルズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高田茉優,02,岡山シーガルズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高相みな実,01,PFUブルーキャッツ,17,1,5,0,1,0.0,-20.0,0,0,0,0,2,1,1,0,5,0,0,,0.0,0.0,37.5,0.0
高相みな実,02,PFUブルーキャッツ,17,2,5,0,1,0.0,-20.0,2,0,0,0,3,0,0,0,6,1,0,0.0,0.0,0.0,0.0,16.7
高野由里加,01,岡山シーガルズ,21,21,99,36,0,36.4,36.4,0,0,0,15,67,1,0,14,0,0,0,,1.7,0.7,6.7,
高野由里加,02,岡山シーガルズ,21,16,62,22,1,35.5,33.9,0,0,0,6,52,1,2,7,1,1,0,,1.4,0.4,4.3,100.0
高野由里加,11,岡山シーガルズ,21,4,10,5,0,50.0,50.0,0,0,0,0,2,0,0,0,0,0,0,,1.2,0.0,0.0,
高野由里加,12,岡山シーガルズ,21,10,40,9,1,22.5,20.0,0,0,0,4,22,0,0,2,1,0,0,,0.9,0.4,2.3,0.0
黒後愛,01,東レアローズ,13,29,337,142,20,42.1,36.2,52,19,8,11,108,6,8,34,260,115,64,36.5,4.9,0.4,11.6,56.5
黒後愛,02,東レアローズ,13,20,168,57,11,33.9,27.4,30,9,3,2,67,4,9,20,156,76,25,30.0,2.8,0.1,10.1,56.7
黒後愛,11,東レアローズ,13,20,211,66,16,31.3,23.7,38,9,1,5,77,8,4,29,178,74,34,23.7,3.3,0.2,18.5,51.1
黒後愛,12,東レアローズ,13,10,134,49,4,36.6,33.6,23,4,0,2,42,4,2,9,77,40,9,17.4,4.9,0.2,13.7,57.8
齋藤加奈子,01,日立リヴァーレ,7,26,0,0,0,,,0,0,0,0,0,0,0,0,90,46,13,,0.0,0.0,,58.3
齋藤加奈子,02,日立リヴァーレ,7,12,0,0,0,,,0,0,0,0,0,0,0,0,10,6,1,,0.0,0.0,,65.0
齋藤加奈子,11,日立リヴァーレ,7,25,0,0,0,,,0,0,0,0,0,0,0,0,87,47,20,,0.0,0.0,,65.5
齋藤加奈子,12,日立リヴァーレ,7,17,0,0,0,,,0,0,0,0,0,0,0,0,71,26,25,,0.0,0.0,,54.2
