大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ男子 2016/17,ジェイテクトSTINGS,17,33,172,80,9,46.5,15,9,2,60.0,2.42,7,0.21,82,2,1,9,29,12.3,204,112,0,54.9,80,7,3,90
レギュラーラウンド,ジェイテクトSTINGS,9,14,43,16,2,37.2,2,2,0,100.0,1.14,0,-,21,0,0,1,6,7.1,57,33,0,57.9,16,0,0,16
ファイナル６,ジェイテクトSTINGS,5,12,83,47,5,56.6,11,7,1,63.6,3.92,6,0.50,41,2,1,6,19,18.4,92,49,0,53.3,47,6,3,56
ファイナル３,ジェイテクトSTINGS,3,7,46,17,2,37.0,2,0,1,0.0,2.43,1,0.14,20,0,0,2,4,5.0,55,30,0,54.5,17,1,0,18
Ｖ・プレミアリーグ男子 2015/16,ジェイテクトSTINGS,23,71,393,154,25,39.2,26,8,6,30.8,2.17,12,0.17,203,6,1,27,82,13.4,441,283,0,64.2,154,12,7,173
レギュラーラウンド,ジェイテクトSTINGS,18,57,317,123,23,38.8,24,7,6,29.2,2.16,7,0.12,153,5,1,22,59,13.4,363,237,0,65.3,123,7,6,136
ファイナル６,ジェイテクトSTINGS,5,14,76,31,2,40.8,2,1,0,50.0,2.21,5,0.36,50,1,0,5,23,13.5,78,46,0,59.0,31,5,1,37
Ｖ・プレミアリーグ男子 2014/15,ジェイテクトSTINGS,26,81,563,271,35,48.1,118,62,9,52.5,3.35,27,0.33,272,2,4,37,78,9.1,516,297,0,57.6,271,27,6,304
レギュラーラウンド,ジェイテクトSTINGS,21,61,418,192,31,45.9,84,42,9,50.0,3.15,19,0.31,202,2,4,26,55,9.4,403,228,0,56.6,192,19,6,217
ファイナル６,ジェイテクトSTINGS,5,20,145,79,4,54.5,34,20,0,58.8,3.95,8,0.40,70,0,0,11,23,8.2,113,69,0,61.1,79,8,0,87
Ｖ・プレミアリーグ男子 2013/14,ジェイテクトSTINGS,28,85,584,268,36,45.9,145,59,19,40.7,3.15,21,0.25,251,3,1,29,71,8.6,459,260,0,56.6,268,21,4,293
レギュラーラウンド,ジェイテクトSTINGS,28,85,584,268,36,45.9,145,59,19,40.7,3.15,21,0.25,251,3,1,29,71,8.6,459,260,0,56.6,268,21,4,293
チャレンジマッチ男子2013/14,ジェイテクトSTINGS,2,5,31,14,1,45.2,7,4,0,57.1,2.80,2,0.40,14,1,0,1,5,16.1,16,8,0,50.0,14,2,1,17
チャレンジマッチ,ジェイテクトSTINGS,2,5,31,14,1,45.2,7,4,0,57.1,2.80,2,0.40,14,1,0,1,5,16.1,16,8,0,50.0,14,2,1,17
Ｖ・チャレンジリーグ男子 2012/13,ジェイテクトSTINGS,16,40,183,93,10,50.8,20,8,2,40.0,2.33,15,0.38,159,4,6,16,60,15.0,257,122,0,47.5,93,15,10,118
レギュラーラウンド,ジェイテクトSTINGS,16,40,183,93,10,50.8,20,8,2,40.0,2.33,15,0.38,159,4,6,16,60,15.0,257,122,0,47.5,93,15,10,118
チャレンジマッチ男子2012/13,ジェイテクトSTINGS,2,6,40,22,3,55.0,3,2,0,66.7,3.67,1,0.17,17,0,1,6,8,16.5,47,19,0,40.4,22,1,1,24
チャレンジマッチ,ジェイテクトSTINGS,2,6,40,22,3,55.0,3,2,0,66.7,3.67,1,0.17,17,0,1,6,8,16.5,47,19,0,40.4,22,1,1,24
レギュラーシーズン通算,,164,474,2431,1084,160,44.6,367,164,40,44.7,2.29,102,0.22,1479,20,26,158,401,7.2,2555,1338,269,57.6,1084,102,46,1232
通算,,194,561,2971,1350,178,45.4,444,210,42,47.3,2.41,131,0.23,1770,25,28,196,502,7.3,3074,1600,304,57.0,1350,131,53,1534
