名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山本辰生,2000-12,堺ブレイザーズ,8,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本辰生,2001-02,堺ブレイザーズ,8,14,2,5,3,0,60.0,60.0,0,0,0,1,6,1,2,0,4,3,0,5,,1.5,0.5,8.3,75.0
山田博文,2000-12,旭化成スパーキッズ,1,24,9,43,25,2,58.1,53.5,0,0,0,3,37,1,1,9,62,48,0,29,,2.78,0.33,8.1,77.4
山田博文,2001-01,旭化成スパーキッズ,1,9,35,201,88,15,43.8,36.3,9,1,1,9,123,4,11,33,303,238,0,101,11.1,2.51,0.26,7.7,78.5
山田博文,2001-02,旭化成スパーキッズ,1,14,29,156,68,8,43.6,38.5,5,3,1,9,99,2,8,26,258,199,0,79,60.0,2.34,0.31,6.6,77.1
山田忠一,2000-12,JTサンダーズ,11,24,5,6,4,0,66.7,66.7,0,0,0,1,9,0,0,0,0,0,0,5,,0.8,0.2,0.0,
山田忠一,2001-01,JTサンダーズ,11,5,14,27,13,2,48.1,40.7,0,0,0,6,38,0,4,11,0,0,0,19,,0.93,0.43,4.6,
山田忠一,2001-02,JTサンダーズ,11,14,15,19,9,2,47.4,36.8,0,0,0,1,42,0,2,6,1,1,0,10,,0.6,0.07,2.4,100.0
川村慎二,2001-01,パナソニックパンサーズ,8,1,2,0,0,0,,,0,0,0,0,2,0,1,0,3,2,0,0,,0.0,0.0,-12.5,66.7
川浦博昭,2000-12,富士フイルム・プラネッツ,14,24,8,35,20,0,57.1,57.1,0,0,0,5,24,0,1,6,0,0,0,25,,2.5,0.62,5.2,
川浦博昭,2001-01,富士フイルム・プラネッツ,14,9,32,138,77,8,55.8,50.0,0,0,0,16,94,1,4,13,4,4,0,94,,2.41,0.5,3.5,100.0
川浦博昭,2001-02,富士フイルム・プラネッツ,14,14,23,106,55,5,51.9,47.2,1,0,0,10,62,0,3,8,3,2,0,65,0.0,2.39,0.43,2.0,66.7
市橋祐之,2000-12,堺ブレイザーズ,5,48,19,6,3,0,50.0,50.0,0,0,0,1,53,1,4,12,2,0,0,5,,0.16,0.05,5.7,0.0
市橋祐之,2001-01,堺ブレイザーズ,5,7,28,11,4,1,36.4,27.3,0,0,0,6,87,1,7,16,1,1,0,11,,0.14,0.21,3.7,100.0
市橋祐之,2001-02,堺ブレイザーズ,5,14,30,14,7,0,50.0,50.0,0,0,0,6,104,4,6,23,0,0,0,17,,0.23,0.2,7.9,
平山譲,2000-12,日立国分トルメンタ,5,48,11,24,13,2,54.2,45.8,0,0,0,8,53,3,6,8,2,1,0,24,,1.18,0.73,6.6,50.0
平山譲,2001-01,日立国分トルメンタ,5,7,25,63,28,6,44.4,34.9,0,0,0,11,103,3,9,24,6,4,0,42,,1.12,0.44,6.6,66.7
平山譲,2001-02,日立国分トルメンタ,5,14,22,59,26,3,44.1,39.0,0,0,0,9,71,3,12,8,3,0,0,38,,1.18,0.41,2.8,0.0
平野信孝,2000-12,JTサンダーズ,2,24,1,4,3,0,75.0,75.0,1,1,0,0,2,0,1,0,0,0,0,3,100.0,3.0,0.0,-12.5,
平野信孝,2001-01,JTサンダーズ,2,9,4,9,5,1,55.6,44.4,5,3,1,0,7,0,0,1,0,0,0,5,60.0,1.25,0.0,3.6,
平野信孝,2001-02,JTサンダーズ,2,14,5,22,7,1,31.8,27.3,8,4,0,0,10,0,2,2,1,1,0,7,50.0,1.4,0.0,0.0,100.0
徳元幸人,2000-12,JTサンダーズ,8,24,8,23,15,1,65.2,60.9,1,1,0,3,28,0,3,5,39,26,0,18,100.0,1.88,0.38,1.8,66.7
徳元幸人,2001-01,JTサンダーズ,8,9,35,155,75,7,48.4,43.9,7,1,1,8,128,3,8,29,292,227,0,86,14.3,2.14,0.23,6.4,77.7
徳元幸人,2001-02,JTサンダーズ,8,14,26,134,67,2,50.0,48.5,6,1,1,9,85,0,2,17,181,143,0,76,16.7,2.58,0.35,4.4,79.0
成田貴志,2000-12,富士フイルム・プラネッツ,4,24,8,4,3,0,75.0,75.0,0,0,0,3,31,0,0,9,0,0,0,6,,0.38,0.38,7.3,
成田貴志,2001-01,富士フイルム・プラネッツ,4,9,24,9,4,1,44.4,33.3,1,0,0,4,88,1,9,17,1,0,0,9,0.0,0.17,0.17,3.4,0.0
成田貴志,2001-02,富士フイルム・プラネッツ,4,14,23,9,2,0,22.2,22.2,0,0,0,6,77,2,9,9,0,0,0,10,,0.09,0.26,2.6,
料治修,2001-02,旭化成スパーキッズ,17,8,10,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
星野知敬,2000-12,日立国分トルメンタ,4,48,9,2,1,0,50.0,50.0,0,0,0,1,24,1,4,2,0,0,0,3,,0.11,0.11,2.1,
星野知敬,2001-01,日立国分トルメンタ,4,7,26,7,2,1,28.6,14.3,0,0,0,7,75,2,11,9,1,0,0,11,,0.08,0.27,2.0,0.0
星野知敬,2001-02,日立国分トルメンタ,4,14,20,8,2,1,25.0,12.5,0,0,0,2,48,2,7,9,1,1,0,6,,0.1,0.1,5.2,100.0
朝日健太郎,2000-12,サントリーサンバーズ,1,48,13,40,22,1,55.0,52.5,0,0,0,10,29,0,9,7,0,0,0,32,,1.69,0.77,-1.7,
朝日健太郎,2001-01,サントリーサンバーズ,1,5,18,59,33,0,55.9,55.9,0,0,0,10,65,2,10,13,0,0,0,45,,1.83,0.56,4.2,
朝日健太郎,2001-02,サントリーサンバーズ,1,18,35,82,41,3,50.0,46.3,0,0,0,28,68,1,17,3,3,3,0,70,,1.17,0.8,-3.7,100.0
木原丈裕,2000-12,サントリーサンバーズ,12,48,13,59,26,5,44.1,35.6,6,3,1,4,48,2,6,15,47,31,0,32,50.0,2.0,0.31,8.9,66.0
木原丈裕,2001-01,サントリーサンバーズ,12,5,16,60,28,4,46.7,40.0,6,2,0,5,54,1,7,12,42,24,0,34,33.3,1.75,0.31,4.2,57.1
木原丈裕,2001-02,サントリーサンバーズ,12,18,30,133,70,10,52.6,45.1,14,10,0,10,72,3,10,11,76,53,0,83,71.4,2.33,0.33,4.5,69.7
木村正憲,2000-12,パナソニックパンサーズ,15,48,14,0,0,0,,,0,0,0,0,24,1,2,1,3,2,0,1,,0.0,0.0,3.1,66.7
木村正憲,2001-01,パナソニックパンサーズ,15,7,23,0,0,0,,,0,0,0,0,28,0,4,2,0,0,0,0,,0.0,0.0,-1.8,
木村正憲,2001-02,パナソニックパンサーズ,15,14,22,0,0,0,,,0,0,0,0,34,2,3,3,0,0,0,2,,0.0,0.0,5.9,
末次志朗,2000-12,旭化成スパーキッズ,10,24,9,28,14,1,50.0,46.4,0,0,0,6,22,0,2,1,0,0,0,20,,1.56,0.67,-1.1,
末次志朗,2001-01,旭化成スパーキッズ,10,9,27,82,43,3,52.4,48.8,0,0,0,13,69,0,6,13,6,6,0,56,,1.59,0.48,2.5,100.0
末次志朗,2001-02,旭化成スパーキッズ,10,14,29,105,65,2,61.9,60.0,0,0,0,21,82,0,5,11,7,7,0,86,,2.24,0.72,1.8,100.0
栗原功武,2000-12,サントリーサンバーズ,15,48,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原功武,2001-01,サントリーサンバーズ,15,5,13,26,8,4,30.8,15.4,0,0,0,5,21,0,3,6,3,2,0,13,,0.62,0.38,3.6,66.7
栗原功武,2001-02,サントリーサンバーズ,15,18,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原圭介,2000-12,サントリーサンバーズ,6,48,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
栗原圭介,2001-01,サントリーサンバーズ,6,5,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
栗原圭介,2001-02,サントリーサンバーズ,6,18,7,0,0,0,,,0,0,0,0,7,0,0,1,0,0,0,0,,0.0,0.0,3.6,
桐生志康,2000-12,日立国分トルメンタ,6,48,8,0,0,0,,,0,0,0,2,17,0,0,2,1,0,0,2,,0.0,0.25,2.9,0.0
桐生志康,2001-01,日立国分トルメンタ,6,7,5,0,0,0,,,0,0,0,0,7,0,1,1,0,0,0,0,,0.0,0.0,0.0,
桐生志康,2001-02,日立国分トルメンタ,6,14,11,0,0,0,,,0,0,0,3,28,0,1,4,0,0,0,3,,0.0,0.27,2.7,
桑田鎮典,2000-12,日立国分トルメンタ,8,48,14,103,44,19,42.7,24.3,32,12,7,4,44,1,10,7,25,21,0,49,37.5,3.14,0.29,0.6,84.0
桑田鎮典,2001-01,日立国分トルメンタ,8,7,27,286,133,29,46.5,36.4,99,40,13,12,89,3,26,11,16,9,0,148,40.4,4.93,0.44,-0.8,56.2
桑田鎮典,2001-02,日立国分トルメンタ,8,2,2,20,7,3,35.0,20.0,8,3,0,0,6,0,0,2,0,0,0,7,37.5,3.5,0.0,8.3,
森永茂正,2000-12,旭化成スパーキッズ,6,24,3,23,4,3,17.4,4.3,8,1,1,0,7,0,2,3,0,0,0,4,12.5,1.33,0.0,3.6,
森永茂正,2001-01,旭化成スパーキッズ,6,9,14,74,29,12,39.2,23.0,25,10,7,1,32,0,5,7,1,1,0,30,40.0,2.07,0.07,1.6,100.0
森永茂正,2001-02,旭化成スパーキッズ,6,12,7,38,12,2,31.6,26.3,13,1,1,4,26,1,7,3,0,0,0,17,7.7,1.71,0.57,0.0,
植田雅之,2000-12,富士フイルム・プラネッツ,11,24,8,16,8,0,50.0,50.0,0,0,0,3,24,0,3,1,1,1,0,11,,1.0,0.38,-2.1,100.0
植田雅之,2001-01,富士フイルム・プラネッツ,11,8,24,71,36,2,50.7,47.9,2,2,0,15,64,4,5,7,3,2,0,55,100.0,1.5,0.62,7.0,66.7
植田雅之,2001-02,富士フイルム・プラネッツ,11,12,19,60,29,4,48.3,41.7,0,0,0,12,63,1,1,6,3,3,0,42,,1.53,0.63,3.6,100.0
槻舘大輔,2001-02,日立国分トルメンタ,7,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河野裕輔,2000-12,JTサンダーズ,4,24,8,48,23,3,47.9,41.7,22,8,2,1,24,0,5,4,4,2,0,24,36.4,2.88,0.12,-1.0,50.0
河野裕輔,2001-01,JTサンダーズ,4,9,35,308,155,30,50.3,40.6,125,62,17,10,115,2,10,17,21,16,0,167,49.6,4.43,0.29,3.3,76.2
河野裕輔,2001-02,JTサンダーズ,4,14,25,213,92,23,43.2,32.4,68,29,12,4,67,0,8,8,25,9,0,96,42.6,3.68,0.16,0.0,36.0
泉川正幸,2000-12,東レアローズ,8,60,18,99,41,7,41.4,34.3,18,5,2,4,75,0,5,20,102,73,0,45,27.8,2.28,0.22,5.0,71.6
泉川正幸,2001-01,東レアローズ,8,6,23,143,67,9,46.9,40.6,33,15,2,10,97,2,8,24,139,107,0,79,45.5,2.91,0.43,6.2,77.0
泉川正幸,2001-02,東レアローズ,8,14,25,141,74,9,52.5,46.1,29,12,4,19,108,4,9,24,132,111,0,97,41.4,2.96,0.76,7.2,84.1
津曲勝利,2000-12,サントリーサンバーズ,11,48,13,0,0,0,,,0,0,0,0,0,0,0,0,97,62,0,0,,0.0,0.0,,63.9
津曲勝利,2001-01,サントリーサンバーズ,11,5,18,0,0,0,,,0,0,0,0,0,0,0,0,105,83,0,0,,0.0,0.0,,79.0
津曲勝利,2001-02,サントリーサンバーズ,11,18,35,0,0,0,,,0,0,0,0,0,0,0,0,193,160,0,0,,0.0,0.0,,82.9
浅倉勇,2000-12,パナソニックパンサーズ,3,48,5,17,8,2,47.1,35.3,3,1,1,0,16,0,5,5,8,5,0,8,33.3,1.6,0.0,0.0,62.5
浅倉勇,2001-01,パナソニックパンサーズ,3,7,11,19,6,0,31.6,31.6,2,1,0,1,21,2,4,8,10,9,0,9,50.0,0.55,0.09,14.3,90.0
浅倉勇,2001-02,パナソニックパンサーズ,3,14,16,60,29,3,48.3,43.3,9,4,1,3,49,2,12,6,29,15,0,34,44.4,1.81,0.19,1.0,51.7
浅川敏,2000-12,東レアローズ,18,60,18,0,0,0,,,0,0,0,0,0,0,0,0,136,111,0,0,,0.0,0.0,,81.6
浅川敏,2001-01,東レアローズ,18,6,23,0,0,0,,,0,0,0,0,0,0,0,0,170,134,0,0,,0.0,0.0,,78.8
浅川敏,2001-02,東レアローズ,18,14,25,0,0,0,,,0,0,0,0,0,0,0,0,190,162,0,0,,0.0,0.0,,85.3
浜口純一,2000-12,富士フイルム・プラネッツ,5,24,4,2,1,0,50.0,50.0,0,0,0,0,4,0,1,1,1,1,0,1,,0.25,0.0,0.0,100.0
浜口純一,2001-01,富士フイルム・プラネッツ,5,9,28,63,30,3,47.6,42.9,1,0,0,3,67,3,10,11,66,41,0,36,0.0,1.07,0.11,4.9,62.1
浜口純一,2001-02,富士フイルム・プラネッツ,5,14,16,64,30,2,46.9,43.8,3,0,1,3,54,0,7,8,52,40,0,33,0.0,1.88,0.19,0.5,76.9
清水克彦,2000-12,日立国分トルメンタ,15,48,9,47,19,5,40.4,29.8,3,2,0,4,26,0,4,4,49,34,0,23,66.7,2.11,0.44,0.0,69.4
清水克彦,2001-01,日立国分トルメンタ,15,7,23,75,24,2,32.0,29.3,4,0,1,5,70,0,10,9,151,104,0,29,0.0,1.04,0.22,-0.4,68.9
清水克彦,2001-02,日立国分トルメンタ,15,14,23,116,39,10,33.6,25.0,14,4,2,6,86,2,4,15,128,89,0,47,28.6,1.7,0.26,5.5,69.5
清水利公,2000-12,日立国分トルメンタ,10,48,14,87,41,9,47.1,36.8,7,1,0,2,44,1,2,4,78,65,0,44,14.3,2.93,0.14,3.4,83.3
清水利公,2001-01,日立国分トルメンタ,10,7,27,161,58,11,36.0,29.2,16,4,4,6,89,0,4,13,136,88,0,64,25.0,2.15,0.22,2.5,64.7
清水利公,2001-02,日立国分トルメンタ,10,14,25,155,71,15,45.8,36.1,21,7,5,12,84,1,4,5,130,101,0,84,33.3,2.84,0.48,1.5,77.7
清水雅之,2000-12,サントリーサンバーズ,4,48,13,4,3,0,75.0,75.0,0,0,0,3,43,1,2,8,0,0,0,7,,0.23,0.23,5.8,
清水雅之,2001-01,サントリーサンバーズ,4,5,17,6,2,0,33.3,33.3,0,0,0,3,58,3,0,11,1,0,0,8,,0.12,0.18,9.9,0.0
清水雅之,2001-02,サントリーサンバーズ,4,18,35,6,4,0,66.7,66.7,1,0,0,5,100,2,3,19,0,0,0,11,0.0,0.11,0.14,6.0,
渡貫健三,2000-12,東レアローズ,14,60,15,10,9,0,90.0,90.0,0,0,0,4,19,0,2,6,0,0,0,13,,0.6,0.27,5.3,
渡貫健三,2001-01,東レアローズ,14,6,16,2,0,0,0.0,0.0,0,0,0,0,8,0,1,1,0,0,0,0,,0.0,0.0,0.0,
渡貫健三,2001-02,東レアローズ,14,14,14,7,0,0,0.0,0.0,0,0,0,0,8,0,3,1,0,0,0,0,,0.0,0.0,-6.2,
渡邉正堂,2000-12,NECブルーロケッツ,11,60,21,65,31,5,47.7,40.0,1,0,0,21,59,0,7,9,0,0,0,52,0.0,1.48,1.0,0.8,
渡邉正堂,2001-01,NECブルーロケッツ,11,6,22,59,30,5,50.8,42.4,0,0,0,22,61,1,6,9,3,3,0,53,,1.36,1.0,2.9,100.0
渡邉正堂,2001-02,NECブルーロケッツ,11,14,26,72,41,7,56.9,47.2,0,0,0,27,63,0,1,3,3,3,0,68,,1.58,1.04,0.8,100.0
渡邊友嗣,2000-12,堺ブレイザーズ,7,48,14,81,41,10,50.6,38.3,17,9,4,2,37,0,3,2,57,45,0,43,52.9,2.93,0.14,-0.7,78.9
渡邊友嗣,2001-01,堺ブレイザーズ,7,7,7,61,28,9,45.9,31.1,25,10,4,2,19,0,1,1,24,16,0,30,40.0,4.0,0.29,0.0,66.7
渡邊友嗣,2001-02,堺ブレイザーズ,7,14,21,171,75,24,43.9,29.8,67,31,14,7,75,0,4,15,65,50,0,82,46.3,3.57,0.33,3.7,76.9
澤畠雄一郎,2000-12,堺ブレイザーズ,1,48,19,67,34,1,50.7,49.3,0,0,0,14,51,3,10,15,2,2,0,51,,1.79,0.74,8.3,100.0
澤畠雄一郎,2001-01,堺ブレイザーズ,1,7,30,78,38,3,48.7,44.9,0,0,0,28,71,5,22,10,2,1,0,71,,1.27,0.93,2.8,50.0
澤畠雄一郎,2001-02,堺ブレイザーズ,1,12,25,97,48,4,49.5,45.4,0,0,0,22,70,4,13,20,0,0,0,74,,1.92,0.88,8.2,
牛尾正和,2000-12,パナソニックパンサーズ,10,48,12,1,1,0,100.0,100.0,0,0,0,0,37,1,3,6,0,0,0,2,,0.08,0.0,4.7,
牛尾正和,2001-01,パナソニックパンサーズ,10,7,11,0,0,0,,,0,0,0,0,13,0,3,4,0,0,0,0,,0.0,0.0,1.9,
牛尾正和,2001-02,パナソニックパンサーズ,10,14,25,3,2,0,66.7,66.7,0,0,0,8,68,1,7,8,1,0,0,11,,0.08,0.32,1.8,0.0
甲斐祐之,2000-12,堺ブレイザーズ,10,24,9,56,26,5,46.4,37.5,11,3,1,0,25,1,5,6,27,19,0,27,27.3,2.89,0.0,5.0,70.4
甲斐祐之,2001-01,堺ブレイザーズ,10,7,17,92,43,10,46.7,35.9,29,14,5,1,36,1,13,13,33,22,0,45,48.3,2.53,0.06,2.8,66.7
白数仁孝,2000-12,パナソニックパンサーズ,4,48,14,0,0,0,,,0,0,0,0,14,0,1,2,16,13,0,0,,0.0,0.0,1.8,81.2
白数仁孝,2001-01,パナソニックパンサーズ,4,7,27,0,0,0,,,0,0,0,0,37,0,0,15,20,14,0,0,,0.0,0.0,10.1,70.0
白数仁孝,2001-02,パナソニックパンサーズ,4,14,20,0,0,0,,,0,0,0,0,24,1,3,4,13,8,0,1,,0.0,0.0,5.2,61.5
直弘龍治,2001-02,JTサンダーズ,10,6,5,25,11,2,44.0,36.0,10,4,2,2,8,0,2,1,3,2,0,13,40.0,2.2,0.4,-3.1,66.7
真鍋政義,2000-12,旭化成スパーキッズ,13,24,9,7,4,0,57.1,57.1,1,0,0,3,26,1,1,5,0,0,0,8,0.0,0.44,0.33,7.7,
真鍋政義,2001-01,旭化成スパーキッズ,13,9,35,11,5,0,45.5,45.5,0,0,0,7,120,5,13,25,1,1,0,17,,0.14,0.2,6.7,100.0
真鍋政義,2001-02,旭化成スパーキッズ,13,14,29,15,8,0,53.3,53.3,0,0,0,9,111,6,10,27,2,0,0,23,,0.28,0.31,9.2,0.0
石川剛,2000-12,日立国分トルメンタ,9,48,5,25,9,1,36.0,32.0,0,0,0,0,11,0,2,2,3,2,0,9,,1.8,0.0,0.0,66.7
石川剛,2001-01,日立国分トルメンタ,9,7,8,28,15,2,53.6,46.4,3,2,1,1,9,0,1,2,3,2,0,16,66.7,1.88,0.12,2.8,66.7
石川剛,2001-02,日立国分トルメンタ,9,14,22,177,72,9,40.7,35.6,44,23,3,2,64,1,7,5,10,6,0,75,52.3,3.27,0.09,0.8,60.0
砂川登,2000-12,NTT西日本レグルス,18,24,8,32,13,2,40.6,34.4,0,0,0,2,26,0,1,4,55,47,0,15,,1.62,0.25,2.9,85.5
砂川登,2001-01,NTT西日本レグルス,18,7,25,110,54,6,49.1,43.6,3,1,0,3,86,0,2,2,124,97,0,57,33.3,2.16,0.12,0.0,78.2
砂川登,2001-02,NTT西日本レグルス,18,16,13,56,17,6,30.4,19.6,0,0,0,0,41,1,1,2,97,82,0,18,,1.31,0.0,3.0,84.5
立石武史,2000-12,日立国分トルメンタ,13,48,3,11,3,2,27.3,9.1,0,0,0,0,11,0,1,3,2,1,0,3,,1.0,0.0,4.5,50.0
立石武史,2001-01,日立国分トルメンタ,13,7,7,15,5,1,33.3,26.7,0,0,0,6,17,0,1,4,0,0,0,11,,0.71,0.86,4.4,
立石武史,2001-02,日立国分トルメンタ,13,12,13,23,12,0,52.2,52.2,0,0,0,5,16,1,0,3,2,2,0,18,,0.92,0.38,10.9,100.0
竹内実,2000-12,NECブルーロケッツ,6,60,21,120,42,10,35.0,26.7,19,9,2,4,85,5,6,15,140,115,0,51,47.4,2.0,0.19,8.5,82.1
竹内実,2001-01,NECブルーロケッツ,6,6,22,140,71,7,50.7,45.7,21,17,2,12,77,1,2,12,148,114,0,84,81.0,3.23,0.55,4.5,77.0
竹内実,2001-02,NECブルーロケッツ,6,14,31,201,88,13,43.8,37.3,26,8,4,12,115,7,17,22,201,161,0,107,30.8,2.84,0.39,7.2,80.1
笠原紀久,2000-12,東レアローズ,5,60,6,11,5,0,45.5,45.5,0,0,0,1,10,0,1,1,7,6,0,6,,0.83,0.17,0.0,85.7
笠原紀久,2001-01,東レアローズ,5,4,5,15,6,1,40.0,33.3,1,0,1,2,17,0,3,3,17,12,0,8,0.0,1.2,0.4,0.0,70.6
笠原紀久,2001-02,東レアローズ,5,14,10,23,10,1,43.5,39.1,1,0,0,2,24,3,0,3,23,17,0,15,0.0,1.0,0.2,15.6,73.9
笠富俊,2001-02,堺ブレイザーズ,14,8,7,0,0,0,,,0,0,0,0,6,0,4,0,0,0,0,0,,0.0,0.0,-16.7,
米山博之,2000-12,パナソニックパンサーズ,20,48,16,36,15,1,41.7,38.9,0,0,0,17,51,0,5,5,0,0,0,32,,0.94,1.06,0.0,
米山博之,2001-01,パナソニックパンサーズ,20,7,29,69,38,3,55.1,50.7,0,0,0,23,89,0,3,19,5,5,0,61,,1.31,0.79,4.5,100.0
米山博之,2001-02,パナソニックパンサーズ,20,14,17,38,18,1,47.4,44.7,0,0,0,12,59,1,4,12,2,1,0,31,,1.06,0.71,5.1,50.0
紫和昌修,2000-12,パナソニックパンサーズ,12,48,10,2,2,0,100.0,100.0,0,0,0,1,21,1,4,2,0,0,0,4,,0.2,0.1,2.4,
紫和昌修,2001-01,パナソニックパンサーズ,12,7,29,9,5,1,55.6,44.4,1,0,0,1,100,2,5,13,1,0,0,8,0.0,0.17,0.03,4.0,0.0
紫和昌修,2001-02,パナソニックパンサーズ,12,14,12,5,2,0,40.0,40.0,0,0,0,2,30,2,2,4,0,0,0,6,,0.17,0.17,8.3,
細川延由,2000-12,NECブルーロケッツ,2,60,21,140,65,13,46.4,37.1,21,9,5,4,88,3,8,24,122,90,0,72,42.9,3.1,0.19,8.0,73.8
細川延由,2001-01,NECブルーロケッツ,2,6,22,143,65,13,45.5,36.4,17,9,4,11,92,2,10,16,156,123,0,78,52.9,2.95,0.5,3.8,78.8
細川延由,2001-02,NECブルーロケッツ,2,14,31,210,101,15,48.1,41.0,22,9,4,10,136,3,13,35,171,114,0,114,40.9,3.26,0.32,6.2,66.7
置本雅司,2000-12,NTT西日本レグルス,12,24,8,0,0,0,,,0,0,0,0,0,0,0,0,54,39,0,0,,0.0,0.0,,72.2
置本雅司,2001-01,NTT西日本レグルス,12,2,7,0,0,0,,,0,0,0,0,0,0,0,0,59,46,0,0,,0.0,0.0,,78.0
置本雅司,2001-02,NTT西日本レグルス,12,12,21,0,0,0,,,0,0,0,0,0,0,0,0,161,133,0,0,,0.0,0.0,,82.6
美保考男,2000-12,NTT西日本レグルス,11,24,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
美保考男,2001-01,NTT西日本レグルス,11,7,6,0,0,0,,,0,0,0,0,6,0,1,0,9,4,0,0,,0.0,0.0,-4.2,44.4
美保考男,2001-02,NTT西日本レグルス,11,18,21,100,39,14,39.0,25.0,3,0,1,3,76,3,6,6,180,135,0,45,0.0,1.86,0.14,3.9,75.0
脇戸新之助,2000-12,NECブルーロケッツ,9,60,20,1,0,0,0.0,0.0,0,0,0,4,64,0,0,4,3,0,0,4,,0.0,0.2,1.6,0.0
脇戸新之助,2001-01,NECブルーロケッツ,9,6,19,3,1,0,33.3,33.3,0,0,0,6,78,1,3,9,1,0,0,8,,0.05,0.32,3.2,0.0
脇戸新之助,2001-02,NECブルーロケッツ,9,14,12,2,1,0,50.0,50.0,0,0,0,2,40,0,4,7,0,0,0,3,,0.08,0.17,1.9,
臺光章,2000-12,JTサンダーズ,6,24,8,1,0,0,0.0,0.0,0,0,0,4,32,0,0,3,0,0,0,4,,0.0,0.5,2.3,
臺光章,2001-01,JTサンダーズ,6,9,35,3,2,1,66.7,33.3,0,0,0,8,138,0,4,27,0,0,0,10,,0.06,0.23,4.2,
臺光章,2001-02,JTサンダーズ,6,14,23,4,1,0,25.0,25.0,1,0,0,6,91,1,4,20,3,0,0,8,0.0,0.04,0.26,5.5,0.0
舩越健太郎,2000-12,旭化成スパーキッズ,11,24,9,0,0,0,,,0,0,0,0,0,0,0,0,58,35,0,0,,0.0,0.0,,60.3
舩越健太郎,2001-01,旭化成スパーキッズ,11,9,35,0,0,0,,,0,0,0,0,0,0,0,0,175,122,0,0,,0.0,0.0,,69.7
舩越健太郎,2001-02,旭化成スパーキッズ,11,14,28,0,0,0,,,0,0,0,0,0,0,0,0,177,130,0,0,,0.0,0.0,,73.4
花野裕祥,2000-12,富士フイルム・プラネッツ,17,24,8,0,0,0,,,0,0,0,0,0,0,0,0,34,23,0,0,,0.0,0.0,,67.6
花野裕祥,2001-01,富士フイルム・プラネッツ,17,6,22,0,0,0,,,0,0,0,0,0,0,0,0,136,95,0,0,,0.0,0.0,,69.9
花野裕祥,2001-02,富士フイルム・プラネッツ,17,14,24,0,0,0,,,0,0,0,0,0,0,0,0,203,177,0,0,,0.0,0.0,,87.2
苅谷淳司,2000-12,JTサンダーズ,3,24,7,18,5,1,27.8,22.2,0,0,0,7,21,0,4,2,1,0,0,12,,0.71,1.0,-2.4,0.0
苅谷淳司,2001-01,JTサンダーズ,3,9,28,49,24,2,49.0,44.9,0,0,0,17,80,2,6,11,4,4,0,43,,0.86,0.61,4.1,100.0
苅谷淳司,2001-02,JTサンダーズ,3,14,21,41,17,3,41.5,34.1,0,0,0,12,61,2,6,5,3,2,0,31,,0.81,0.57,2.9,66.7
荻野正二,2000-12,サントリーサンバーズ,10,48,13,33,21,2,63.6,57.6,1,0,1,3,54,2,3,15,86,63,0,26,0.0,1.62,0.23,9.3,73.3
荻野正二,2001-01,サントリーサンバーズ,10,5,17,60,29,3,48.3,43.3,11,2,1,11,77,6,11,29,144,112,0,46,18.2,1.71,0.65,13.6,77.8
荻野正二,2001-02,サントリーサンバーズ,10,18,34,87,43,6,49.4,42.5,17,6,3,9,139,5,19,24,266,211,0,57,35.3,1.26,0.26,4.5,79.3
藤井壮浩,2000-12,NECブルーロケッツ,1,60,13,0,0,0,,,0,0,0,0,15,0,0,1,0,0,0,0,,0.0,0.0,1.7,
藤井壮浩,2001-01,NECブルーロケッツ,1,6,9,1,1,0,100.0,100.0,1,1,0,0,11,0,3,1,2,1,0,1,100.0,0.11,0.0,-4.5,50.0
藤井壮浩,2001-02,NECブルーロケッツ,1,14,23,0,0,0,,,0,0,0,0,37,1,6,4,1,1,0,1,,0.0,0.0,1.4,100.0
藤井悦生,2000-12,東レアローズ,2,36,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
藤井悦生,2001-01,東レアローズ,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤井悦生,2001-02,東レアローズ,2,6,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
