名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
百瀬彩夏,2016-02,GSS東京サンビームズ,12,20,169,66,12,39.1,32.0,0,0,0,7,53,2,2,21,1,0,0,,3.3,0.35,12.7,0.0
矢萩ももこ,2015-11,群馬銀行グリーンウイングス,6,9,0,0,0,,,0,0,0,0,11,0,0,6,0,0,0,,0.0,0.0,13.6,
矢萩ももこ,2015-12,群馬銀行グリーンウイングス,6,10,0,0,0,,,0,0,0,0,13,0,2,6,0,0,0,,0.0,0.0,7.7,
矢萩ももこ,2016-01,群馬銀行グリーンウイングス,6,20,5,3,0,60.0,60.0,2,1,0,1,56,3,5,27,0,0,0,50.0,0.15,0.05,15.2,
矢萩ももこ,2016-02,群馬銀行グリーンウイングス,6,13,0,0,0,,,0,0,0,0,56,6,2,24,1,0,0,,0.0,0.0,20.5,0.0
石井礼,2015-11,GSS東京サンビームズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石井礼,2015-12,GSS東京サンビームズ,17,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,15,9,0,,0.0,0.0,,60.0
石井礼,2016-01,GSS東京サンビームズ,17,13,32,7,1,21.9,18.8,0,0,0,0,10,0,0,3,44,24,0,,0.54,0.0,7.5,54.5
石井礼,2016-02,GSS東京サンビームズ,17,18,6,0,1,0.0,-16.7,0,0,0,0,8,0,1,2,38,16,0,,0.0,0.0,3.1,42.1
秋満由紀子,2015-11,GSS東京サンビームズ,9,10,99,46,3,46.5,43.4,4,0,1,5,25,2,0,9,0,0,0,0.0,4.6,0.5,17.0,
秋満由紀子,2015-12,GSS東京サンビームズ,9,8,79,34,2,43.0,40.5,0,0,0,2,25,2,0,10,1,0,0,,4.25,0.25,18.0,0.0
秋満由紀子,2016-01,GSS東京サンビームズ,9,23,224,70,11,31.2,26.3,6,0,1,2,59,1,2,18,1,1,0,0.0,3.04,0.09,8.5,100.0
秋満由紀子,2016-02,GSS東京サンビームズ,9,20,172,50,7,29.1,25.0,0,0,0,4,59,3,1,22,0,0,0,,2.5,0.2,14.0,
竹内沙月,2015-11,GSS東京サンビームズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹内碧,2015-11,トヨタ自動車ヴァルキューレ,13,4,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
竹内碧,2015-12,トヨタ自動車ヴァルキューレ,13,7,0,0,0,,,0,0,0,0,12,1,1,4,0,0,0,,0.0,0.0,14.6,
竹内碧,2016-01,トヨタ自動車ヴァルキューレ,13,14,0,0,0,,,0,0,0,0,17,0,0,9,1,0,0,,0.0,0.0,13.2,0.0
竹内碧,2016-02,トヨタ自動車ヴァルキューレ,13,10,0,0,0,,,0,0,0,0,14,0,1,7,0,0,0,,0.0,0.0,10.7,
篠木梨奈,2015-11,GSS東京サンビームズ,5,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
緑川友梨佳,2016-01,GSS東京サンビームズ,22,1,4,0,1,0.0,-25.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
縄田香世子,2016-01,GSS東京サンビームズ,24,6,10,2,0,20.0,20.0,0,0,0,1,2,0,0,2,0,0,0,,0.33,0.17,25.0,
縄田香世子,2016-02,GSS東京サンビームズ,24,9,15,6,2,40.0,26.7,0,0,0,1,6,0,0,6,2,1,0,,0.67,0.11,25.0,50.0
草野静奈,2015-11,GSS東京サンビームズ,18,10,5,2,0,40.0,40.0,0,0,0,0,21,0,1,9,0,0,0,,0.2,0.0,9.5,
草野静奈,2015-12,GSS東京サンビームズ,18,5,0,0,0,,,0,0,0,0,11,0,0,3,0,0,0,,0.0,0.0,6.8,
草野静奈,2016-01,GSS東京サンビームズ,18,21,4,2,0,50.0,50.0,0,0,0,0,39,5,5,15,0,0,0,,0.1,0.0,19.2,
草野静奈,2016-02,GSS東京サンビームズ,18,18,5,4,0,80.0,80.0,0,0,0,0,33,2,1,17,0,0,0,,0.22,0.0,18.2,
菅井美貴,2015-12,ブレス浜松,5,3,1,0,0,0.0,0.0,0,0,0,0,13,0,0,4,0,0,0,,0.0,0.0,7.7,
菅井美貴,2016-01,ブレス浜松,5,33,74,32,1,43.2,41.9,0,0,0,4,104,3,4,37,29,15,0,,0.97,0.12,10.8,51.7
菅井美貴,2016-02,ブレス浜松,5,14,16,8,0,50.0,50.0,0,0,0,2,42,3,2,11,5,3,0,,0.57,0.14,12.5,60.0
菅原麻衣,2015-11,ブレス浜松,8,13,110,34,8,30.9,23.6,0,0,0,8,46,4,3,16,1,1,0,,2.62,0.62,15.8,100.0
菅原麻衣,2015-12,ブレス浜松,8,3,24,6,3,25.0,12.5,0,0,0,0,11,0,0,6,1,1,0,,2.0,0.0,13.6,100.0
菅原麻衣,2016-01,ブレス浜松,8,33,233,73,21,31.3,22.3,0,0,0,12,107,6,3,41,2,2,0,,2.21,0.36,14.5,100.0
菅原麻衣,2016-02,ブレス浜松,8,14,110,45,7,40.9,34.5,0,0,0,4,53,1,3,15,0,0,0,,3.21,0.29,7.5,
菊地めぐみ,2015-11,GSS東京サンビームズ,16,5,9,2,0,22.2,22.2,0,0,0,0,15,0,0,3,0,0,0,,0.4,0.0,5.0,
菊地めぐみ,2015-12,GSS東京サンビームズ,16,3,5,1,2,20.0,-20.0,0,0,0,0,5,0,0,4,0,0,0,,0.33,0.0,20.0,
菊地めぐみ,2016-01,GSS東京サンビームズ,16,6,19,6,1,31.6,26.3,0,0,0,2,13,0,1,4,1,1,0,,1.0,0.33,5.8,100.0
菊地めぐみ,2016-02,GSS東京サンビームズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷内真美,2015-11,群馬銀行グリーンウイングス,8,14,0,0,0,,,0,0,0,0,0,0,0,0,86,55,0,,0.0,0.0,,64.0
谷内真美,2015-12,群馬銀行グリーンウイングス,8,10,0,0,0,,,0,0,0,0,0,0,0,0,22,14,0,,0.0,0.0,,63.6
谷内真美,2016-01,群馬銀行グリーンウイングス,8,25,0,0,0,,,0,0,0,0,0,0,0,0,114,78,0,,0.0,0.0,,68.4
谷内真美,2016-02,群馬銀行グリーンウイングス,8,18,0,0,0,,,0,0,0,0,0,0,0,0,54,38,0,,0.0,0.0,,70.4
財前実可子,2016-01,GSS東京サンビームズ,26,4,21,8,2,38.1,28.6,0,0,0,1,17,0,0,5,0,0,0,,2.0,0.25,7.4,
財前実可子,2016-02,GSS東京サンビームズ,26,10,44,13,7,29.5,13.6,0,0,0,3,32,0,1,9,1,1,0,,1.3,0.3,6.2,100.0
重松史乃,2015-11,GSS東京サンビームズ,1,9,10,3,1,30.0,20.0,0,0,0,0,40,4,5,19,0,0,0,,0.33,0.0,18.8,
重松史乃,2015-12,GSS東京サンビームズ,1,8,5,3,0,60.0,60.0,0,0,0,0,35,2,1,16,1,0,0,,0.38,0.0,16.4,0.0
重松史乃,2016-01,GSS東京サンビームズ,1,22,18,10,0,55.6,55.6,0,0,0,1,73,5,2,32,0,0,0,,0.45,0.05,17.1,
重松史乃,2016-02,GSS東京サンビームズ,1,20,27,12,2,44.4,37.0,0,0,0,3,75,9,6,34,0,0,0,,0.6,0.15,21.3,
野末夏子,2015-11,トヨタ自動車ヴァルキューレ,1,13,97,33,5,34.0,28.9,0,0,0,4,29,1,1,9,70,44,0,,2.54,0.31,10.3,62.9
野末夏子,2015-12,トヨタ自動車ヴァルキューレ,1,8,73,25,4,34.2,28.8,1,1,0,3,14,0,1,5,51,33,0,100.0,3.12,0.38,7.1,64.7
野末夏子,2016-01,トヨタ自動車ヴァルキューレ,1,25,181,70,13,38.7,31.5,0,0,0,8,92,8,2,45,170,119,0,,2.8,0.32,20.4,70.0
野末夏子,2016-02,トヨタ自動車ヴァルキューレ,1,18,123,40,7,32.5,26.8,0,0,0,4,56,2,1,21,164,91,0,,2.22,0.22,12.5,55.5
鈴木亜矢子,2015-11,GSS東京サンビームズ,15,6,21,5,0,23.8,23.8,0,0,0,1,17,0,2,11,0,0,0,,0.83,0.17,13.2,
鈴木亜矢子,2015-12,GSS東京サンビームズ,15,7,22,8,1,36.4,31.8,0,0,0,1,20,0,1,5,0,0,0,,1.14,0.14,5.0,
鈴木亜矢子,2016-01,GSS東京サンビームズ,15,14,50,11,3,22.0,16.0,0,0,0,4,41,4,3,18,0,0,0,,0.79,0.29,18.9,
鈴木亜矢子,2016-02,GSS東京サンビームズ,15,14,75,24,3,32.0,28.0,0,0,0,4,41,1,3,20,0,0,0,,1.71,0.29,12.8,
鈴木日葵,2016-01,群馬銀行グリーンウイングス,14,5,3,2,0,66.7,66.7,0,0,0,0,5,0,1,3,0,0,0,,0.4,0.0,10.0,
鈴木日葵,2016-02,群馬銀行グリーンウイングス,14,13,66,23,5,34.8,27.3,0,0,0,7,34,3,7,14,2,2,0,,1.77,0.54,14.0,100.0
長岡藍,2015-11,GSS東京サンビームズ,6,8,87,26,6,29.9,23.0,6,1,2,0,34,3,3,18,2,1,0,16.7,3.25,0.0,19.9,50.0
長岡藍,2015-12,GSS東京サンビームズ,6,8,84,32,7,38.1,29.8,6,2,1,0,35,2,2,14,3,1,0,33.3,4.0,0.0,14.3,33.3
長岡藍,2016-01,GSS東京サンビームズ,6,14,113,32,15,28.3,15.0,14,2,4,1,32,1,3,14,3,0,0,14.3,2.29,0.07,11.7,0.0
長岡藍,2016-02,GSS東京サンビームズ,6,7,62,11,9,17.7,3.2,3,0,2,0,16,1,1,8,0,0,0,0.0,1.57,0.0,17.2,
長島絵美,2015-11,プレステージ・インターナショナルアランマーレ,7,18,33,9,2,27.3,21.2,0,0,0,5,37,1,2,9,0,0,0,,0.5,0.28,7.4,
長島絵美,2015-12,プレステージ・インターナショナルアランマーレ,7,3,3,1,0,33.3,33.3,0,0,0,3,3,0,0,2,0,0,0,,0.33,1.0,16.7,
長島絵美,2016-01,プレステージ・インターナショナルアランマーレ,7,17,14,3,2,21.4,7.1,0,0,0,8,29,0,2,7,0,0,0,,0.18,0.47,4.3,
長島絵美,2016-02,プレステージ・インターナショナルアランマーレ,7,8,5,1,0,20.0,20.0,0,0,0,2,23,2,2,2,4,1,0,,0.12,0.25,8.7,25.0
須崎杏,2015-11,群馬銀行グリーンウイングス,1,14,86,35,3,40.7,37.2,0,0,0,3,25,0,3,7,2,1,0,,2.5,0.21,4.0,50.0
須崎杏,2015-12,群馬銀行グリーンウイングス,1,10,55,24,4,43.6,36.4,0,0,0,4,15,0,2,1,0,0,0,,2.4,0.4,-1.7,
須崎杏,2016-01,群馬銀行グリーンウイングス,1,25,121,36,5,29.8,25.6,0,0,0,11,41,2,4,16,3,1,0,,1.44,0.44,12.2,33.3
須崎杏,2016-02,群馬銀行グリーンウイングス,1,18,87,30,2,34.5,32.2,0,0,0,5,26,2,3,10,0,0,0,,1.67,0.28,14.4,
高橋美佳子,2015-11,ブレス浜松,11,13,2,0,1,0.0,-50.0,0,0,0,0,41,3,1,9,0,0,0,,0.0,0.0,12.2,
高橋美佳子,2015-12,ブレス浜松,11,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
高橋美佳子,2016-01,ブレス浜松,11,22,0,0,0,,,0,0,0,0,42,2,2,14,0,0,0,,0.0,0.0,11.9,
高橋美佳子,2016-02,ブレス浜松,11,6,0,0,0,,,0,0,0,0,8,0,0,5,0,0,0,,0.0,0.0,15.6,
高橋那依,2015-11,トヨタ自動車ヴァルキューレ,2,8,43,13,0,30.2,30.2,0,0,0,3,11,0,0,2,1,0,0,,1.62,0.38,4.5,0.0
高橋那依,2015-12,トヨタ自動車ヴァルキューレ,2,7,45,16,2,35.6,31.1,0,0,0,3,17,1,0,5,1,1,0,,2.29,0.43,13.2,100.0
高橋那依,2016-01,トヨタ自動車ヴァルキューレ,2,12,45,20,1,44.4,42.2,0,0,0,6,27,1,0,9,0,0,0,,1.67,0.5,12.0,
高橋那依,2016-02,トヨタ自動車ヴァルキューレ,2,10,29,9,3,31.0,20.7,0,0,0,4,25,1,0,7,0,0,0,,0.9,0.4,11.0,
鬼頭朋子,2015-11,群馬銀行グリーンウイングス,7,14,68,24,6,35.3,26.5,0,0,0,6,54,5,1,25,2,1,0,,1.71,0.43,20.4,50.0
鬼頭朋子,2015-12,群馬銀行グリーンウイングス,7,10,55,21,4,38.2,30.9,1,1,0,3,43,3,3,14,2,2,0,100.0,2.1,0.3,13.4,100.0
鬼頭朋子,2016-01,群馬銀行グリーンウイングス,7,18,74,25,4,33.8,28.4,0,0,0,10,65,3,8,29,4,3,0,,1.39,0.56,12.7,75.0
鬼頭朋子,2016-02,群馬銀行グリーンウイングス,7,16,25,10,0,40.0,40.0,0,0,0,3,35,1,4,15,0,0,0,,0.62,0.19,10.7,
齋藤朱音,2015-11,群馬銀行グリーンウイングス,11,13,5,3,0,60.0,60.0,0,0,0,0,31,2,0,10,25,13,0,,0.23,0.0,14.5,52.0
齋藤朱音,2015-12,群馬銀行グリーンウイングス,11,9,1,0,0,0.0,0.0,0,0,0,0,14,0,1,5,18,13,0,,0.0,0.0,7.1,72.2
齋藤朱音,2016-01,群馬銀行グリーンウイングス,11,23,2,0,0,0.0,0.0,0,0,0,1,31,1,2,15,22,14,0,,0.0,0.04,13.7,63.6
齋藤朱音,2016-02,群馬銀行グリーンウイングス,11,8,0,0,0,,,0,0,0,0,10,0,2,2,4,3,0,,0.0,0.0,0.0,75.0
