名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
唐川大志,2017-02,JTサンダーズ,15,8,0,0,0,,,0,0,0,0,0,0,0,0,37,18,0,0,,0.0,0.0,,48.6
堤智久,2016-11,堺ブレイザーズ,9,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
堤智久,2016-12,堺ブレイザーズ,9,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
堤智久,2017-01,堺ブレイザーズ,9,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
堤智久,2017-02,堺ブレイザーズ,9,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
塚崎祐平,2016-11,JTサンダーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2016-12,JTサンダーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2017-01,JTサンダーズ,16,1,11,7,0,63.6,63.6,3,2,0,0,1,0,0,0,0,0,0,7,66.7,7.0,0.0,0.0,
塚崎祐平,2017-02,JTサンダーズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塩田達也,2016-10,サントリーサンバーズ,12,4,12,9,0,75.0,75.0,0,0,0,1,10,1,1,0,0,0,0,11,,2.25,0.25,7.5,
塩田達也,2016-11,サントリーサンバーズ,12,26,62,32,4,51.6,45.2,0,0,0,14,67,0,13,21,1,1,0,46,,1.23,0.54,3.0,100.0
塩田達也,2016-12,サントリーサンバーズ,12,3,5,3,0,60.0,60.0,0,0,0,2,7,0,1,2,1,0,0,5,,1.0,0.67,3.6,0.0
塩田達也,2017-01,サントリーサンバーズ,12,20,43,27,5,62.8,51.2,0,0,0,7,50,2,10,17,3,2,0,36,,1.35,0.35,7.5,66.7
塩田達也,2017-02,サントリーサンバーズ,12,7,19,16,0,84.2,84.2,0,0,0,1,18,0,2,4,0,0,0,17,,2.29,0.14,2.8,
大木貴之,2016-10,東レアローズ,20,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
大木貴之,2016-11,東レアローズ,20,3,6,2,1,33.3,16.7,0,0,0,0,3,0,1,0,5,5,0,2,,0.67,0.0,-8.3,100.0
大木貴之,2017-01,東レアローズ,20,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥村航,2016-12,FC東京,11,7,15,11,0,73.3,73.3,0,0,0,0,19,1,3,5,0,0,0,12,,1.57,0.0,7.9,
奥村航,2017-01,FC東京,11,25,62,38,3,61.3,56.5,0,0,0,10,79,5,12,16,6,5,0,53,,1.52,0.4,7.6,83.3
奥村航,2017-02,FC東京,11,10,22,13,2,59.1,50.0,0,0,0,4,27,0,5,7,0,0,0,17,,1.3,0.4,1.9,
安井勇誠,2016-10,JTサンダーズ,11,3,10,2,0,20.0,20.0,1,0,0,1,12,1,2,5,13,7,0,4,0.0,0.67,0.33,14.6,53.8
安井勇誠,2016-11,JTサンダーズ,11,15,90,41,6,45.6,38.9,12,5,0,4,53,1,6,17,73,32,0,46,41.7,2.73,0.27,7.1,43.8
安井勇誠,2016-12,JTサンダーズ,11,8,33,19,1,57.6,54.5,6,0,0,1,25,0,3,8,59,35,0,20,0.0,2.38,0.12,5.0,59.3
安井勇誠,2017-01,JTサンダーズ,11,10,5,2,0,40.0,40.0,2,1,0,0,18,0,4,6,7,3,0,2,50.0,0.2,0.0,2.8,42.9
安永拓弥,2016-10,JTサンダーズ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
安永拓弥,2016-11,JTサンダーズ,1,4,3,2,0,66.7,66.7,0,0,0,0,3,0,1,0,0,0,0,2,,0.5,0.0,-8.3,
安永拓弥,2016-12,JTサンダーズ,1,6,12,6,0,50.0,50.0,0,0,0,2,17,1,1,5,0,0,0,9,,1.0,0.33,11.8,
安永拓弥,2017-01,JTサンダーズ,1,21,41,25,3,61.0,53.7,0,0,0,6,49,0,8,6,0,0,0,31,,1.19,0.29,-1.0,
安永拓弥,2017-02,JTサンダーズ,1,8,16,9,0,56.2,56.2,0,0,0,2,22,0,4,1,0,0,0,11,,1.12,0.25,-3.4,
富松崇彰,2016-10,東レアローズ,1,4,11,8,1,72.7,63.6,0,0,0,5,15,2,1,6,0,0,0,15,,2.0,1.25,21.7,
富松崇彰,2016-11,東レアローズ,1,20,50,27,2,54.0,50.0,0,0,0,12,89,7,4,35,1,1,0,46,,1.35,0.6,16.6,100.0
富松崇彰,2016-12,東レアローズ,1,17,42,23,0,54.8,54.8,0,0,0,10,70,4,8,22,3,3,0,37,,1.35,0.59,10.7,100.0
富松崇彰,2017-01,東レアローズ,1,27,74,38,6,51.4,43.2,0,0,0,25,124,9,13,55,3,1,0,72,,1.41,0.93,15.7,33.3
富松崇彰,2017-02,東レアローズ,1,3,12,9,0,75.0,75.0,0,0,0,2,15,1,2,7,0,0,0,12,,3.0,0.67,15.0,
専田和也,2016-10,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
専田和也,2016-11,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
専田和也,2016-12,パナソニックパンサーズ,12,11,0,0,0,,,0,0,0,0,12,0,1,3,15,8,0,0,,0.0,0.0,4.2,53.3
専田和也,2017-01,パナソニックパンサーズ,12,4,0,0,0,,,0,0,0,0,4,0,0,2,4,1,0,0,,0.0,0.0,12.5,25.0
専田和也,2017-02,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小宮雄一郎,2016-11,東レアローズ,19,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
小宮雄一郎,2017-01,東レアローズ,19,6,7,4,0,57.1,57.1,0,0,0,1,8,1,1,2,0,0,0,6,,0.67,0.17,15.6,
小宮雄一郎,2017-02,東レアローズ,19,4,7,5,1,71.4,57.1,0,0,0,4,13,0,4,7,1,1,0,9,,1.25,1.0,5.8,100.0
小川猛,2017-01,サントリーサンバーズ,18,16,6,4,1,66.7,50.0,0,0,0,0,13,1,3,5,0,0,0,5,,0.25,0.0,11.5,
小川猛,2017-02,サントリーサンバーズ,18,7,4,2,1,50.0,25.0,0,0,0,0,8,0,1,5,0,0,0,2,,0.29,0.0,12.5,
小田嶋大貴,2016-10,FC東京,12,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小田嶋大貴,2016-11,FC東京,12,12,7,5,1,71.4,57.1,0,0,0,0,7,0,1,5,4,1,0,5,,0.42,0.0,14.3,25.0
小田嶋大貴,2016-12,FC東京,12,6,9,4,0,44.4,44.4,1,0,0,1,12,2,0,6,7,2,0,7,0.0,0.67,0.17,29.2,28.6
小田嶋大貴,2017-01,FC東京,12,20,7,2,1,28.6,14.3,0,0,0,0,5,0,1,1,6,2,0,2,,0.1,0.0,0.0,33.3
小田嶋大貴,2017-02,FC東京,12,5,3,3,0,100.0,100.0,0,0,0,0,1,0,1,0,1,0,0,3,,0.6,0.0,-25.0,0.0
山内晶大,2016-10,パナソニックパンサーズ,10,3,11,6,1,54.5,45.5,0,0,0,4,13,0,5,3,0,0,0,10,,2.0,1.33,-3.8,
山内晶大,2016-11,パナソニックパンサーズ,10,26,57,36,1,63.2,61.4,0,0,0,10,120,3,15,46,0,0,0,49,,1.38,0.38,9.0,
山内晶大,2016-12,パナソニックパンサーズ,10,15,27,19,1,70.4,66.7,0,0,0,10,64,4,8,25,2,0,0,33,,1.27,0.67,12.9,0.0
山内晶大,2017-01,パナソニックパンサーズ,10,26,58,35,0,60.3,60.3,0,0,0,16,88,1,10,36,1,0,0,52,,1.35,0.62,8.5,0.0
山内晶大,2017-02,パナソニックパンサーズ,10,9,19,13,1,68.4,63.2,1,0,0,4,27,1,1,7,1,1,0,18,0.0,1.44,0.44,9.3,100.0
山岡祐也,2016-10,FC東京,10,3,0,0,0,,,0,0,0,0,10,0,2,3,0,0,0,0,,0.0,0.0,2.5,
山岡祐也,2016-11,FC東京,10,16,0,0,0,,,0,0,0,1,29,0,0,12,1,0,0,1,,0.0,0.06,10.3,0.0
山岡祐也,2016-12,FC東京,10,5,0,0,0,,,0,0,0,0,4,0,0,4,0,0,0,0,,0.0,0.0,25.0,
山岡祐也,2017-01,FC東京,10,5,0,0,0,,,0,0,0,0,3,1,0,0,0,0,0,1,,0.0,0.0,33.3,
山岡祐也,2017-02,FC東京,10,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
山本智大,2017-01,FC東京,20,2,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,0,,0.0,0.0,,50.0
山本湧,2016-10,サントリーサンバーズ,15,4,1,1,0,100.0,100.0,0,0,0,1,15,0,2,8,0,0,0,2,,0.25,0.25,10.0,
山本湧,2016-11,サントリーサンバーズ,15,26,10,5,1,50.0,40.0,0,0,0,6,97,4,12,33,2,0,0,15,,0.19,0.23,9.5,0.0
山本湧,2016-12,サントリーサンバーズ,15,16,7,1,2,14.3,-14.3,1,0,1,1,48,0,4,15,3,1,0,2,0.0,0.06,0.06,5.7,33.3
山本湧,2017-01,サントリーサンバーズ,15,26,12,5,2,41.7,25.0,0,0,0,7,99,4,11,33,2,0,0,16,,0.19,0.27,9.6,0.0
山本湧,2017-02,サントリーサンバーズ,15,7,1,0,0,0.0,0.0,1,0,0,1,16,0,3,2,0,0,0,1,0.0,0.0,0.14,-1.6,
山村宏太,2016-10,サントリーサンバーズ,1,2,0,0,0,,,0,0,0,0,7,0,0,2,0,0,0,0,,0.0,0.0,7.1,
山村宏太,2016-11,サントリーサンバーズ,1,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山村宏太,2016-12,サントリーサンバーズ,1,5,3,2,0,66.7,66.7,0,0,0,0,3,0,0,2,1,0,0,2,,0.4,0.0,16.7,0.0
山村宏太,2017-01,サントリーサンバーズ,1,16,23,10,1,43.5,39.1,0,0,0,5,44,1,2,14,1,0,0,16,,0.62,0.31,9.1,0.0
山村宏太,2017-02,サントリーサンバーズ,1,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
山添信也,2016-10,パナソニックパンサーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山添信也,2016-11,パナソニックパンサーズ,3,6,5,1,0,20.0,20.0,0,0,0,0,9,1,1,2,0,0,0,2,,0.17,0.0,13.9,
山添信也,2016-12,パナソニックパンサーズ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山添信也,2017-01,パナソニックパンサーズ,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田脩造,2016-10,豊田合成トレフェルサ,1,1,2,1,0,50.0,50.0,0,0,0,0,1,0,1,0,1,1,0,1,,1.0,0.0,-25.0,100.0
山田脩造,2016-11,豊田合成トレフェルサ,1,7,22,6,2,27.3,18.2,1,0,0,0,22,2,5,10,28,14,0,8,0.0,0.86,0.0,14.8,50.0
山田脩造,2016-12,豊田合成トレフェルサ,1,16,51,23,3,45.1,39.2,1,0,0,1,57,2,16,21,143,74,0,26,0.0,1.44,0.06,5.7,51.7
山田脩造,2017-01,豊田合成トレフェルサ,1,21,86,36,9,41.9,31.4,0,0,0,1,80,0,12,30,157,76,0,37,,1.71,0.05,5.6,48.4
山田脩造,2017-02,豊田合成トレフェルサ,1,8,31,12,1,38.7,35.5,0,0,0,1,23,0,8,5,58,35,0,13,,1.5,0.12,-3.3,60.3
山田要平,2016-11,FC東京,4,7,1,0,0,0.0,0.0,0,0,0,0,8,0,2,1,0,0,0,0,,0.0,0.0,-3.1,
山田要平,2017-01,FC東京,4,25,8,6,0,75.0,75.0,0,0,0,5,82,3,6,28,2,0,0,14,,0.24,0.2,10.4,0.0
山田要平,2017-02,FC東京,4,10,9,4,1,44.4,33.3,0,0,0,4,29,0,3,9,0,0,0,8,,0.4,0.4,5.2,
山近哲,2016-10,豊田合成トレフェルサ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山近哲,2016-11,豊田合成トレフェルサ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山近哲,2016-12,豊田合成トレフェルサ,2,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山近哲,2017-01,豊田合成トレフェルサ,2,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山近哲,2017-02,豊田合成トレフェルサ,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
岡本祥吾,2016-10,サントリーサンバーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
岡本祥吾,2016-11,サントリーサンバーズ,6,5,0,0,0,,,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
岡本祥吾,2016-12,サントリーサンバーズ,6,6,0,0,0,,,0,0,0,0,2,0,1,1,1,0,0,0,,0.0,0.0,0.0,0.0
岡本祥吾,2017-01,サントリーサンバーズ,6,9,0,0,0,,,0,0,0,1,9,0,0,4,0,0,0,1,,0.0,0.11,11.1,
岡本祥吾,2017-02,サントリーサンバーズ,6,6,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
岡本秀明,2016-10,豊田合成トレフェルサ,13,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
岡本秀明,2016-11,豊田合成トレフェルサ,13,7,20,11,0,55.0,55.0,0,0,0,0,22,0,5,10,25,13,0,11,,1.57,0.0,5.7,52.0
岡本秀明,2016-12,豊田合成トレフェルサ,13,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
岡本秀明,2017-01,豊田合成トレフェルサ,13,11,15,7,1,46.7,40.0,0,0,0,0,19,1,9,7,65,27,0,8,,0.64,0.0,2.6,41.5
岡本秀明,2017-02,豊田合成トレフェルサ,13,1,5,2,0,40.0,40.0,0,0,0,0,2,0,1,1,4,3,0,2,,2.0,0.0,0.0,75.0
川口太一,2016-10,豊田合成トレフェルサ,20,3,0,0,0,,,0,0,0,0,0,0,0,0,4,2,0,0,,0.0,0.0,,50.0
川口太一,2016-11,豊田合成トレフェルサ,20,19,0,0,0,,,0,0,0,0,0,0,0,0,33,17,0,0,,0.0,0.0,,51.5
川口太一,2016-12,豊田合成トレフェルサ,20,11,0,0,0,,,0,0,0,0,0,0,0,0,17,10,0,0,,0.0,0.0,,58.8
川口太一,2017-01,豊田合成トレフェルサ,20,20,0,0,0,,,0,0,0,0,0,0,0,0,27,15,0,0,,0.0,0.0,,55.6
川口太一,2017-02,豊田合成トレフェルサ,20,5,0,0,0,,,0,0,0,0,0,0,0,0,9,8,0,0,,0.0,0.0,,88.9
廣瀬優希,2016-10,ジェイテクトSTINGS,21,3,8,4,0,50.0,50.0,0,0,0,3,16,0,1,5,1,0,0,7,,1.33,1.0,6.2,0.0
廣瀬優希,2016-11,ジェイテクトSTINGS,21,24,69,34,3,49.3,44.9,0,0,0,16,94,2,9,30,4,4,0,52,,1.42,0.67,7.7,100.0
廣瀬優希,2016-12,ジェイテクトSTINGS,21,18,31,19,2,61.3,54.8,0,0,0,9,83,1,6,26,2,0,0,29,,1.06,0.5,7.2,0.0
廣瀬優希,2017-01,ジェイテクトSTINGS,21,23,59,30,8,50.8,37.3,0,0,0,5,79,3,10,32,3,0,0,38,,1.3,0.22,10.8,0.0
廣瀬優希,2017-02,ジェイテクトSTINGS,21,6,17,6,2,35.3,23.5,0,0,0,2,21,1,1,4,1,0,0,9,,1.0,0.33,8.3,0.0
手原紳,2016-10,FC東京,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
手原紳,2016-11,FC東京,16,17,9,5,1,55.6,44.4,0,0,0,4,41,0,1,15,1,0,0,9,,0.29,0.24,8.5,0.0
手原紳,2016-12,FC東京,16,14,4,2,0,50.0,50.0,2,1,0,3,35,1,3,7,1,0,0,6,50.0,0.14,0.21,5.7,0.0
手原紳,2017-01,FC東京,16,5,0,0,0,,,0,0,0,0,6,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
手原紳,2017-02,FC東京,16,1,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
手塚大,2016-10,FC東京,9,3,34,19,3,55.9,47.1,8,5,0,0,15,2,4,5,12,6,0,21,62.5,6.33,0.0,15.0,50.0
手塚大,2016-11,FC東京,9,24,204,91,16,44.6,36.8,38,17,5,10,85,7,29,23,70,28,0,108,44.7,3.79,0.42,6.5,40.0
手塚大,2016-12,FC東京,9,12,87,35,5,40.2,34.5,7,3,0,2,42,3,13,13,54,18,0,40,42.9,2.92,0.17,7.1,33.3
手塚大,2017-01,FC東京,9,25,150,72,9,48.0,42.0,26,15,2,5,105,3,24,24,95,33,0,80,57.7,2.88,0.2,2.9,34.7
手塚大,2017-02,FC東京,9,3,5,1,0,20.0,20.0,0,0,0,1,14,1,2,4,10,2,0,3,,0.33,0.33,10.7,20.0
新井洋介,2016-11,豊田合成トレフェルサ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
新井洋介,2017-01,豊田合成トレフェルサ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
星谷健太朗,2016-11,サントリーサンバーズ,17,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
星谷健太朗,2016-12,サントリーサンバーズ,17,13,17,8,1,47.1,41.2,0,0,0,12,38,1,3,19,0,0,0,21,,0.62,0.92,13.2,
星谷健太朗,2017-01,サントリーサンバーズ,17,11,5,2,0,40.0,40.0,0,0,0,4,17,0,0,9,0,0,0,6,,0.18,0.36,13.2,
星谷健太朗,2017-02,サントリーサンバーズ,17,2,2,1,0,50.0,50.0,0,0,0,0,2,0,0,2,0,0,0,1,,0.5,0.0,25.0,
星野秀知,2016-10,東レアローズ,10,3,14,5,0,35.7,35.7,0,0,0,0,7,0,3,2,20,10,0,5,,1.67,0.0,-3.6,50.0
星野秀知,2016-11,東レアローズ,10,11,42,16,5,38.1,26.2,0,0,0,3,20,0,7,6,67,28,0,19,,1.45,0.27,-1.2,41.8
星野秀知,2016-12,東レアローズ,10,8,21,9,4,42.9,23.8,0,0,0,2,6,0,3,0,27,15,0,11,,1.12,0.25,-12.5,55.6
星野秀知,2017-01,東レアローズ,10,12,32,17,0,53.1,53.1,0,0,0,3,14,1,4,5,45,26,0,21,,1.42,0.25,8.9,57.8
星野秀知,2017-02,東レアローズ,10,3,1,0,0,0.0,0.0,0,0,0,0,2,0,0,2,2,2,0,0,,0.0,0.0,25.0,100.0
木村泰輔,2016-11,堺ブレイザーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村泰輔,2016-12,堺ブレイザーズ,15,8,1,1,0,100.0,100.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.12,0.0,12.5,
木村泰輔,2017-01,堺ブレイザーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村泰輔,2017-02,堺ブレイザーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
本間隆太,2016-10,ジェイテクトSTINGS,17,3,0,0,0,,,0,0,0,0,0,0,0,0,13,8,0,0,,0.0,0.0,,61.5
本間隆太,2016-11,ジェイテクトSTINGS,17,24,0,0,0,,,0,0,0,0,0,0,0,0,109,75,0,0,,0.0,0.0,,68.8
本間隆太,2016-12,ジェイテクトSTINGS,17,15,0,0,0,,,0,0,0,0,0,0,0,0,62,38,0,0,,0.0,0.0,,61.3
本間隆太,2017-01,ジェイテクトSTINGS,17,19,0,0,0,,,0,0,0,0,0,0,0,0,94,61,0,0,,0.0,0.0,,64.9
本間隆太,2017-02,ジェイテクトSTINGS,17,3,0,0,0,,,0,0,0,0,0,0,0,0,9,6,0,0,,0.0,0.0,,66.7
李博,2016-10,東レアローズ,15,4,9,6,0,66.7,66.7,0,0,0,3,18,0,4,11,0,0,0,9,,1.5,0.75,9.7,
李博,2016-11,東レアローズ,15,25,71,47,4,66.2,60.6,0,0,0,15,102,13,18,39,6,3,0,75,,1.88,0.6,17.9,50.0
李博,2016-12,東レアローズ,15,17,45,22,2,48.9,44.4,0,0,0,10,70,7,11,26,1,0,0,39,,1.29,0.59,15.4,0.0
李博,2017-01,東レアローズ,15,27,66,37,1,56.1,54.5,0,0,0,13,93,8,21,37,3,3,0,58,,1.37,0.48,12.9,100.0
李博,2017-02,東レアローズ,15,6,14,10,0,71.4,71.4,0,0,0,1,23,2,6,12,0,0,0,13,,1.67,0.17,15.2,
松原広輔,2016-11,ジェイテクトSTINGS,10,11,0,0,0,,,0,0,0,0,16,1,2,4,0,0,0,1,,0.0,0.0,9.4,
松原広輔,2016-12,ジェイテクトSTINGS,10,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
松原広輔,2017-01,ジェイテクトSTINGS,10,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
松原広輔,2017-02,ジェイテクトSTINGS,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松岡祐太,2016-10,堺ブレイザーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松岡祐太,2016-11,堺ブレイザーズ,13,4,7,3,0,42.9,42.9,3,2,0,1,1,0,1,0,0,0,0,4,66.7,0.75,0.25,-25.0,
松岡祐太,2016-12,堺ブレイザーズ,13,1,3,2,1,66.7,33.3,1,0,1,0,1,0,0,0,0,0,0,2,0.0,2.0,0.0,0.0,
松岡祐太,2017-01,堺ブレイザーズ,13,4,8,3,0,37.5,37.5,1,0,0,0,2,0,0,0,0,0,0,3,0.0,0.75,0.0,0.0,
松岡祐太,2017-02,堺ブレイザーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本慶彦,2016-10,堺ブレイザーズ,1,5,13,8,1,61.5,53.8,0,0,0,4,21,0,0,5,2,2,0,12,,1.6,0.8,6.0,100.0
松本慶彦,2016-11,堺ブレイザーズ,1,25,66,40,4,60.6,54.5,0,0,0,8,84,0,2,18,3,2,0,48,,1.6,0.32,4.8,66.7
松本慶彦,2016-12,堺ブレイザーズ,1,14,29,18,1,62.1,58.6,0,0,0,4,34,3,0,13,0,0,0,25,,1.29,0.29,18.4,
松本慶彦,2017-01,堺ブレイザーズ,1,27,71,40,2,56.3,53.5,0,0,0,8,88,2,6,38,1,0,0,50,,1.48,0.3,11.4,0.0
松本慶彦,2017-02,堺ブレイザーズ,1,8,14,9,1,64.3,57.1,0,0,0,1,23,0,2,8,2,1,0,10,,1.12,0.12,6.5,50.0
松林憲太郎,2017-01,サントリーサンバーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2016-10,ジェイテクトSTINGS,22,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
柳澤広平,2016-11,ジェイテクトSTINGS,22,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
柳澤広平,2016-12,ジェイテクトSTINGS,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳澤広平,2017-01,ジェイテクトSTINGS,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田将洋,2016-10,サントリーサンバーズ,8,4,20,7,3,35.0,20.0,3,1,0,1,17,1,2,8,6,1,0,9,33.3,1.75,0.25,14.7,16.7
柳田将洋,2016-11,サントリーサンバーズ,8,26,147,70,11,47.6,40.1,29,13,5,4,106,10,23,42,102,54,0,84,44.8,2.69,0.15,13.9,52.9
柳田将洋,2016-12,サントリーサンバーズ,8,16,89,45,7,50.6,42.7,17,10,3,3,52,5,9,28,54,20,0,53,58.8,2.81,0.19,18.8,37.0
柳田将洋,2017-01,サントリーサンバーズ,8,10,38,18,7,47.4,28.9,12,6,3,0,29,3,8,14,9,5,0,21,50.0,1.8,0.0,15.5,55.6
柳田将洋,2017-02,サントリーサンバーズ,8,5,0,0,0,,,0,0,0,0,6,0,2,2,0,0,0,0,,0.0,0.0,0.0,
栗山英之,2016-10,FC東京,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗山英之,2016-11,FC東京,18,18,72,47,2,65.3,62.5,0,0,0,1,61,2,16,11,3,2,0,50,,2.61,0.06,1.2,66.7
栗山英之,2016-12,FC東京,18,14,43,25,1,58.1,55.8,0,0,0,9,47,1,11,9,5,3,0,35,,1.79,0.64,1.1,60.0
栗山英之,2017-01,FC東京,18,24,65,36,4,55.4,49.2,0,0,0,5,66,1,15,19,3,1,0,42,,1.5,0.21,3.0,33.3
栗山英之,2017-02,FC東京,18,10,26,14,1,53.8,50.0,0,0,0,1,29,2,6,9,0,0,0,17,,1.4,0.1,9.5,
栗山雅史,2016-10,サントリーサンバーズ,19,1,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,2,0,0,1,,1.0,0.0,,0.0
栗山雅史,2016-11,サントリーサンバーズ,19,10,20,12,0,60.0,60.0,1,1,0,2,10,1,1,2,8,5,0,15,100.0,1.2,0.2,12.5,62.5
栗山雅史,2016-12,サントリーサンバーズ,19,8,29,13,1,44.8,41.4,4,3,1,2,11,0,1,5,4,3,0,15,75.0,1.62,0.25,9.1,75.0
栗山雅史,2017-01,サントリーサンバーズ,19,20,73,27,5,37.0,30.1,4,0,2,8,60,2,12,20,55,18,0,37,0.0,1.35,0.4,6.7,32.7
栗山雅史,2017-02,サントリーサンバーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅野聡,2016-10,東レアローズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅野聡,2016-11,東レアローズ,9,8,1,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅野聡,2016-12,東レアローズ,9,8,0,0,0,,,0,0,0,0,4,1,0,1,0,0,0,1,,0.0,0.0,31.2,
梅野聡,2017-01,東レアローズ,9,3,1,0,0,0.0,0.0,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
梅野聡,2017-02,東レアローズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿山竜介,2016-10,豊田合成トレフェルサ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿山竜介,2016-11,豊田合成トレフェルサ,14,5,0,0,0,,,0,0,0,0,4,0,1,2,0,0,0,0,,0.0,0.0,6.2,
椿山竜介,2016-12,豊田合成トレフェルサ,14,3,3,1,0,33.3,33.3,0,0,0,0,1,0,0,0,0,0,0,1,,0.33,0.0,0.0,
