名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小林空,2017-01,近畿クラブスフィーダ,24,10,70,33,3,47.1,42.9,10,6,0,3,40,2,13,15,3,0,0,60.0,3.3,0.3,6.2,0.0
小林空,2017-02,近畿クラブスフィーダ,24,15,137,53,17,38.7,26.3,21,10,4,9,61,7,19,22,9,2,0,47.6,3.53,0.6,12.7,22.2
小野義隆,2016-11,きんでんトリニティーブリッツ,15,4,0,0,0,,,0,0,0,0,19,0,0,3,0,0,0,,0.0,0.0,3.9,
小野義隆,2016-12,きんでんトリニティーブリッツ,15,2,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,,0.0,0.0,5.0,
小野義隆,2017-01,きんでんトリニティーブリッツ,15,7,2,1,0,50.0,50.0,0,0,0,0,25,2,2,2,3,1,0,,0.14,0.0,8.0,33.3
小関和樹,2016-11,東京トヨペットグリーンスパークル,13,14,7,3,1,42.9,28.6,0,0,0,1,25,0,2,8,0,0,0,,0.21,0.07,6.0,
小関和樹,2016-12,東京トヨペットグリーンスパークル,13,13,15,6,0,40.0,40.0,0,0,0,1,31,0,1,12,0,0,0,,0.46,0.08,8.9,
小関和樹,2017-01,東京トヨペットグリーンスパークル,13,21,0,0,0,,,0,0,0,0,0,0,0,0,188,123,0,,0.0,0.0,,65.4
小関和樹,2017-02,東京トヨペットグリーンスパークル,13,11,0,0,0,,,0,0,0,0,0,0,0,0,79,35,0,,0.0,0.0,,44.3
尾松航洋,2016-11,きんでんトリニティーブリッツ,2,12,0,0,0,,,0,0,0,0,23,1,3,11,0,0,0,,0.0,0.0,13.0,
尾松航洋,2016-12,きんでんトリニティーブリッツ,2,13,0,0,0,,,0,0,0,0,29,3,3,14,0,0,0,,0.0,0.0,19.8,
尾松航洋,2017-01,きんでんトリニティーブリッツ,2,15,0,0,0,,,0,0,0,0,31,3,5,10,0,0,0,,0.0,0.0,13.7,
尾松航洋,2017-02,きんでんトリニティーブリッツ,2,27,0,0,0,,,0,0,0,0,50,1,8,23,0,0,0,,0.0,0.0,9.5,
山崎幸一郎,2016-11,長野GaRons,4,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
山崎幸一郎,2016-12,長野GaRons,4,14,0,0,0,,,0,0,0,0,25,1,1,8,0,0,0,,0.0,0.0,11.0,
山崎幸一郎,2017-01,長野GaRons,4,4,1,0,1,0.0,-100.0,0,0,0,1,3,0,1,0,0,0,0,,0.0,0.25,-8.3,
山崎幸一郎,2017-02,長野GaRons,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本寛生,2016-12,きんでんトリニティーブリッツ,16,3,22,5,1,22.7,18.2,3,1,1,1,10,0,3,2,0,0,0,33.3,1.67,0.33,-2.5,
山本寛生,2017-01,きんでんトリニティーブリッツ,16,4,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
山本寛生,2017-02,きんでんトリニティーブリッツ,16,9,14,5,2,35.7,21.4,0,0,0,1,8,0,3,3,0,0,0,,0.56,0.11,0.0,
山本慎人,2016-12,近畿クラブスフィーダ,15,10,0,0,0,,,0,0,0,0,19,0,0,7,0,0,0,,0.0,0.0,9.2,
山本慎人,2017-01,近畿クラブスフィーダ,15,10,0,0,0,,,0,0,0,0,5,0,0,1,1,0,0,,0.0,0.0,5.0,0.0
山本慎人,2017-02,近畿クラブスフィーダ,15,15,1,0,1,0.0,-100.0,0,0,0,0,41,0,3,10,0,0,0,,0.0,0.0,4.3,
山本映樹,2016-11,近畿クラブスフィーダ,1,12,61,24,6,39.3,29.5,14,6,1,0,47,2,5,19,2,1,0,42.9,2.0,0.0,11.7,50.0
山本映樹,2016-12,近畿クラブスフィーダ,1,3,12,7,1,58.3,50.0,2,0,1,1,13,2,3,4,1,1,0,0.0,2.33,0.33,17.3,100.0
山本映樹,2017-01,近畿クラブスフィーダ,1,7,20,6,2,30.0,20.0,6,0,1,2,15,0,4,8,0,0,0,0.0,0.86,0.29,6.7,
山本映樹,2017-02,近畿クラブスフィーダ,1,6,0,0,0,,,0,0,0,0,7,1,1,1,0,0,0,,0.0,0.0,14.3,
山本翔耶,2016-12,兵庫デルフィーノ,14,9,0,0,0,,,0,0,0,0,0,0,0,0,33,19,0,,0.0,0.0,,57.6
山本翔耶,2017-01,兵庫デルフィーノ,14,25,22,7,3,31.8,18.2,0,0,0,1,30,0,0,10,150,88,0,,0.28,0.04,8.3,58.7
山本翔耶,2017-02,兵庫デルフィーノ,14,30,106,40,13,37.7,25.5,0,0,0,5,71,2,7,23,236,145,0,,1.33,0.17,8.5,61.4
山田翔太,2016-11,近畿クラブスフィーダ,4,9,0,0,0,,,0,0,0,0,0,0,0,0,59,31,0,,0.0,0.0,,52.5
岡本侑,2016-11,きんでんトリニティーブリッツ,1,14,78,43,6,55.1,47.4,21,9,4,6,68,2,3,25,90,71,0,42.9,3.07,0.43,11.0,78.9
岡本侑,2016-12,きんでんトリニティーブリッツ,1,16,99,39,9,39.4,30.3,18,8,3,4,56,0,6,24,87,63,0,44.4,2.44,0.25,8.0,72.4
岡本侑,2017-01,きんでんトリニティーブリッツ,1,7,41,13,4,31.7,22.0,9,4,0,6,32,3,1,8,29,19,0,44.4,1.86,0.86,14.8,65.5
岡本侑,2017-02,きんでんトリニティーブリッツ,1,12,57,24,4,42.1,35.1,6,3,2,1,34,2,8,15,58,39,0,50.0,2.0,0.08,11.0,67.2
岩井克樹,2017-02,長野GaRons,8,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
岩本正吾,2016-11,兵庫デルフィーノ,33,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
岩田晃祐,2016-11,奈良ドリーマーズ,6,16,41,24,5,58.5,46.3,2,0,0,4,49,1,5,15,76,48,0,0.0,1.5,0.25,7.1,63.2
岩田晃祐,2016-12,奈良ドリーマーズ,6,14,33,8,3,24.2,15.2,0,0,0,2,38,0,4,14,71,43,0,,0.57,0.14,6.6,60.6
岩田晃祐,2017-01,奈良ドリーマーズ,6,15,36,14,4,38.9,27.8,0,0,0,2,47,1,4,14,44,32,0,,0.93,0.13,7.4,72.7
岩田晃祐,2017-02,奈良ドリーマーズ,6,20,45,19,6,42.2,28.9,0,0,0,0,46,0,5,14,69,34,0,,0.95,0.0,4.9,49.3
岩阪健太郎,2016-12,東京トヨペットグリーンスパークル,5,3,3,1,0,33.3,33.3,0,0,0,1,5,0,0,4,0,0,0,,0.33,0.33,20.0,
岩阪健太郎,2017-01,東京トヨペットグリーンスパークル,5,12,36,19,2,52.8,47.2,0,0,0,2,30,0,4,9,2,1,0,,1.58,0.17,4.2,50.0
岩阪健太郎,2017-02,東京トヨペットグリーンスパークル,5,24,124,64,3,51.6,49.2,0,0,0,8,51,1,2,17,4,3,0,,2.67,0.33,9.3,75.0
川口喬,2016-12,近畿クラブスフィーダ,22,7,21,6,1,28.6,23.8,4,0,0,2,7,1,4,1,0,0,0,0.0,0.86,0.29,3.6,
川口喬,2017-01,近畿クラブスフィーダ,22,7,48,22,4,45.8,37.5,17,8,3,6,24,1,6,9,0,0,0,47.1,3.14,0.86,7.3,
川口喬,2017-02,近畿クラブスフィーダ,22,5,46,21,4,45.7,37.0,15,7,3,2,15,0,4,6,0,0,0,46.7,4.2,0.4,3.3,
工藤巧,2016-11,東京ヴェルディ,15,3,1,1,0,100.0,100.0,0,0,0,0,2,0,1,0,1,0,0,,0.33,0.0,-12.5,0.0
工藤巧,2016-12,東京ヴェルディ,15,4,15,8,2,53.3,40.0,4,3,0,0,4,1,0,2,1,1,0,75.0,2.0,0.0,37.5,100.0
市川一樹,2016-11,千葉ZELVA,30,8,51,22,6,43.1,31.4,3,1,0,3,28,0,2,9,36,22,0,33.3,2.75,0.38,6.2,61.1
市川一樹,2016-12,千葉ZELVA,30,16,88,34,9,38.6,28.4,6,1,1,0,37,1,4,11,85,51,0,16.7,2.12,0.0,7.4,60.0
市川一樹,2017-01,千葉ZELVA,30,19,141,46,21,32.6,17.7,11,3,5,3,67,2,5,28,158,103,0,27.3,2.42,0.16,11.6,65.2
市川一樹,2017-02,千葉ZELVA,30,29,175,75,13,42.9,35.4,1,0,0,8,99,3,18,33,160,98,0,0.0,2.59,0.28,6.8,61.2
平田英貴,2016-11,きんでんトリニティーブリッツ,13,6,15,5,1,33.3,26.7,0,0,0,2,13,0,1,1,0,0,0,,0.83,0.33,0.0,
平田英貴,2017-02,きんでんトリニティーブリッツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
庄司練,2016-12,近畿クラブスフィーダ,33,9,23,17,0,73.9,73.9,0,0,0,7,23,0,2,13,1,0,0,,1.89,0.78,12.0,0.0
庄司練,2017-01,近畿クラブスフィーダ,33,9,31,18,1,58.1,54.8,0,0,0,8,21,0,0,10,0,0,0,,2.0,0.89,11.9,
庄司練,2017-02,近畿クラブスフィーダ,33,11,31,14,0,45.2,45.2,0,0,0,4,24,0,2,8,0,0,0,,1.27,0.36,6.2,
折井拓也,2017-01,近畿クラブスフィーダ,5,2,0,0,0,,,0,0,0,0,3,0,0,0,3,2,0,,0.0,0.0,0.0,66.7
持冨光一,2017-01,東京トヨペットグリーンスパークル,15,21,44,21,6,47.7,34.1,1,1,0,1,73,2,14,22,15,7,0,100.0,1.0,0.05,5.5,46.7
持冨光一,2017-02,東京トヨペットグリーンスパークル,15,25,30,10,3,33.3,23.3,2,1,0,1,80,2,6,28,6,3,0,50.0,0.4,0.04,9.4,50.0
新妻知之,2016-11,東京トヨペットグリーンスパークル,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2016-12,東京トヨペットグリーンスパークル,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2017-01,東京トヨペットグリーンスパークル,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻知之,2017-02,東京トヨペットグリーンスパークル,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新屋政樹,2016-12,近畿クラブスフィーダ,25,4,3,1,1,33.3,0.0,0,0,0,1,9,0,1,5,0,0,0,,0.25,0.25,11.1,
新屋政樹,2017-01,近畿クラブスフィーダ,25,2,11,2,0,18.2,18.2,1,0,0,0,8,2,1,5,0,0,0,0.0,1.0,0.0,37.5,
新屋政樹,2017-02,近畿クラブスフィーダ,25,10,43,12,3,27.9,20.9,7,3,1,0,28,3,1,10,6,3,0,42.9,1.2,0.0,18.8,50.0
新谷俊揮,2016-11,きんでんトリニティーブリッツ,12,13,48,22,8,45.8,29.2,5,1,3,7,31,1,0,10,43,27,0,20.0,1.69,0.54,11.3,62.8
新谷俊揮,2016-12,きんでんトリニティーブリッツ,12,9,25,11,3,44.0,32.0,1,0,1,0,31,1,2,6,56,35,0,0.0,1.22,0.0,6.5,62.5
新谷俊揮,2017-01,きんでんトリニティーブリッツ,12,8,56,29,8,51.8,37.5,4,2,0,3,30,4,2,13,59,36,0,50.0,3.62,0.38,22.5,61.0
新谷俊揮,2017-02,きんでんトリニティーブリッツ,12,14,48,24,3,50.0,43.8,5,2,0,0,48,2,3,19,65,41,0,40.0,1.71,0.0,12.5,63.1
早川紘司,2016-11,東京トヨペットグリーンスパークル,2,11,0,0,0,,,0,0,0,0,0,0,0,0,97,59,0,,0.0,0.0,,60.8
早川紘司,2016-12,東京トヨペットグリーンスパークル,2,7,0,0,0,,,0,0,0,0,0,0,0,0,65,28,0,,0.0,0.0,,43.1
早川紘司,2017-01,東京トヨペットグリーンスパークル,2,8,0,0,0,,,0,0,0,0,9,0,0,1,31,18,0,,0.0,0.0,2.8,58.1
早川紘司,2017-02,東京トヨペットグリーンスパークル,2,11,0,0,0,,,0,0,0,0,0,0,0,0,104,41,0,,0.0,0.0,,39.4
早瀬省吾,2016-11,東京ヴェルディ,3,9,0,0,0,,,0,0,0,0,0,0,0,0,49,34,0,,0.0,0.0,,69.4
早瀬省吾,2016-12,東京ヴェルディ,3,3,0,0,0,,,0,0,0,0,0,0,0,0,4,2,0,,0.0,0.0,,50.0
早瀬省吾,2017-01,東京ヴェルディ,3,13,0,0,0,,,0,0,0,0,7,0,1,2,38,22,0,,0.0,0.0,3.6,57.9
早瀬省吾,2017-02,東京ヴェルディ,3,12,0,0,0,,,0,0,0,0,1,0,0,0,53,26,0,,0.0,0.0,0.0,49.1
星宗洋輔,2016-11,奈良ドリーマーズ,11,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
星宗洋輔,2016-12,奈良ドリーマーズ,11,4,0,0,0,,,0,0,0,0,6,0,1,1,0,0,0,,0.0,0.0,0.0,
星宗洋輔,2017-01,奈良ドリーマーズ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
星宗洋輔,2017-02,奈良ドリーマーズ,11,3,0,0,0,,,0,0,0,0,8,2,1,1,0,0,0,,0.0,0.0,25.0,
春日椋,2016-11,長野GaRons,14,17,1,0,0,0.0,0.0,0,0,0,0,67,1,3,22,0,0,0,,0.0,0.0,8.6,
春日椋,2016-12,長野GaRons,14,12,4,0,0,0.0,0.0,0,0,0,3,35,1,1,16,4,0,0,,0.0,0.25,13.6,0.0
春日椋,2017-01,長野GaRons,14,18,3,3,0,100.0,100.0,0,0,0,1,45,1,7,16,1,0,0,,0.17,0.06,7.2,0.0
春日椋,2017-02,長野GaRons,14,21,5,1,0,20.0,20.0,0,0,0,1,74,2,8,25,1,0,0,,0.05,0.05,8.4,0.0
本多駿,2016-11,近畿クラブスフィーダ,9,15,129,63,12,48.8,39.5,22,12,4,7,58,5,26,15,37,21,0,54.5,4.2,0.47,3.9,56.8
本多駿,2016-12,近畿クラブスフィーダ,9,8,40,20,2,50.0,45.0,7,5,0,0,12,1,4,1,2,2,0,71.4,2.5,0.0,2.1,100.0
本多駿,2017-01,近畿クラブスフィーダ,9,14,100,46,10,46.0,36.0,30,12,6,7,50,0,11,10,25,12,0,40.0,3.29,0.5,-0.5,48.0
本多駿,2017-02,近畿クラブスフィーダ,9,17,103,37,10,35.9,26.2,24,10,4,2,48,0,13,13,5,2,0,41.7,2.18,0.12,0.0,40.0
村元和人,2017-01,奈良ドリーマーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松元翔太郎,2016-12,千葉ZELVA,35,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松元翔太郎,2017-01,千葉ZELVA,35,5,12,5,1,41.7,33.3,0,0,0,2,0,0,0,0,0,0,0,,1.0,0.4,,
松元翔太郎,2017-02,千葉ZELVA,35,3,8,3,3,37.5,0.0,1,0,1,0,4,0,1,3,0,0,0,0.0,1.0,0.0,12.5,
松本敬三,2016-11,東京トヨペットグリーンスパークル,16,14,107,30,13,28.0,15.9,19,4,4,1,40,4,4,18,74,45,0,21.1,2.14,0.07,18.8,60.8
松本敬三,2016-12,東京トヨペットグリーンスパークル,16,13,102,35,11,34.3,23.5,10,3,3,1,39,0,5,13,74,40,0,30.0,2.69,0.08,5.1,54.1
松本敬三,2017-01,東京トヨペットグリーンスパークル,16,21,174,53,13,30.5,23.0,3,2,0,1,74,4,8,24,124,74,0,66.7,2.52,0.05,10.8,59.7
松本敬三,2017-02,東京トヨペットグリーンスパークル,16,25,134,43,11,32.1,23.9,9,2,1,3,74,2,10,16,156,79,0,22.2,1.72,0.12,4.7,50.6
松本永志,2016-11,きんでんトリニティーブリッツ,10,12,101,42,13,41.6,28.7,28,9,4,3,41,4,11,12,0,0,0,32.1,3.5,0.25,10.4,
松本永志,2016-12,きんでんトリニティーブリッツ,10,10,76,33,5,43.4,36.8,24,10,3,2,31,1,4,10,0,0,0,41.7,3.3,0.2,8.1,
松本永志,2017-01,きんでんトリニティーブリッツ,10,14,94,37,10,39.4,28.7,34,9,6,9,43,4,7,16,0,0,0,26.5,2.64,0.64,14.5,
松本永志,2017-02,きんでんトリニティーブリッツ,10,31,288,133,33,46.2,34.7,116,54,15,3,74,5,23,25,0,0,0,46.6,4.29,0.1,7.4,
松枝寿明,2016-11,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松枝寿明,2016-12,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松枝寿明,2017-01,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松枝寿明,2017-02,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松橋拓也,2017-01,長野GaRons,2,14,68,34,2,50.0,47.1,3,2,0,2,47,2,15,13,76,43,0,66.7,2.43,0.14,3.2,56.6
松橋拓也,2017-02,長野GaRons,2,32,165,61,8,37.0,32.1,21,8,2,6,123,5,32,41,70,31,0,38.1,1.91,0.19,5.9,44.3
柿木秀人,2016-11,近畿クラブスフィーダ,18,14,0,0,0,,,0,0,0,0,18,0,3,5,0,0,0,,0.0,0.0,2.8,
柿木秀人,2016-12,近畿クラブスフィーダ,18,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
柿木秀人,2017-01,近畿クラブスフィーダ,18,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
柿木秀人,2017-02,近畿クラブスフィーダ,18,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
桑原瑠星,2017-01,近畿クラブスフィーダ,37,8,0,0,0,,,0,0,0,0,0,0,0,0,4,0,0,,0.0,0.0,,0.0
桑原瑠星,2017-02,近畿クラブスフィーダ,37,4,0,0,0,,,0,0,0,0,1,0,1,0,1,0,0,,0.0,0.0,-25.0,0.0
梶野喜宏,2016-11,近畿クラブスフィーダ,2,15,7,1,0,14.3,14.3,0,0,0,1,64,4,1,17,1,0,0,,0.07,0.07,12.5,0.0
梶野喜宏,2016-12,近畿クラブスフィーダ,2,3,2,0,0,0.0,0.0,0,0,0,2,12,0,1,1,1,0,0,,0.0,0.67,0.0,0.0
梶野喜宏,2017-01,近畿クラブスフィーダ,2,8,2,1,0,50.0,50.0,0,0,0,0,27,0,0,5,2,0,0,,0.12,0.0,4.6,0.0
梶野喜宏,2017-02,近畿クラブスフィーダ,2,2,2,0,0,0.0,0.0,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
森大樹,2016-11,近畿クラブスフィーダ,36,3,0,0,0,,,0,0,0,0,0,0,0,0,19,9,0,,0.0,0.0,,47.4
森大樹,2016-12,近畿クラブスフィーダ,36,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田有智夢,2016-11,きんでんトリニティーブリッツ,14,6,28,9,2,32.1,25.0,18,4,2,3,11,0,6,2,1,1,0,22.2,1.5,0.5,-9.1,100.0
森田有智夢,2016-12,きんでんトリニティーブリッツ,14,9,47,24,3,51.1,44.7,16,10,0,2,24,1,7,11,5,3,0,62.5,2.67,0.22,8.3,60.0
森田有智夢,2017-01,きんでんトリニティーブリッツ,14,13,90,42,11,46.7,34.4,39,12,10,8,52,10,11,21,51,37,0,30.8,3.23,0.62,24.0,72.5
森田有智夢,2017-02,きんでんトリニティーブリッツ,14,27,175,70,21,40.0,28.0,69,27,10,3,110,8,28,45,160,94,0,39.1,2.59,0.11,11.1,58.8
榎本京祐,2016-11,東京ヴェルディ,12,9,22,15,1,68.2,63.6,0,0,0,5,40,2,10,11,0,0,0,,1.67,0.56,5.6,
榎本京祐,2016-12,東京ヴェルディ,12,14,41,17,3,41.5,34.1,1,0,0,11,63,5,7,13,2,2,0,0.0,1.21,0.79,10.3,100.0
榎本京祐,2017-01,東京ヴェルディ,12,13,40,21,4,52.5,42.5,0,0,0,5,46,2,11,19,3,3,0,,1.62,0.38,8.7,100.0
榎本京祐,2017-02,東京ヴェルディ,12,8,27,13,2,48.1,40.7,0,0,0,3,19,0,6,1,1,1,0,,1.62,0.38,-6.6,100.0
槌尾健,2016-11,東京トヨペットグリーンスパークル,14,12,0,0,0,,,0,0,0,0,11,0,0,2,17,10,0,,0.0,0.0,4.5,58.8
槌尾健,2016-12,東京トヨペットグリーンスパークル,14,13,0,0,0,,,0,0,0,0,0,0,0,0,73,26,0,,0.0,0.0,,35.6
槌尾健,2017-01,東京トヨペットグリーンスパークル,14,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
槌尾健,2017-02,東京トヨペットグリーンスパークル,14,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
横山雄大,2017-01,兵庫デルフィーノ,12,11,106,44,12,41.5,30.2,8,2,2,5,36,0,1,11,61,25,0,25.0,4.0,0.45,6.9,41.0
横山雄大,2017-02,兵庫デルフィーノ,12,11,59,20,5,33.9,25.4,6,0,0,2,33,1,3,15,41,20,0,0.0,1.82,0.18,12.1,48.8
橋本淳,2016-11,東京トヨペットグリーンスパークル,12,11,31,10,5,32.3,16.1,0,0,0,5,37,1,5,6,1,1,0,,0.91,0.45,3.4,100.0
橋本淳,2016-12,東京トヨペットグリーンスパークル,12,6,16,3,2,18.8,6.2,0,0,0,3,9,0,1,4,1,1,0,,0.5,0.5,8.3,100.0
橋本淳,2017-01,東京トヨペットグリーンスパークル,12,5,3,2,0,66.7,66.7,0,0,0,1,8,0,1,2,0,0,0,,0.4,0.2,3.1,
橋本淳,2017-02,東京トヨペットグリーンスパークル,12,11,28,4,6,14.3,-7.1,0,0,0,2,19,0,3,6,21,10,0,,0.36,0.18,3.9,47.6
毛利光生,2016-11,きんでんトリニティーブリッツ,11,11,2,1,0,50.0,50.0,0,0,0,0,35,0,3,13,0,0,0,,0.09,0.0,7.1,
毛利光生,2016-12,きんでんトリニティーブリッツ,11,15,7,2,1,28.6,14.3,0,0,0,2,53,3,3,18,0,0,0,,0.13,0.13,12.7,
毛利光生,2017-01,きんでんトリニティーブリッツ,11,12,9,2,1,22.2,11.1,0,0,0,1,40,0,4,10,1,0,0,,0.17,0.08,3.8,0.0
毛利光生,2017-02,きんでんトリニティーブリッツ,11,30,18,10,0,55.6,55.6,2,1,0,3,111,7,9,38,1,0,0,50.0,0.33,0.1,12.8,0.0
河戸俊亮,2016-11,近畿クラブスフィーダ,3,15,48,26,0,54.2,54.2,0,0,0,16,26,1,2,8,0,0,0,,1.73,1.07,9.6,
河戸俊亮,2016-12,近畿クラブスフィーダ,3,3,7,4,0,57.1,57.1,0,0,0,3,10,1,0,6,0,0,0,,1.33,1.0,25.0,
河戸俊亮,2017-01,近畿クラブスフィーダ,3,14,24,14,1,58.3,54.2,0,0,0,12,32,1,0,7,0,0,0,,1.0,0.86,8.6,
河戸俊亮,2017-02,近畿クラブスフィーダ,3,15,38,19,0,50.0,50.0,0,0,0,7,23,0,1,7,0,0,0,,1.27,0.47,6.5,
河田浩忠,2016-11,奈良ドリーマーズ,9,16,19,11,0,57.9,57.9,0,0,0,4,53,2,7,19,0,0,0,,0.69,0.25,9.4,
河田浩忠,2016-12,奈良ドリーマーズ,9,16,38,16,2,42.1,36.8,2,0,0,5,46,2,9,13,4,0,0,0.0,1.0,0.31,6.5,0.0
河田浩忠,2017-01,奈良ドリーマーズ,9,20,35,22,2,62.9,57.1,0,0,0,6,70,2,2,25,3,0,0,,1.1,0.3,11.1,0.0
河田浩忠,2017-02,奈良ドリーマーズ,9,29,37,13,3,35.1,27.0,1,0,0,8,85,3,9,31,2,0,0,0.0,0.45,0.28,10.0,0.0
浅岡一志,2016-11,長野GaRons,6,17,113,41,16,36.3,22.1,39,14,8,1,74,2,12,26,1,0,0,35.9,2.41,0.06,7.4,0.0
浅岡一志,2016-12,長野GaRons,6,4,27,8,4,29.6,14.8,3,0,1,1,14,0,3,4,0,0,0,0.0,2.0,0.25,1.8,
浅岡真太,2017-01,長野GaRons,12,3,0,0,0,,,0,0,0,0,0,0,0,0,16,13,0,,0.0,0.0,,81.2
浅岡真太,2017-02,長野GaRons,12,12,0,0,0,,,0,0,0,0,0,0,0,0,54,38,0,,0.0,0.0,,70.4
浅岡遥太,2016-11,東京ヴェルディ,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浅岡遥太,2017-01,東京ヴェルディ,2,17,0,0,0,,,0,0,0,0,9,0,2,1,0,0,0,,0.0,0.0,-2.8,
浅岡遥太,2017-02,東京ヴェルディ,2,18,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浅野晶,2016-11,千葉ZELVA,17,11,117,55,11,47.0,37.6,36,16,7,1,40,0,6,14,4,0,0,44.4,5.0,0.09,5.0,0.0
浅野晶,2016-12,千葉ZELVA,17,17,146,51,14,34.9,25.3,28,10,7,8,70,10,9,24,17,10,0,35.7,3.0,0.47,19.6,58.8
浅野晶,2017-01,千葉ZELVA,17,12,111,45,7,40.5,34.2,40,10,5,5,40,3,4,20,2,2,0,25.0,3.75,0.42,17.5,100.0
浅野晶,2017-02,千葉ZELVA,17,29,307,126,25,41.0,32.9,57,29,4,9,109,4,16,37,26,16,0,50.9,4.34,0.31,8.5,61.5
海野洋馬,2016-11,奈良ドリーマーズ,2,12,0,0,0,,,0,0,0,0,12,0,1,4,9,7,0,,0.0,0.0,6.2,77.8
海野洋馬,2016-12,奈良ドリーマーズ,2,7,0,0,0,,,0,0,0,0,5,0,1,0,9,7,0,,0.0,0.0,-5.0,77.8
海野洋馬,2017-01,奈良ドリーマーズ,2,14,0,0,0,,,0,0,0,0,22,1,4,8,0,0,0,,0.0,0.0,9.1,
海野洋馬,2017-02,奈良ドリーマーズ,2,23,0,0,0,,,0,0,0,0,26,1,1,8,0,0,0,,0.0,0.0,10.6,
清水一生,2016-11,長野GaRons,7,17,99,48,7,48.5,41.4,4,1,2,11,52,1,24,12,89,53,0,25.0,2.82,0.65,-3.8,59.6
清水一生,2016-12,長野GaRons,7,16,107,53,16,49.5,34.6,15,6,7,9,48,2,11,18,55,25,0,40.0,3.31,0.56,7.8,45.5
清水一生,2017-01,長野GaRons,7,18,140,57,17,40.7,28.6,16,7,3,6,76,4,22,25,71,48,0,43.8,3.17,0.33,6.2,67.6
清水一生,2017-02,長野GaRons,7,32,214,81,33,37.9,22.4,15,7,2,8,107,6,36,28,179,109,0,46.7,2.53,0.25,3.7,60.9
清水久雄,2016-11,東京ヴェルディ,8,7,0,0,0,,,0,0,0,0,10,0,3,1,0,0,0,,0.0,0.0,-5.0,
清水久雄,2016-12,東京ヴェルディ,8,7,0,0,0,,,0,0,0,0,7,0,3,0,0,0,0,,0.0,0.0,-10.7,
清水久雄,2017-01,東京ヴェルディ,8,10,0,0,0,,,0,0,0,0,15,0,0,3,0,0,0,,0.0,0.0,5.0,
清水久雄,2017-02,東京ヴェルディ,8,15,0,0,0,,,0,0,0,0,20,1,4,7,0,0,0,,0.0,0.0,8.8,
清水夢斗,2016-11,近畿クラブスフィーダ,19,13,17,6,3,35.3,17.6,0,0,0,0,16,1,3,6,0,0,0,,0.46,0.0,10.9,
渡邉稜,2016-11,長野GaRons,1,17,69,39,4,56.5,50.7,0,0,0,9,53,3,5,14,1,0,0,,2.29,0.53,9.9,0.0
渡邉稜,2016-12,長野GaRons,1,16,53,30,5,56.6,47.2,0,0,0,7,51,3,7,12,2,1,0,,1.88,0.44,8.3,50.0
