名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山口誠,2002-12,東レアローズ,6,48,16,4,2,0,50.0,50.0,1,0,0,2,67,0,1,8,1,0,0,4,0.0,0.12,0.12,2.6,0.0
山口誠,2003-01,東レアローズ,6,7,25,4,1,1,25.0,0.0,1,0,0,4,108,2,5,22,2,1,0,7,0.0,0.04,0.16,5.8,50.0
山口誠,2003-02,東レアローズ,6,16,29,6,4,0,66.7,66.7,0,0,0,6,103,4,8,27,1,1,0,14,,0.14,0.21,8.5,100.0
山口誠,2003-03,東レアローズ,6,6,8,0,0,0,,,0,0,0,6,35,1,0,10,0,0,0,7,,0.0,0.75,10.0,
山崎典行,2002-12,旭化成スパーキッズ,2,48,7,4,1,1,25.0,0.0,0,0,0,1,19,1,1,5,0,0,0,3,,0.14,0.14,10.5,
山崎典行,2003-01,旭化成スパーキッズ,2,7,4,1,0,0,0.0,0.0,0,0,0,0,9,0,1,2,1,1,0,0,,0.0,0.0,2.8,100.0
山崎典行,2003-02,旭化成スパーキッズ,2,16,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山崎典行,2003-03,旭化成スパーキッズ,2,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本健之,2002-12,JTサンダーズ,12,48,15,0,0,0,,,0,0,0,0,0,0,0,0,68,48,0,0,,0.0,0.0,,70.6
山本健之,2003-01,JTサンダーズ,12,7,25,0,0,0,,,0,0,0,0,0,0,0,0,159,111,0,0,,0.0,0.0,,69.8
山本健之,2003-02,JTサンダーズ,12,16,33,0,0,0,,,0,0,0,0,0,0,0,0,137,95,0,0,,0.0,0.0,,69.3
山本健之,2003-03,JTサンダーズ,12,3,5,0,0,0,,,0,0,0,0,0,0,0,0,22,17,0,0,,0.0,0.0,,77.3
山本太二,2002-12,東レアローズ,20,48,2,2,1,0,50.0,50.0,0,0,0,1,6,0,0,0,0,0,0,2,,0.5,0.5,0.0,
山本太二,2003-01,東レアローズ,20,7,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
山本太二,2003-02,東レアローズ,20,16,4,1,0,0,0.0,0.0,0,0,0,1,5,1,0,0,0,0,0,2,,0.0,0.25,20.0,
山本太二,2003-03,東レアローズ,20,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本隆弘,2002-12,パナソニックパンサーズ,5,48,16,149,59,22,39.6,24.8,55,24,7,10,63,6,19,23,12,3,0,75,43.6,3.69,0.62,11.1,25.0
山本隆弘,2003-01,パナソニックパンサーズ,5,7,29,255,107,32,42.0,29.4,123,52,20,4,128,16,34,49,5,0,0,127,42.3,3.69,0.14,15.4,0.0
山本隆弘,2003-02,パナソニックパンサーズ,5,16,33,266,137,35,51.5,38.3,123,64,21,9,130,21,41,39,11,5,0,167,52.0,4.15,0.27,15.8,45.5
山本隆弘,2003-03,パナソニックパンサーズ,5,6,5,29,11,3,37.9,27.6,18,5,2,2,16,0,6,6,0,0,0,13,27.8,2.2,0.4,0.0,
山村宏太,2003-01,サントリーサンバーズ,1,7,27,73,33,5,45.2,38.4,0,0,0,17,68,3,11,9,2,1,0,53,,1.22,0.63,3.7,50.0
山村宏太,2003-02,サントリーサンバーズ,1,12,15,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,0,0,0,1,,0.07,0.0,25.0,
山村宏太,2003-03,サントリーサンバーズ,1,6,6,2,1,0,50.0,50.0,0,0,0,1,2,0,0,0,0,0,0,2,,0.17,0.17,0.0,
山田博文,2002-12,旭化成スパーキッズ,1,48,10,0,0,0,,,0,0,0,0,0,0,0,0,84,48,0,0,,0.0,0.0,,57.1
山田博文,2003-01,旭化成スパーキッズ,1,3,4,0,0,0,,,0,0,0,0,0,0,0,0,36,27,0,0,,0.0,0.0,,75.0
山田博文,2003-02,旭化成スパーキッズ,1,16,7,7,1,1,14.3,0.0,0,0,0,0,6,0,1,1,17,11,0,1,,0.14,0.0,0.0,64.7
山田博文,2003-03,旭化成スパーキッズ,1,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
岸本一馬,2002-12,パナソニックパンサーズ,1,48,8,8,2,3,25.0,-12.5,3,1,1,1,2,0,1,0,0,0,0,3,33.3,0.25,0.12,-12.5,
岸本一馬,2003-01,パナソニックパンサーズ,1,7,20,2,1,1,50.0,0.0,0,0,0,1,2,0,1,0,6,1,0,2,,0.05,0.05,-12.5,16.7
岸本一馬,2003-02,パナソニックパンサーズ,1,16,15,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
岸本一馬,2003-03,パナソニックパンサーズ,1,6,7,20,7,2,35.0,25.0,9,5,1,1,8,0,3,3,0,0,0,8,55.6,1.0,0.14,0.0,
島野俊一,2002-12,豊田合成トレフェルサ,19,48,10,2,1,0,50.0,50.0,0,0,0,2,26,0,2,6,1,0,0,3,,0.1,0.2,3.8,0.0
島野俊一,2003-01,豊田合成トレフェルサ,19,7,18,1,1,0,100.0,100.0,0,0,0,1,47,0,2,2,0,0,0,2,,0.06,0.06,0.0,
島野俊一,2003-02,豊田合成トレフェルサ,19,12,11,2,1,0,50.0,50.0,0,0,0,3,29,1,2,11,0,0,0,5,,0.09,0.27,11.2,
川村慎二,2002-12,パナソニックパンサーズ,8,48,16,61,25,6,41.0,31.1,2,1,0,3,71,6,11,18,73,49,0,34,50.0,1.56,0.19,10.9,67.1
川村慎二,2003-01,パナソニックパンサーズ,8,7,29,114,50,7,43.9,37.7,2,0,0,4,111,11,16,36,173,109,0,65,0.0,1.72,0.14,14.4,63.0
川村慎二,2003-02,パナソニックパンサーズ,8,16,32,115,51,11,44.3,34.8,7,4,1,6,144,13,17,52,163,106,0,70,57.1,1.59,0.19,15.1,65.0
川村慎二,2003-03,パナソニックパンサーズ,8,6,8,22,10,2,45.5,36.4,2,1,0,1,36,1,10,9,30,21,0,12,50.0,1.25,0.12,2.1,70.0
川浦博昭,2002-12,豊田合成トレフェルサ,9,48,15,37,19,0,51.4,51.4,0,0,0,10,47,3,5,5,3,1,0,32,,1.27,0.67,6.4,33.3
川浦博昭,2003-01,豊田合成トレフェルサ,9,7,27,65,31,2,47.7,44.6,1,0,0,21,66,1,10,8,6,5,0,53,0.0,1.15,0.78,0.8,83.3
川浦博昭,2003-02,豊田合成トレフェルサ,9,16,28,64,35,3,54.7,50.0,0,0,0,20,68,2,12,25,2,2,0,57,,1.25,0.71,7.7,100.0
川浦博昭,2003-03,豊田合成トレフェルサ,9,6,6,20,10,0,50.0,50.0,0,0,0,2,11,0,2,5,0,0,0,12,,1.67,0.33,6.8,
市橋祐之,2002-12,堺ブレイザーズ,5,48,14,3,0,1,0.0,-33.3,0,0,0,0,53,0,3,8,1,0,0,0,,0.0,0.0,2.4,0.0
市橋祐之,2003-01,堺ブレイザーズ,5,6,14,1,1,0,100.0,100.0,0,0,0,2,34,1,3,4,2,0,0,4,,0.07,0.14,3.7,0.0
市橋祐之,2003-02,堺ブレイザーズ,5,16,25,8,5,1,62.5,50.0,0,0,0,7,93,4,6,24,2,0,0,16,,0.2,0.28,9.1,0.0
市橋祐之,2003-03,堺ブレイザーズ,5,6,6,3,2,0,66.7,66.7,0,0,0,0,31,1,3,5,0,0,0,3,,0.33,0.0,4.8,
平野信孝,2002-12,JTサンダーズ,2,48,2,0,0,0,,,0,0,0,1,2,0,0,0,0,0,0,1,,0.0,0.5,0.0,
平野信孝,2003-01,JTサンダーズ,2,7,8,37,14,2,37.8,32.4,11,3,0,1,19,2,0,6,0,0,0,17,27.3,1.75,0.12,18.4,
平野信孝,2003-02,JTサンダーズ,2,16,9,40,24,6,60.0,45.0,16,12,1,0,22,1,2,5,6,4,0,25,75.0,2.67,0.0,8.0,66.7
平野信孝,2003-03,JTサンダーズ,2,6,5,26,9,3,34.6,23.1,3,1,0,0,15,1,1,5,17,11,0,10,33.3,1.8,0.0,13.3,64.7
徳元幸人,2002-12,JTサンダーズ,8,48,15,54,25,4,46.3,38.9,1,0,0,7,52,2,2,5,103,73,0,34,0.0,1.67,0.47,5.3,70.9
徳元幸人,2003-01,JTサンダーズ,8,7,25,122,51,8,41.8,35.2,4,0,0,8,114,1,3,11,147,116,0,60,0.0,2.04,0.32,2.6,78.9
徳元幸人,2003-02,JTサンダーズ,8,16,33,127,53,10,41.7,33.9,4,1,1,10,92,1,3,9,211,163,0,64,25.0,1.61,0.3,2.7,77.3
徳元幸人,2003-03,JTサンダーズ,8,3,5,18,5,4,27.8,5.6,0,0,0,0,13,0,0,2,26,22,0,5,,1.0,0.0,3.8,84.6
掛川厚志,2003-01,東レアローズ,21,7,13,0,0,0,,,0,0,0,0,0,0,0,0,113,73,0,0,,0.0,0.0,,64.6
掛川厚志,2003-02,東レアローズ,21,12,13,0,0,0,,,0,0,0,0,0,0,0,0,116,74,0,0,,0.0,0.0,,63.8
服部亮二,2003-03,豊田合成トレフェルサ,6,6,0,8,0,3,0.0,-37.5,0,0,0,1,16,0,1,4,2,2,0,1,,,inf,4.7,100.0
朝長孝介,2003-02,豊田合成トレフェルサ,15,4,8,2,0,0,0.0,0.0,0,0,0,2,20,0,0,0,1,0,0,2,,0.0,0.25,0.0,0.0
朝長孝介,2003-03,豊田合成トレフェルサ,15,6,6,1,0,0,0.0,0.0,1,0,0,0,17,0,1,4,0,0,0,0,0.0,0.0,0.0,4.4,
木下文博,2002-12,豊田合成トレフェルサ,8,48,13,36,23,5,63.9,50.0,1,0,0,4,34,0,2,2,58,38,0,27,0.0,1.77,0.31,0.0,65.5
木下文博,2003-01,豊田合成トレフェルサ,8,7,7,12,6,0,50.0,50.0,0,0,0,0,9,0,1,0,29,19,0,6,,0.86,0.0,-2.8,65.5
木下文博,2003-02,豊田合成トレフェルサ,8,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木原丈裕,2002-12,サントリーサンバーズ,12,48,12,56,28,5,50.0,41.1,10,4,3,4,40,0,5,12,59,37,0,32,40.0,2.33,0.33,4.4,62.7
木原丈裕,2003-01,サントリーサンバーズ,12,7,27,104,45,12,43.3,31.7,5,0,1,7,100,5,19,18,146,91,0,57,0.0,1.67,0.26,4.8,62.3
木原丈裕,2003-02,サントリーサンバーズ,12,16,27,80,36,3,45.0,41.2,11,4,0,7,100,3,5,16,154,79,0,46,36.4,1.33,0.26,5.8,51.3
木原丈裕,2003-03,サントリーサンバーズ,12,6,8,23,11,2,47.8,39.1,1,0,1,0,33,0,2,8,47,29,0,11,0.0,1.38,0.0,4.5,61.7
木村正憲,2003-03,パナソニックパンサーズ,15,3,3,4,3,0,75.0,75.0,1,0,0,0,5,0,0,1,11,10,0,3,0.0,1.0,0.0,5.0,90.9
末次志朗,2002-12,旭化成スパーキッズ,10,48,6,2,1,0,50.0,50.0,0,0,0,0,2,0,1,0,0,0,0,1,,0.17,0.0,-12.5,
末次志朗,2003-01,旭化成スパーキッズ,10,7,13,14,8,0,57.1,57.1,0,0,0,1,8,0,0,0,0,0,0,9,,0.62,0.08,0.0,
末次志朗,2003-02,旭化成スパーキッズ,10,16,18,44,29,1,65.9,63.6,0,0,0,8,34,1,1,1,4,3,0,38,,1.61,0.44,2.9,75.0
末次志朗,2003-03,旭化成スパーキッズ,10,6,10,37,16,0,43.2,43.2,0,0,0,3,22,0,1,0,1,0,0,19,,1.6,0.3,-1.1,0.0
村上龍介,2002-12,サントリーサンバーズ,13,12,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
村上龍介,2003-02,サントリーサンバーズ,13,2,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
栗原功武,2002-12,サントリーサンバーズ,15,48,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原功武,2003-02,サントリーサンバーズ,15,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原圭介,2002-12,サントリーサンバーズ,6,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗原圭介,2003-01,サントリーサンバーズ,6,7,3,0,0,0,,,0,0,0,2,6,0,2,1,0,0,0,2,,0.0,0.67,-4.2,
栗原圭介,2003-02,サントリーサンバーズ,6,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗原圭介,2003-03,サントリーサンバーズ,6,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
桑田鎮典,2002-12,サントリーサンバーズ,19,36,8,18,6,4,33.3,11.1,6,1,2,0,16,0,3,1,14,8,0,6,16.7,0.75,0.0,-3.1,57.1
桑田鎮典,2003-01,サントリーサンバーズ,19,7,22,76,38,7,50.0,40.8,4,1,0,6,54,0,19,5,144,108,0,44,25.0,1.73,0.27,-6.5,75.0
桑田鎮典,2003-02,サントリーサンバーズ,19,16,6,12,5,2,41.7,25.0,3,1,0,1,10,0,4,1,26,12,0,6,33.3,0.83,0.17,-7.5,46.2
桑田鎮典,2003-03,サントリーサンバーズ,19,6,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
沖隆夫,2002-12,豊田合成トレフェルサ,2,48,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
沖隆夫,2003-01,豊田合成トレフェルサ,2,6,2,8,3,1,37.5,25.0,4,2,0,0,3,1,1,1,0,0,0,4,50.0,1.5,0.0,33.3,
沖隆夫,2003-02,豊田合成トレフェルサ,2,16,3,3,0,1,0.0,-33.3,3,0,1,0,3,1,2,0,0,0,0,1,0.0,0.0,0.0,16.7,
沖隆夫,2003-03,豊田合成トレフェルサ,2,6,2,0,0,0,,,0,0,0,0,9,1,3,2,0,0,0,1,,0.0,0.0,8.3,
河野裕輔,2002-12,JTサンダーズ,4,48,13,79,25,7,31.6,22.8,29,9,3,0,40,3,6,10,2,2,0,28,31.0,1.92,0.0,10.0,100.0
河野裕輔,2003-01,JTサンダーズ,4,7,18,120,51,13,42.5,31.7,38,16,5,3,52,2,10,8,5,5,0,56,42.1,2.83,0.17,2.9,100.0
河野裕輔,2003-02,JTサンダーズ,4,14,15,79,42,11,53.2,39.2,30,18,5,6,37,2,5,11,3,3,0,50,60.0,2.8,0.4,9.5,100.0
河野裕輔,2003-03,JTサンダーズ,4,6,6,22,10,4,45.5,27.3,10,5,2,0,7,0,1,1,1,0,0,10,50.0,1.67,0.0,0.0,0.0
泉川正幸,2002-12,東レアローズ,8,48,2,4,0,1,0.0,-25.0,0,0,0,0,5,0,0,1,3,2,0,0,,0.0,0.0,5.0,66.7
泉川正幸,2003-01,東レアローズ,8,7,18,177,77,11,43.5,37.3,56,31,5,5,70,2,2,14,21,14,0,84,55.4,4.28,0.28,7.1,66.7
泉川正幸,2003-02,東レアローズ,8,16,22,175,72,13,41.1,33.7,66,34,5,5,75,3,9,17,21,14,0,80,51.5,3.27,0.23,6.7,66.7
泉川正幸,2003-03,東レアローズ,8,6,8,85,41,9,48.2,37.6,34,19,7,3,41,1,1,10,5,1,0,45,55.9,5.12,0.38,7.9,20.0
津曲勝利,2002-12,サントリーサンバーズ,11,48,15,0,0,0,,,0,0,0,0,0,0,0,0,119,94,0,0,,0.0,0.0,,79.0
津曲勝利,2003-01,サントリーサンバーズ,11,7,28,0,0,0,,,0,0,0,0,0,0,0,0,197,142,0,0,,0.0,0.0,,72.1
津曲勝利,2003-02,サントリーサンバーズ,11,16,27,0,0,0,,,0,0,0,0,0,0,0,0,156,94,0,0,,0.0,0.0,,60.3
津曲勝利,2003-03,サントリーサンバーズ,11,6,8,0,0,0,,,0,0,0,0,0,0,0,0,55,34,0,0,,0.0,0.0,,61.8
浅倉勇,2002-12,パナソニックパンサーズ,3,48,8,0,0,0,,,0,0,0,1,9,0,3,2,0,0,0,1,,0.0,0.12,-2.8,
浅倉勇,2003-01,パナソニックパンサーズ,3,7,13,0,0,0,,,0,0,0,0,14,0,6,3,0,0,0,0,,0.0,0.0,-5.4,
浅倉勇,2003-02,パナソニックパンサーズ,3,16,17,30,19,1,63.3,60.0,2,1,0,0,28,0,11,4,29,15,0,19,50.0,1.12,0.0,-6.2,51.7
浅倉勇,2003-03,パナソニックパンサーズ,3,6,3,16,4,2,25.0,12.5,0,0,0,2,10,0,3,4,16,9,0,6,,1.33,0.67,2.5,56.2
浅川敏,2002-12,東レアローズ,18,48,17,0,0,0,,,0,0,0,0,0,0,0,0,120,99,0,0,,0.0,0.0,,82.5
浅川敏,2003-01,東レアローズ,18,3,12,0,0,0,,,0,0,0,0,0,0,0,0,102,83,0,0,,0.0,0.0,,81.4
浅川敏,2003-02,東レアローズ,18,8,16,0,0,0,,,0,0,0,0,0,0,0,0,121,81,0,0,,0.0,0.0,,66.9
浅川敏,2003-03,東レアローズ,18,6,8,0,0,0,,,0,0,0,0,0,0,0,0,64,41,0,0,,0.0,0.0,,64.1
浜口知良,2003-01,東レアローズ,19,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浜口知良,2003-03,東レアローズ,19,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
清水喬嗣,2002-12,東レアローズ,15,48,13,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,2,,0.0,0.15,,
清水喬嗣,2003-01,東レアローズ,15,7,17,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,1,,0.0,0.06,0.0,
清水喬嗣,2003-02,東レアローズ,15,16,22,1,1,0,100.0,100.0,0,0,0,2,0,0,0,0,0,0,0,3,,0.05,0.09,,
清水喬嗣,2003-03,東レアローズ,15,6,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
清水雅之,2002-12,サントリーサンバーズ,4,48,15,3,1,1,33.3,0.0,0,0,0,2,58,0,2,5,0,0,0,3,,0.07,0.13,1.3,
清水雅之,2003-01,サントリーサンバーズ,4,7,27,12,5,1,41.7,33.3,3,0,1,7,112,3,5,20,2,1,0,15,0.0,0.19,0.26,6.0,50.0
清水雅之,2003-02,サントリーサンバーズ,4,16,27,2,1,0,50.0,50.0,0,0,0,9,109,2,3,13,0,0,0,12,,0.04,0.33,4.1,
清水雅之,2003-03,サントリーサンバーズ,4,6,8,2,1,0,50.0,50.0,0,0,0,2,33,0,0,2,0,0,0,3,,0.12,0.25,1.5,
渡邉正堂,2002-12,NECブルーロケッツ,11,48,11,24,16,1,66.7,62.5,0,0,0,5,23,0,3,3,0,0,0,21,,1.45,0.45,0.0,
渡邉正堂,2003-01,NECブルーロケッツ,11,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邉正堂,2003-02,NECブルーロケッツ,11,16,1,0,0,0,,,0,0,0,0,2,1,0,0,0,0,0,1,,0.0,0.0,50.0,
渡邉正堂,2003-03,NECブルーロケッツ,11,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邊友嗣,2002-12,堺ブレイザーズ,7,48,14,66,35,4,53.0,47.0,8,1,1,2,54,4,7,12,113,80,0,41,12.5,2.5,0.14,9.7,70.8
渡邊友嗣,2003-01,堺ブレイザーズ,7,7,28,107,53,11,49.5,39.3,10,5,2,7,93,3,18,16,177,126,0,63,50.0,1.89,0.25,2.7,71.2
渡邊友嗣,2003-02,堺ブレイザーズ,7,16,13,44,20,5,45.5,34.1,8,3,1,2,32,1,6,8,55,38,0,23,37.5,1.54,0.15,4.7,69.1
渡邊友嗣,2003-03,堺ブレイザーズ,7,6,6,33,16,6,48.5,30.3,5,2,1,1,24,3,4,6,38,27,0,20,40.0,2.67,0.17,14.6,71.1
澤畠雄一郎,2002-12,堺ブレイザーズ,1,48,14,41,22,5,53.7,41.5,1,0,0,7,36,0,9,7,5,4,0,29,0.0,1.57,0.5,-1.4,80.0
澤畠雄一郎,2003-01,堺ブレイザーズ,1,7,17,63,31,4,49.2,42.9,0,0,0,8,60,4,12,8,0,0,0,43,,1.82,0.47,5.0,
澤畠雄一郎,2003-02,堺ブレイザーズ,1,16,27,89,54,3,60.7,57.3,0,0,0,7,97,3,11,26,3,2,0,64,,2.0,0.26,7.0,66.7
澤畠雄一郎,2003-03,堺ブレイザーズ,1,6,6,14,10,1,71.4,64.3,0,0,0,0,15,1,4,2,0,0,0,11,,1.67,0.0,3.3,
熊谷豪,2002-12,旭化成スパーキッズ,6,48,7,2,0,0,0.0,0.0,0,0,0,0,24,0,1,3,0,0,0,0,,0.0,0.0,2.1,
熊谷豪,2003-01,旭化成スパーキッズ,6,7,21,2,2,0,100.0,100.0,0,0,0,1,68,0,6,8,3,0,0,3,,0.1,0.05,0.7,0.0
熊谷豪,2003-02,旭化成スパーキッズ,6,16,30,1,1,0,100.0,100.0,0,0,0,3,83,5,13,12,0,0,0,9,,0.03,0.1,5.7,
熊谷豪,2003-03,旭化成スパーキッズ,6,6,10,2,2,0,100.0,100.0,0,0,0,1,24,1,3,1,2,0,0,4,,0.2,0.1,2.1,0.0
牛尾正和,2002-12,パナソニックパンサーズ,10,48,9,0,0,0,,,0,0,0,0,8,0,4,1,0,0,0,0,,0.0,0.0,-9.4,
牛尾正和,2003-01,パナソニックパンサーズ,10,7,10,0,0,0,,,0,0,0,0,10,1,0,3,0,0,0,1,,0.0,0.0,17.5,
牛尾正和,2003-02,パナソニックパンサーズ,10,16,17,6,4,0,66.7,66.7,2,2,0,2,49,3,5,7,0,0,0,9,100.0,0.24,0.12,7.1,
牛尾正和,2003-03,パナソニックパンサーズ,10,6,3,2,2,0,100.0,100.0,0,0,0,0,9,1,0,2,0,0,0,3,,0.67,0.0,16.7,
田辺修,2003-01,東レアローズ,23,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
甲斐祐之,2002-12,堺ブレイザーズ,10,24,1,3,0,1,0.0,-33.3,2,0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,1.0,-25.0,
甲斐祐之,2003-01,堺ブレイザーズ,10,5,6,14,3,2,21.4,7.1,1,0,1,0,27,1,2,4,32,18,0,4,0.0,0.5,0.0,5.6,56.2
甲斐祐之,2003-02,堺ブレイザーズ,10,16,27,108,48,11,44.4,34.3,23,11,5,13,96,7,19,23,131,82,0,68,47.8,1.78,0.48,8.3,62.6
甲斐祐之,2003-03,堺ブレイザーズ,10,6,6,39,14,6,35.9,20.5,12,4,2,1,27,3,3,9,26,21,0,18,33.3,2.33,0.17,16.7,80.8
盛重龍,2003-02,豊田合成トレフェルサ,1,16,27,128,53,15,41.4,29.7,21,7,4,12,73,1,18,20,218,135,0,66,33.3,1.96,0.44,2.1,61.9
盛重龍,2003-03,豊田合成トレフェルサ,1,6,6,45,15,4,33.3,24.4,9,3,1,4,18,1,5,6,39,22,0,20,33.3,2.5,0.67,6.9,56.4
直弘龍治,2002-12,JTサンダーズ,10,48,7,17,4,2,23.5,11.8,6,2,2,0,9,0,0,0,0,0,0,4,33.3,0.57,0.0,0.0,
直弘龍治,2003-01,JTサンダーズ,10,7,16,40,21,3,52.5,45.0,14,9,1,9,16,0,0,1,1,0,0,30,64.3,1.31,0.56,1.6,0.0
直弘龍治,2003-02,JTサンダーズ,10,16,29,105,47,8,44.8,37.1,43,19,3,7,54,0,2,5,2,0,0,54,44.2,1.62,0.24,1.4,0.0
直弘龍治,2003-03,JTサンダーズ,10,6,7,29,12,4,41.4,27.6,15,4,4,2,20,0,0,1,0,0,0,14,26.7,1.71,0.29,1.2,
真鍋政義,2002-12,パナソニックパンサーズ,18,48,16,12,11,0,91.7,91.7,0,0,0,1,54,2,2,12,1,0,0,14,,0.69,0.06,8.3,0.0
真鍋政義,2003-01,パナソニックパンサーズ,18,7,29,17,9,1,52.9,47.1,0,0,0,5,94,1,3,16,1,0,0,15,,0.31,0.17,4.5,0.0
真鍋政義,2003-02,パナソニックパンサーズ,18,16,25,9,5,0,55.6,55.6,0,0,0,4,80,1,4,17,1,0,0,10,,0.2,0.16,5.3,0.0
真鍋政義,2003-03,パナソニックパンサーズ,18,3,5,3,2,0,66.7,66.7,0,0,0,0,13,0,1,3,0,0,0,2,,0.4,0.0,3.8,
竹内実,2002-12,NECブルーロケッツ,6,48,11,38,20,1,52.6,50.0,6,2,0,2,49,1,8,9,50,34,0,23,33.3,1.82,0.18,2.6,68.0
竹内実,2003-01,NECブルーロケッツ,6,7,30,120,55,7,45.8,40.0,12,6,0,15,126,8,20,35,209,139,0,78,50.0,1.83,0.5,9.3,66.5
竹内実,2003-02,NECブルーロケッツ,6,16,28,105,51,12,48.6,37.1,18,7,3,6,115,6,21,18,180,125,0,63,38.9,1.82,0.21,4.6,69.4
竹内実,2003-03,NECブルーロケッツ,6,6,5,36,11,3,30.6,22.2,4,2,0,3,29,2,4,11,35,23,0,16,50.0,2.2,0.6,12.9,65.7
竹本勝匡,2003-03,旭化成スパーキッズ,16,6,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
笠原紀久,2002-12,東レアローズ,5,48,14,69,31,5,44.9,37.7,3,1,1,5,57,2,2,16,58,33,0,38,33.3,2.21,0.36,9.6,56.9
篠田歩,2003-02,東レアローズ,17,12,4,1,1,0,100.0,100.0,0,0,0,1,2,0,1,0,0,0,0,2,,0.25,0.25,-12.5,
篠田歩,2003-03,東レアローズ,17,6,4,1,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,,0.0,0.25,-25.0,
紫和昌修,2003-03,パナソニックパンサーズ,12,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
細川延由,2002-12,NECブルーロケッツ,2,48,14,72,32,9,44.4,31.9,8,1,4,5,42,4,6,13,88,54,0,41,12.5,2.29,0.36,13.7,61.4
細川延由,2003-01,NECブルーロケッツ,2,7,29,51,23,2,45.1,41.2,7,1,0,2,64,2,6,24,61,41,0,27,14.3,0.79,0.07,10.2,67.2
細川延由,2003-02,NECブルーロケッツ,2,16,29,58,30,4,51.7,44.8,8,5,1,2,84,3,4,25,65,50,0,35,62.5,1.03,0.07,9.8,76.9
細川延由,2003-03,NECブルーロケッツ,2,6,5,16,9,0,56.2,56.2,2,0,0,1,15,0,1,6,26,16,0,10,0.0,1.8,0.2,8.3,61.5
脇戸新之助,2002-12,NECブルーロケッツ,9,48,2,0,0,0,,,0,0,0,0,7,0,0,1,0,0,0,0,,0.0,0.0,3.6,
脇戸新之助,2003-01,NECブルーロケッツ,9,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
脇戸新之助,2003-02,NECブルーロケッツ,9,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
脇戸新之助,2003-03,NECブルーロケッツ,9,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
臺光章,2002-12,JTサンダーズ,6,24,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
臺光章,2003-01,JTサンダーズ,6,7,13,0,0,0,,,0,0,0,0,16,0,1,1,0,0,0,0,,0.0,0.0,0.0,
臺光章,2003-02,JTサンダーズ,6,16,23,0,0,0,,,0,0,0,1,36,1,2,8,1,0,0,2,,0.0,0.04,6.9,0.0
