名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
菊池由希絵,2004-12,日立リヴァーレ,8,21,0,0,0,,,0,0,0,0,0,0,0,0,143,108,0,0,,0.0,0.0,,75.5
菊池由希絵,2005-01,日立リヴァーレ,8,21,0,0,0,,,0,0,0,0,0,0,0,0,117,81,0,0,,0.0,0.0,,69.2
菊池由希絵,2005-02,日立リヴァーレ,8,7,0,0,0,,,0,0,0,0,0,0,0,0,38,32,0,0,,0.0,0.0,,84.2
落合真理,2004-11,久光製薬スプリングス,3,29,255,82,18,32.2,25.1,6,3,1,11,144,4,3,38,189,116,0,97,50.0,2.83,0.38,8.9,61.4
落合真理,2004-12,久光製薬スプリングス,3,22,174,61,5,35.1,32.2,1,0,1,6,103,6,1,20,150,108,0,73,0.0,2.77,0.27,10.4,72.0
落合真理,2005-01,久光製薬スプリングス,3,23,219,84,8,38.4,34.7,5,2,2,5,87,2,2,19,130,99,0,91,40.0,3.65,0.22,7.2,76.2
落合真理,2005-02,久光製薬スプリングス,3,30,244,85,21,34.8,26.2,3,0,1,19,128,2,2,33,227,151,0,106,0.0,2.83,0.63,7.6,66.5
西村佳名子,2004-11,茂原アルカス,15,34,247,93,16,37.7,31.2,1,0,0,7,99,1,15,22,136,106,0,101,0.0,2.74,0.21,2.8,77.9
西村佳名子,2004-12,茂原アルカス,15,20,112,34,6,30.4,25.0,0,0,0,3,68,3,4,26,107,76,0,40,,1.7,0.15,12.5,71.0
西村佳名子,2005-01,茂原アルカス,15,22,134,51,5,38.1,34.3,0,0,0,1,52,1,6,13,73,49,0,53,,2.32,0.05,5.3,67.1
西村佳名子,2005-02,茂原アルカス,15,17,133,47,8,35.3,29.3,0,0,0,2,51,0,2,10,55,37,0,49,,2.76,0.12,3.9,67.3
西村光代,2004-12,デンソーエアリービーズ,5,8,45,26,1,57.8,55.6,0,0,0,1,14,1,0,3,1,0,0,28,,3.25,0.12,12.5,0.0
西村光代,2005-01,デンソーエアリービーズ,5,4,5,2,1,40.0,20.0,0,0,0,0,5,0,1,0,0,0,0,2,,0.5,0.0,-5.0,
西村光代,2005-02,デンソーエアリービーズ,5,7,35,13,2,37.1,31.4,0,0,0,1,8,0,0,0,1,0,0,14,,1.86,0.14,0.0,0.0
西畑美希,2004-11,パイオニアレッドウィングス,17,7,26,10,2,38.5,30.8,0,0,0,1,11,0,0,0,17,8,0,11,,1.43,0.14,0.0,47.1
西畑美希,2004-12,パイオニアレッドウィングス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西畑美希,2005-01,パイオニアレッドウィングス,17,1,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
西畑美希,2005-02,パイオニアレッドウィングス,17,1,5,2,0,40.0,40.0,0,0,0,0,0,0,0,0,1,1,0,2,,2.0,0.0,,100.0
西脇万里子,2004-11,東レアローズ,5,25,146,63,10,43.2,36.3,0,0,0,10,88,4,6,21,2,2,0,77,,2.52,0.4,8.8,100.0
西脇万里子,2004-12,東レアローズ,5,23,121,60,5,49.6,45.5,0,0,0,15,72,2,2,12,0,0,0,77,,2.61,0.65,6.2,
西脇万里子,2005-01,東レアローズ,5,23,121,48,8,39.7,33.1,0,0,0,15,68,1,4,19,2,1,0,64,,2.09,0.65,7.0,50.0
西脇万里子,2005-02,東レアローズ,5,29,142,73,6,51.4,47.2,0,0,0,18,100,4,4,22,2,1,0,95,,2.52,0.62,8.5,50.0
角田真由美,2004-11,茂原アルカス,6,20,40,14,1,35.0,32.5,1,0,0,3,43,2,2,6,2,1,0,19,0.0,0.7,0.15,7.0,50.0
角田真由美,2004-12,茂原アルカス,6,20,76,26,3,34.2,30.3,0,0,0,6,58,2,1,12,1,0,0,34,,1.3,0.3,8.2,0.0
角田真由美,2005-01,茂原アルカス,6,10,33,13,4,39.4,27.3,0,0,0,1,23,2,0,7,0,0,0,16,,1.3,0.1,16.3,
角田真由美,2005-02,茂原アルカス,6,7,16,5,1,31.2,25.0,0,0,0,1,15,1,1,4,0,0,0,7,,0.71,0.14,11.7,
谷口雅美,2004-11,JTマーヴェラス,2,25,224,74,13,33.0,27.2,25,8,4,6,101,8,20,22,72,48,0,88,32.0,2.96,0.24,8.4,66.7
谷口雅美,2004-12,JTマーヴェラス,2,12,115,37,7,32.2,26.1,1,1,0,1,38,3,10,7,38,22,0,41,100.0,3.08,0.08,5.9,57.9
谷口雅美,2005-01,JTマーヴェラス,2,16,148,47,12,31.8,23.6,14,2,3,4,38,3,6,13,47,27,0,54,14.3,2.94,0.25,12.5,57.4
谷口雅美,2005-02,JTマーヴェラス,2,20,185,67,6,36.2,33.0,9,3,0,7,71,3,12,22,85,53,0,77,33.3,3.35,0.35,7.7,62.4
足立留美,2004-11,武富士バンブー,5,29,162,51,8,31.5,26.5,4,0,0,3,84,5,7,26,144,80,0,59,0.0,1.76,0.1,11.6,55.6
足立留美,2004-12,武富士バンブー,5,24,161,51,7,31.7,27.3,0,0,0,4,97,5,6,25,91,59,0,60,,2.12,0.17,10.1,64.8
足立留美,2005-01,武富士バンブー,5,20,141,47,9,33.3,27.0,1,0,0,5,94,4,4,37,56,39,0,56,0.0,2.35,0.25,13.0,69.6
足立留美,2005-02,武富士バンブー,5,31,219,84,14,38.4,32.0,1,0,0,5,153,10,8,47,120,83,0,99,0.0,2.71,0.16,12.9,69.2
辻知恵,2004-11,茂原アルカス,10,23,13,5,0,38.5,38.5,1,0,0,2,29,2,1,6,0,0,0,9,0.0,0.22,0.09,11.2,
辻知恵,2004-12,茂原アルカス,10,20,22,10,1,45.5,40.9,1,0,0,6,71,0,1,30,0,0,0,16,0.0,0.5,0.3,10.2,
辻知恵,2005-01,茂原アルカス,10,21,11,5,0,45.5,45.5,2,1,0,6,43,0,2,4,0,0,0,11,50.0,0.24,0.29,1.2,
辻知恵,2005-02,茂原アルカス,10,11,1,1,0,100.0,100.0,0,0,0,0,15,1,0,3,0,0,0,2,,0.09,0.0,11.7,
都澤みどり,2004-11,日立リヴァーレ,3,27,247,72,16,29.1,22.7,0,0,0,3,93,3,10,34,152,102,0,78,,2.67,0.11,9.7,67.1
都澤みどり,2004-12,日立リヴァーレ,3,21,147,37,11,25.2,17.7,0,0,0,4,70,6,6,25,112,90,0,47,,1.76,0.19,15.4,80.4
都澤みどり,2005-01,日立リヴァーレ,3,30,164,51,9,31.1,25.6,0,0,0,6,133,7,9,39,212,155,0,64,,1.7,0.2,10.9,73.1
都澤みどり,2005-02,日立リヴァーレ,3,18,94,39,5,41.5,36.2,0,0,0,5,75,0,5,24,181,137,0,44,,2.17,0.28,6.3,75.7
野村まり,2004-11,シーガルズ,4,24,77,30,2,39.0,36.4,0,0,0,16,75,0,0,11,2,2,0,46,,1.25,0.67,3.7,100.0
野村まり,2004-12,シーガルズ,4,31,91,40,2,44.0,41.8,0,0,0,18,82,1,0,13,3,2,0,59,,1.29,0.58,5.2,66.7
野村まり,2005-01,シーガルズ,4,27,67,29,0,43.3,43.3,0,0,0,26,89,3,2,22,5,3,0,58,,1.07,0.96,9.0,60.0
野村まり,2005-02,シーガルズ,4,15,42,14,2,33.3,28.6,0,0,0,15,41,0,1,8,0,0,0,29,,0.93,1.0,4.3,
野村美沙子,2004-11,日立リヴァーレ,6,19,0,0,0,,,0,0,0,0,30,1,1,10,9,6,0,1,,0.0,0.0,10.8,66.7
野村美沙子,2004-12,日立リヴァーレ,6,10,0,0,0,,,0,0,0,0,12,0,1,6,0,0,0,0,,0.0,0.0,10.4,
野村美沙子,2005-01,日立リヴァーレ,6,19,0,0,0,,,0,0,0,0,24,0,3,7,6,3,0,0,,0.0,0.0,4.2,50.0
野村美沙子,2005-02,日立リヴァーレ,6,14,0,0,0,,,0,0,0,0,18,1,1,4,1,1,0,1,,0.0,0.0,9.7,100.0
野田昌代,2004-11,久光製薬スプリングス,1,26,0,0,0,,,0,0,0,0,43,1,5,14,56,37,0,1,,0.0,0.0,7.6,66.1
野田昌代,2004-12,久光製薬スプリングス,1,20,0,0,0,,,0,0,0,0,28,1,2,8,40,26,0,1,,0.0,0.0,8.9,65.0
野田昌代,2005-01,久光製薬スプリングス,1,19,0,0,0,,,0,0,0,0,29,0,2,6,42,29,0,0,,0.0,0.0,3.4,69.0
野田昌代,2005-02,久光製薬スプリングス,1,17,0,0,0,,,0,0,0,0,22,0,1,6,26,15,0,0,,0.0,0.0,5.7,57.7
金森純子,2004-11,シーガルズ,18,26,0,0,0,,,0,0,0,0,0,0,0,0,97,78,0,0,,0.0,0.0,,80.4
金森純子,2004-12,シーガルズ,18,33,0,0,0,,,0,0,0,0,0,0,0,0,118,73,0,0,,0.0,0.0,,61.9
金森純子,2005-01,シーガルズ,18,28,0,0,0,,,0,0,0,0,0,0,0,0,105,75,0,0,,0.0,0.0,,71.4
金森純子,2005-02,シーガルズ,18,18,0,0,0,,,0,0,0,0,0,0,0,0,88,71,0,0,,0.0,0.0,,80.7
鈴木洋美,2004-11,武富士バンブー,3,36,63,17,1,27.0,25.4,0,0,0,20,117,5,9,29,12,5,0,42,,0.47,0.56,8.5,41.7
鈴木洋美,2004-12,武富士バンブー,3,4,5,0,0,0.0,0.0,0,0,0,4,10,0,0,1,2,2,0,4,,0.0,1.0,2.5,100.0
青木絢子,2004-11,久光製薬スプリングス,6,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
青木絢子,2004-12,久光製薬スプリングス,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
青木絢子,2005-01,久光製薬スプリングス,6,3,21,6,1,28.6,23.8,0,0,0,2,7,1,1,0,1,0,0,9,,2.0,0.67,10.7,0.0
青木絢子,2005-02,久光製薬スプリングス,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高木智絵,2004-11,茂原アルカス,11,3,4,0,1,0.0,-25.0,0,0,0,1,6,0,0,2,0,0,0,1,,0.0,0.33,8.3,
高木智絵,2004-12,茂原アルカス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高木智絵,2005-01,茂原アルカス,11,2,4,1,1,25.0,0.0,0,0,0,1,5,0,1,0,0,0,0,2,,0.5,0.5,-5.0,
高木智絵,2005-02,茂原アルカス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高木理江,2004-11,JTマーヴェラス,14,2,1,0,0,0.0,0.0,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
高木理江,2004-12,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高木理江,2005-01,JTマーヴェラス,14,7,25,8,2,32.0,24.0,0,0,0,3,28,2,0,7,17,14,0,13,,1.14,0.43,13.4,82.4
高木理江,2005-02,JTマーヴェラス,14,15,43,14,1,32.6,30.2,0,0,0,4,53,2,1,6,22,17,0,20,,0.93,0.27,6.1,77.3
高松未,2004-12,シーガルズ,13,3,4,3,0,75.0,75.0,0,0,0,0,2,0,0,1,2,2,0,3,,1.0,0.0,12.5,100.0
高松未,2005-01,シーガルズ,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高松未,2005-02,シーガルズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋みゆき,2004-11,NECレッドロケッツ,1,35,338,122,15,36.1,31.7,1,0,1,10,142,6,19,41,145,95,0,138,0.0,3.49,0.29,8.1,65.5
高橋みゆき,2004-12,NECレッドロケッツ,1,20,177,63,13,35.6,28.2,0,0,0,4,65,5,5,20,75,55,0,72,,3.15,0.2,13.5,73.3
高橋みゆき,2005-01,NECレッドロケッツ,1,11,65,25,5,38.5,30.8,0,0,0,0,43,4,3,9,44,28,0,29,,2.27,0.0,12.8,63.6
高橋みゆき,2005-02,NECレッドロケッツ,1,30,295,111,15,37.6,32.5,0,0,0,6,130,4,13,36,103,70,0,121,,3.7,0.2,7.5,68.0
高橋牧子,2004-11,パイオニアレッドウィングス,22,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
高橋牧子,2004-12,パイオニアレッドウィングス,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋牧子,2005-01,パイオニアレッドウィングス,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋牧子,2005-02,パイオニアレッドウィングス,22,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
鶴田桂子,2004-11,久光製薬スプリングス,10,29,17,12,0,70.6,70.6,0,0,0,2,90,2,3,26,2,0,0,16,,0.41,0.07,8.6,0.0
鶴田桂子,2004-12,久光製薬スプリングス,10,22,12,4,0,33.3,33.3,0,0,0,1,81,2,2,14,0,0,0,7,,0.18,0.05,6.2,
鶴田桂子,2005-01,久光製薬スプリングス,10,23,9,6,0,66.7,66.7,0,0,0,3,76,2,3,18,1,0,0,11,,0.26,0.13,7.6,0.0
鶴田桂子,2005-02,久光製薬スプリングス,10,30,16,5,0,31.2,31.2,0,0,0,3,114,0,4,31,1,0,0,8,,0.17,0.1,5.9,0.0
齋藤加奈子,2004-11,日立リヴァーレ,12,28,119,45,2,37.8,36.1,0,0,0,7,108,4,9,38,226,157,0,56,,1.61,0.25,10.4,69.5
齋藤加奈子,2004-12,日立リヴァーレ,12,20,78,29,4,37.2,32.1,0,0,0,7,68,6,2,18,123,104,0,42,,1.45,0.35,14.7,84.6
齋藤加奈子,2005-01,日立リヴァーレ,12,28,64,28,3,43.8,39.1,0,0,0,6,55,3,2,14,128,97,0,37,,1.0,0.21,10.9,75.8
齋藤加奈子,2005-02,日立リヴァーレ,12,18,17,8,0,47.1,47.1,0,0,0,1,16,0,0,6,87,67,0,9,,0.44,0.06,9.4,77.0
