名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
徳川恵理,03,久光製薬スプリングス,15,17,55,19,2,34.5,30.9,0,0,0,4,50,1,3,13,8,6,0,,1.1,0.2,7.0,75.0
成田郁久美,01,久光製薬スプリングス,2,34,110,42,6,38.2,32.7,1,0,1,23,116,7,13,27,177,128,0,0.0,1.2,0.7,9.1,72.3
成田郁久美,02,久光製薬スプリングス,2,35,171,81,14,47.4,39.2,1,1,0,20,132,5,14,27,218,183,0,100.0,2.3,0.6,6.2,83.9
成田郁久美,03,久光製薬スプリングス,2,32,159,62,11,39.0,32.1,0,0,0,13,104,1,12,22,147,111,0,,1.9,0.4,3.4,75.5
春山幸恵,01,武富士バンブー,9,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
春山幸恵,02,武富士バンブー,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春山幸恵,03,武富士バンブー,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
有田佳織,01,NECレッドロケッツ,6,35,0,0,0,,,0,0,0,0,0,0,0,0,211,156,0,,0.0,0.0,,73.9
有田佳織,02,NECレッドロケッツ,6,33,0,0,0,,,0,0,0,0,0,0,0,0,144,106,0,,0.0,0.0,,73.6
有田佳織,03,NECレッドロケッツ,6,38,0,0,0,,,0,0,0,0,0,0,0,0,153,102,0,,0.0,0.0,,66.7
有田沙織,01,NECレッドロケッツ,12,34,273,90,27,33.0,23.1,2,1,1,3,96,6,9,40,122,78,0,50.0,2.6,0.1,14.3,63.9
有田沙織,02,NECレッドロケッツ,12,33,241,104,15,43.2,36.9,2,0,0,18,146,3,10,42,133,96,0,0.0,3.2,0.5,7.5,72.2
有田沙織,03,NECレッドロケッツ,12,38,298,126,15,42.3,37.2,0,0,0,17,154,4,7,56,116,80,0,,3.3,0.4,10.6,69.0
朝倉香苗,01,JTマーヴェラス,11,19,0,0,0,,,0,0,0,0,0,0,0,0,31,22,0,,0.0,0.0,,71.0
朝倉香苗,02,JTマーヴェラス,11,12,0,0,0,,,0,0,0,0,0,0,0,0,26,16,0,,0.0,0.0,,61.5
木村沙織,01,東レアローズ,11,35,355,141,28,39.7,31.8,11,1,1,9,125,6,9,35,228,174,0,9.1,4.0,0.3,10.0,76.3
木村沙織,02,東レアローズ,11,40,366,131,25,35.8,29.0,14,3,1,6,160,9,10,37,263,200,0,21.4,3.3,0.2,9.8,76.0
木村沙織,03,東レアローズ,11,36,365,139,26,38.1,31.0,15,6,2,10,161,6,15,52,293,214,0,40.0,3.9,0.3,9.5,73.0
杉山祥子,01,NECレッドロケッツ,2,35,193,70,15,36.3,28.5,0,0,0,23,69,1,2,19,5,3,0,,2.0,0.7,7.6,60.0
杉山祥子,02,NECレッドロケッツ,2,33,192,84,6,43.8,40.6,0,0,0,31,96,2,4,17,2,1,0,,2.5,0.9,5.5,50.0
杉山祥子,03,NECレッドロケッツ,2,39,265,118,13,44.5,39.6,1,0,0,37,101,1,4,34,2,2,0,0.0,3.0,0.9,8.4,100.0
杉本早希,01,パイオニアレッドウィングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉本早希,02,パイオニアレッドウィングス,2,4,0,0,0,,,0,0,0,0,5,1,1,2,0,0,0,,0.0,0.0,25.0,
村田奈都美,01,岡山シーガルズ,12,24,184,57,12,31.0,24.5,0,0,0,2,70,4,6,21,99,56,0,,2.4,0.1,11.1,56.6
村田奈都美,02,岡山シーガルズ,12,17,80,29,6,36.2,28.7,0,0,0,2,37,3,3,8,44,22,0,,1.7,0.1,11.5,50.0
村田奈都美,03,岡山シーガルズ,12,20,116,34,10,29.3,20.7,0,0,0,1,48,4,5,12,29,13,0,,1.7,0.0,12.0,44.8
東山由香,03,東レアローズ,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松下友香,01,デンソーエアリービーズ,7,7,0,0,0,,,0,0,0,0,8,0,1,3,0,0,0,,0.0,0.0,6.2,
松下友香,02,デンソーエアリービーズ,7,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
松下友香,03,デンソーエアリービーズ,7,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
松尾留比子,01,日立リヴァーレ,3,26,122,32,3,26.2,23.8,0,0,0,0,43,2,1,8,50,33,0,,1.2,0.0,8.7,66.0
松尾留比子,02,日立リヴァーレ,3,30,297,87,15,29.3,24.2,1,0,0,3,78,1,3,22,20,15,0,0.0,2.9,0.1,7.4,75.0
松尾留比子,03,日立リヴァーレ,3,12,60,12,2,20.0,16.7,0,0,0,0,27,1,2,6,8,7,0,,1.0,0.0,7.4,87.5
松崎さ代子,01,NECレッドロケッツ,7,24,72,22,5,30.6,23.6,1,0,0,10,44,1,8,8,10,8,0,0.0,0.9,0.4,2.3,80.0
松崎さ代子,02,NECレッドロケッツ,7,24,4,2,0,50.0,50.0,0,0,0,1,3,0,0,1,1,1,0,,0.1,0.0,8.3,100.0
松崎さ代子,03,NECレッドロケッツ,7,29,25,11,0,44.0,44.0,0,0,0,5,33,2,2,11,0,0,0,,0.4,0.2,12.9,
板橋恵,01,日立リヴァーレ,2,30,7,4,0,57.1,57.1,0,0,0,1,57,2,2,10,0,0,0,,0.1,0.0,7.0,
板橋恵,02,日立リヴァーレ,2,13,2,2,0,100.0,100.0,0,0,0,0,22,0,2,5,1,1,0,,0.2,0.0,3.4,100.0
板橋恵,03,日立リヴァーレ,2,22,5,3,0,60.0,60.0,0,0,0,0,33,2,4,13,0,0,0,,0.1,0.0,12.9,
栗原恵,01,パイオニアレッドウィングス,1,34,332,98,24,29.5,22.3,75,24,6,15,134,11,17,34,63,39,0,32.0,2.9,0.4,11.4,61.9
栗原恵,02,パイオニアレッドウィングス,1,39,341,121,23,35.5,28.7,62,25,4,11,138,7,15,33,136,90,0,40.3,3.1,0.3,8.3,66.2
栗原恵,03,パイオニアレッドウィングス,1,34,326,116,19,35.6,29.8,52,15,4,10,154,18,27,56,151,101,0,28.8,3.4,0.3,16.4,66.9
森和代,01,岡山シーガルズ,21,33,270,105,10,38.9,35.2,5,0,0,19,108,2,6,24,83,51,0,0.0,3.2,0.6,6.0,61.4
森和代,02,岡山シーガルズ,21,39,305,138,13,45.2,41.0,0,0,0,29,125,3,2,23,97,54,0,,3.5,0.7,6.6,55.7
森和代,03,岡山シーガルズ,21,33,250,101,16,40.4,34.0,2,1,0,15,92,2,3,15,73,32,0,50.0,3.1,0.5,5.4,43.8
植木彩,03,トヨタ車体クインシーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
榛澤舞子,01,パイオニアレッドウィングス,9,2,5,0,0,0.0,0.0,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
榛澤舞子,02,パイオニアレッドウィングス,9,14,45,14,3,31.1,24.4,1,1,0,1,27,0,2,10,38,21,0,100.0,1.0,0.1,7.4,55.3
榛澤舞子,03,パイオニアレッドウィングス,9,19,27,14,0,51.9,51.9,0,0,0,1,14,0,2,4,23,13,0,,0.7,0.1,3.6,56.5
横山雅美,01,デンソーエアリービーズ,6,36,27,11,1,40.7,37.0,1,0,0,15,127,2,4,45,0,0,0,0.0,0.3,0.4,9.6,
横山雅美,02,デンソーエアリービーズ,6,38,20,6,2,30.0,20.0,0,0,0,10,122,6,5,31,2,0,0,,0.2,0.3,10.2,0.0
横山雅美,03,デンソーエアリービーズ,6,33,32,12,1,37.5,34.4,2,1,0,13,125,2,4,29,1,1,0,50.0,0.4,0.4,6.6,100.0
橋本直子,01,久光製薬スプリングス,17,34,27,9,0,33.3,33.3,0,0,0,4,115,9,29,32,1,1,0,,0.3,0.1,8.5,100.0
橋本直子,02,久光製薬スプリングス,17,35,18,7,1,38.9,33.3,0,0,0,5,129,9,26,27,2,0,0,,0.2,0.1,7.2,0.0
橋本直子,03,久光製薬スプリングス,17,32,31,16,1,51.6,48.4,0,0,0,3,111,8,27,29,0,0,0,,0.5,0.1,7.7,
櫻井由香,01,デンソーエアリービーズ,9,35,0,0,0,,,0,0,0,0,13,0,0,4,138,101,0,,0.0,0.0,7.7,73.2
櫻井由香,02,デンソーエアリービーズ,9,37,0,0,0,,,0,0,0,0,4,0,0,0,178,151,0,,0.0,0.0,0.0,84.8
櫻井由香,03,デンソーエアリービーズ,9,34,0,0,0,,,0,0,0,0,0,0,0,0,171,146,0,,0.0,0.0,,85.4
水口友見,01,日立リヴァーレ,20,5,0,0,0,,,0,0,0,0,6,0,0,1,12,5,0,,0.0,0.0,4.2,41.7
水口友見,02,日立リヴァーレ,20,4,0,0,0,,,0,0,0,0,6,0,0,1,4,1,0,,0.0,0.0,4.2,25.0
水口友見,03,日立リヴァーレ,20,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
江口理代,01,パイオニアレッドウィングス,17,34,201,86,15,42.8,35.3,4,2,0,11,85,5,6,19,206,136,0,50.0,2.5,0.3,9.7,66.0
江口理代,02,パイオニアレッドウィングス,17,34,186,84,15,45.2,37.1,1,0,0,5,90,0,2,13,145,107,0,0.0,2.5,0.1,3.1,73.8
江口理代,03,パイオニアレッドウィングス,17,34,174,82,13,47.1,39.7,4,0,0,12,106,2,3,25,147,95,0,0.0,2.4,0.4,7.1,64.6
江藤直美,01,JTマーヴェラス,1,35,133,47,7,35.3,30.1,0,0,0,16,140,2,7,20,7,3,0,,1.3,0.5,3.8,42.9
江藤直美,02,JTマーヴェラス,1,41,134,55,6,41.0,36.6,1,0,0,24,101,6,2,15,15,9,0,0.0,1.3,0.6,9.2,60.0
江藤直美,03,JTマーヴェラス,1,34,126,60,3,47.6,45.2,0,0,0,11,68,4,4,15,10,5,0,,1.8,0.3,9.9,50.0
池浦文香,01,武富士バンブー,17,9,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.1,,
河村聖子,01,JTマーヴェラス,10,7,1,1,0,100.0,100.0,0,0,0,1,19,0,0,1,0,0,0,,0.1,0.1,1.3,
河村聖子,02,JTマーヴェラス,10,32,7,3,0,42.9,42.9,0,0,0,8,100,0,3,23,1,0,0,,0.1,0.2,5.0,0.0
河村聖子,03,JTマーヴェラス,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
泉夏子,01,NECレッドロケッツ,23,12,31,6,3,19.4,9.7,3,0,0,1,18,0,7,4,18,14,0,0.0,0.5,0.1,-4.2,77.8
泉夏子,02,NECレッドロケッツ,23,2,0,0,0,,,0,0,0,0,5,1,2,0,0,0,0,,0.0,0.0,10.0,
泉夏子,03,NECレッドロケッツ,23,4,4,2,0,50.0,50.0,0,0,0,0,3,0,1,0,3,3,0,,0.5,0.0,-8.3,100.0
浅津ゆうこ,01,久光製薬スプリングス,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅津ゆうこ,02,久光製薬スプリングス,16,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
浅津ゆうこ,03,久光製薬スプリングス,16,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
海老原めぐみ,01,日立リヴァーレ,11,21,0,0,0,,,0,0,0,0,30,2,2,9,0,0,0,,0.0,0.0,12.5,
海老原めぐみ,02,日立リヴァーレ,11,22,5,2,0,40.0,40.0,0,0,0,0,31,2,2,9,1,1,0,,0.1,0.0,12.1,100.0
海老原めぐみ,03,日立リヴァーレ,11,24,5,1,0,20.0,20.0,0,0,0,0,37,3,3,6,0,0,0,,0.0,0.0,10.1,
渡辺真由美,01,久光製薬スプリングス,12,16,0,0,0,,,0,0,0,0,28,1,1,9,0,0,0,,0.0,0.0,10.7,
渡辺真由美,02,久光製薬スプリングス,12,20,0,0,0,,,0,0,0,0,27,1,0,13,0,0,0,,0.0,0.0,15.7,
渡辺真由美,03,久光製薬スプリングス,12,24,0,0,0,,,0,0,0,0,32,3,3,6,0,0,0,,0.0,0.0,11.7,
渡邊絢子,01,NECレッドロケッツ,11,10,0,0,0,,,0,0,0,0,18,2,1,5,0,0,0,,0.0,0.0,16.7,
渡邊絢子,02,NECレッドロケッツ,11,23,0,0,0,,,0,0,0,0,35,1,1,7,4,3,0,,0.0,0.0,7.1,75.0
渡邊絢子,03,NECレッドロケッツ,11,29,0,0,0,,,0,0,0,0,46,2,1,16,1,0,0,,0.0,0.0,12.5,0.0
温水麻子,01,デンソーエアリービーズ,2,5,1,1,0,100.0,100.0,0,0,0,0,5,0,0,0,0,0,0,,0.2,0.0,0.0,
温水麻子,02,デンソーエアリービーズ,2,5,3,0,0,0.0,0.0,0,0,0,0,9,0,0,2,0,0,0,,0.0,0.0,5.6,
温水麻子,03,デンソーエアリービーズ,2,15,6,2,0,33.3,33.3,0,0,0,1,23,0,1,4,0,0,0,,0.1,0.1,3.3,
濱口華菜里,01,東レアローズ,7,35,0,0,0,,,0,0,0,0,0,0,0,0,139,111,0,,0.0,0.0,,79.9
濱口華菜里,02,東レアローズ,7,40,0,0,0,,,0,0,0,0,0,0,0,0,154,125,0,,0.0,0.0,,81.2
濱口華菜里,03,東レアローズ,7,36,0,0,0,,,0,0,0,0,0,0,0,0,182,138,0,,0.0,0.0,,75.8
熊沢美穂,01,日立リヴァーレ,9,30,260,77,18,29.6,22.7,9,1,1,6,45,4,7,6,19,9,0,11.1,2.6,0.2,8.3,47.4
熊沢美穂,02,日立リヴァーレ,9,15,71,16,6,22.5,14.1,1,0,0,5,13,0,1,5,10,4,0,0.0,1.1,0.3,7.7,40.0
狩野美雪,01,久光製薬スプリングス,7,33,230,70,22,30.4,20.9,21,8,3,8,150,10,8,48,148,106,0,38.1,2.1,0.2,13.3,71.6
狩野美雪,02,久光製薬スプリングス,7,25,107,32,6,29.9,24.3,14,4,3,2,85,4,7,25,112,77,0,28.6,1.3,0.1,10.0,68.8
狩野美雪,03,久光製薬スプリングス,7,32,239,78,14,32.6,26.8,34,11,6,10,141,3,10,43,292,215,0,32.4,2.4,0.3,8.0,73.6
田中弓貴,01,日立リヴァーレ,4,32,181,62,9,34.3,29.3,0,0,0,3,91,2,11,20,162,110,0,,1.9,0.1,4.7,67.9
田中弓貴,02,日立リヴァーレ,4,19,46,11,3,23.9,17.4,0,0,0,0,42,3,7,9,56,44,0,,0.6,0.0,8.3,78.6
田中弓貴,03,日立リヴァーレ,4,27,146,44,12,30.1,21.9,0,0,0,1,60,1,7,12,63,45,0,,1.6,0.0,3.8,71.4
田原香理,01,日立リヴァーレ,13,36,195,57,10,29.2,24.1,0,0,0,32,91,1,5,25,2,1,0,,1.6,0.9,6.6,50.0
田原香理,02,日立リヴァーレ,13,36,204,84,16,41.2,33.3,0,0,0,36,95,1,5,15,11,8,0,,2.3,1.0,3.7,72.7
田原香理,03,日立リヴァーレ,13,32,164,77,6,47.0,43.3,0,0,0,16,94,2,5,15,4,3,0,,2.4,0.5,4.8,75.0
田口恵,01,NECレッドロケッツ,5,20,74,24,2,32.4,29.7,0,0,0,5,42,1,3,6,7,6,0,,1.2,0.2,4.2,85.7
田口恵,02,NECレッドロケッツ,5,33,115,50,11,43.5,33.9,0,0,0,10,121,2,5,14,6,5,0,,1.5,0.3,3.5,83.3
田口恵,03,NECレッドロケッツ,5,39,126,53,9,42.1,34.9,0,0,0,11,150,3,2,33,0,0,0,,1.4,0.3,7.2,
田向友美,01,武富士バンブー,13,35,0,0,0,,,0,0,0,0,71,5,7,28,20,11,0,,0.0,0.0,14.4,55.0
田向友美,02,武富士バンブー,13,38,0,0,0,,,0,0,0,0,58,2,6,15,12,11,0,,0.0,0.0,7.3,91.7
田向友美,03,武富士バンブー,13,34,0,0,0,,,0,0,0,0,51,1,4,21,4,3,0,,0.0,0.0,10.3,75.0
田辺友紀,01,トヨタ車体クインシーズ,14,24,66,24,3,36.4,31.8,0,0,0,8,87,5,2,30,0,0,0,,1.0,0.3,13.8,
田辺友紀,02,トヨタ車体クインシーズ,14,15,38,4,4,10.5,0.0,0,0,0,1,37,2,2,20,0,0,0,,0.3,0.1,17.6,
田辺友紀,03,トヨタ車体クインシーズ,14,11,27,9,1,33.3,29.6,0,0,0,5,28,0,0,9,0,0,0,,0.8,0.5,8.0,
眞恵子,01,デンソーエアリービーズ,1,35,316,100,17,31.6,26.3,4,0,0,14,103,2,11,14,171,98,0,0.0,2.9,0.4,2.7,57.3
眞恵子,02,デンソーエアリービーズ,1,38,321,121,12,37.7,34.0,3,0,0,13,94,4,12,21,166,113,0,0.0,3.2,0.3,6.6,68.1
眞恵子,03,デンソーエアリービーズ,1,20,143,38,13,26.6,17.5,2,0,1,4,47,2,4,7,95,59,0,0.0,1.9,0.2,5.9,62.1
矢野美子,01,デンソーエアリービーズ,16,35,116,53,4,45.7,42.2,0,0,0,18,121,4,14,39,0,0,0,,1.5,0.5,8.5,
矢野美子,02,デンソーエアリービーズ,16,38,160,66,12,41.2,33.8,0,0,0,28,159,9,13,62,3,3,0,,1.7,0.7,13.4,100.0
矢野美子,03,デンソーエアリービーズ,16,34,120,43,8,35.8,29.2,0,0,0,27,116,5,14,40,4,4,0,,1.3,0.8,9.9,100.0
石原美穂,02,岡山シーガルズ,14,4,2,1,0,50.0,50.0,0,0,0,1,3,0,1,2,2,1,0,,0.2,0.2,8.3,50.0
石川友紀,01,武富士バンブー,20,35,122,44,4,36.1,32.8,1,1,0,14,100,2,2,22,11,5,0,100.0,1.3,0.4,7.0,45.5
石川友紀,02,武富士バンブー,20,38,120,47,3,39.2,36.7,0,0,0,19,111,2,2,21,9,7,0,,1.2,0.5,6.1,77.8
石川友紀,03,武富士バンブー,20,33,114,47,7,41.2,35.1,0,0,0,12,71,2,0,21,11,4,0,,1.4,0.4,10.2,36.4
石田さやか,01,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田さやか,02,デンソーエアリービーズ,17,2,1,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
石田さやか,03,デンソーエアリービーズ,17,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
石田瑞穂,01,武富士バンブー,22,32,105,40,10,38.1,28.6,6,1,2,5,55,0,2,10,90,61,0,16.7,1.2,0.2,3.6,67.8
石田瑞穂,02,武富士バンブー,22,29,110,35,11,31.8,21.8,12,2,3,3,63,1,9,11,156,97,0,16.7,1.2,0.1,2.4,62.2
石田瑞穂,03,武富士バンブー,22,35,161,61,10,37.9,31.7,22,7,2,11,108,2,9,28,179,100,0,31.8,1.7,0.3,6.2,55.9
神田千絵,01,岡山シーガルズ,7,15,123,41,7,33.3,27.6,0,0,0,7,45,2,0,14,18,13,0,,2.7,0.5,12.2,72.2
神田千絵,02,岡山シーガルズ,7,28,236,86,11,36.4,31.8,0,0,0,10,73,3,2,33,14,6,0,,3.1,0.4,14.7,42.9
神田千絵,03,岡山シーガルズ,7,24,224,63,12,28.1,22.8,0,0,0,15,53,2,2,26,22,15,0,,2.6,0.6,15.1,68.2
福田舞,01,デンソーエアリービーズ,3,6,17,8,2,47.1,35.3,0,0,0,1,10,0,1,2,0,0,0,,1.3,0.2,2.5,
福田舞,02,デンソーエアリービーズ,3,5,11,5,1,45.5,36.4,0,0,0,0,7,0,2,1,0,0,0,,1.0,0.0,-3.6,
福田舞,03,デンソーエアリービーズ,3,18,53,20,12,37.7,15.1,4,0,3,2,9,1,1,2,1,1,0,0.0,1.1,0.1,13.9,100.0
竹下佳江,01,JTマーヴェラス,7,30,14,3,0,21.4,21.4,0,0,0,6,120,4,5,28,1,0,0,,0.1,0.2,8.1,0.0
竹下佳江,02,JTマーヴェラス,7,11,4,1,0,25.0,25.0,0,0,0,1,36,0,1,7,0,0,0,,0.1,0.1,4.2,
竹下佳江,03,JTマーヴェラス,7,35,15,6,1,40.0,33.3,0,0,0,4,153,5,3,51,0,0,0,,0.2,0.1,11.1,
米村信子,01,岡山シーガルズ,3,15,60,12,5,20.0,11.7,1,1,0,3,31,0,0,6,24,16,0,100.0,0.8,0.2,4.8,66.7
米村信子,02,岡山シーガルズ,3,8,5,1,0,20.0,20.0,0,0,0,1,11,0,0,6,11,8,0,,0.1,0.1,13.6,72.7
米村信子,03,岡山シーガルズ,3,19,57,19,1,33.3,31.6,0,0,0,1,28,0,2,8,43,32,0,,1.0,0.1,5.4,74.4
細川麻美,01,パイオニアレッドウィングス,15,17,14,7,0,50.0,50.0,0,0,0,0,7,1,0,3,0,0,0,,0.4,0.0,25.0,
細川麻美,02,パイオニアレッドウィングス,15,17,21,11,3,52.4,38.1,0,0,0,0,24,4,4,9,0,0,0,,0.6,0.0,21.9,
細川麻美,03,パイオニアレッドウィングス,15,15,17,5,0,29.4,29.4,0,0,0,2,4,0,0,2,0,0,0,,0.3,0.1,12.5,
細田絵理,01,デンソーエアリービーズ,4,23,127,46,8,36.2,29.9,2,0,0,2,70,2,4,18,116,75,0,0.0,2.0,0.1,7.9,64.7
細田絵理,02,デンソーエアリービーズ,4,31,188,56,9,29.8,25.0,0,0,0,6,83,2,6,17,158,114,0,,1.8,0.2,5.7,72.2
細田絵理,03,デンソーエアリービーズ,4,33,210,67,7,31.9,28.6,0,0,0,11,120,4,11,28,212,149,0,,2.0,0.3,6.9,70.3
羽根翠,01,トヨタ車体クインシーズ,5,33,239,86,20,36.0,27.6,0,0,0,16,103,3,4,37,122,70,0,,2.6,0.5,10.9,57.4
羽根翠,02,トヨタ車体クインシーズ,5,31,235,83,15,35.3,28.9,0,0,0,12,85,6,6,33,87,57,0,,2.7,0.4,15.0,65.5
羽根翠,03,トヨタ車体クインシーズ,5,34,224,93,19,41.5,33.0,0,0,0,15,98,5,6,31,129,88,0,,2.7,0.4,11.5,68.2
船崎恵視,01,トヨタ車体クインシーズ,4,33,5,3,0,60.0,60.0,0,0,0,4,126,6,13,47,1,0,0,,0.1,0.1,11.5,0.0
船崎恵視,02,トヨタ車体クインシーズ,4,36,4,2,0,50.0,50.0,0,0,0,6,126,6,17,51,2,0,0,,0.1,0.2,11.5,0.0
船崎恵視,03,トヨタ車体クインシーズ,4,34,10,4,0,40.0,40.0,0,0,0,4,101,8,15,36,3,0,0,,0.1,0.1,13.1,0.0
芝田安希,01,東レアローズ,2,23,101,32,7,31.7,24.8,1,0,0,5,51,0,1,16,70,51,0,0.0,1.4,0.2,7.4,72.9
芝田安希,02,東レアローズ,2,32,155,58,4,37.4,34.8,0,0,0,5,87,3,4,19,146,96,0,,1.8,0.2,7.8,65.8
芝田安希,03,東レアローズ,2,7,30,11,4,36.7,23.3,0,0,0,1,19,0,1,5,32,20,0,,1.6,0.1,5.3,62.5
若浦貴子,01,岡山シーガルズ,33,32,344,99,18,28.8,23.5,0,0,0,28,76,1,4,11,15,10,0,,3.1,0.9,3.6,66.7
若浦貴子,02,岡山シーガルズ,33,39,445,143,20,32.1,27.6,0,0,0,12,141,2,4,16,29,12,0,,3.7,0.3,3.5,41.4
若浦貴子,03,岡山シーガルズ,33,28,294,83,10,28.2,24.8,0,0,0,10,80,2,4,8,21,12,0,,3.0,0.4,3.8,57.1
荒木絵里香,01,東レアローズ,6,35,202,80,22,39.6,28.7,3,1,2,26,109,6,5,28,7,7,0,33.3,2.3,0.7,10.8,100.0
荒木絵里香,02,東レアローズ,6,40,227,100,5,44.1,41.9,1,1,0,24,127,6,3,41,3,1,0,100.0,2.5,0.6,12.2,33.3
荒木絵里香,03,東レアローズ,6,36,186,76,17,40.9,31.7,1,0,1,31,114,8,6,36,2,1,0,0.0,2.1,0.9,13.6,50.0
荒海陽子,01,トヨタ車体クインシーズ,9,21,5,1,0,20.0,20.0,0,0,0,0,26,0,8,5,0,0,0,,0.0,0.0,-2.9,
荒海陽子,02,トヨタ車体クインシーズ,9,27,11,3,1,27.3,18.2,0,0,0,0,28,1,5,5,4,2,0,,0.1,0.0,3.6,50.0
荒海陽子,03,トヨタ車体クインシーズ,9,18,43,13,1,30.2,27.9,1,0,0,0,3,0,0,0,4,2,0,0.0,0.7,0.0,0.0,50.0
菅山かおる,01,JTマーヴェラス,5,35,0,0,0,,,0,0,0,0,0,0,0,0,200,161,0,,0.0,0.0,,80.5
菅山かおる,02,JTマーヴェラス,5,42,0,0,0,,,0,0,0,0,0,0,0,0,187,142,0,,0.0,0.0,,75.9
菅山かおる,03,JTマーヴェラス,5,35,0,0,0,,,0,0,0,0,0,0,0,0,132,111,0,,0.0,0.0,,84.1
落合真理,01,久光製薬スプリングス,3,12,59,21,4,35.6,28.8,3,2,0,0,34,2,1,12,11,6,0,66.7,1.8,0.0,14.0,54.5
落合真理,02,久光製薬スプリングス,3,25,128,42,3,32.8,30.5,12,3,0,6,68,3,3,22,92,59,0,25.0,1.7,0.2,11.4,64.1
落合真理,03,久光製薬スプリングス,3,16,5,2,1,40.0,20.0,0,0,0,0,22,1,1,5,10,7,0,,0.1,0.0,9.1,70.0
西美佳,01,トヨタ車体クインシーズ,13,6,2,0,0,0.0,0.0,0,0,0,0,12,0,0,3,0,0,0,,0.0,0.0,6.2,
西美佳,02,トヨタ車体クインシーズ,13,9,0,0,0,,,0,0,0,0,10,0,1,2,0,0,0,,0.0,0.0,2.5,
西美佳,03,トヨタ車体クインシーズ,13,20,3,1,0,33.3,33.3,0,0,0,1,34,1,5,8,0,0,0,,0.0,0.0,5.1,
西脇万里子,01,東レアローズ,3,35,169,73,18,43.2,32.5,0,0,0,12,127,5,5,30,5,3,0,,2.1,0.3,8.9,60.0
西脇万里子,02,東レアローズ,3,39,205,108,15,52.7,45.4,0,0,0,14,110,4,8,34,7,6,0,,2.8,0.4,9.5,85.7
西脇万里子,03,東レアローズ,3,23,105,55,9,52.4,43.8,0,0,0,14,66,2,7,26,1,1,0,,2.4,0.6,10.2,100.0
谷口雅美,01,JTマーヴェラス,2,35,383,172,21,44.9,39.4,26,12,6,11,108,6,23,26,161,95,0,46.2,4.9,0.3,6.2,59.0
谷口雅美,02,JTマーヴェラス,2,42,358,148,17,41.3,36.6,17,9,3,6,120,4,22,33,192,136,0,52.9,3.5,0.1,5.6,70.8
谷口雅美,03,JTマーヴェラス,2,35,305,134,20,43.9,37.4,16,4,4,9,110,4,10,36,141,86,0,25.0,3.8,0.3,9.5,61.0
足立留美,01,武富士バンブー,5,37,343,115,23,33.5,26.8,41,11,1,8,186,17,7,64,66,41,0,26.8,3.1,0.2,16.8,62.1
足立留美,02,武富士バンブー,5,36,259,84,16,32.4,26.3,10,3,3,2,116,2,8,38,92,63,0,30.0,2.3,0.1,8.2,68.5
足立留美,03,武富士バンブー,5,32,35,10,2,28.6,22.9,1,0,0,0,55,2,5,22,17,9,0,0.0,0.3,0.0,11.4,52.9
迫田さおり,01,東レアローズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
迫田さおり,02,東レアローズ,15,2,4,3,0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,,1.5,0.0,,
迫田さおり,03,東レアローズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
遠井萌仁,01,日立リヴァーレ,16,3,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,2,1,0,,0.0,0.0,0.0,50.0
遠井萌仁,03,日立リヴァーレ,16,4,3,1,1,33.3,0.0,0,0,0,0,1,0,0,1,1,1,0,,0.2,0.0,25.0,100.0
