試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2017-01-14,2017-01,大分三好ヴァイセアドラー,18,,高山伸悟,3,■,■,■,,,4,2,0,0.5,0.5,0.67,0,0,0,-,3,1.00,15,0,1,9,15.0,0,0,0,-
2017-01-14,2017-01,大分三好ヴァイセアドラー,20,,帖佐力弥,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,1,0,20.0
2017-01-14,2017-01,大分三好ヴァイセアドラー,22,,藤岡諒馬,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,10,0,1,2,5.0,0,0,0,-
2017-01-14,2017-01,大分三好ヴァイセアドラー,23,,藤田裕城,3,■,■,■,,,5,3,0,0.6,0.6,1.00,0,0,0,-,1,0.33,9,0,3,2,5.6,0,0,0,-
2017-01-14,2017-01,大分三好ヴァイセアドラー,24,,米田亘希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,2,,小松柾,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,6,L,上前仁,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,7,,細川優樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,8,,石垣公也,4,■,■,■,■,,8,2,2,0.25,0.0,0.50,0,0,0,-,1,0.25,19,1,1,3,8.2,52,36,0,69.2
2017-01-15,2017-01,大分三好ヴァイセアドラー,10,,浜崎勇矢,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,11,L,辻口智也,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,0,66.7
2017-01-15,2017-01,大分三好ヴァイセアドラー,14,,ヤカングマ,4,■,■,■,■,,60,38,6,0.6333333333333333,0.5333333333333333,9.50,31,19,5,61.3,0,-,21,3,1,6,20.5,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,15,,田中挙章,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,16,,濱本豊,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,18,,高山伸悟,4,■,■,■,■,,5,1,1,0.2,0.0,0.25,0,0,0,-,3,0.75,13,1,1,2,11.5,1,1,0,100.0
2017-01-15,2017-01,大分三好ヴァイセアドラー,20,,帖佐力弥,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,4,0,100.0
2017-01-15,2017-01,大分三好ヴァイセアドラー,22,,藤岡諒馬,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,2,2,2,15.6,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,23,,藤田裕城,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,3,0.75,12,0,4,6,12.5,0,0,0,-
2017-01-15,2017-01,大分三好ヴァイセアドラー,24,,米田亘希,4,■,■,■,■,,32,24,1,0.75,0.71875,6.00,2,2,0,100.0,3,0.75,18,2,4,4,15.6,9,4,0,44.4
2017-01-15,2017-01,トヨタ自動車サンホークス,1,,坂口慧,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,2,,渕江陵友,1,■,,,,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,3,0,0,1,8.3,8,4,0,50.0
2017-01-15,2017-01,トヨタ自動車サンホークス,3,,浅川成也,3,,■,■,■,,14,5,2,0.35714285714285715,0.21428571428571427,1.67,0,0,0,-,0,-,14,0,1,7,12.5,7,5,0,71.4
2017-01-15,2017-01,トヨタ自動車サンホークス,4,,皆川昂太,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,5,,森本浩矢,4,■,■,■,■,,16,10,1,0.625,0.5625,2.50,0,0,0,-,5,1.25,12,0,1,2,4.2,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,7,,東野晴輝,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,1,0.25,15,0,0,3,5.0,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,8,,清水隆平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,9,,大保亮太朗,4,■,■,■,■,,7,4,0,0.5714285714285714,0.5714285714285714,1.00,0,0,0,-,1,0.25,12,1,0,4,15.0,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,11,L,福島孝輝,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,12,0,70.6
2017-01-15,2017-01,トヨタ自動車サンホークス,13,,松下大悟,4,■,■,■,■,,47,23,6,0.4893617021276596,0.3617021276595745,5.75,12,5,3,41.7,1,0.25,15,0,4,6,10.0,51,37,0,72.5
2017-01-15,2017-01,トヨタ自動車サンホークス,16,,吉岡衛,4,■,■,■,■,,22,13,1,0.5909090909090909,0.5454545454545454,3.25,0,0,0,-,0,-,18,1,3,3,9.7,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,18,,上坂将輝,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,19,,水口直希,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-01-15,2017-01,トヨタ自動車サンホークス,20,L,山下輝樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,1,,中川剛,3,■,■,■,,,28,9,5,0.32142857142857145,0.14285714285714285,3.00,15,4,2,26.7,2,0.67,8,0,2,1,3.1,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,3,,田中紀幸,2,,■,■,,,16,4,0,0.25,0.25,2.00,0,0,0,-,1,0.50,8,0,3,0,0.0,25,16,0,64.0
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,4,,柳田百織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,5,,横田圭祐,3,■,■,■,,,9,2,1,0.2222222222222222,0.1111111111111111,0.67,0,0,0,-,2,0.67,5,0,0,0,0.0,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,8,,後藤滉貴,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,2,2,10.0,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,9,,手塚奨,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,10,,岡村義郎,3,■,■,■,,,13,9,0,0.6923076923076923,0.6923076923076923,3.00,0,0,0,-,4,1.33,9,0,1,3,8.3,1,1,0,100.0
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,11,,浅野卓雅,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,12,L,芳賀広大,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,13,,杉本匠,2,■,,□,,,5,4,0,0.8,0.8,2.00,2,1,0,50.0,0,-,4,0,1,0,0.0,19,7,0,36.8
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,14,,岩井浩二,3,■,■,■,,,26,8,3,0.3076923076923077,0.19230769230769232,2.67,0,0,0,-,0,-,12,0,3,1,2.1,16,12,0,75.0
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,16,,新貴裕,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,1,0.33,14,1,5,4,12.9,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,18,L,小川直紀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,富士通カワサキレッドスピリッツ,20,,志波京介,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,2,L,松山徹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,3,,久保田雅人,3,■,■,■,,,23,7,3,0.3043478260869565,0.17391304347826084,2.33,0,0,0,-,0,-,12,1,3,2,12.5,17,13,0,76.5
2017-01-15,2017-01,大同特殊鋼レッドスター,4,,田中尚,3,■,■,■,,,13,9,0,0.6923076923076923,0.6923076923076923,3.00,0,0,0,-,2,0.67,9,0,0,4,11.1,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,5,,平野晃多,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,6,,辰巳佳靖,3,■,■,■,,,33,15,0,0.4545454545454545,0.4545454545454545,5.00,11,7,0,63.6,1,0.33,14,1,6,4,14.3,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,8,,藤元公貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,9,,長谷川優太,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,1,1,2.5,1,0,0,0.0
2017-01-15,2017-01,大同特殊鋼レッドスター,10,,二五田大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,13,L,草場貴成,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,16,0,94.1
2017-01-15,2017-01,大同特殊鋼レッドスター,15,,金澤秀幸,3,■,■,■,,,17,5,2,0.29411764705882354,0.17647058823529413,1.67,0,0,0,-,3,1.00,11,0,0,5,11.4,13,8,0,61.5
2017-01-15,2017-01,大同特殊鋼レッドスター,16,,川口一貴,3,■,■,■,,,8,2,0,0.25,0.25,0.67,0,0,0,-,0,-,19,1,0,10,17.4,1,1,0,100.0
2017-01-15,2017-01,大同特殊鋼レッドスター,19,,宮原博明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,20,,木村拓哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,大同特殊鋼レッドスター,21,,嶋津京将,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,1,,市川智之,3,,□,■,■,,20,10,1,0.5,0.45,3.33,0,0,0,-,2,0.67,14,0,1,4,7.1,1,1,0,100.0
2017-01-15,2017-01,VC長野トライデンツ,4,,小林哲也,4,■,■,■,■,,36,19,0,0.5277777777777778,0.5277777777777778,4.75,14,8,0,57.1,0,-,15,0,2,2,3.3,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,5,L,峰尾拓,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,15,0,71.4
2017-01-15,2017-01,VC長野トライデンツ,6,,峯村幸太,4,■,■,■,■,,18,6,1,0.3333333333333333,0.2777777777777778,1.50,2,1,0,50.0,2,0.50,16,0,1,8,12.5,10,5,0,50.0
2017-01-15,2017-01,VC長野トライデンツ,7,,栗木勇,4,■,■,■,■,,18,6,2,0.3333333333333333,0.2222222222222222,1.50,0,0,0,-,1,0.25,9,1,3,2,14.4,27,16,0,59.3
2017-01-15,2017-01,VC長野トライデンツ,11,,片桐成基,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,12,,山本憲吾,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,16,,森崎健史,2,■,■,,,,7,4,2,0.5714285714285714,0.2857142857142857,2.00,0,0,0,-,1,0.50,3,0,0,0,0.0,3,1,0,33.3
2017-01-15,2017-01,VC長野トライデンツ,20,,多田将希,4,■,■,■,■,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,10,0,0,3,7.5,1,0,0,0.0
2017-01-15,2017-01,VC長野トライデンツ,22,,アレキサンダーオソキン,4,■,■,■,■,,12,7,0,0.5833333333333334,0.5833333333333334,1.75,0,0,0,-,7,1.75,20,0,0,11,13.8,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,23,L,米沢竜治,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,24,,長田翼,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,25,,中谷光,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-
2017-01-15,2017-01,VC長野トライデンツ,26,,池田浩基,2,,,□,□,,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,3,0,1,0,0.0,4,1,0,25.0
2017-01-15,2017-01,埼玉アザレア,3,,小島大輝,4,■,■,■,■,,24,11,2,0.4583333333333333,0.375,2.75,0,0,0,-,1,0.25,12,0,0,1,2.1,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,7,,笠原啓太,4,■,■,■,■,,28,6,1,0.21428571428571427,0.17857142857142858,1.50,2,0,0,0.0,1,0.25,13,0,4,4,7.7,23,15,0,65.2
2017-01-15,2017-01,埼玉アザレア,8,,中津芳文,4,■,■,■,■,,12,4,1,0.3333333333333333,0.25,1.00,0,0,0,-,3,0.75,13,1,1,5,15.8,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,10,,川畑貴裕,4,□,□,□,□,,4,2,1,0.5,0.25,0.50,1,0,1,0.0,0,-,7,0,2,3,10.7,1,0,0,0.0
2017-01-15,2017-01,埼玉アザレア,12,,高橋頌,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,4,2,0,50.0
2017-01-15,2017-01,埼玉アザレア,16,,林佑樹,4,■,■,■,■,,34,10,4,0.29411764705882354,0.17647058823529413,2.50,1,0,1,0.0,2,0.50,9,1,5,4,20.0,28,16,0,57.1
2017-01-15,2017-01,埼玉アザレア,17,,茂木祐太,4,■,■,■,■,,29,14,3,0.4827586206896552,0.3793103448275862,3.50,3,0,0,0.0,2,0.50,12,0,1,3,6.2,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,18,,石川雄一郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,19,,浜田翔太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,20,,金丸真司,4,■,■,■,■,,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,1,0.25,14,0,0,8,14.3,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,24,,冨永航一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,25,L,テイラーヒッグス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,埼玉アザレア,27,L,川崎翔太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,19,0,67.9
2017-01-15,2017-01,つくばユナイテッドSunGAIA,2,,宮下拓也,5,■,■,■,■,■,43,19,2,0.4418604651162791,0.3953488372093023,3.80,8,2,0,25.0,2,0.40,17,0,4,5,7.4,27,14,0,51.9
2017-01-15,2017-01,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,5,■,■,■,■,■,45,17,4,0.37777777777777777,0.2888888888888889,3.40,8,5,1,62.5,0,-,23,1,2,10,15.2,36,22,0,61.1
2017-01-15,2017-01,つくばユナイテッドSunGAIA,7,,奥田基嗣,5,■,■,■,■,■,17,9,1,0.5294117647058824,0.4705882352941176,1.80,0,0,0,-,1,0.20,16,0,5,2,3.1,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,9,,小針幸,5,■,■,■,■,■,28,13,0,0.4642857142857143,0.4642857142857143,2.60,5,1,0,20.0,1,0.20,13,0,1,7,13.5,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,11,,須藤優,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,11,0,0,1,2.3,1,0,0,0.0
2017-01-15,2017-01,つくばユナイテッドSunGAIA,12,,中島冬輝,3,,,□,■,■,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,11,1,0,3,15.9,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,14,,勝本真太郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,15,L,松尾敬介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,14,0,63.6
2017-01-15,2017-01,つくばユナイテッドSunGAIA,16,,柳川大知,2,,□,,,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,17,,桝谷周呈,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2017-01-15,2017-01,つくばユナイテッドSunGAIA,22,,米村尊,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,10,9,0,90.0
2017-01-15,2017-01,つくばユナイテッドSunGAIA,25,,宮内健嗣,5,■,■,■,■,■,14,8,2,0.5714285714285714,0.42857142857142855,1.60,0,0,0,-,4,0.80,10,1,1,5,20.5,1,1,0,100.0
2017-01-15,2017-01,警視庁フォートファイターズ,1,,小川貴大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,3,,水野貴文,2,■,■,,,,9,3,3,0.3333333333333333,0.0,1.50,0,0,0,-,1,0.50,5,1,0,1,25.0,1,0,0,0.0
2017-01-15,2017-01,警視庁フォートファイターズ,4,,加藤啓,5,■,■,■,■,■,18,5,3,0.2777777777777778,0.1111111111111111,1.00,0,0,0,-,7,1.40,11,0,0,5,11.4,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,6,,松本幸博,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,1,0,50.0
2017-01-15,2017-01,警視庁フォートファイターズ,8,L,石川俊輔,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,23,0,82.1
2017-01-15,2017-01,警視庁フォートファイターズ,9,,進藤佑一,4,,□,■,■,■,11,4,1,0.3636363636363637,0.2727272727272727,1.00,0,0,0,-,2,0.50,11,0,1,1,2.3,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,10,,豊田将人,5,■,■,■,■,■,20,10,2,0.5,0.4,2.00,0,0,0,-,1,0.20,8,0,0,5,15.6,2,1,0,50.0
2017-01-15,2017-01,警視庁フォートファイターズ,11,,冨吉駿平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,12,,小川功太,5,■,■,■,■,■,35,12,6,0.3428571428571429,0.17142857142857146,2.40,1,1,0,100.0,1,0.20,23,0,1,9,9.8,57,33,0,57.9
2017-01-15,2017-01,警視庁フォートファイターズ,13,,中村航太朗,5,■,■,■,■,■,47,26,3,0.5531914893617021,0.4893617021276596,5.20,18,10,1,55.6,0,-,22,3,1,6,19.5,2,1,0,50.0
2017-01-15,2017-01,警視庁フォートファイターズ,14,,中道元貴,5,■,■,■,■,■,6,3,0,0.5,0.5,0.60,0,0,0,-,1,0.20,18,0,4,5,6.9,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,16,L,菅原規人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,17,,佐藤秀俊,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,3,15.0,0,0,0,-
2017-01-15,2017-01,警視庁フォートファイターズ,19,,神谷昴紀,4,,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,6,3,0,50.0
2017-01-21,2017-01,大分三好ヴァイセアドラー,2,,小松柾,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,6,L,上前仁,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,7,,細川優樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,8,,石垣公也,3,■,■,■,,,4,2,1,0.5,0.25,0.67,0,0,0,-,0,-,9,0,3,1,2.8,42,24,0,57.1
2017-01-21,2017-01,大分三好ヴァイセアドラー,10,,浜崎勇矢,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,11,L,辻口智也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,0,71.4
2017-01-21,2017-01,大分三好ヴァイセアドラー,14,,ヤカングマ,3,■,■,■,,,41,25,3,0.6097560975609756,0.5365853658536586,8.33,22,15,2,68.2,1,0.33,15,0,1,7,11.7,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,15,,田中挙章,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,16,,濱本豊,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,18,,高山伸悟,3,■,■,■,,,5,1,0,0.2,0.2,0.33,0,0,0,-,2,0.67,15,0,0,8,13.3,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,20,,帖佐力弥,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2017-01-21,2017-01,大分三好ヴァイセアドラー,22,,藤岡諒馬,3,■,■,■,,,0,0,0,,,-,0,0,0,-,2,0.67,12,1,1,8,23.3,0,0,0,-
2017-01-21,2017-01,大分三好ヴァイセアドラー,23,,藤田裕城,3,■,■,■,,,7,5,0,0.7142857142857143,0.7142857142857143,1.67,0,0,0,-,1,0.33,7,0,3,3,10.7,2,2,0,100.0
2017-01-21,2017-01,大分三好ヴァイセアドラー,24,,米田亘希,3,■,■,■,,,22,10,3,0.4545454545454545,0.3181818181818182,3.33,0,0,0,-,2,0.67,11,2,0,3,21.4,2,0,0,0.0
2017-01-21,2017-01,埼玉アザレア,3,,小島大輝,3,■,■,■,,,12,5,0,0.4166666666666667,0.4166666666666667,1.67,0,0,0,-,1,0.33,11,0,0,3,6.8,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,4,L,池田大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,7,,笠原啓太,1,■,,,,,8,1,0,0.125,0.125,1.00,0,0,0,-,0,-,2,0,0,0,0.0,7,3,0,42.9
2017-01-21,2017-01,埼玉アザレア,8,,中津芳文,3,■,■,■,,,8,4,0,0.5,0.5,1.33,0,0,0,-,1,0.33,14,0,0,5,8.9,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,10,,川畑貴裕,3,□,■,■,,,10,5,1,0.5,0.4,1.67,2,1,0,50.0,0,-,8,0,1,2,6.2,11,2,0,18.2
2017-01-21,2017-01,埼玉アザレア,12,,高橋頌,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,4,3,0,75.0
2017-01-21,2017-01,埼玉アザレア,16,,林佑樹,3,■,■,■,,,22,6,4,0.2727272727272727,0.09090909090909093,2.00,0,0,0,-,2,0.67,5,0,3,0,0.0,27,16,0,59.3
2017-01-21,2017-01,埼玉アザレア,17,,茂木祐太,2,■,■,,,,14,6,3,0.42857142857142855,0.21428571428571427,3.00,3,1,0,33.3,0,-,5,0,0,3,15.0,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,20,,金丸真司,3,■,■,■,,,2,2,0,1.0,1.0,0.67,0,0,0,-,0,-,10,2,0,9,38.5,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,22,,伊元幸正,3,□,□,■,,,10,7,0,0.7,0.7,2.33,1,0,0,0.0,0,-,6,0,3,0,0.0,7,4,0,57.1
2017-01-21,2017-01,埼玉アザレア,24,,冨永航一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,25,,テイラーヒッグス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,埼玉アザレア,27,L,川崎翔太,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5
2017-01-21,2017-01,大同特殊鋼レッドスター,2,,松山徹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-01-21,2017-01,大同特殊鋼レッドスター,3,,久保田雅人,4,■,■,■,■,,28,11,1,0.3928571428571429,0.35714285714285715,2.75,1,0,0,0.0,0,-,15,1,4,1,8.3,59,42,0,71.2
2017-01-21,2017-01,大同特殊鋼レッドスター,4,,田中尚,4,■,■,■,■,,15,6,3,0.4,0.2,1.50,0,0,0,-,6,1.50,18,1,1,6,12.8,1,1,0,100.0
2017-01-21,2017-01,大同特殊鋼レッドスター,5,,平野晃多,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
