大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
セミファイナルラウンド,堺ブレイザーズ,3,13,27,12,3,44.4,0,0,0,-,0.92,3,0.23,49,0,0,2,11,5.6,3,2,0,66.7,12,3,0,15
ファイナルラウンド,堺ブレイザーズ,1,4,7,5,0,71.4,0,0,0,-,1.25,1,0.25,18,0,0,0,8,11.1,1,1,0,100.0,5,1,0,6
Ｖ・プレミアリーグ男子 2011/12,堺ブレイザーズ,25,86,260,151,10,58.1,3,0,1,0.0,1.76,48,0.56,286,0,3,8,69,6.9,16,10,0,62.5,151,48,3,202
レギュラーラウンド,堺ブレイザーズ,21,71,214,127,7,59.3,2,0,1,0.0,1.79,41,0.58,237,0,2,5,65,7.5,12,7,0,58.3,127,41,2,170
セミファイナルラウンド,堺ブレイザーズ,3,14,44,24,2,54.5,1,0,0,0.0,1.71,7,0.50,48,0,1,3,4,3.8,4,3,0,75.0,24,7,1,32
ファイナルラウンド,堺ブレイザーズ,1,1,2,0,1,0.0,0,0,0,-,-,0,-,1,0,0,0,0,0.0,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2010/11,堺ブレイザーズ,24,74,178,86,10,48.3,1,0,0,0.0,1.16,34,0.46,264,3,2,5,75,8.8,17,16,0,94.1,86,34,5,125
レギュラーラウンド,堺ブレイザーズ,24,74,178,86,10,48.3,1,0,0,0.0,1.16,34,0.46,264,3,2,5,75,8.8,17,16,0,94.1,86,34,5,125
Ｖ・プレミアリーグ男子 2009/10,堺ブレイザーズ,26,84,247,118,21,47.8,0,0,0,-,1.40,44,0.52,236,0,1,8,48,5.4,16,10,0,62.5,118,44,1,163
レギュラーラウンド,堺ブレイザーズ,22,69,204,99,17,48.5,0,0,0,-,1.43,36,0.52,186,0,1,4,38,5.5,13,7,0,53.8,99,36,1,136
セミファイナルラウンド,堺ブレイザーズ,3,12,36,17,2,47.2,0,0,0,-,1.42,7,0.58,44,0,0,3,7,4.0,3,3,0,100.0,17,7,0,24
ファイナルラウンド,堺ブレイザーズ,1,3,7,2,2,28.6,0,0,0,-,0.67,1,0.33,6,0,0,1,3,12.5,0,0,0,-,2,1,0,3
Ｖ・プレミアリーグ男子 2007/08,NECブルーロケッツ,28,108,320,158,16,49.4,0,0,0,-,1.46,57,0.53,375,4,4,9,74,6.9,20,16,0,80.0,158,57,8,223
レギュラーラウンド,NECブルーロケッツ,28,108,320,158,16,49.4,0,0,0,-,1.46,57,0.53,375,4,4,9,74,6.9,20,16,0,80.0,158,57,8,223
Ｖ・プレミアリーグ男子 2006/07,NECブルーロケッツ,28,107,252,130,23,51.6,1,0,0,0.0,1.21,59,0.55,272,1,1,12,55,5.7,21,14,0,66.7,130,59,2,191
レギュラーラウンド,NECブルーロケッツ,28,107,252,130,23,51.6,1,0,0,0.0,1.21,59,0.55,272,1,1,12,55,5.7,21,14,0,66.7,130,59,2,191
第12回Vリーグ男子,NECブルーロケッツ,30,118,346,206,15,59.5,2,0,0,0.0,1.75,63,0.53,329,7,4,18,77,9.0,16,13,0,81.2,206,63,11,280
レギュラーラウンド,NECブルーロケッツ,28,111,334,198,14,59.3,2,0,0,0.0,1.78,61,0.55,309,7,4,17,73,9.2,14,11,0,78.6,198,61,11,270
セミファイナルラウンド,NECブルーロケッツ,2,7,12,8,1,66.7,0,0,0,-,1.14,2,0.29,20,0,0,1,4,5.0,2,2,0,100.0,8,2,0,10
第11回Vリーグ男子,NECブルーロケッツ,31,110,294,153,18,52.0,0,0,0,-,1.39,53,0.48,255,4,2,22,32,5.3,17,10,0,58.8,153,53,6,212
レギュラーラウンド,NECブルーロケッツ,26,92,236,124,16,52.5,0,0,0,-,1.35,48,0.52,212,3,2,21,27,5.4,14,8,0,57.1,124,48,5,177
ファイナルラウンド,NECブルーロケッツ,5,18,58,29,2,50.0,0,0,0,-,1.61,5,0.28,43,1,0,1,5,5.2,3,2,0,66.7,29,5,1,35
第10回Vリーグ男子,NECブルーロケッツ,5,7,3,2,0,66.7,0,0,0,-,0.29,0,-,2,0,0,0,1,12.5,0,0,0,-,2,0,0,2
レギュラーラウンド,NECブルーロケッツ,5,7,3,2,0,66.7,0,0,0,-,0.29,0,-,2,0,0,0,1,12.5,0,0,0,-,2,0,0,2
レギュラーシーズン通算,,374,1276,3431,1850,179,53.9,7,0,1,0.0,1.45,612,0.48,3874,28,53,180,898,6.7,208,150,5,73.3,1850,612,81,2543
通算,,419,1449,3914,2110,204,53.9,8,0,1,0.0,1.46,694,0.48,4432,31,55,215,1030,6.5,249,182,6,74.3,2110,694,86,2890
