大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ男子 2016/17,ジェイテクトSTINGS,29,96,151,85,5,56.3,0,0,0,-,0.89,59,0.61,296,1,4,13,88,8.9,12,7,0,58.3,85,59,5,149
レギュラーラウンド,ジェイテクトSTINGS,21,69,115,61,5,53.0,0,0,0,-,0.88,38,0.55,204,0,0,10,45,5.5,8,5,0,62.5,61,38,0,99
ファイナル６,ジェイテクトSTINGS,5,20,27,18,0,66.7,0,0,0,-,0.90,15,0.75,67,0,3,3,33,15.9,4,2,0,50.0,18,15,3,36
ファイナル３,ジェイテクトSTINGS,3,7,9,6,0,66.7,0,0,0,-,0.86,6,0.86,25,1,1,0,10,17.2,0,0,0,-,6,6,2,14
天皇杯全日本選手権大会,,1,4,5,2,0,40.0,0,0,0,-,0.50,1,0.25,13,0,0,1,1,1.9,0,0,0,-,2,1,0,3
レギュラーラウンド,,1,4,5,2,0,40.0,0,0,0,-,0.50,1,0.25,13,0,0,1,1,1.9,0,0,0,-,2,1,0,3
Ｖ・プレミアリーグ男子 2015/16,ジェイテクトSTINGS,21,63,109,63,8,57.8,1,0,0,0.0,1.00,33,0.52,192,4,0,20,56,9.4,14,10,0,71.4,63,33,4,100
レギュラーラウンド,ジェイテクトSTINGS,16,45,79,44,6,55.7,1,0,0,0.0,0.98,27,0.60,138,3,0,17,38,9.1,13,10,0,76.9,44,27,3,74
ファイナル６,ジェイテクトSTINGS,5,18,30,19,2,63.3,0,0,0,-,1.06,6,0.33,54,1,0,3,18,10.2,1,0,0,0.0,19,6,1,26
Ｖ・プレミアリーグ男子 2014/15,ジェイテクトSTINGS,26,100,188,99,11,52.7,1,0,0,0.0,0.99,64,0.64,343,2,4,18,105,9.2,16,11,0,68.8,99,64,6,169
レギュラーラウンド,ジェイテクトSTINGS,21,77,156,88,9,56.4,0,0,0,-,1.14,53,0.69,272,2,3,14,80,9.0,15,10,0,66.7,88,53,5,146
ファイナル６,ジェイテクトSTINGS,5,23,32,11,2,34.4,1,0,0,0.0,0.48,11,0.48,71,0,1,4,25,9.9,1,1,0,100.0,11,11,1,23
Ｖ・プレミアリーグ男子 2013/14,ジェイテクトSTINGS,28,93,221,99,26,44.8,0,0,0,-,1.06,35,0.38,280,1,4,10,65,7.3,20,10,0,50.0,99,35,5,139
レギュラーラウンド,ジェイテクトSTINGS,28,93,221,99,26,44.8,0,0,0,-,1.06,35,0.38,280,1,4,10,65,7.3,20,10,0,50.0,99,35,5,139
チャレンジマッチ男子2013/14,ジェイテクトSTINGS,2,6,17,7,0,41.2,0,0,0,-,1.17,4,0.67,22,0,0,0,3,3.4,0,0,0,-,7,4,0,11
チャレンジマッチ,ジェイテクトSTINGS,2,6,17,7,0,41.2,0,0,0,-,1.17,4,0.67,22,0,0,0,3,3.4,0,0,0,-,7,4,0,11
Ｖ・チャレンジリーグ男子 2012/13,ジェイテクトSTINGS,20,52,123,70,6,56.9,0,0,0,-,1.35,37,0.71,135,3,0,7,46,10.7,3,2,0,66.7,70,37,3,110
レギュラーラウンド,ジェイテクトSTINGS,20,52,123,70,6,56.9,0,0,0,-,1.35,37,0.71,135,3,0,7,46,10.7,3,2,0,66.7,70,37,3,110
チャレンジマッチ男子2012/13,ジェイテクトSTINGS,2,6,15,10,1,66.7,0,0,0,-,1.67,2,0.33,24,0,0,1,8,8.3,0,0,0,-,10,2,0,12
チャレンジマッチ,ジェイテクトSTINGS,2,6,15,10,1,66.7,0,0,0,-,1.67,2,0.33,24,0,0,1,8,8.3,0,0,0,-,10,2,0,12
Ｖ・チャレンジリーグ男子 2011/12,ジェイテクトSTINGS,15,48,126,77,5,61.1,0,0,0,-,1.60,45,0.94,180,0,5,4,50,9.2,11,6,0,54.5,77,45,5,127
レギュラーラウンド,ジェイテクトSTINGS,10,31,95,63,5,66.3,0,0,0,-,2.03,27,0.87,115,0,3,3,30,8.6,9,4,0,44.4,63,27,3,93
上位リーグ,ジェイテクトSTINGS,5,17,31,14,0,45.2,0,0,0,-,0.82,18,1.06,65,0,2,1,20,10.2,2,2,0,100.0,14,18,2,34
チャレンジマッチ男子2011/12,ジェイテクトSTINGS,2,8,26,9,2,34.6,0,0,0,-,1.12,1,0.12,18,0,0,1,5,6.9,4,1,0,25.0,9,1,0,10
チャレンジマッチ,ジェイテクトSTINGS,2,8,26,9,2,34.6,0,0,0,-,1.12,1,0.12,18,0,0,1,5,6.9,4,1,0,25.0,9,1,0,10
Ｖ・チャレンジリーグ男子 2010/11,ジェイテクトSTINGS,16,51,134,82,6,61.2,0,0,0,-,1.61,48,0.94,217,1,6,8,62,9.8,2,2,0,100.0,82,48,7,137
レギュラーラウンド,ジェイテクトSTINGS,16,51,134,82,6,61.2,0,0,0,-,1.61,48,0.94,217,1,6,8,62,9.8,2,2,0,100.0,82,48,7,137
Ｖ・チャレンジリーグ男子 2009/10,ジェイテクトSTINGS,15,45,139,82,7,59.0,0,0,0,-,1.82,45,1.00,177,0,2,16,54,8.5,7,4,0,57.1,82,45,2,129
レギュラーラウンド,ジェイテクトSTINGS,10,28,84,51,6,60.7,0,0,0,-,1.82,31,1.11,105,0,2,9,35,9.9,5,3,0,60.0,51,31,2,84
上位リーグ,ジェイテクトSTINGS,5,17,55,31,1,56.4,0,0,0,-,1.82,14,0.82,72,0,0,7,19,6.6,2,1,0,50.0,31,14,0,45
チャレンジマッチ男子 2009/10,ジェイテクトSTINGS,2,6,15,12,2,80.0,0,0,0,-,2.00,5,0.83,15,0,0,0,5,8.3,1,1,0,100.0,12,5,0,17
チャレンジマッチ,ジェイテクトSTINGS,2,6,15,12,2,80.0,0,0,0,-,2.00,5,0.83,15,0,0,0,5,8.3,1,1,0,100.0,12,5,0,17
Ｖ・チャレンジリーグ男子 2008/09,ジェイテクトSTINGS,18,58,174,102,13,58.6,0,0,0,-,1.76,63,1.09,235,2,5,18,73,10.3,6,5,0,83.3,102,63,7,172
レギュラーラウンド,ジェイテクトSTINGS,11,34,90,55,6,61.1,0,0,0,-,1.62,39,1.15,139,0,2,12,46,9.4,2,1,0,50.0,55,39,2,96
ファイナルリーグ,ジェイテクトSTINGS,7,24,84,47,7,56.0,0,0,0,-,1.96,24,1.00,96,2,3,6,27,11.6,4,4,0,100.0,47,24,5,76
Ｖ・チャレンジリーグ男子 2007/08,ジェイテクトSTINGS,9,29,101,48,6,47.5,0,0,0,-,1.66,36,1.24,77,0,1,5,23,8.5,1,0,0,0.0,48,36,1,85
レギュラーラウンド,ジェイテクトSTINGS,9,29,101,48,6,47.5,0,0,0,-,1.66,36,1.24,77,0,1,5,23,8.5,1,0,0,0.0,48,36,1,85
Ｖ・チャレンジリーグ男子 2006/07,ジェイテクトSTINGS,16,60,175,83,19,47.4,0,0,0,-,1.38,60,1.00,197,2,2,11,53,8.6,8,5,0,62.5,83,60,4,147
レギュラーラウンド,ジェイテクトSTINGS,16,60,175,83,19,47.4,0,0,0,-,1.38,60,1.00,197,2,2,11,53,8.6,8,5,0,62.5,83,60,4,147
レギュラーシーズン通算,,269,801,1628,862,119,52.9,1,0,0,0.0,1.08,520,0.65,2452,15,26,129,616,6.6,117,65,11,60.3,862,520,41,1423
通算,,321,988,2007,1068,139,53.2,2,0,0,0.0,1.08,635,0.64,3085,20,37,163,813,7.1,137,77,11,60.2,1068,635,57,1760
