名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
島崎征士郎,2018-01,大分三好ヴァイセアドラー,17,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
島崎征士郎,2018-02,大分三好ヴァイセアドラー,17,4,0,0,0,,,0,0,0,0,7,1,1,1,0,0,0,,0.0,0.0,14.3,
嶋津京将,2017-11,大同特殊鋼レッドスター,21,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
嶋津京将,2017-12,大同特殊鋼レッドスター,21,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
嶋津京将,2018-01,大同特殊鋼レッドスター,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
嶋津京将,2018-02,大同特殊鋼レッドスター,21,3,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
嶋田希隆,2017-11,大同特殊鋼レッドスター,11,8,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
嶋田希隆,2017-12,大同特殊鋼レッドスター,11,14,0,0,0,,,0,0,0,0,0,0,0,0,25,12,4,,0.0,0.0,,56.0
嶋田希隆,2018-01,大同特殊鋼レッドスター,11,19,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
嶋田希隆,2018-02,大同特殊鋼レッドスター,11,25,0,0,0,,,0,0,0,0,0,0,0,0,8,3,2,,0.0,0.0,,50.0
川口一貴,2017-11,大同特殊鋼レッドスター,16,7,16,5,0,31.2,31.2,0,0,0,0,16,0,0,2,0,0,0,,0.71,0.0,3.1,
川口一貴,2017-12,大同特殊鋼レッドスター,16,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
川口一貴,2018-01,大同特殊鋼レッドスター,16,7,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,,0.0,0.0,5.0,
川口一貴,2018-02,大同特殊鋼レッドスター,16,17,2,1,0,50.0,50.0,0,0,0,0,26,3,3,7,0,0,0,,0.06,0.0,15.4,
川崎翔太,2017-11,埼玉アザレア,27,20,0,0,0,,,0,0,0,0,0,0,0,0,106,57,24,,0.0,0.0,,65.1
川崎翔太,2017-12,埼玉アザレア,27,14,0,0,0,,,0,0,0,0,0,0,0,0,84,33,23,,0.0,0.0,,53.0
川崎翔太,2018-01,埼玉アザレア,27,22,0,0,0,,,0,0,0,0,0,0,0,0,123,63,33,,0.0,0.0,,64.6
川崎翔太,2018-02,埼玉アザレア,27,19,0,0,0,,,0,0,0,0,0,0,0,0,97,42,27,,0.0,0.0,,57.2
川畑貴裕,2017-11,埼玉アザレア,10,19,109,46,6,42.2,36.7,1,0,1,2,69,2,8,20,49,14,9,0.0,2.42,0.11,7.2,37.8
川畑貴裕,2017-12,埼玉アザレア,10,10,44,17,3,38.6,31.8,0,0,0,3,30,0,3,8,23,8,3,,1.7,0.3,4.2,41.3
川畑貴裕,2018-01,埼玉アザレア,10,22,146,65,10,44.5,37.7,5,1,2,6,83,4,6,38,72,20,20,20.0,2.95,0.27,14.5,41.7
川畑貴裕,2018-02,埼玉アザレア,10,20,98,28,12,28.6,16.3,1,1,0,6,66,2,8,17,62,17,21,100.0,1.4,0.3,6.4,44.4
市川智之,2017-11,VC長野トライデンツ,1,11,22,10,1,45.5,40.9,0,0,0,3,16,0,3,1,0,0,0,,0.91,0.27,-3.1,
市川智之,2017-12,VC長野トライデンツ,1,7,20,10,0,50.0,50.0,0,0,0,3,18,0,4,2,0,0,0,,1.43,0.43,-2.8,
市川智之,2018-01,VC長野トライデンツ,1,10,13,9,1,69.2,61.5,0,0,0,1,12,0,1,0,0,0,0,,0.9,0.1,-2.1,
市川智之,2018-02,VC長野トライデンツ,1,8,3,1,0,33.3,33.3,0,0,0,0,2,0,0,0,1,0,0,,0.12,0.0,0.0,0.0
平野晃多,2017-11,大同特殊鋼レッドスター,5,19,50,18,1,36.0,34.0,0,0,0,10,59,1,3,10,8,4,2,,0.95,0.53,4.7,62.5
平野晃多,2017-12,大同特殊鋼レッドスター,5,12,21,12,1,57.1,52.4,0,0,0,6,24,0,0,6,0,0,0,,1.0,0.5,6.2,
平野晃多,2018-01,大同特殊鋼レッドスター,5,19,40,23,1,57.5,55.0,0,0,0,13,51,0,0,9,2,1,0,,1.21,0.68,4.4,50.0
平野晃多,2018-02,大同特殊鋼レッドスター,5,25,53,31,1,58.5,56.6,0,0,0,19,70,1,3,13,1,0,0,,1.24,0.76,5.0,0.0
後藤滉貴,2017-11,富士通カワサキレッドスピリッツ,8,16,2,1,0,50.0,50.0,1,1,0,0,20,3,6,6,1,1,0,100.0,0.06,0.0,15.0,100.0
後藤滉貴,2017-12,富士通カワサキレッドスピリッツ,8,10,22,11,3,50.0,36.4,6,3,1,1,22,2,3,4,0,0,0,50.0,1.1,0.1,10.2,
後藤滉貴,2018-01,富士通カワサキレッドスピリッツ,8,23,0,0,0,,,0,0,0,0,38,2,7,14,0,0,0,,0.0,0.0,9.9,
後藤滉貴,2018-02,富士通カワサキレッドスピリッツ,8,15,0,0,0,,,0,0,0,0,20,1,5,5,0,0,0,,0.0,0.0,5.0,
志波京介,2017-11,富士通カワサキレッドスピリッツ,20,11,0,0,0,,,0,0,0,0,15,0,0,3,0,0,0,,0.0,0.0,5.0,
志波京介,2017-12,富士通カワサキレッドスピリッツ,20,10,0,0,0,,,0,0,0,0,13,0,1,2,0,0,0,,0.0,0.0,1.9,
志波京介,2018-01,富士通カワサキレッドスピリッツ,20,8,0,0,0,,,0,0,0,0,10,0,0,1,0,0,0,,0.0,0.0,2.5,
志波京介,2018-02,富士通カワサキレッドスピリッツ,20,13,0,0,0,,,0,0,0,0,18,0,1,2,0,0,0,,0.0,0.0,1.4,
手塚奨,2017-11,富士通カワサキレッドスピリッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
手塚奨,2017-12,富士通カワサキレッドスピリッツ,9,5,5,4,0,80.0,80.0,0,0,0,0,12,0,0,4,0,0,0,,0.8,0.0,8.3,
手塚奨,2018-01,富士通カワサキレッドスピリッツ,9,12,28,16,3,57.1,46.4,0,0,0,6,21,0,3,4,0,0,0,,1.33,0.5,1.2,
手塚奨,2018-02,富士通カワサキレッドスピリッツ,9,5,17,7,1,41.2,35.3,0,0,0,3,14,0,2,2,1,1,0,,1.4,0.6,0.0,100.0
新貴裕,2017-11,富士通カワサキレッドスピリッツ,16,20,10,7,1,70.0,60.0,0,0,0,7,69,6,10,11,4,0,1,,0.35,0.35,9.1,12.5
新貴裕,2017-12,富士通カワサキレッドスピリッツ,16,15,8,5,1,62.5,50.0,1,0,1,7,62,4,10,8,2,0,0,0.0,0.33,0.47,5.6,0.0
新貴裕,2018-01,富士通カワサキレッドスピリッツ,16,24,16,14,0,87.5,87.5,0,0,0,10,102,12,21,40,4,0,1,,0.58,0.42,16.4,12.5
新貴裕,2018-02,富士通カワサキレッドスピリッツ,16,20,15,4,1,26.7,20.0,2,0,0,4,75,6,21,22,2,0,0,0.0,0.2,0.2,8.3,0.0
曹海倫,2017-11,つくばユナイテッドSunGAIA,10,20,102,51,8,50.0,42.2,17,5,3,9,65,1,16,11,1,0,1,29.4,2.55,0.45,-0.4,50.0
曹海倫,2017-12,つくばユナイテッドSunGAIA,10,14,59,18,6,30.5,20.3,9,2,1,8,48,3,6,8,0,0,0,22.2,1.29,0.57,7.3,
曹海倫,2018-01,つくばユナイテッドSunGAIA,10,12,38,14,2,36.8,31.6,10,2,1,2,31,2,3,10,0,0,0,20.0,1.17,0.17,12.1,
曹海倫,2018-02,つくばユナイテッドSunGAIA,10,19,130,55,13,42.3,32.3,34,16,6,7,66,5,9,14,0,0,0,47.1,2.89,0.37,9.5,
木村拓哉,2017-11,大同特殊鋼レッドスター,20,18,143,48,15,33.6,23.1,43,15,10,2,64,4,10,21,57,27,12,34.9,2.67,0.11,10.5,57.9
木村拓哉,2017-12,大同特殊鋼レッドスター,20,11,107,52,7,48.6,42.1,39,19,3,3,46,4,4,18,0,0,0,48.7,4.73,0.27,16.3,
木村拓哉,2018-01,大同特殊鋼レッドスター,20,19,162,58,21,35.8,22.8,69,22,9,2,58,2,10,10,14,5,3,31.9,3.05,0.11,3.4,46.4
木村拓哉,2018-02,大同特殊鋼レッドスター,20,17,141,52,13,36.9,27.7,52,22,5,2,56,3,7,21,0,0,0,42.3,3.06,0.12,11.6,
本田幸誠,2017-11,埼玉アザレア,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
本田幸誠,2017-12,埼玉アザレア,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
本田幸誠,2018-01,埼玉アザレア,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉山嵩樹,2018-01,VC長野トライデンツ,10,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
杉山嵩樹,2018-02,VC長野トライデンツ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉本匠,2017-11,富士通カワサキレッドスピリッツ,13,3,19,10,0,52.6,52.6,3,1,0,0,4,0,1,0,17,8,6,33.3,3.33,0.0,-6.2,64.7
杉本匠,2017-12,富士通カワサキレッドスピリッツ,13,6,41,19,1,46.3,43.9,0,0,0,1,20,2,3,3,57,27,17,,3.17,0.17,10.0,62.3
杉本匠,2018-01,富士通カワサキレッドスピリッツ,13,3,12,3,1,25.0,16.7,1,1,0,0,4,0,1,1,12,5,3,100.0,1.0,0.0,0.0,54.2
杉本匠,2018-02,富士通カワサキレッドスピリッツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
東野晴輝,2017-11,トヨタ自動車サンホークス,7,21,1,0,0,0.0,0.0,0,0,0,1,74,1,0,17,3,0,0,,0.0,0.05,7.1,0.0
東野晴輝,2017-12,トヨタ自動車サンホークス,7,17,1,1,0,100.0,100.0,0,0,0,0,66,0,3,13,1,0,0,,0.06,0.0,3.8,0.0
東野晴輝,2018-01,トヨタ自動車サンホークス,7,20,4,2,0,50.0,50.0,1,0,0,3,87,1,1,18,0,0,0,0.0,0.1,0.15,6.0,
東野晴輝,2018-02,トヨタ自動車サンホークス,7,21,2,2,0,100.0,100.0,1,1,0,1,85,0,0,18,0,0,0,100.0,0.1,0.05,5.3,
松下大悟,2017-11,トヨタ自動車サンホークス,13,23,252,126,23,50.0,40.9,74,32,5,6,71,6,17,25,233,108,68,43.2,5.48,0.26,11.3,60.9
松下大悟,2017-12,トヨタ自動車サンホークス,13,17,182,82,21,45.1,33.5,56,21,10,7,57,2,10,14,172,79,44,37.5,4.82,0.41,5.3,58.7
松下大悟,2018-01,トヨタ自動車サンホークス,13,20,188,84,20,44.7,34.0,59,22,6,4,75,3,10,27,184,91,40,37.3,4.2,0.2,9.7,60.3
松下大悟,2018-02,トヨタ自動車サンホークス,13,21,192,92,15,47.9,40.1,55,26,9,5,71,2,16,20,206,97,51,47.3,4.38,0.24,4.2,59.5
松坂洸汰,2017-11,富士通カワサキレッドスピリッツ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松坂洸汰,2017-12,富士通カワサキレッドスピリッツ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松坂洸汰,2018-01,富士通カワサキレッドスピリッツ,2,2,4,0,2,0.0,-50.0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.5,,
松坂洸汰,2018-02,富士通カワサキレッドスピリッツ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松尾敬介,2017-11,つくばユナイテッドSunGAIA,15,20,0,0,0,,,0,0,0,0,0,0,0,0,114,54,24,,0.0,0.0,,57.9
松尾敬介,2017-12,つくばユナイテッドSunGAIA,15,14,0,0,0,,,0,0,0,0,0,0,0,0,83,55,10,,0.0,0.0,,72.3
松尾敬介,2018-01,つくばユナイテッドSunGAIA,15,21,0,0,0,,,0,0,0,0,0,0,0,0,112,58,26,,0.0,0.0,,63.4
松尾敬介,2018-02,つくばユナイテッドSunGAIA,15,19,0,0,0,,,0,0,0,0,0,0,0,0,107,48,35,,0.0,0.0,,61.2
松山徹,2017-11,大同特殊鋼レッドスター,2,12,85,25,5,29.4,23.5,29,10,2,2,29,1,3,7,0,0,0,34.5,2.08,0.17,6.9,
松山徹,2017-12,大同特殊鋼レッドスター,2,8,23,11,2,47.8,39.1,7,3,0,3,11,1,1,2,0,0,0,42.9,1.38,0.38,11.4,
松山徹,2018-01,大同特殊鋼レッドスター,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松本幸博,2017-11,警視庁フォートファイターズ,6,11,63,21,6,33.3,23.8,1,1,0,4,33,0,1,8,64,19,31,100.0,1.91,0.36,5.3,53.9
松本幸博,2017-12,警視庁フォートファイターズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本幸博,2018-01,警視庁フォートファイターズ,6,9,63,24,5,38.1,30.2,0,0,0,3,29,2,4,10,64,30,21,,2.67,0.33,12.1,63.3
松本幸博,2018-02,警視庁フォートファイターズ,6,3,0,0,0,,,0,0,0,0,5,0,1,0,0,0,0,,0.0,0.0,-5.0,
松村文斗,2017-11,VC長野トライデンツ,17,5,10,5,0,50.0,50.0,0,0,0,0,13,2,2,1,9,3,3,,1.0,0.0,13.5,50.0
松村文斗,2017-12,VC長野トライデンツ,17,9,33,16,2,48.5,42.4,1,1,0,0,28,0,3,8,43,19,9,100.0,1.78,0.0,4.5,54.7
松村文斗,2018-01,VC長野トライデンツ,17,6,31,9,1,29.0,25.8,2,0,1,3,27,1,5,2,26,3,11,0.0,1.5,0.5,0.9,32.7
松村文斗,2018-02,VC長野トライデンツ,17,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
林一壽,2017-11,大分三好ヴァイセアドラー,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林一壽,2017-12,大分三好ヴァイセアドラー,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林一壽,2018-01,大分三好ヴァイセアドラー,9,11,13,9,0,69.2,69.2,0,0,0,6,43,2,6,9,1,0,0,,0.82,0.55,6.4,0.0
林一壽,2018-02,大分三好ヴァイセアドラー,9,15,18,8,1,44.4,38.9,0,0,0,12,31,1,6,4,1,0,0,,0.53,0.8,1.6,0.0
林佑樹,2017-11,埼玉アザレア,16,12,47,18,5,38.3,27.7,0,0,0,1,36,1,7,10,80,32,30,,1.5,0.08,4.9,58.8
林佑樹,2017-12,埼玉アザレア,16,12,77,32,7,41.6,32.5,0,0,0,2,47,2,9,11,99,54,18,,2.67,0.17,5.3,63.6
林佑樹,2018-01,埼玉アザレア,16,22,113,43,6,38.1,32.7,3,1,1,3,77,7,15,24,204,97,57,33.3,1.95,0.14,12.0,61.5
林佑樹,2018-02,埼玉アザレア,16,20,111,37,7,33.3,27.0,3,0,0,0,54,2,14,18,165,82,45,0.0,1.85,0.0,5.6,63.3
柳川大知,2017-11,つくばユナイテッドSunGAIA,16,20,74,44,1,59.5,58.1,0,0,0,10,89,10,20,21,4,3,1,,2.2,0.5,11.5,87.5
柳川大知,2017-12,つくばユナイテッドSunGAIA,16,14,60,38,5,63.3,55.0,0,0,0,2,49,3,16,9,1,1,0,,2.71,0.14,2.6,100.0
柳川大知,2018-01,つくばユナイテッドSunGAIA,16,19,66,33,6,50.0,40.9,0,0,0,4,63,7,16,16,3,3,0,,1.74,0.21,11.1,100.0
柳川大知,2018-02,つくばユナイテッドSunGAIA,16,19,71,37,2,52.1,49.3,0,0,0,7,61,2,20,10,7,3,2,,1.95,0.37,-0.8,57.1
柳田百織,2017-11,富士通カワサキレッドスピリッツ,4,11,86,49,6,57.0,50.0,29,15,5,4,38,1,16,7,0,0,0,51.7,4.45,0.36,-3.3,
柳田百織,2017-12,富士通カワサキレッドスピリッツ,4,2,17,7,1,41.2,35.3,3,1,0,0,6,0,1,0,0,0,0,33.3,3.5,0.0,-4.2,
柳田百織,2018-01,富士通カワサキレッドスピリッツ,4,1,10,4,1,40.0,30.0,3,1,1,0,4,0,2,0,0,0,0,33.3,4.0,0.0,-12.5,
柳田百織,2018-02,富士通カワサキレッドスピリッツ,4,4,32,15,0,46.9,46.9,9,4,0,2,10,0,5,1,0,0,0,44.4,3.75,0.5,-10.0,
栗木勇,2017-11,VC長野トライデンツ,7,21,152,58,7,38.2,33.6,4,0,1,8,104,5,13,34,112,48,35,0.0,2.76,0.38,9.9,58.5
栗木勇,2017-12,VC長野トライデンツ,7,18,142,48,9,33.8,27.5,15,4,1,5,68,4,10,17,85,48,19,26.7,2.67,0.28,8.5,67.6
栗木勇,2018-01,VC長野トライデンツ,7,24,164,64,14,39.0,30.5,13,3,4,7,92,2,7,10,97,33,44,23.1,2.67,0.29,3.0,56.7
栗木勇,2018-02,VC長野トライデンツ,7,19,121,45,9,37.2,29.8,1,1,0,3,77,3,11,26,123,47,45,100.0,2.37,0.16,8.8,56.5
桝谷周呈,2017-11,つくばユナイテッドSunGAIA,17,7,0,0,0,,,0,0,0,0,10,0,1,2,1,0,0,,0.0,0.0,2.5,0.0
桝谷周呈,2017-12,つくばユナイテッドSunGAIA,17,5,0,0,0,,,0,0,0,0,5,0,0,0,2,1,0,,0.0,0.0,0.0,50.0
桝谷周呈,2018-01,つくばユナイテッドSunGAIA,17,10,0,0,0,,,0,0,0,0,9,0,0,2,0,0,0,,0.0,0.0,5.6,
桝谷周呈,2018-02,つくばユナイテッドSunGAIA,17,5,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
森崎健史,2017-11,VC長野トライデンツ,16,22,110,65,9,59.1,50.9,0,0,0,10,75,8,13,20,4,3,0,,2.95,0.45,13.0,75.0
森崎健史,2017-12,VC長野トライデンツ,16,18,69,32,6,46.4,37.7,0,0,0,6,57,7,5,21,2,2,0,,1.78,0.33,19.3,100.0
森崎健史,2018-01,VC長野トライデンツ,16,24,81,45,5,55.6,49.4,0,0,0,3,72,6,14,14,3,0,1,,1.88,0.12,8.3,16.7
森崎健史,2018-02,VC長野トライデンツ,16,19,96,56,9,58.3,49.0,0,0,0,8,56,7,11,16,5,4,1,,2.95,0.42,14.7,90.0
森本浩矢,2017-11,トヨタ自動車サンホークス,5,23,61,30,2,49.2,45.9,0,0,0,26,66,0,3,8,1,0,0,,1.3,1.13,1.9,0.0
森本浩矢,2017-12,トヨタ自動車サンホークス,5,17,70,35,7,50.0,40.0,0,0,0,15,38,0,3,6,1,0,1,,2.06,0.88,2.0,50.0
森本浩矢,2018-01,トヨタ自動車サンホークス,5,20,77,44,3,57.1,53.2,0,0,0,32,56,0,2,11,0,0,0,,2.2,1.6,4.0,
森本浩矢,2018-02,トヨタ自動車サンホークス,5,21,70,39,3,55.7,51.4,0,0,0,25,55,0,2,9,2,0,1,,1.86,1.19,3.2,25.0
森田貴秀,2017-11,大同特殊鋼レッドスター,14,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田貴秀,2017-12,大同特殊鋼レッドスター,14,7,24,10,1,41.7,37.5,0,0,0,2,13,0,4,2,0,0,0,,1.43,0.29,-3.8,
森田貴秀,2018-01,大同特殊鋼レッドスター,14,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田貴秀,2018-02,大同特殊鋼レッドスター,14,3,4,1,1,25.0,0.0,0,0,0,1,2,0,0,0,0,0,0,,0.33,0.33,0.0,
椿芽久,2017-11,VC長野トライデンツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿芽久,2017-12,VC長野トライデンツ,13,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
椿芽久,2018-01,VC長野トライデンツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
椿芽久,2018-02,VC長野トライデンツ,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
横田圭祐,2017-11,富士通カワサキレッドスピリッツ,5,19,42,28,0,66.7,66.7,1,0,0,7,61,1,2,11,1,0,0,0.0,1.47,0.37,5.3,0.0
横田圭祐,2017-12,富士通カワサキレッドスピリッツ,5,7,17,8,0,47.1,47.1,0,0,0,5,15,0,0,2,0,0,0,,1.14,0.71,3.3,
横田圭祐,2018-01,富士通カワサキレッドスピリッツ,5,15,47,23,2,48.9,44.7,0,0,0,9,26,0,1,3,0,0,0,,1.53,0.6,1.9,
横田圭祐,2018-02,富士通カワサキレッドスピリッツ,5,16,40,20,2,50.0,45.0,0,0,0,10,29,0,4,1,0,0,0,,1.25,0.62,-2.6,
水口直希,2017-11,トヨタ自動車サンホークス,19,11,2,1,0,50.0,50.0,0,0,0,0,17,0,2,2,0,0,0,,0.09,0.0,0.0,
水口直希,2017-12,トヨタ自動車サンホークス,19,4,1,1,0,100.0,100.0,0,0,0,0,6,0,1,0,0,0,0,,0.25,0.0,-4.2,
水口直希,2018-01,トヨタ自動車サンホークス,19,4,0,0,0,,,0,0,0,0,6,0,1,0,0,0,0,,0.0,0.0,-4.2,
水口直希,2018-02,トヨタ自動車サンホークス,19,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
池田大輔,2017-11,埼玉アザレア,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田浩基,2017-11,VC長野トライデンツ,26,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
池田浩基,2017-12,VC長野トライデンツ,26,7,1,1,0,100.0,100.0,0,0,0,0,8,0,1,0,4,1,3,,0.14,0.0,-3.1,62.5
池田浩基,2018-01,VC長野トライデンツ,26,8,3,1,0,33.3,33.3,0,0,0,0,11,1,1,0,12,3,7,,0.12,0.0,6.8,54.2
池田浩基,2018-02,VC長野トライデンツ,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田龍之介,2017-11,つくばユナイテッドSunGAIA,8,20,147,57,8,38.8,33.3,21,7,1,3,76,3,15,21,144,71,31,33.3,2.85,0.15,5.9,60.1
池田龍之介,2017-12,つくばユナイテッドSunGAIA,8,14,104,43,11,41.3,30.8,12,3,1,1,51,1,11,7,130,70,27,25.0,3.07,0.07,0.0,64.2
池田龍之介,2018-01,つくばユナイテッドSunGAIA,8,21,173,68,22,39.3,26.6,7,0,3,3,93,4,16,22,197,97,62,0.0,3.24,0.14,5.9,65.0
池田龍之介,2018-02,つくばユナイテッドSunGAIA,8,19,142,57,24,40.1,23.2,10,3,2,5,82,6,17,9,176,91,41,30.0,3.0,0.26,4.9,63.4
河西敦司,2017-11,警視庁フォートファイターズ,15,22,154,69,12,44.8,37.0,60,24,8,4,77,0,15,9,0,0,0,40.0,3.14,0.18,-1.9,
河西敦司,2017-12,警視庁フォートファイターズ,15,17,108,51,7,47.2,40.7,39,18,5,7,58,1,11,10,0,0,0,46.2,3.0,0.41,1.3,
河西敦司,2018-01,警視庁フォートファイターズ,15,23,158,66,14,41.8,32.9,53,19,10,8,91,3,10,13,1,0,0,35.8,2.87,0.35,4.1,0.0
河西敦司,2018-02,警視庁フォートファイターズ,15,22,168,64,18,38.1,27.4,66,23,7,7,72,1,8,7,0,0,0,34.8,2.91,0.32,1.0,
浅川成也,2017-11,トヨタ自動車サンホークス,3,22,97,39,9,40.2,30.9,4,2,0,0,61,1,11,10,68,20,14,50.0,1.77,0.0,1.2,39.7
浅川成也,2017-12,トヨタ自動車サンホークス,3,17,89,35,6,39.3,32.6,1,0,1,3,58,4,10,15,64,22,17,0.0,2.06,0.18,9.1,47.7
浅川成也,2018-01,トヨタ自動車サンホークス,3,17,74,30,4,40.5,35.1,0,0,0,3,53,3,11,8,36,5,13,,1.76,0.18,4.2,31.9
浅川成也,2018-02,トヨタ自動車サンホークス,3,21,96,43,7,44.8,37.5,0,0,0,4,52,1,11,10,69,20,21,,2.05,0.19,1.4,44.2
浅野卓雅,2017-11,富士通カワサキレッドスピリッツ,11,19,140,76,3,54.3,52.1,1,0,0,4,86,5,18,17,140,54,50,0.0,4.0,0.21,5.5,56.4
浅野卓雅,2017-12,富士通カワサキレッドスピリッツ,11,13,91,37,4,40.7,36.3,4,1,0,6,43,1,5,12,111,53,29,25.0,2.85,0.46,6.4,60.8
浅野卓雅,2018-01,富士通カワサキレッドスピリッツ,11,23,164,68,10,41.5,35.4,8,3,0,10,119,8,15,28,137,61,45,37.5,2.96,0.43,9.5,60.9
浅野卓雅,2018-02,富士通カワサキレッドスピリッツ,11,20,141,66,13,46.8,37.6,10,5,3,3,90,8,11,18,157,55,53,50.0,3.3,0.15,10.8,51.9
浜田翔太,2017-11,埼玉アザレア,19,20,69,26,11,37.7,21.7,0,0,0,7,84,0,12,8,152,86,27,,1.3,0.35,-1.2,65.5
浜田翔太,2017-12,埼玉アザレア,19,14,12,6,1,50.0,41.7,2,0,0,6,45,0,6,5,0,0,0,0.0,0.43,0.43,-0.6,
浜田翔太,2018-01,埼玉アザレア,19,22,26,13,5,50.0,30.8,1,0,1,6,63,1,8,4,1,0,0,0.0,0.59,0.27,0.0,0.0
浜田翔太,2018-02,埼玉アザレア,19,6,4,1,0,25.0,25.0,0,0,0,0,16,0,1,1,2,0,1,,0.17,0.0,0.0,25.0
清水隆平,2017-11,トヨタ自動車サンホークス,8,3,17,5,1,29.4,23.5,4,2,0,0,8,0,1,3,3,1,1,50.0,1.67,0.0,6.2,50.0
清水隆平,2017-12,トヨタ自動車サンホークス,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
清水隆平,2018-01,トヨタ自動車サンホークス,8,1,1,1,0,100.0,100.0,1,1,0,0,1,0,1,0,0,0,0,100.0,1.0,0.0,-25.0,
清水隆平,2018-02,トヨタ自動車サンホークス,8,2,0,0,0,,,0,0,0,0,1,0,1,0,2,0,0,,0.0,0.0,-25.0,0.0
渕江祥平,2018-01,トヨタ自動車サンホークス,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
渕江陵友,2017-11,トヨタ自動車サンホークス,2,9,20,10,1,50.0,45.0,0,0,0,2,22,3,3,3,43,14,11,,1.11,0.22,13.6,45.3
渕江陵友,2017-12,トヨタ自動車サンホークス,2,7,14,5,0,35.7,35.7,0,0,0,1,10,0,0,2,14,5,6,,0.71,0.14,5.0,57.1
渕江陵友,2018-01,トヨタ自動車サンホークス,2,6,24,11,1,45.8,41.7,0,0,0,1,16,0,4,4,33,16,6,,1.83,0.17,0.0,57.6
渕江陵友,2018-02,トヨタ自動車サンホークス,2,10,4,2,0,50.0,50.0,0,0,0,0,9,1,1,1,14,6,4,,0.2,0.0,11.1,57.1
濱本豊,2017-11,大分三好ヴァイセアドラー,16,16,32,10,1,31.2,28.1,6,2,0,1,31,1,4,8,3,0,0,33.3,0.62,0.06,6.5,0.0
濱本豊,2017-12,大分三好ヴァイセアドラー,16,4,0,0,0,,,0,0,0,0,4,0,2,0,0,0,0,,0.0,0.0,-12.5,
濱本豊,2018-01,大分三好ヴァイセアドラー,16,23,80,39,7,48.8,40.0,8,3,2,1,69,5,12,16,88,28,33,37.5,1.7,0.04,8.7,50.6
