名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山近哲,豊田合成トレフェルサ,2,14,11,7,1,63.6,54.5,0,0,0,1,15,0,5,1,0,0,0,,0.5,0.1,-6.7,
岡崎将司,FC東京,1,63,253,114,17,45.1,38.3,70,30,5,13,177,14,43,54,127,75,0,42.9,1.8,0.2,9.5,59.1
岡本祥吾,サントリーサンバーズ,6,47,11,9,0,81.8,81.8,1,1,0,14,149,0,9,30,3,0,0,100.0,0.2,0.3,3.5,0.0
岡本秀明,豊田合成トレフェルサ,13,46,18,9,0,50.0,50.0,0,0,0,0,37,0,8,12,84,49,0,,0.2,0.0,2.7,58.3
川口太一,豊田合成トレフェルサ,20,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
廣瀬優希,ジェイテクトSTINGS,21,21,40,24,4,60.0,50.0,0,0,0,10,65,6,23,13,2,0,0,,1.1,0.5,5.4,0.0
手原紳,FC東京,16,5,1,1,0,100.0,100.0,0,0,0,0,3,0,0,1,0,0,0,,0.2,0.0,8.3,
手塚大,FC東京,9,59,359,161,26,44.8,37.6,114,42,17,20,173,10,29,65,19,13,0,36.8,2.7,0.3,11.0,68.4
新井洋介,豊田合成トレフェルサ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
星谷健太朗,サントリーサンバーズ,17,37,37,14,4,37.8,27.0,0,0,0,24,84,2,7,19,9,5,0,,0.4,0.6,6.0,55.6
星野秀知,東レアローズ,10,82,351,161,17,45.9,41.0,1,0,0,24,299,13,75,102,557,342,0,0.0,2.0,0.3,6.6,61.4
木村泰輔,堺ブレイザーズ,15,6,4,2,1,50.0,25.0,0,0,0,0,9,2,2,0,0,0,0,,0.3,0.0,16.7,
木村築,FC東京,30,1,4,1,1,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
本間隆太,ジェイテクトSTINGS,17,76,0,0,0,,,0,0,0,0,0,0,0,0,354,195,0,,0.0,0.0,,55.1
李博,東レアローズ,15,60,180,105,9,58.3,53.3,2,1,0,26,167,2,12,47,7,4,0,50.0,1.8,0.4,6.4,57.1
松岡祐太,堺ブレイザーズ,13,17,85,37,6,43.5,36.5,27,12,2,2,34,1,4,16,0,0,0,44.4,2.2,0.1,11.8,
松崎廣光,サントリーサンバーズ,21,21,22,7,2,31.8,22.7,1,0,0,1,26,1,5,10,48,23,0,0.0,0.3,0.0,8.7,47.9
松崎良輔,ジェイテクトSTINGS,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本慶彦,堺ブレイザーズ,1,69,204,110,10,53.9,49.0,0,0,0,27,202,1,11,53,12,8,0,,1.6,0.4,5.7,66.7
柳澤広平,ジェイテクトSTINGS,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田将洋,サントリーサンバーズ,13,69,368,169,37,45.9,35.9,53,21,7,10,218,21,50,85,286,143,0,39.6,2.4,0.1,13.6,50.0
栗山雅史,サントリーサンバーズ,19,68,390,178,26,45.6,39.0,64,36,6,12,196,10,31,63,352,173,0,56.2,2.6,0.2,9.2,49.1
梅野聡,東レアローズ,9,25,4,2,0,50.0,50.0,0,0,0,2,68,1,7,21,2,0,0,,0.1,0.1,6.6,0.0
椿山竜介,サントリーサンバーズ,14,35,182,83,19,45.6,35.2,83,36,12,2,69,3,17,22,1,0,0,43.4,2.4,0.1,6.2,0.0
横田一義,堺ブレイザーズ,12,25,46,24,3,52.2,45.7,0,0,0,10,64,2,13,16,1,0,0,,1.0,0.4,4.3,0.0
橘尚吾,FC東京,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
橘裕也,FC東京,3,81,0,0,0,,,0,0,0,0,0,0,0,0,397,222,0,,0.0,0.0,,55.9
永野健,パナソニックパンサーズ,17,82,0,0,0,,,0,0,0,0,0,0,0,0,386,271,0,,0.0,0.0,,70.2
江頭広樹,ジェイテクトSTINGS,20,4,0,0,0,,,0,0,0,0,6,1,2,3,0,0,0,,0.0,0.0,20.8,
池田政之,パナソニックパンサーズ,11,42,31,14,1,45.2,41.9,10,4,1,5,13,1,4,3,0,0,0,40.0,0.3,0.1,5.8,
浅野博亮,ジェイテクトSTINGS,19,57,317,123,23,38.8,31.5,24,7,6,7,153,6,22,59,363,237,0,29.2,2.2,0.1,10.0,65.3
深津旭弘,JTサンダーズ,3,84,24,11,0,45.8,45.8,0,0,0,28,319,4,20,120,4,0,0,,0.1,0.3,9.1,0.0
深津英臣,パナソニックパンサーズ,2,81,19,10,2,52.6,42.1,1,0,0,16,308,7,15,114,2,0,0,0.0,0.1,0.2,10.3,0.0
清水邦広,パナソニックパンサーズ,1,82,827,420,62,50.8,43.3,367,185,33,37,359,27,45,146,10,1,0,50.4,5.1,0.5,14.6,10.0
清野真一,ジェイテクトSTINGS,5,26,98,39,3,39.8,36.7,36,9,1,1,57,4,14,20,0,0,0,25.0,1.5,0.0,9.6,
渡辺俊介,東レアローズ,6,86,0,0,0,,,0,0,0,0,0,0,0,0,503,334,0,,0.0,0.0,,66.4
渡辺奏吾,パナソニックパンサーズ,5,79,395,166,29,42.0,34.7,40,20,9,20,295,12,46,71,413,187,0,50.0,2.1,0.3,6.2,45.3
玉宅健太郎,FC東京,2,11,3,0,0,0.0,0.0,0,0,0,1,19,0,2,6,1,0,0,,0.0,0.1,5.3,0.0
田城貴之,パナソニックパンサーズ,14,4,2,1,0,50.0,50.0,0,0,0,0,5,0,2,2,1,0,0,,0.2,0.0,0.0,0.0
町野仁志,JTサンダーズ,2,62,94,43,3,45.7,42.6,0,0,0,16,176,2,7,46,7,5,0,,0.7,0.3,6.7,71.4
白岩直也,豊田合成トレフェルサ,7,76,226,105,16,46.5,39.4,5,3,0,12,261,12,32,89,491,303,0,60.0,1.4,0.2,10.1,61.7
白澤健児,パナソニックパンサーズ,6,80,165,92,2,55.8,54.5,1,0,0,44,232,4,14,49,15,12,0,0.0,1.2,0.6,5.5,80.0
盛重龍,FC東京,22,35,1,0,0,0.0,0.0,0,0,0,2,1,0,1,0,2,1,0,,0.0,0.1,-25.0,50.0
相澤寿,東レアローズ,7,7,1,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
石島雄介,堺ブレイザーズ,3,77,381,148,29,38.8,31.2,43,17,5,25,311,38,59,112,364,210,0,39.5,1.9,0.3,16.5,57.7
竹浪貴志,FC東京,5,34,90,38,9,42.2,32.2,28,14,2,3,48,0,5,13,8,2,0,50.0,1.1,0.1,4.2,25.0
筧本翔昂,JTサンダーズ,20,33,55,21,1,38.2,36.4,1,0,0,20,101,2,5,35,5,2,0,0.0,0.6,0.6,9.4,40.0
米山裕太,東レアローズ,5,56,103,31,6,30.1,24.3,14,4,1,2,105,2,20,33,151,85,0,28.6,0.6,0.0,5.0,56.3
米山達也,サントリーサンバーズ,20,68,8,1,0,12.5,12.5,6,1,0,0,96,5,9,33,0,0,0,16.7,0.0,0.0,11.5,
細中久里寿,豊田合成トレフェルサ,21,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
興梠亮,ジェイテクトSTINGS,12,6,0,0,0,,,0,0,0,0,0,0,0,0,21,13,0,,0.0,0.0,,61.9
若山智昭,ジェイテクトSTINGS,15,6,38,13,2,34.2,28.9,16,7,1,3,7,0,3,0,0,0,0,43.8,2.2,0.5,-10.7,
菅直哉,JTサンダーズ,6,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
藤井直伸,東レアローズ,21,72,17,7,1,41.2,35.3,2,0,0,20,226,5,30,68,4,0,0,0.0,0.1,0.3,6.4,0.0
衛藤英興,FC東京,15,59,83,41,6,49.4,42.2,0,0,0,29,111,4,9,17,19,8,0,,0.7,0.5,5.4,42.1
袴谷亮介,ジェイテクトSTINGS,11,33,80,35,5,43.8,37.5,0,0,0,7,133,7,31,53,6,6,0,,1.1,0.2,9.4,100.0
角田辰徳,ジェイテクトSTINGS,18,49,13,5,2,38.5,23.1,1,0,0,1,2,0,0,0,8,6,0,0.0,0.1,0.0,0.0,75.0
谷村孝,パナソニックパンサーズ,8,38,0,0,0,,,0,0,0,0,6,0,1,1,46,25,0,,0.0,0.0,0.0,54.3
越川優,JTサンダーズ,7,63,370,153,23,41.4,35.1,37,15,8,18,178,18,40,63,365,219,0,40.5,2.4,0.3,13.3,60.0
辰巳正敏,ジェイテクトSTINGS,9,71,135,74,8,54.8,48.9,0,0,0,37,227,3,25,72,7,5,0,,1.0,0.5,6.5,71.4
近裕崇,豊田合成トレフェルサ,6,80,189,111,9,58.7,54.0,0,0,0,40,286,11,27,118,11,6,0,,1.4,0.5,11.8,54.5
酒井大祐,サントリーサンバーズ,5,73,0,0,0,,,0,0,0,0,0,0,0,0,234,155,0,,0.0,0.0,,66.2
重村健太,豊田合成トレフェルサ,3,18,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金丸晃大,ジェイテクトSTINGS,2,45,79,44,6,55.7,48.1,1,0,0,27,138,3,17,38,13,10,0,0.0,1.0,0.6,6.0,76.9
金子隆行,サントリーサンバーズ,8,48,139,50,11,36.0,28.1,5,0,2,9,125,5,11,30,267,156,0,0.0,1.0,0.2,7.8,58.4
鈴木健太,FC東京,27,21,0,0,0,,,0,0,0,0,30,3,8,11,0,0,0,,0.0,0.0,12.5,
鈴木寛史,サントリーサンバーズ,2,58,92,48,2,52.2,50.0,0,0,0,18,130,4,17,27,10,8,0,,0.8,0.3,5.0,80.0
鈴木悠二,東レアローズ,18,85,318,129,17,40.6,35.2,44,19,2,15,275,17,30,152,208,97,0,43.2,1.5,0.2,17.3,46.6
鈴木頌卓,FC東京,21,38,55,28,3,50.9,45.5,0,0,0,7,122,4,9,20,8,6,0,,0.7,0.2,5.5,75.0
長友優磨,FC東京,14,32,19,6,1,31.6,26.3,9,3,0,1,50,0,6,17,1,0,0,33.3,0.2,0.0,5.5,0.0
関田誠大,パナソニックパンサーズ,13,21,0,0,0,,,0,0,0,0,21,1,3,10,0,0,0,,0.0,0.0,13.1,
阿部裕太,サントリーサンバーズ,9,27,9,4,0,44.4,44.4,0,0,0,8,82,1,4,18,0,0,0,,0.1,0.3,5.5,
高松卓矢,豊田合成トレフェルサ,12,79,447,205,17,45.9,42.1,25,6,5,12,272,15,37,93,287,138,0,24.0,2.6,0.2,10.7,48.1
高橋和人,ジェイテクトSTINGS,7,57,203,87,14,42.9,36.0,21,13,2,5,151,6,34,68,200,104,0,61.9,1.5,0.1,9.6,52.0
高橋慎治,ジェイテクトSTINGS,6,81,7,3,1,42.9,28.6,0,0,0,11,267,11,18,83,6,0,0,,0.0,0.1,10.2,0.0
高橋賢,サントリーサンバーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高野直哉,堺ブレイザーズ,4,5,18,9,2,50.0,38.9,3,3,0,1,21,1,6,9,33,19,0,100.0,1.8,0.2,8.3,57.6
鶴田大樹,サントリーサンバーズ,11,63,11,4,1,36.4,27.3,0,0,0,1,25,1,8,11,216,139,0,,0.1,0.0,7.0,64.4
黒木康太郎,東レアローズ,17,12,32,19,0,59.4,59.4,0,0,0,3,34,0,6,12,1,0,0,,1.6,0.2,4.4,0.0
黒澤雄介,豊田合成トレフェルサ,16,2,4,1,1,25.0,0.0,0,0,0,0,2,0,1,0,6,4,0,,0.5,0.0,-12.5,66.7
