名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
村永奈央,トヨタ車体クインシーズ,13,15,59,17,0,28.8,28.8,3,1,0,5,42,2,1,16,79,37,0,33.3,1.1,0.3,13.7,46.8
東原枝里,日立リヴァーレ,16,3,2,0,1,0.0,-50.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
松崎美歌,NECレッドロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本亜弥華,埼玉上尾メディックス,8,62,161,59,10,36.6,30.4,2,0,0,16,144,7,13,50,6,4,0,0.0,1.0,0.3,11.3,66.7
林日向子,岡山シーガルズ,17,8,12,5,2,41.7,25.0,0,0,0,1,7,0,0,0,11,4,0,,0.6,0.1,0.0,36.4
柳田光綺,NECレッドロケッツ,15,21,114,29,9,25.4,17.5,32,4,6,3,50,3,4,23,2,1,0,12.5,1.4,0.1,15.5,50.0
栄絵里香,久光製薬スプリングス,11,23,0,0,0,,,0,0,0,0,24,0,0,3,0,0,0,,0.0,0.0,3.1,
栗原恵,日立リヴァーレ,11,16,77,17,4,22.1,16.9,2,0,0,4,20,0,4,6,14,4,0,0.0,1.1,0.2,2.5,28.6
森田夕貴,岡山シーガルズ,19,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田麻実子,デンソーエアリービーズ,10,75,20,6,0,30.0,30.0,0,0,0,3,199,9,14,54,5,0,0,,0.1,0.0,9.5,0.0
森谷史佳,久光製薬スプリングス,14,18,9,3,0,33.3,33.3,0,0,0,1,33,2,2,19,1,0,0,,0.2,0.1,18.9,0.0
楢崎慈恵,岡山シーガルズ,27,3,0,0,0,,,0,0,0,0,0,0,0,0,3,0,0,,0.0,0.0,,0.0
榊原美沙都,トヨタ車体クインシーズ,8,8,0,0,0,,,0,0,0,0,0,0,0,0,26,20,0,,0.0,0.0,,76.9
橋本涼加,デンソーエアリービーズ,14,39,46,16,2,34.8,30.4,0,0,0,2,26,1,1,7,0,0,0,,0.4,0.1,9.6,
橋本直子,日立リヴァーレ,4,39,4,3,0,75.0,75.0,0,0,0,0,62,3,3,21,0,0,0,,0.1,0.0,12.1,
比金桃子,トヨタ車体クインシーズ,18,7,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
水田祐未,久光製薬スプリングス,5,83,236,93,3,39.4,38.1,0,0,0,26,183,4,5,58,15,13,0,,1.1,0.3,9.4,86.7
泉夏子,岡山シーガルズ,55,72,352,134,17,38.1,33.2,32,6,4,16,161,7,16,50,189,117,0,18.8,1.9,0.2,9.6,61.9
浅津ゆうこ,岡山シーガルズ,6,79,387,140,21,36.2,30.7,27,4,6,18,131,6,2,46,125,57,0,14.8,1.8,0.2,13.0,45.6
渡邊久惠,日立リヴァーレ,9,76,903,303,46,33.6,28.5,155,44,8,19,241,6,14,101,59,26,0,28.4,4.0,0.2,11.5,44.1
熊本比奈,トヨタ車体クインシーズ,2,20,61,24,2,39.3,36.1,0,0,0,2,40,0,1,12,106,45,0,,1.2,0.1,6.9,42.5
田代佳奈美,東レアローズ,7,75,34,17,0,50.0,50.0,2,0,0,16,274,8,19,107,4,0,0,0.0,0.2,0.2,10.9,0.0
田原愛里,デンソーエアリービーズ,17,43,7,3,0,42.9,42.9,0,0,0,1,73,4,7,22,0,0,0,,0.1,0.0,10.6,
白井美沙紀,東レアローズ,19,23,6,1,0,16.7,16.7,0,0,0,1,49,3,7,18,0,0,0,,0.0,0.0,11.7,
白垣里紗,NECレッドロケッツ,1,83,727,239,46,32.9,26.5,103,28,10,25,321,12,12,129,168,66,0,27.2,2.9,0.3,12.9,39.3
石井優希,久光製薬スプリングス,6,80,877,305,38,34.8,30.4,40,14,3,32,279,11,16,112,899,574,0,35.0,3.8,0.4,12.5,63.8
石井里沙,デンソーエアリービーズ,5,80,246,84,9,34.1,30.5,6,0,0,24,263,9,4,81,251,114,0,0.0,1.0,0.3,10.7,45.4
石橋里紗,久光製薬スプリングス,23,39,0,0,0,,,0,0,0,0,60,4,3,23,0,0,0,,0.0,0.0,15.0,
石田瑞穂,デンソーエアリービーズ,22,62,563,174,34,30.9,24.9,60,11,7,16,237,9,15,89,108,63,0,18.3,2.8,0.3,11.6,58.3
竹内あか里,トヨタ車体クインシーズ,11,63,58,15,3,25.9,20.7,0,0,0,6,116,4,7,42,6,6,0,,0.2,0.1,11.0,100.0
竹内彩,トヨタ車体クインシーズ,7,12,52,13,3,25.0,19.2,3,0,0,0,21,0,2,6,26,11,0,0.0,1.1,0.0,4.8,42.3
竹田江里,埼玉上尾メディックス,5,8,0,0,0,,,0,0,0,0,11,2,2,4,0,0,0,,0.0,0.0,22.7,
竹田沙希,トヨタ車体クインシーズ,1,63,327,112,12,34.3,30.6,0,0,0,8,155,5,9,62,334,209,0,,1.8,0.1,11.8,62.6
竹田麻衣,岡山シーガルズ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0
篠原沙耶香,NECレッドロケッツ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木夕貴,埼玉上尾メディックス,19,68,406,118,26,29.1,22.7,12,1,0,12,184,8,10,72,395,166,0,8.3,1.7,0.2,12.8,42.0
荒木絵里香,埼玉上尾メディックス,12,84,374,169,35,45.2,35.8,0,0,0,77,270,15,13,131,19,9,0,,2.0,0.9,16.5,47.4
藤田夏未,トヨタ車体クインシーズ,4,85,20,11,0,55.0,55.0,0,0,0,4,287,18,16,115,4,0,0,,0.1,0.0,14.9,0.0
衛藤智美,トヨタ車体クインシーズ,6,77,154,64,5,41.6,38.3,1,1,0,14,263,10,4,92,25,17,0,100.0,0.8,0.2,12.2,68.0
辻彩乃,トヨタ車体クインシーズ,20,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
近江あかり,NECレッドロケッツ,6,70,294,116,18,39.5,33.3,14,3,1,11,207,9,6,66,385,234,0,21.4,1.7,0.2,11.6,60.8
近藤志歩,埼玉上尾メディックス,4,73,438,122,20,27.9,23.3,14,3,0,8,166,3,8,47,497,251,0,21.4,1.7,0.1,7.7,50.5
迫田さおり,東レアローズ,4,80,907,355,59,39.1,32.6,171,79,16,18,214,6,12,80,0,0,0,46.2,4.4,0.2,10.7,
遠井萌仁,日立リヴァーレ,12,66,351,123,16,35.0,30.5,17,4,4,17,181,3,15,74,573,337,0,23.5,1.9,0.3,9.8,58.8
野本梨佳,久光製薬スプリングス,8,52,176,64,12,36.4,29.5,4,1,0,7,41,2,2,16,101,55,0,25.0,1.2,0.1,13.4,54.5
野村明日香,東レアローズ,13,23,9,3,1,33.3,22.2,0,0,0,2,32,1,2,13,0,0,0,,0.1,0.1,11.7,
金森晴香,久光製薬スプリングス,21,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
金田修佳,岡山シーガルズ,18,71,446,132,22,29.6,24.7,6,1,0,6,176,5,6,55,390,211,0,16.7,1.9,0.1,9.8,54.1
鈴木裕子,デンソーエアリービーズ,6,17,3,0,1,0.0,-33.3,0,0,0,1,14,0,0,3,0,0,0,,0.0,0.1,5.4,
鍋谷友理枝,デンソーエアリービーズ,15,80,610,226,35,37.0,31.3,23,3,1,37,295,12,17,123,625,347,0,13.0,2.8,0.5,13.1,55.5
長岡望悠,久光製薬スプリングス,1,83,1008,417,61,41.4,35.3,291,123,19,34,246,6,25,68,26,17,0,42.3,5.0,0.4,6.8,65.4
間橋香織,日立リヴァーレ,1,3,18,4,3,22.2,5.6,3,0,2,0,4,0,1,1,2,0,0,0.0,1.3,0.0,0.0,0.0
青柳京古,埼玉上尾メディックス,11,19,62,16,7,25.8,14.5,8,1,0,3,15,1,0,5,1,0,0,12.5,0.8,0.2,15.0,0.0
須藤みゆき,日立リヴァーレ,13,13,0,0,0,,,0,0,0,0,20,0,7,7,0,0,0,,0.0,0.0,0.0,
香野晶子,岡山シーガルズ,11,73,239,94,11,39.3,34.7,0,0,0,29,232,15,6,94,4,2,0,,1.3,0.4,15.9,50.0
高橋沙織,トヨタ車体クインシーズ,3,63,447,179,28,40.0,33.8,70,31,9,20,202,8,13,77,431,223,0,44.3,2.8,0.3,11.9,51.7
高田ありさ,東レアローズ,2,72,489,174,41,35.6,27.2,2,0,0,14,268,10,22,96,574,352,0,0.0,2.4,0.2,10.6,61.3
高野由里加,岡山シーガルズ,21,3,4,0,1,0.0,-25.0,0,0,0,1,2,0,0,0,1,1,0,,0.0,0.3,0.0,100.0
鳥越未玖,NECレッドロケッツ,8,82,0,0,0,,,0,0,0,0,4,0,0,1,375,233,0,,0.0,0.0,6.2,62.1
