大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
レギュラーラウンド,警視庁フォートファイターズ,20,71,504,232,51,46.0,23,11,3,47.8,3.27,16,0.23,281,6,8,55,124,15.4,437,248,0,56.8,232,16,14,262
Ｖ・チャレンジリーグ男子 2011/12,警視庁フォートファイターズ,15,46,347,161,40,46.4,39,16,10,41.0,3.50,16,0.35,177,6,9,23,73,17.8,310,201,0,64.8,161,16,15,192
レギュラーラウンド,警視庁フォートファイターズ,10,26,190,89,29,46.8,27,12,7,44.4,3.42,12,0.46,104,5,6,16,38,18.6,176,121,0,68.8,89,12,11,112
上位リーグ,警視庁フォートファイターズ,5,20,157,72,11,45.9,12,4,3,33.3,3.60,4,0.20,73,1,3,7,35,16.6,134,80,0,59.7,72,4,4,80
Ｖ・チャレンジリーグ男子 2010/11,警視庁フォートファイターズ,16,64,485,208,59,42.9,24,7,7,29.2,3.25,19,0.30,235,4,11,40,83,14.3,416,283,0,68.0,208,19,15,242
レギュラーラウンド,警視庁フォートファイターズ,16,64,485,208,59,42.9,24,7,7,29.2,3.25,19,0.30,235,4,11,40,83,14.3,416,283,0,68.0,208,19,15,242
サマーリーグ男子 2010,,3,5,1,0,0,0.0,0,0,0,-,-,0,-,6,0,0,3,2,8.3,7,3,0,42.9,0,0,0,0
サマーリーグ,,3,5,1,0,0,0.0,0,0,0,-,-,0,-,6,0,0,3,2,8.3,7,3,0,42.9,0,0,0,0
Ｖ・チャレンジリーグ男子 2009/10,警視庁フォートファイターズ,12,25,131,51,13,38.9,26,7,6,26.9,2.04,4,0.16,103,2,2,13,31,11.0,75,50,0,66.7,51,4,4,59
レギュラーラウンド,警視庁フォートファイターズ,10,18,81,32,5,39.5,18,5,2,27.8,1.78,3,0.17,67,1,1,8,16,8.7,46,32,0,69.6,32,3,2,37
下位リーグ,警視庁フォートファイターズ,2,7,50,19,8,38.0,8,2,4,25.0,2.71,1,0.14,36,1,1,5,15,15.4,29,18,0,62.1,19,1,2,22
レギュラーシーズン通算,,203,674,1820,794,195,43.6,127,41,25,32.3,1.18,177,0.26,2861,73,113,499,1147,12.2,1526,879,104,61.0,794,177,186,1157
通算,,217,718,2034,885,215,43.5,149,47,32,31.5,1.23,182,0.25,3030,75,117,526,1218,12.0,1698,980,104,60.8,885,182,192,1259
