名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
大下将,2014-11,東京ヴェルディ,18,24,71,35,2,49.3,46.5,0,0,0,17,70,3,2,22,1,0,0,,1.46,0.71,11.4,0.0
大下将,2014-12,東京ヴェルディ,18,6,13,6,0,46.2,46.2,0,0,0,2,24,1,1,11,0,0,0,,1.0,0.33,14.6,
大下将,2015-01,東京ヴェルディ,18,13,27,12,0,44.4,44.4,0,0,0,4,36,0,1,12,0,0,0,,0.92,0.31,7.6,
大下将,2015-02,東京ヴェルディ,18,12,27,6,2,22.2,14.8,0,0,0,5,32,1,3,10,0,0,0,,0.5,0.42,8.6,
大下将,2015-03,東京ヴェルディ,18,18,37,19,2,51.4,45.9,0,0,0,10,40,0,2,8,2,0,0,,1.06,0.56,3.8,0.0
大保亮太朗,2014-11,トヨタ自動車サンホークス,9,23,86,43,5,50.0,44.2,1,0,0,11,51,0,1,14,1,1,0,0.0,1.87,0.48,6.4,100.0
大保亮太朗,2014-12,トヨタ自動車サンホークス,9,9,39,20,1,51.3,48.7,0,0,0,6,23,0,0,5,0,0,0,,2.22,0.67,5.4,
大保亮太朗,2015-01,トヨタ自動車サンホークス,9,18,64,31,2,48.4,45.3,1,0,0,4,50,1,3,14,0,0,0,0.0,1.72,0.22,7.5,
大保亮太朗,2015-02,トヨタ自動車サンホークス,9,20,69,29,3,42.0,37.7,0,0,0,7,45,1,3,16,0,0,0,,1.45,0.35,9.4,
大保亮太朗,2015-03,トヨタ自動車サンホークス,9,13,40,20,3,50.0,42.5,0,0,0,12,20,0,1,6,0,0,0,,1.54,0.92,6.2,
大原悠,2014-12,近畿クラブスフィーダ,16,6,0,0,0,,,0,0,0,0,3,0,0,1,25,15,0,,0.0,0.0,8.3,60.0
大原悠,2015-02,近畿クラブスフィーダ,16,10,0,0,0,,,0,0,0,0,0,0,0,0,57,36,0,,0.0,0.0,,63.2
大原悠,2015-03,近畿クラブスフィーダ,16,7,0,0,0,,,0,0,0,0,0,0,0,0,37,22,0,,0.0,0.0,,59.5
大和田賢吾,2015-01,埼玉アザレア,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大和田賢吾,2015-02,埼玉アザレア,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大和田賢吾,2015-03,埼玉アザレア,9,9,28,11,0,39.3,39.3,0,0,0,4,23,1,4,9,1,1,0,,1.22,0.44,9.8,100.0
大楽祥生,2014-11,埼玉アザレア,10,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
大楽祥生,2014-12,埼玉アザレア,10,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
大楽祥生,2015-01,埼玉アザレア,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大楽祥生,2015-02,埼玉アザレア,10,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
大泊進祐,2014-11,トヨタ自動車サンホークス,16,11,0,0,0,,,0,0,0,0,13,1,1,4,0,0,0,,0.0,0.0,13.5,
大泊進祐,2014-12,トヨタ自動車サンホークス,16,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
大泊進祐,2015-01,トヨタ自動車サンホークス,16,4,0,0,0,,,0,0,0,0,6,0,1,2,0,0,0,,0.0,0.0,4.2,
大泊進祐,2015-02,トヨタ自動車サンホークス,16,17,0,0,0,,,0,0,0,0,26,1,0,9,0,0,0,,0.0,0.0,12.5,
大泊進祐,2015-03,トヨタ自動車サンホークス,16,10,2,2,0,100.0,100.0,0,0,0,0,17,0,2,10,2,2,0,,0.2,0.0,11.8,100.0
大谷充寛,2014-11,近畿クラブスフィーダ,27,11,28,13,0,46.4,46.4,0,0,0,2,35,2,7,10,1,0,0,,1.18,0.18,7.9,0.0
大谷充寛,2015-01,近畿クラブスフィーダ,27,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
大谷充寛,2015-03,近畿クラブスフィーダ,27,3,9,5,0,55.6,55.6,0,0,0,1,4,0,1,2,1,1,0,,1.67,0.33,6.2,100.0
大貫智博,2014-11,東京トヨペットグリーンスパークル,6,19,27,6,2,22.2,14.8,0,0,0,7,48,0,4,12,2,1,0,,0.32,0.37,4.2,50.0
大貫智博,2014-12,東京トヨペットグリーンスパークル,6,4,7,2,0,28.6,28.6,0,0,0,0,7,0,0,0,0,0,0,,0.5,0.0,0.0,
大貫智博,2015-01,東京トヨペットグリーンスパークル,6,12,25,6,2,24.0,16.0,0,0,0,1,24,0,3,3,1,0,0,,0.5,0.08,0.0,0.0
大貫智博,2015-02,東京トヨペットグリーンスパークル,6,19,37,11,5,29.7,16.2,0,0,0,4,48,2,1,8,1,0,0,,0.58,0.21,7.8,0.0
大貫智博,2015-03,東京トヨペットグリーンスパークル,6,8,10,3,0,30.0,30.0,0,0,0,1,9,0,0,1,0,0,0,,0.38,0.12,2.8,
大賀惠介,2014-11,きんでんトリニティーブリッツ,5,17,0,0,0,,,0,0,0,0,0,0,0,0,78,44,0,,0.0,0.0,,56.4
大賀惠介,2014-12,きんでんトリニティーブリッツ,5,8,0,0,0,,,0,0,0,0,0,0,0,0,64,40,0,,0.0,0.0,,62.5
大賀惠介,2015-01,きんでんトリニティーブリッツ,5,19,0,0,0,,,0,0,0,0,0,0,0,0,86,67,0,,0.0,0.0,,77.9
大賀惠介,2015-02,きんでんトリニティーブリッツ,5,18,0,0,0,,,0,0,0,0,0,0,0,0,102,55,0,,0.0,0.0,,53.9
大賀惠介,2015-03,きんでんトリニティーブリッツ,5,17,0,0,0,,,0,0,0,0,0,0,0,0,83,54,0,,0.0,0.0,,65.1
大道大輔,2014-11,大分三好ヴァイセアドラー,18,2,6,4,0,66.7,66.7,0,0,0,0,6,0,0,3,1,0,0,,2.0,0.0,12.5,0.0
大道大輔,2014-12,大分三好ヴァイセアドラー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大道大輔,2015-01,大分三好ヴァイセアドラー,18,5,10,5,1,50.0,40.0,0,0,0,2,17,0,0,4,0,0,0,,1.0,0.4,5.9,
大道大輔,2015-02,大分三好ヴァイセアドラー,18,10,25,14,1,56.0,52.0,0,0,0,1,45,1,2,21,0,0,0,,1.4,0.1,12.8,
大道大輔,2015-03,大分三好ヴァイセアドラー,18,3,4,2,0,50.0,50.0,0,0,0,1,12,0,2,4,1,1,0,,0.67,0.33,4.2,100.0
奥平祐介,2014-11,きんでんトリニティーブリッツ,2,5,0,0,0,,,0,0,0,0,0,0,0,0,25,14,0,,0.0,0.0,,56.0
奥平祐介,2014-12,きんでんトリニティーブリッツ,2,2,0,0,0,,,0,0,0,0,0,0,0,0,3,3,0,,0.0,0.0,,100.0
奥平祐介,2015-01,きんでんトリニティーブリッツ,2,4,0,0,0,,,0,0,0,0,0,0,0,0,12,7,0,,0.0,0.0,,58.3
奥平祐介,2015-02,きんでんトリニティーブリッツ,2,2,0,0,0,,,0,0,0,0,0,0,0,0,6,5,0,,0.0,0.0,,83.3
奥平祐介,2015-03,きんでんトリニティーブリッツ,2,2,0,0,0,,,0,0,0,0,0,0,0,0,11,6,0,,0.0,0.0,,54.5
奥村航,2014-11,つくばユナイテッドSunGAIA,3,24,130,88,3,67.7,65.4,0,0,0,22,62,1,19,22,1,1,0,,3.67,0.92,2.8,100.0
奥村航,2015-01,つくばユナイテッドSunGAIA,3,23,122,74,9,60.7,53.3,1,0,0,25,93,7,14,35,3,3,0,0.0,3.22,1.09,13.2,100.0
奥村航,2015-02,つくばユナイテッドSunGAIA,3,19,114,57,16,50.0,36.0,21,6,7,14,68,2,13,24,3,2,0,28.6,3.0,0.74,7.0,66.7
奥村航,2015-03,つくばユナイテッドSunGAIA,3,16,79,41,5,51.9,45.6,5,2,1,7,54,3,9,20,0,0,0,40.0,2.56,0.44,10.6,
奥田晃,2014-11,東京ヴェルディ,11,19,11,5,0,45.5,45.5,0,0,0,8,51,0,4,2,1,0,0,,0.26,0.42,-1.0,0.0
奥田晃,2014-12,東京ヴェルディ,11,3,1,1,0,100.0,100.0,0,0,0,0,4,0,0,1,0,0,0,,0.33,0.0,6.2,
奥田晃,2015-01,東京ヴェルディ,11,2,0,0,0,,,0,0,0,2,5,0,0,2,0,0,0,,0.0,1.0,10.0,
奥田晃,2015-02,東京ヴェルディ,11,10,4,3,1,75.0,50.0,0,0,0,3,27,0,0,6,0,0,0,,0.3,0.3,5.6,
奥田晃,2015-03,東京ヴェルディ,11,14,16,7,1,43.8,37.5,0,0,0,8,52,1,0,3,2,1,0,,0.5,0.57,3.4,50.0
奥長勝之,2014-11,兵庫デルフィーノ,10,21,96,36,9,37.5,28.1,2,0,1,4,75,4,6,21,231,130,0,0.0,1.71,0.19,10.3,56.3
奥長勝之,2015-01,兵庫デルフィーノ,10,19,61,29,10,47.5,31.1,4,2,1,2,40,0,4,9,103,67,0,50.0,1.53,0.11,3.1,65.0
奥長勝之,2015-02,兵庫デルフィーノ,10,15,47,15,5,31.9,21.3,4,0,2,0,45,1,5,12,96,62,0,0.0,1.0,0.0,6.1,64.6
奥長勝之,2015-03,兵庫デルフィーノ,10,21,117,45,11,38.5,29.1,1,1,0,2,79,2,2,24,183,109,0,100.0,2.14,0.1,9.5,59.6
宮内健嗣,2015-01,つくばユナイテッドSunGAIA,25,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
宮内健嗣,2015-02,つくばユナイテッドSunGAIA,25,1,1,0,0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,,0.0,0.0,-25.0,
宮原博明,2014-11,大同特殊鋼レッドスター,19,13,44,19,6,43.2,29.5,9,1,3,3,38,0,1,14,23,9,0,11.1,1.46,0.23,8.6,39.1
宮原博明,2014-12,大同特殊鋼レッドスター,19,7,66,31,2,47.0,43.9,11,7,0,2,23,0,0,7,28,10,0,63.6,4.43,0.29,7.6,35.7
宮原博明,2015-01,大同特殊鋼レッドスター,19,6,32,12,1,37.5,34.4,4,1,0,1,17,0,0,3,20,9,0,25.0,2.0,0.17,4.4,45.0
宮原博明,2015-02,大同特殊鋼レッドスター,19,9,32,12,2,37.5,31.2,7,4,1,0,19,0,0,10,9,2,0,57.1,1.33,0.0,13.2,22.2
宮原博明,2015-03,大同特殊鋼レッドスター,19,2,6,4,1,66.7,50.0,0,0,0,0,1,0,0,0,1,1,0,,2.0,0.0,0.0,100.0
宮田淳司,2014-11,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮田淳司,2014-12,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮田淳司,2015-01,トヨタ自動車サンホークス,12,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
宮田淳司,2015-02,トヨタ自動車サンホークス,12,9,0,0,0,,,0,0,0,0,12,0,3,3,0,0,0,,0.0,0.0,0.0,
宮田淳司,2015-03,トヨタ自動車サンホークス,12,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
宮田航輔,2014-11,東京ヴェルディ,4,6,0,0,0,,,0,0,0,0,8,0,2,3,0,0,0,,0.0,0.0,3.1,
宮田航輔,2015-03,東京ヴェルディ,4,9,0,0,0,,,0,0,0,0,16,0,0,7,0,0,0,,0.0,0.0,10.9,
家近滉一,2014-11,東京ヴェルディ,24,21,160,57,21,35.6,22.5,44,17,7,6,77,3,16,21,0,0,0,38.6,2.71,0.29,5.5,
家近滉一,2014-12,東京ヴェルディ,24,6,39,16,4,41.0,30.8,8,4,1,1,24,0,5,5,0,0,0,50.0,2.67,0.17,0.0,
家近滉一,2015-01,東京ヴェルディ,24,9,67,25,10,37.3,22.4,18,9,5,2,34,2,4,9,1,0,0,50.0,2.78,0.22,9.6,0.0
家近滉一,2015-02,東京ヴェルディ,24,4,30,12,3,40.0,30.0,5,3,2,0,17,0,6,5,3,2,0,60.0,3.0,0.0,-1.5,66.7
家近滉一,2015-03,東京ヴェルディ,24,10,51,20,6,39.2,27.5,8,1,1,3,28,2,12,5,0,0,0,12.5,2.0,0.3,0.9,
小川功太,2014-11,警視庁フォートファイターズ,12,8,50,17,6,34.0,22.0,7,4,1,1,21,0,1,3,57,31,0,57.1,2.12,0.12,2.4,54.4
小川功太,2014-12,警視庁フォートファイターズ,12,4,10,2,0,20.0,20.0,1,0,0,0,6,0,1,3,5,1,0,0.0,0.5,0.0,8.3,20.0
小川功太,2015-01,警視庁フォートファイターズ,12,18,59,28,6,47.5,37.3,5,2,2,4,49,2,4,10,56,33,0,40.0,1.56,0.22,7.1,58.9
小川功太,2015-02,警視庁フォートファイターズ,12,18,118,55,9,46.6,39.0,14,5,3,6,70,6,3,16,104,64,0,35.7,3.06,0.33,13.2,61.5
小川功太,2015-03,警視庁フォートファイターズ,12,6,13,9,0,69.2,69.2,1,1,0,0,14,1,1,2,16,10,0,100.0,1.5,0.0,8.9,62.5
小川直紀,2014-11,富士通カワサキレッドスピリッツ,18,14,6,0,1,0.0,-16.7,0,0,0,1,31,0,2,12,10,8,0,,0.0,0.07,8.1,80.0
小川直紀,2014-12,富士通カワサキレッドスピリッツ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小川直紀,2015-01,富士通カワサキレッドスピリッツ,18,3,0,0,0,,,0,0,0,0,6,0,2,2,0,0,0,,0.0,0.0,0.0,
小川直紀,2015-02,富士通カワサキレッドスピリッツ,18,7,0,0,0,,,0,0,0,0,10,1,3,4,1,1,0,,0.0,0.0,12.5,100.0
小川直紀,2015-03,富士通カワサキレッドスピリッツ,18,13,12,6,0,50.0,50.0,0,0,0,1,28,0,2,12,25,11,0,,0.46,0.08,8.9,44.0
小林洸,2014-12,近畿クラブスフィーダ,22,6,7,3,0,42.9,42.9,0,0,0,1,8,0,2,2,1,1,0,,0.5,0.17,0.0,100.0
小林洸,2015-01,近畿クラブスフィーダ,22,10,16,3,2,18.8,6.2,3,0,1,0,27,1,4,10,66,37,0,0.0,0.3,0.0,9.3,56.1
小林洸,2015-02,近畿クラブスフィーダ,22,11,1,1,0,100.0,100.0,1,1,0,0,11,0,5,3,9,5,0,100.0,0.09,0.0,-4.5,55.6
小林洸,2015-03,近畿クラブスフィーダ,22,7,0,0,0,,,0,0,0,0,8,1,0,3,4,3,0,,0.0,0.0,21.9,75.0
小関和樹,2014-11,東京トヨペットグリーンスパークル,13,17,9,3,0,33.3,33.3,0,0,0,2,46,1,2,8,0,0,0,,0.18,0.12,5.4,
小関和樹,2014-12,東京トヨペットグリーンスパークル,13,6,4,2,0,50.0,50.0,0,0,0,0,16,0,2,3,1,0,0,,0.33,0.0,1.6,0.0
小関和樹,2015-01,東京トヨペットグリーンスパークル,13,12,15,7,1,46.7,40.0,0,0,0,0,36,0,2,9,2,0,0,,0.58,0.0,4.9,0.0
小関和樹,2015-02,東京トヨペットグリーンスパークル,13,19,12,2,4,16.7,-16.7,0,0,0,1,61,1,2,20,2,1,0,,0.11,0.05,9.0,50.0
小関和樹,2015-03,東京トヨペットグリーンスパークル,13,9,4,0,0,0.0,0.0,0,0,0,0,26,1,2,8,1,0,0,,0.0,0.0,9.6,0.0
山下秀人,2014-11,大同特殊鋼レッドスター,18,12,0,0,0,,,0,0,0,0,5,0,0,0,34,19,0,,0.0,0.0,0.0,55.9
山下秀人,2015-01,大同特殊鋼レッドスター,18,3,0,0,0,,,0,0,0,0,0,0,0,0,13,9,0,,0.0,0.0,,69.2
山下秀人,2015-02,大同特殊鋼レッドスター,18,9,0,0,0,,,0,0,0,0,0,0,0,0,64,29,0,,0.0,0.0,,45.3
山中禎一郎,2014-12,東京ヴェルディ,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山中禎一郎,2015-03,東京ヴェルディ,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口和也,2014-11,東京トヨペットグリーンスパークル,15,19,132,57,17,43.2,30.3,15,3,6,3,43,2,16,16,27,14,0,20.0,3.0,0.16,4.7,51.9
山口和也,2014-12,東京トヨペットグリーンスパークル,15,3,20,5,2,25.0,15.0,1,0,0,0,11,0,3,4,5,3,0,0.0,1.67,0.0,2.3,60.0
山口和也,2015-01,東京トヨペットグリーンスパークル,15,6,36,6,3,16.7,8.3,0,0,0,0,11,0,3,3,18,15,0,,1.0,0.0,0.0,83.3
山口和也,2015-02,東京トヨペットグリーンスパークル,15,7,41,14,6,34.1,19.5,0,0,0,0,18,1,6,7,42,23,0,,2.0,0.0,6.9,54.8
山口和也,2015-03,東京トヨペットグリーンスパークル,15,11,59,19,10,32.2,15.3,1,0,0,2,33,3,11,6,61,30,0,0.0,1.73,0.18,5.3,49.2
山口純平,2014-11,大同特殊鋼レッドスター,1,9,14,9,0,64.3,64.3,0,0,0,3,25,2,3,8,0,0,0,,1.0,0.33,13.0,
山口純平,2014-12,大同特殊鋼レッドスター,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口純平,2015-01,大同特殊鋼レッドスター,1,4,9,2,0,22.2,22.2,0,0,0,0,10,0,2,3,0,0,0,,0.5,0.0,2.5,
山川賢祐,2015-01,つくばユナイテッドSunGAIA,20,4,12,7,1,58.3,50.0,1,0,0,0,13,1,0,6,11,6,0,0.0,1.75,0.0,19.2,54.5
山本寛生,2015-01,きんでんトリニティーブリッツ,16,10,0,0,0,,,0,0,0,0,12,0,5,4,0,0,0,,0.0,0.0,-2.1,
山本寛生,2015-02,きんでんトリニティーブリッツ,16,10,10,3,2,30.0,10.0,0,0,0,1,14,1,6,3,2,0,0,,0.3,0.1,1.8,0.0
山本寛生,2015-03,きんでんトリニティーブリッツ,16,5,12,6,0,50.0,50.0,0,0,0,0,3,0,0,1,0,0,0,,1.2,0.0,8.3,
山本慎人,2014-11,近畿クラブスフィーダ,30,5,0,0,0,,,0,0,0,0,8,0,1,3,0,0,0,,0.0,0.0,6.2,
山本慎人,2014-12,近畿クラブスフィーダ,30,5,0,0,0,,,0,0,0,0,13,0,1,3,0,0,0,,0.0,0.0,3.8,
山本慎人,2015-01,近畿クラブスフィーダ,30,8,0,0,0,,,0,0,0,0,16,1,1,2,1,0,0,,0.0,0.0,7.8,0.0
山本慎人,2015-02,近畿クラブスフィーダ,30,4,0,0,0,,,0,0,0,0,12,0,0,6,0,0,0,,0.0,0.0,12.5,
山本慎人,2015-03,近畿クラブスフィーダ,30,6,0,0,0,,,0,0,0,0,16,0,1,6,0,0,0,,0.0,0.0,7.8,
山田要平,2014-11,大分三好ヴァイセアドラー,10,4,8,6,1,75.0,62.5,0,0,0,0,12,1,5,4,0,0,0,,1.5,0.0,6.2,
山田要平,2014-12,大分三好ヴァイセアドラー,10,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田要平,2015-01,大分三好ヴァイセアドラー,10,14,12,7,0,58.3,58.3,0,0,0,3,51,2,1,15,0,0,0,,0.5,0.21,10.8,
山田要平,2015-02,大分三好ヴァイセアドラー,10,16,10,6,0,60.0,60.0,0,0,0,6,52,3,4,18,1,0,0,,0.38,0.38,12.5,0.0
山田要平,2015-03,大分三好ヴァイセアドラー,10,9,4,3,0,75.0,75.0,0,0,0,2,12,0,1,6,0,0,0,,0.33,0.22,10.4,
岡本侑,2014-11,きんでんトリニティーブリッツ,1,16,96,46,7,47.9,40.6,16,6,3,1,65,5,9,27,126,79,0,37.5,2.88,0.06,14.6,62.7
岡本侑,2014-12,きんでんトリニティーブリッツ,1,8,40,18,1,45.0,42.5,9,3,0,4,30,3,4,11,35,17,0,33.3,2.25,0.5,15.8,48.6
岡本侑,2015-01,きんでんトリニティーブリッツ,1,20,119,44,9,37.0,29.4,25,7,1,4,74,4,14,16,105,69,0,28.0,2.2,0.2,6.1,65.7
岡本侑,2015-02,きんでんトリニティーブリッツ,1,17,116,57,12,49.1,38.8,14,6,3,8,72,5,16,16,131,87,0,42.9,3.35,0.47,6.9,66.4
岡本侑,2015-03,きんでんトリニティーブリッツ,1,13,83,36,11,43.4,30.1,19,6,7,8,57,4,12,15,80,51,0,31.6,2.77,0.62,8.3,63.8
岡村義郎,2014-11,富士通カワサキレッドスピリッツ,10,17,51,33,2,64.7,60.8,1,0,0,21,42,1,7,12,2,0,0,0.0,1.94,1.24,5.4,0.0
岡村義郎,2014-12,富士通カワサキレッドスピリッツ,10,6,35,16,3,45.7,37.1,0,0,0,5,18,2,1,7,0,0,0,,2.67,0.83,19.4,
岡村義郎,2015-01,富士通カワサキレッドスピリッツ,10,16,59,41,2,69.5,66.1,0,0,0,19,44,0,3,12,1,0,0,,2.56,1.19,5.1,0.0
岡村義郎,2015-02,富士通カワサキレッドスピリッツ,10,12,52,25,2,48.1,44.2,0,0,0,15,30,2,4,8,2,1,0,,2.08,1.25,10.0,50.0
岡村義郎,2015-03,富士通カワサキレッドスピリッツ,10,13,50,23,3,46.0,40.0,0,0,0,20,25,0,2,13,1,0,0,,1.77,1.54,11.0,0.0
岩井浩二,2014-11,富士通カワサキレッドスピリッツ,14,21,99,47,8,47.5,39.4,4,0,2,9,81,3,13,22,122,62,0,0.0,2.24,0.43,6.5,50.8
岩井浩二,2014-12,富士通カワサキレッドスピリッツ,14,6,37,17,2,45.9,40.5,1,0,0,2,19,2,5,3,40,23,0,0.0,2.83,0.33,7.9,57.5
岩井浩二,2015-01,富士通カワサキレッドスピリッツ,14,16,86,31,11,36.0,23.3,1,0,0,5,64,0,9,16,70,45,0,0.0,1.94,0.31,2.7,64.3
岩井浩二,2015-02,富士通カワサキレッドスピリッツ,14,13,57,25,4,43.9,36.8,2,0,1,6,50,2,10,19,23,9,0,0.0,1.92,0.46,8.5,39.1
岩井浩二,2015-03,富士通カワサキレッドスピリッツ,14,15,75,40,6,53.3,45.3,0,0,0,8,46,3,15,11,62,35,0,,2.67,0.53,4.3,56.5
岩谷昌俊,2015-01,近畿クラブスフィーダ,20,4,13,7,0,53.8,53.8,0,0,0,0,8,0,2,3,0,0,0,,1.75,0.0,3.1,
岩谷昌俊,2015-03,近畿クラブスフィーダ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
島崎征士郎,2015-03,大分三好ヴァイセアドラー,17,9,0,0,0,,,0,0,0,0,18,1,2,7,0,0,0,,0.0,0.0,12.5,
嶋津京将,2014-12,大同特殊鋼レッドスター,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
嶋津京将,2015-01,大同特殊鋼レッドスター,21,9,1,0,0,0.0,0.0,0,0,0,0,25,0,4,6,0,0,0,,0.0,0.0,2.0,
嶋津京将,2015-02,大同特殊鋼レッドスター,21,10,0,0,0,,,0,0,0,3,48,1,1,30,0,0,0,,0.0,0.3,17.2,
嶋津京将,2015-03,大同特殊鋼レッドスター,21,5,3,1,0,33.3,33.3,0,0,0,0,16,0,1,5,0,0,0,,0.2,0.0,6.2,
川口一貴,2014-11,大同特殊鋼レッドスター,16,20,55,27,6,49.1,38.2,2,1,0,4,36,1,3,16,0,0,0,50.0,1.35,0.2,11.8,
川口一貴,2014-12,大同特殊鋼レッドスター,16,7,22,12,3,54.5,40.9,0,0,0,3,26,1,1,9,0,0,0,,1.71,0.43,11.5,
川口一貴,2015-01,大同特殊鋼レッドスター,16,12,31,17,0,54.8,54.8,0,0,0,3,27,1,2,10,3,3,0,,1.42,0.25,11.1,100.0
川口一貴,2015-02,大同特殊鋼レッドスター,16,19,44,14,4,31.8,22.7,0,0,0,2,36,0,3,13,9,2,0,,0.74,0.11,6.9,22.2
川口一貴,2015-03,大同特殊鋼レッドスター,16,11,25,9,1,36.0,32.0,0,0,0,3,34,0,4,19,2,2,0,,0.82,0.27,11.0,100.0
川合翔太,2014-11,兵庫デルフィーノ,4,22,143,62,11,43.4,35.7,23,9,4,16,61,0,24,10,2,2,0,39.1,2.82,0.73,-5.7,100.0
川合翔太,2015-01,兵庫デルフィーノ,4,19,135,49,21,36.3,20.7,35,15,5,9,54,6,20,8,1,1,0,42.9,2.58,0.47,5.6,100.0
川合翔太,2015-02,兵庫デルフィーノ,4,16,155,59,19,38.1,25.8,57,20,10,4,51,1,18,12,0,0,0,35.1,3.69,0.25,-1.0,
川合翔太,2015-03,兵庫デルフィーノ,4,21,225,100,15,44.4,37.8,72,23,7,13,62,3,17,12,0,0,0,31.9,4.76,0.62,2.8,
川崎翔太,2015-03,埼玉アザレア,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,2014-11,大同特殊鋼レッドスター,2,3,0,0,0,,,0,0,0,0,5,0,1,0,0,0,0,,0.0,0.0,-5.0,
工藤巧,2014-11,東京ヴェルディ,15,2,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,,0.0,0.0,-6.2,
工藤巧,2014-12,東京ヴェルディ,15,4,6,2,1,33.3,16.7,1,0,1,0,6,0,3,1,0,0,0,0.0,0.5,0.0,-8.3,
工藤巧,2015-01,東京ヴェルディ,15,14,59,22,4,37.3,30.5,5,2,1,3,40,0,3,21,13,4,0,40.0,1.57,0.21,11.2,30.8
工藤巧,2015-02,東京ヴェルディ,15,14,61,17,8,27.9,14.8,10,2,2,1,31,1,7,13,2,2,0,20.0,1.21,0.07,8.1,100.0
工藤巧,2015-03,東京ヴェルディ,15,7,5,1,2,20.0,-20.0,0,0,0,0,10,1,2,4,0,0,0,,0.14,0.0,15.0,
帖佐力弥,2014-12,近畿クラブスフィーダ,15,6,0,0,0,,,0,0,0,0,6,0,0,2,25,22,0,,0.0,0.0,8.3,88.0
帖佐力弥,2015-01,近畿クラブスフィーダ,15,11,0,0,0,,,0,0,0,0,0,0,0,0,65,44,0,,0.0,0.0,,67.7
帖佐力弥,2015-02,近畿クラブスフィーダ,15,9,0,0,0,,,0,0,0,0,0,0,0,0,45,25,0,,0.0,0.0,,55.6
帖佐力弥,2015-03,近畿クラブスフィーダ,15,11,0,0,0,,,0,0,0,0,0,0,0,0,53,37,0,,0.0,0.0,,69.8
平井銀次,2014-11,大同特殊鋼レッドスター,11,21,0,0,0,,,0,0,0,0,0,0,0,0,102,72,0,,0.0,0.0,,70.6
平井銀次,2014-12,大同特殊鋼レッドスター,11,7,0,0,0,,,0,0,0,0,0,0,0,0,32,20,0,,0.0,0.0,,62.5
平井銀次,2015-01,大同特殊鋼レッドスター,11,11,0,0,0,,,0,0,0,0,1,0,0,0,69,56,0,,0.0,0.0,0.0,81.2
平井銀次,2015-02,大同特殊鋼レッドスター,11,16,0,0,0,,,0,0,0,0,0,0,0,0,85,54,0,,0.0,0.0,,63.5
平井銀次,2015-03,大同特殊鋼レッドスター,11,15,0,0,0,,,0,0,0,0,0,0,0,0,65,41,0,,0.0,0.0,,63.1
平尾真也,2014-11,つくばユナイテッドSunGAIA,17,12,0,0,0,,,0,0,0,0,16,0,1,9,0,0,0,,0.0,0.0,12.5,
平尾真也,2015-01,つくばユナイテッドSunGAIA,17,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
平尾真也,2015-02,つくばユナイテッドSunGAIA,17,5,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
