大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
ファイナル６,東レアローズ,5,17,18,5,2,27.8,1,0,0,0.0,0.29,8,0.47,53,3,0,10,18,9.4,0,0,0,-,5,8,3,16
皇后杯全日本選手権大会,,1,3,9,5,0,55.6,0,0,0,-,1.67,0,-,6,0,0,2,0,-8.3,0,0,0,-,5,0,0,5
レギュラーラウンド,,1,3,9,5,0,55.6,0,0,0,-,1.67,0,-,6,0,0,2,0,-8.3,0,0,0,-,5,0,0,5
Ｖ・プレミアリーグ女子 2016/17,日立リヴァーレ,26,90,315,140,32,44.4,2,0,0,0.0,1.56,27,0.30,250,4,9,41,89,13.4,24,14,0,58.3,140,27,13,180
レギュラーラウンド,日立リヴァーレ,19,63,217,105,24,48.4,2,0,0,0.0,1.67,22,0.35,168,2,6,29,55,12.2,20,12,0,60.0,105,22,8,135
ファイナル６,日立リヴァーレ,5,20,69,28,4,40.6,0,0,0,-,1.40,2,0.10,66,2,3,10,28,17.3,0,0,0,-,28,2,5,35
ファイナル３,日立リヴァーレ,2,7,29,7,4,24.1,0,0,0,-,1.00,3,0.43,16,0,0,2,6,9.4,4,2,0,50.0,7,3,0,10
皇后杯全日本選手権大会,,2,6,15,5,1,33.3,0,0,0,-,0.83,1,0.17,6,0,0,2,1,4.2,1,1,0,100.0,5,1,0,6
レギュラーラウンド,,2,6,15,5,1,33.3,0,0,0,-,0.83,1,0.17,6,0,0,2,1,4.2,1,1,0,100.0,5,1,0,6
Ｖ・プレミアリーグ女子 2015/16,日立リヴァーレ,27,105,393,201,37,51.1,1,0,0,0.0,1.91,46,0.44,291,6,12,36,121,15.8,15,10,0,66.7,201,46,18,265
レギュラーラウンド,日立リヴァーレ,21,81,292,146,26,50.0,1,0,0,0.0,1.80,32,0.40,240,5,12,26,100,16.5,14,9,0,64.3,146,32,17,195
ファイナル６,日立リヴァーレ,5,20,85,45,8,52.9,0,0,0,-,2.25,11,0.55,43,1,0,8,17,12.2,1,1,0,100.0,45,11,1,57
ファイナル,日立リヴァーレ,1,4,16,10,3,62.5,0,0,0,-,2.50,3,0.75,8,0,0,2,4,12.5,0,0,0,-,10,3,0,13
Ｖ・プレミアリーグ女子 2014/15,日立リヴァーレ,26,58,143,71,11,49.7,0,0,0,-,1.22,28,0.48,147,3,3,25,42,10.8,9,5,0,55.6,71,28,6,105
レギュラーラウンド,日立リヴァーレ,21,40,96,50,7,52.1,0,0,0,-,1.25,18,0.45,96,2,2,21,27,10.8,5,2,0,40.0,50,18,4,72
ファイナル６,日立リヴァーレ,5,18,47,21,4,44.7,0,0,0,-,1.17,10,0.56,51,1,1,4,15,10.9,4,3,0,75.0,21,10,2,33
Ｖ・チャレンジリーグ女子 2013/14,デンソーエアリービーズ,18,12,25,17,0,68.0,0,0,0,-,1.42,7,0.58,27,1,1,2,11,16.9,2,0,0,0.0,17,7,2,26
レギュラーラウンド,デンソーエアリービーズ,18,12,25,17,0,68.0,0,0,0,-,1.42,7,0.58,27,1,1,2,11,16.9,2,0,0,0.0,17,7,2,26
チャレンジマッチ女子2013/14,デンソーエアリービーズ,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,デンソーエアリービーズ,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2012/13,デンソーエアリービーズ,26,94,361,157,25,43.5,1,0,0,0.0,1.67,51,0.54,259,3,6,36,90,11.7,6,3,0,50.0,157,51,9,217
レギュラーラウンド,デンソーエアリービーズ,26,94,361,157,25,43.5,1,0,0,0.0,1.67,51,0.54,259,3,6,36,90,11.7,6,3,0,50.0,157,51,9,217
チャレンジマッチ女子2012/13,デンソーエアリービーズ,2,6,14,6,1,42.9,0,0,0,-,1.00,2,0.33,16,0,0,1,9,14.1,0,0,0,-,6,2,0,8
チャレンジマッチ,デンソーエアリービーズ,2,6,14,6,1,42.9,0,0,0,-,1.00,2,0.33,16,0,0,1,9,14.1,0,0,0,-,6,2,0,8
Ｖ・プレミアリーグ女子 2011/12,デンソーエアリービーズ,25,93,354,146,34,41.2,0,0,0,-,1.57,52,0.56,401,6,14,48,168,14.8,8,3,0,37.5,146,52,20,218
レギュラーラウンド,デンソーエアリービーズ,21,78,293,122,28,41.6,0,0,0,-,1.56,46,0.59,330,5,12,41,139,15.0,7,3,0,42.9,122,46,17,185
セミファイナルラウンド,デンソーエアリービーズ,3,10,42,19,3,45.2,0,0,0,-,1.90,3,0.30,51,0,2,5,23,14.4,0,0,0,-,19,3,2,24
ファイナルラウンド,デンソーエアリービーズ,1,5,19,5,3,26.3,0,0,0,-,1.00,3,0.60,20,1,0,2,6,12.5,1,0,0,0.0,5,3,1,9
Ｖ・プレミアリーグ女子 2010/11,デンソーエアリービーズ,26,16,38,15,3,39.5,0,0,0,-,0.94,2,0.12,28,1,4,6,6,20.4,1,1,0,100.0,15,2,5,22
レギュラーラウンド,デンソーエアリービーズ,26,16,38,15,3,39.5,0,0,0,-,0.94,2,0.12,28,1,4,6,6,20.4,1,1,0,100.0,15,2,5,22
Ｖ・プレミアリーグ女子 2009/10,デンソーエアリービーズ,26,55,13,5,2,38.5,0,0,0,-,0.09,5,0.09,15,0,1,3,9,20.3,10,5,0,50.0,5,5,1,11
レギュラーラウンド,デンソーエアリービーズ,22,44,13,5,2,38.5,0,0,0,-,0.11,4,0.09,13,0,1,2,8,21.5,10,5,0,50.0,5,4,1,10
セミファイナルラウンド,デンソーエアリービーズ,3,8,0,0,0,-,0,0,0,-,-,1,0.12,2,0,0,1,1,12.5,0,0,0,-,0,1,0,1
ファイナルラウンド,デンソーエアリービーズ,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ女子 2008/09,四国Eighty8Queen,18,67,334,141,39,42.2,0,0,0,-,2.10,41,0.61,254,3,11,29,84,12.9,39,24,0,61.5,141,41,14,196
レギュラーラウンド,四国Eighty8Queen,18,67,334,141,39,42.2,0,0,0,-,2.10,41,0.61,254,3,11,29,84,12.9,39,24,0,61.5,141,41,14,196
レギュラーシーズン通算,,254,667,2065,926,186,44.8,4,0,0,0.0,1.39,300,0.45,1860,31,73,243,644,11.0,116,62,4,55.2,926,300,104,1330
通算,,308,850,2618,1176,228,44.9,6,0,0,0.0,1.38,375,0.44,2338,40,84,304,808,10.7,135,73,4,55.6,1176,375,124,1675
