名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブレシーブ成功率
手塚奨,2020-12,富士通カワサキレッドスピリッツ,9,3,0,0,0,,,0,0,0,0,3,0,0,2,16.7,0,0,0,0,,0.0,0.0,
手塚奨,2021-01,富士通カワサキレッドスピリッツ,9,3,0,0,0,,,0,0,0,0,4,0,0,2,12.5,0,0,0,0,,0.0,0.0,
手塚奨,2021-02,富士通カワサキレッドスピリッツ,9,3,0,0,0,,,0,0,0,0,3,0,0,2,16.7,0,0,0,0,,0.0,0.0,
手塚奨,2021-03,富士通カワサキレッドスピリッツ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
新垣東麻,2020-10,つくばユナイテッドSunGAIA,13,2,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
新垣東麻,2020-11,つくばユナイテッドSunGAIA,13,9,0,0,0,,,0,0,0,0,0,0,0,0,,15,7,6,0,,0.0,0.0,66.7
新垣東麻,2020-12,つくばユナイテッドSunGAIA,13,3,0,0,0,,,0,0,0,0,0,0,0,0,,14,10,2,0,,0.0,0.0,78.6
新垣東麻,2021-01,つくばユナイテッドSunGAIA,13,10,0,0,0,,,0,0,0,0,0,0,0,0,,39,17,7,0,,0.0,0.0,52.6
新垣東麻,2021-02,つくばユナイテッドSunGAIA,13,11,0,0,0,,,0,0,0,0,0,0,0,0,,44,22,9,0,,0.0,0.0,60.2
新谷俊揮,2020-10,きんでんトリニティーブリッツ,12,1,0,0,0,,,0,0,0,0,1,0,1,0,-25.0,1,0,0,0,,0.0,0.0,0.0
春藤洸介,2021-01,ヴィアティン三重,7,6,52,23,2,44.2,40.4,12,7,0,4,16,0,3,2,-1.6,3,1,1,27,58.3,3.83,0.67,50.0
春藤洸介,2021-02,ヴィアティン三重,7,4,48,20,3,41.7,35.4,14,7,1,3,10,0,1,2,2.5,0,0,0,23,50.0,5.0,0.75,
曹海倫,2020-10,つくばユナイテッドSunGAIA,8,7,28,15,2,53.6,46.4,0,0,0,6,15,0,7,2,-8.3,1,1,0,21,,2.14,0.86,100.0
曹海倫,2020-11,つくばユナイテッドSunGAIA,8,15,19,8,1,42.1,36.8,1,0,1,1,16,1,2,7,14.1,0,0,0,10,0.0,0.53,0.07,
曹海倫,2020-12,つくばユナイテッドSunGAIA,8,3,11,4,1,36.4,27.3,0,0,0,2,11,0,2,4,4.5,3,3,0,6,,1.33,0.67,100.0
曹海倫,2021-01,つくばユナイテッドSunGAIA,8,9,21,16,1,76.2,71.4,0,0,0,5,20,2,6,5,8.8,1,1,0,23,,1.78,0.56,100.0
曹海倫,2021-02,つくばユナイテッドSunGAIA,8,13,32,15,2,46.9,40.6,0,0,0,4,44,1,4,6,3.4,6,4,1,20,,1.15,0.31,75.0
曽田一也,2020-10,つくばユナイテッドSunGAIA,23,11,28,8,3,28.6,17.9,0,0,0,1,46,0,0,8,4.3,73,39,17,9,,0.73,0.09,65.1
曽田一也,2020-11,つくばユナイテッドSunGAIA,23,19,43,8,5,18.6,7.0,0,0,0,1,67,1,9,11,2.2,105,52,28,10,,0.42,0.05,62.9
曽田一也,2020-12,つくばユナイテッドSunGAIA,23,3,7,3,0,42.9,42.9,0,0,0,0,14,0,4,2,-3.6,31,17,7,3,,1.0,0.0,66.1
曽田一也,2021-01,つくばユナイテッドSunGAIA,23,10,63,32,6,50.8,41.3,3,2,0,0,41,1,8,7,1.8,63,31,14,33,66.7,3.2,0.0,60.3
曽田一也,2021-02,つくばユナイテッドSunGAIA,23,16,66,24,6,36.4,27.3,1,0,1,2,60,3,10,22,10.0,101,47,29,29,0.0,1.5,0.12,60.9
曾根裕也,2020-10,長野GaRons,15,4,3,2,0,66.7,66.7,0,0,0,0,0,0,0,0,,0,0,0,2,,0.5,0.0,
曾根裕也,2020-11,長野GaRons,15,14,16,6,1,37.5,31.2,0,0,0,1,0,0,0,0,,0,0,0,7,,0.43,0.07,
曾根裕也,2020-12,長野GaRons,15,1,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
曾根裕也,2021-01,長野GaRons,15,3,5,1,0,20.0,20.0,1,1,0,0,3,0,1,1,0.0,1,0,1,1,100.0,0.33,0.0,50.0
曾根裕也,2021-02,長野GaRons,15,4,4,1,2,25.0,-25.0,0,0,0,1,0,0,0,0,,0,0,0,2,,0.25,0.25,
本澤凌斗,2020-10,ヴォレアス北海道,6,3,2,2,0,100.0,100.0,0,0,0,2,16,2,2,5,17.2,0,0,0,6,,0.67,0.67,
本澤凌斗,2020-11,ヴォレアス北海道,6,13,5,2,0,40.0,40.0,0,0,0,1,49,4,15,19,10.2,0,0,0,7,,0.15,0.08,
本澤凌斗,2020-12,ヴォレアス北海道,6,3,1,1,0,100.0,100.0,0,0,0,0,10,0,3,3,0.0,0,0,0,1,,0.33,0.0,
本澤凌斗,2021-02,ヴォレアス北海道,6,12,4,3,0,75.0,75.0,0,0,0,1,38,1,8,8,2.6,0,0,0,5,,0.25,0.08,
本澤凌斗,2021-03,ヴォレアス北海道,6,6,4,2,0,50.0,50.0,0,0,0,0,15,0,2,6,6.7,0,0,0,2,,0.33,0.0,
松下祐太,2020-10,長野GaRons,6,7,0,0,0,,,0,0,0,0,0,0,0,0,,17,11,3,0,,0.0,0.0,73.5
松下祐太,2020-11,長野GaRons,6,19,3,1,0,33.3,33.3,0,0,0,0,10,1,3,3,10.0,40,14,11,2,,0.05,0.0,48.8
松下祐太,2020-12,長野GaRons,6,3,9,5,1,55.6,44.4,0,0,0,0,5,0,1,0,-5.0,15,4,8,5,,1.67,0.0,53.3
松下祐太,2021-01,長野GaRons,6,3,8,3,1,37.5,25.0,0,0,0,0,2,0,0,0,0.0,5,3,1,3,,1.0,0.0,70.0
松下祐太,2021-02,長野GaRons,6,7,5,3,1,60.0,40.0,0,0,0,0,3,0,0,1,8.3,12,2,4,3,,0.43,0.0,33.3
松坂洸汰,2020-10,富士通カワサキレッドスピリッツ,2,1,4,3,0,75.0,75.0,0,0,0,0,5,1,2,0,10.0,0,0,0,4,,3.0,0.0,
松坂洸汰,2020-11,富士通カワサキレッドスピリッツ,2,2,6,2,1,33.3,16.7,0,0,0,0,3,0,2,1,-8.3,0,0,0,2,,1.0,0.0,
松坂洸汰,2020-12,富士通カワサキレッドスピリッツ,2,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
松坂洸汰,2021-01,富士通カワサキレッドスピリッツ,2,4,15,6,2,40.0,26.7,0,0,0,4,10,0,1,4,7.5,0,0,0,10,,1.5,1.0,
松坂洸汰,2021-02,富士通カワサキレッドスピリッツ,2,4,13,6,0,46.2,46.2,0,0,0,1,10,2,1,5,30.0,0,0,0,9,,1.5,0.25,
松坂洸汰,2021-03,富士通カワサキレッドスピリッツ,2,1,1,1,0,100.0,100.0,0,0,0,0,2,0,1,0,-12.5,0,0,0,1,,1.0,0.0,
松岡将希,2021-02,ヴィアティン三重,24,9,46,16,4,34.8,26.1,3,1,0,1,17,0,6,5,-1.5,37,21,7,17,33.3,1.78,0.11,66.2
松永崚汰,2020-11,ヴィアティン三重,5,3,6,1,0,16.7,16.7,0,0,0,0,5,0,3,0,-15.0,17,6,6,1,,0.33,0.0,52.9
松永崚汰,2020-12,ヴィアティン三重,5,2,1,0,0,0.0,0.0,0,0,0,0,3,0,1,0,-8.3,7,1,3,0,,0.0,0.0,35.7
松浦孝平,2020-11,きんでんトリニティーブリッツ,22,12,0,0,0,,,0,0,0,0,13,2,1,3,19.2,6,3,1,2,,0.0,0.0,58.3
松田康河,2020-11,つくばユナイテッドSunGAIA,16,2,0,0,0,,,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
松田康河,2020-12,つくばユナイテッドSunGAIA,16,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
松田康河,2021-01,つくばユナイテッドSunGAIA,16,8,4,4,0,100.0,100.0,0,0,0,1,2,0,0,0,0.0,0,0,0,5,,0.5,0.12,
松田康河,2021-02,つくばユナイテッドSunGAIA,16,7,9,6,0,66.7,66.7,0,0,0,3,13,1,2,1,5.8,1,1,0,10,,0.86,0.43,100.0
林優作,2020-10,兵庫デルフィーノ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
林優作,2020-11,兵庫デルフィーノ,14,1,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
林優作,2020-12,兵庫デルフィーノ,14,4,3,2,0,66.7,66.7,1,0,0,2,7,0,3,1,-7.1,0,0,0,4,0.0,0.5,0.5,
林優作,2021-02,兵庫デルフィーノ,14,11,16,8,2,50.0,37.5,0,0,0,3,35,1,2,7,6.4,1,1,0,12,,0.73,0.27,100.0
柏田樹,2020-10,サフィルヴァ北海道,22,7,34,19,1,55.9,52.9,0,0,0,5,19,0,1,5,5.3,0,0,0,24,,2.71,0.71,
柏田樹,2020-11,サフィルヴァ北海道,22,20,61,33,1,54.1,52.5,0,0,0,10,74,1,12,11,1.0,13,11,1,44,,1.65,0.5,88.5
柏田樹,2020-12,サフィルヴァ北海道,22,7,22,8,5,36.4,13.6,0,0,0,2,27,1,4,11,10.2,0,0,0,11,,1.14,0.29,
柏田樹,2021-02,サフィルヴァ北海道,22,8,21,10,5,47.6,23.8,0,0,0,9,25,0,5,6,1.0,0,0,0,19,,1.25,1.12,
柏田樹,2021-03,サフィルヴァ北海道,22,6,17,8,1,47.1,41.2,0,0,0,4,18,1,2,5,9.7,2,1,1,13,,1.33,0.67,75.0
柳川大知,2021-02,サフィルヴァ北海道,19,4,7,3,0,42.9,42.9,2,1,0,1,6,0,3,1,-8.3,0,0,0,4,50.0,0.75,0.25,
柳川大知,2021-03,サフィルヴァ北海道,19,3,0,0,0,,,0,0,0,0,4,0,2,1,-6.2,0,0,0,0,,0.0,0.0,
柳生大成,2020-10,長野GaRons,10,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
柳生大成,2020-11,長野GaRons,10,4,1,0,0,0.0,0.0,0,0,0,2,7,0,2,0,-7.1,0,0,0,2,,0.0,0.5,
柳生大成,2020-12,長野GaRons,10,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
柳生大成,2021-01,長野GaRons,10,2,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
柳生大成,2021-02,長野GaRons,10,6,5,0,0,0.0,0.0,0,0,0,1,16,1,0,2,9.4,0,0,0,2,,0.0,0.17,
柳田百織,2020-10,富士通カワサキレッドスピリッツ,4,3,15,5,1,33.3,26.7,4,2,1,1,9,0,0,2,5.6,1,1,0,6,50.0,1.67,0.33,100.0
柳田百織,2020-11,富士通カワサキレッドスピリッツ,4,20,178,99,12,55.6,48.9,66,35,8,8,85,2,9,22,6.2,3,3,0,109,53.0,4.95,0.4,100.0
柳田百織,2020-12,富士通カワサキレッドスピリッツ,4,6,43,26,4,60.5,51.2,23,13,3,2,21,1,2,4,7.1,0,0,0,29,56.5,4.33,0.33,
柳田百織,2021-01,富士通カワサキレッドスピリッツ,4,11,106,66,11,62.3,51.9,41,22,8,2,36,1,5,7,4.2,2,1,0,69,53.7,6.0,0.18,50.0
柳田百織,2021-02,富士通カワサキレッドスピリッツ,4,13,101,61,13,60.4,47.5,36,19,8,5,46,0,10,14,2.2,2,0,1,66,52.8,4.69,0.38,25.0
柳田百織,2021-03,富士通カワサキレッドスピリッツ,4,7,64,33,8,51.6,39.1,28,14,4,3,42,1,3,13,8.3,1,0,1,37,50.0,4.71,0.43,50.0
柿崎充,2020-11,サフィルヴァ北海道,21,20,160,70,21,43.8,30.6,59,22,13,6,67,3,24,13,0.4,0,0,0,79,37.3,3.5,0.3,
柿崎充,2020-12,サフィルヴァ北海道,21,7,64,25,3,39.1,34.4,33,12,2,2,27,2,7,10,10.2,0,0,0,29,36.4,3.57,0.29,
柿崎充,2021-02,サフィルヴァ北海道,21,8,50,20,2,40.0,36.0,17,5,1,2,20,0,6,5,-1.2,1,1,0,22,29.4,2.5,0.25,100.0
柿崎充,2021-03,サフィルヴァ北海道,21,7,69,30,7,43.5,33.3,34,14,6,2,33,3,9,10,9.8,1,1,0,35,41.2,4.29,0.29,100.0
桝谷周呈,2020-10,サフィルヴァ北海道,16,7,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
桝谷周呈,2020-11,サフィルヴァ北海道,16,20,0,0,0,,,0,0,0,0,0,0,0,0,,11,2,1,0,,0.0,0.0,22.7
桝谷周呈,2020-12,サフィルヴァ北海道,16,7,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
桝谷周呈,2021-02,サフィルヴァ北海道,16,4,0,0,0,,,0,0,0,0,0,0,0,0,,4,2,1,0,,0.0,0.0,62.5
森元貴哉,2020-10,サフィルヴァ北海道,17,7,65,20,4,30.8,24.6,9,3,1,5,17,0,6,2,-5.9,41,17,13,25,33.3,2.86,0.71,57.3
森元貴哉,2020-11,サフィルヴァ北海道,17,20,99,47,7,47.5,40.4,16,4,3,10,70,3,12,28,10.0,125,48,31,60,25.0,2.35,0.5,50.8
森垣拓真,2021-01,ヴィアティン三重,9,2,1,0,0,0.0,0.0,0,0,0,0,8,0,1,1,0.0,0,0,0,0,,0.0,0.0,
森垣拓真,2021-02,ヴィアティン三重,9,9,5,3,1,60.0,40.0,0,0,0,0,38,1,3,11,7.9,0,0,0,4,,0.33,0.0,
森田凌雅,2020-12,埼玉アザレア,14,8,48,26,5,54.2,43.8,5,2,1,4,25,1,4,6,6.0,49,20,11,31,40.0,3.25,0.5,52.0
森田凌雅,2021-01,埼玉アザレア,14,2,11,6,1,54.5,45.5,0,0,0,0,4,0,0,2,12.5,11,6,2,6,,3.0,0.0,63.6
森田凌雅,2021-02,埼玉アザレア,14,14,92,41,5,44.6,39.1,5,0,1,4,46,2,1,10,9.2,124,41,47,47,0.0,2.93,0.29,52.0
森陽希,2020-11,大同特殊鋼レッドスター,8,6,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
森陽希,2020-12,大同特殊鋼レッドスター,8,6,4,2,0,50.0,50.0,0,0,0,0,2,1,0,0,50.0,0,0,0,3,,0.33,0.0,
森陽希,2021-01,大同特殊鋼レッドスター,8,4,15,7,0,46.7,46.7,0,0,0,1,8,0,1,1,0.0,0,0,0,8,,1.75,0.25,
森陽希,2021-02,大同特殊鋼レッドスター,8,9,18,5,1,27.8,22.2,0,0,0,1,28,1,1,7,8.9,0,0,0,7,,0.56,0.11,
毛利光生,2020-10,きんでんトリニティーブリッツ,11,4,3,1,0,33.3,33.3,0,0,0,0,12,0,2,2,0.0,0,0,0,1,,0.25,0.0,
毛利光生,2020-11,きんでんトリニティーブリッツ,11,22,12,3,2,25.0,8.3,1,0,0,2,77,2,4,26,9.7,0,0,0,7,0.0,0.14,0.09,
毛利光生,2020-12,きんでんトリニティーブリッツ,11,7,3,2,0,66.7,66.7,0,0,0,3,23,1,2,4,6.5,0,0,0,6,,0.29,0.43,
河西孔明,2020-10,サフィルヴァ北海道,15,1,0,0,0,,,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
河西智洋,2020-10,サフィルヴァ北海道,3,6,1,1,0,100.0,100.0,1,1,0,0,2,0,2,0,-25.0,11,3,3,1,100.0,0.17,0.0,40.9
河西智洋,2020-11,サフィルヴァ北海道,3,9,29,12,4,41.4,27.6,1,0,1,0,13,0,8,1,-13.5,30,8,4,12,0.0,1.33,0.0,33.3
河西智洋,2020-12,サフィルヴァ北海道,3,7,44,13,3,29.5,22.7,1,0,0,3,17,0,9,3,-8.8,56,16,25,16,0.0,1.86,0.43,50.9
河西智洋,2021-02,サフィルヴァ北海道,3,9,44,25,5,56.8,45.5,6,3,1,4,21,1,8,3,-1.2,48,12,17,30,50.0,2.78,0.44,42.7
河西智洋,2021-03,サフィルヴァ北海道,3,3,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7,3,0,0,,0.0,0.0,42.9
河野祥侑,2020-11,東京ヴェルディ,5,2,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
河野祥侑,2020-12,東京ヴェルディ,5,1,0,0,0,,,0,0,0,0,3,0,0,0,0.0,0,0,0,0,,0.0,0.0,
津田大地,2020-11,大同特殊鋼レッドスター,7,9,22,9,1,40.9,36.4,0,0,0,0,29,0,3,4,0.9,34,14,14,9,,1.0,0.0,61.8
津田大地,2020-12,大同特殊鋼レッドスター,7,10,45,21,7,46.7,31.1,0,0,0,0,28,1,3,6,6.2,78,43,24,22,,2.1,0.0,70.5
津田大地,2021-01,大同特殊鋼レッドスター,7,4,35,11,4,31.4,20.0,4,3,0,0,11,0,3,1,-4.5,27,11,6,11,75.0,2.75,0.0,51.9
津田大地,2021-02,大同特殊鋼レッドスター,7,15,80,36,4,45.0,40.0,1,1,0,2,47,3,7,10,8.0,106,57,28,41,100.0,2.4,0.13,67.0
浅田潮,2020-10,長野GaRons,5,7,44,11,5,25.0,13.6,0,0,0,3,23,0,1,6,5.4,33,11,5,14,,1.57,0.43,40.9
浅田潮,2020-11,長野GaRons,5,22,196,68,15,34.7,27.0,0,0,0,18,85,2,17,15,1.8,55,13,17,88,,3.09,0.82,39.1
浅田潮,2020-12,長野GaRons,5,2,12,5,0,41.7,41.7,0,0,0,0,7,0,2,0,-7.1,2,1,0,5,,2.5,0.0,50.0
浅田潮,2021-01,長野GaRons,5,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
浅田潮,2021-02,長野GaRons,5,6,11,3,2,27.3,9.1,0,0,0,0,3,0,0,2,16.7,16,10,3,3,,0.5,0.0,71.9
浅草大燿,2020-10,兵庫デルフィーノ,6,3,3,1,0,33.3,33.3,0,0,0,0,7,0,3,0,-10.7,0,0,0,1,,0.33,0.0,
浅草大燿,2020-11,兵庫デルフィーノ,6,14,40,14,7,35.0,17.5,2,0,1,3,18,0,7,1,-8.3,32,12,7,17,0.0,1.0,0.21,48.4
浅草大燿,2020-12,兵庫デルフィーノ,6,8,56,20,4,35.7,28.6,2,1,0,2,28,1,9,7,1.8,47,13,21,23,50.0,2.5,0.25,50.0
浅草大燿,2021-01,兵庫デルフィーノ,6,3,8,2,1,25.0,12.5,0,0,0,1,6,0,2,2,0.0,6,2,1,3,,0.67,0.33,41.7
浅草大燿,2021-02,兵庫デルフィーノ,6,17,58,18,8,31.0,17.2,1,0,1,4,39,2,11,6,1.9,74,27,24,24,0.0,1.06,0.24,52.7
浅野卓雅,2020-10,富士通カワサキレッドスピリッツ,11,2,9,5,2,55.6,33.3,3,2,0,1,9,0,2,3,2.8,9,6,3,6,66.7,2.5,0.5,83.3
浅野卓雅,2020-11,富士通カワサキレッドスピリッツ,11,20,125,62,12,49.6,40.0,15,8,3,5,74,1,9,14,3.0,135,66,39,68,53.3,3.1,0.25,63.3
浅野卓雅,2020-12,富士通カワサキレッドスピリッツ,11,6,40,23,4,57.5,47.5,11,5,3,2,25,1,6,5,3.0,33,14,10,26,45.5,3.83,0.33,57.6
浅野卓雅,2021-01,富士通カワサキレッドスピリッツ,11,9,49,21,6,42.9,30.6,4,2,1,2,33,0,6,6,0.0,42,12,11,23,50.0,2.33,0.22,41.7
浅野卓雅,2021-02,富士通カワサキレッドスピリッツ,11,13,55,27,1,49.1,47.3,15,10,0,1,50,1,7,11,4.0,50,17,16,29,66.7,2.08,0.08,50.0
浅野卓雅,2021-03,富士通カワサキレッドスピリッツ,11,7,43,22,1,51.2,48.8,6,3,0,4,24,2,6,2,4.2,40,13,10,28,50.0,3.14,0.57,45.0
浜崎勇矢,2020-10,つくばユナイテッドSunGAIA,2,11,7,3,1,42.9,28.6,0,0,0,0,32,0,2,5,2.3,0,0,0,3,,0.27,0.0,
浜崎勇矢,2020-11,つくばユナイテッドSunGAIA,2,16,13,5,1,38.5,30.8,1,0,0,1,49,1,4,12,6.1,1,0,0,7,0.0,0.31,0.06,0.0
浜崎勇矢,2020-12,つくばユナイテッドSunGAIA,2,2,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
浜崎勇矢,2021-01,つくばユナイテッドSunGAIA,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
浜崎勇矢,2021-02,つくばユナイテッドSunGAIA,2,12,4,1,1,25.0,0.0,0,0,0,2,33,0,4,7,2.3,0,0,0,3,,0.08,0.17,
浜田翔太,2020-10,埼玉アザレア,6,4,3,2,1,66.7,33.3,0,0,0,4,13,0,1,1,0.0,2,0,2,6,,0.5,1.0,50.0
浜田翔太,2020-11,埼玉アザレア,6,7,8,2,1,25.0,12.5,0,0,0,1,17,0,2,2,0.0,5,1,1,3,,0.29,0.14,30.0
浜田翔太,2020-12,埼玉アザレア,6,13,17,3,3,17.6,0.0,2,0,0,7,42,0,5,9,2.4,3,1,0,10,0.0,0.23,0.54,33.3
浜田翔太,2021-01,埼玉アザレア,6,3,2,0,0,0.0,0.0,0,0,0,2,8,0,1,4,9.4,0,0,0,2,,0.0,0.67,
浜田翔太,2021-02,埼玉アザレア,6,15,21,10,1,47.6,42.9,2,2,0,10,58,2,3,6,4.7,0,0,0,22,100.0,0.67,0.67,
浜田翔太,2021-03,埼玉アザレア,6,6,5,0,0,0.0,0.0,0,0,0,1,15,1,1,2,8.3,0,0,0,2,,0.0,0.17,
清水久雄,2020-11,サフィルヴァ北海道,8,5,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
清水久雄,2020-12,サフィルヴァ北海道,8,2,0,0,0,,,0,0,0,0,1,0,0,1,25.0,0,0,0,0,,0.0,0.0,
清水久雄,2021-02,サフィルヴァ北海道,8,6,0,0,0,,,0,0,0,3,14,0,2,1,-1.8,0,0,0,3,,0.0,0.5,
清水遼,2020-11,大同特殊鋼レッドスター,15,3,0,0,0,,,0,0,0,0,3,0,2,0,-16.7,0,0,0,0,,0.0,0.0,
清水遼,2020-12,大同特殊鋼レッドスター,15,2,3,0,1,0.0,-33.3,1,0,0,0,2,0,2,0,-25.0,0,0,0,0,0.0,0.0,0.0,
清水遼,2021-01,大同特殊鋼レッドスター,15,4,23,5,4,21.7,4.3,4,1,2,1,20,3,5,6,16.2,0,0,0,9,25.0,1.25,0.25,
清水遼,2021-02,大同特殊鋼レッドスター,15,10,65,27,9,41.5,27.7,14,4,3,2,44,4,7,12,11.9,0,0,0,33,28.6,2.7,0.2,
渡辺俊介,2020-12,ヴォレアス北海道,8,3,0,0,0,,,0,0,0,0,0,0,0,0,,12,9,3,0,,0.0,0.0,87.5
渡辺俊介,2021-02,ヴォレアス北海道,8,11,0,0,0,,,0,0,0,0,0,0,0,0,,35,19,8,0,,0.0,0.0,65.7
渡辺俊介,2021-03,ヴォレアス北海道,8,6,0,0,0,,,0,0,0,0,0,0,0,0,,32,21,7,0,,0.0,0.0,76.6
渡辺周馬,2020-11,東京ヴェルディ,26,19,80,40,2,50.0,47.5,0,0,0,10,49,1,0,12,8.2,4,0,3,51,,2.11,0.53,37.5
渡辺周馬,2020-12,東京ヴェルディ,26,16,73,34,2,46.6,43.8,1,0,0,14,33,0,3,10,5.3,3,2,1,48,0.0,2.12,0.88,83.3
渡邊和馬,2020-11,大同特殊鋼レッドスター,2,8,0,0,0,,,0,0,0,0,11,0,1,0,-2.3,0,0,0,0,,0.0,0.0,
渡邊和馬,2020-12,大同特殊鋼レッドスター,2,8,0,0,0,,,0,0,0,0,14,0,0,3,5.4,0,0,0,0,,0.0,0.0,
渡邊和馬,2021-01,大同特殊鋼レッドスター,2,4,0,0,0,,,0,0,0,0,7,0,0,1,3.6,0,0,0,0,,0.0,0.0,
渡邊和馬,2021-02,大同特殊鋼レッドスター,2,17,2,2,0,100.0,100.0,0,0,0,2,40,0,2,11,5.6,0,0,0,4,,0.12,0.12,
渡部勇人,2020-10,長野GaRons,4,7,1,0,0,0.0,0.0,0,0,0,0,20,1,1,3,7.5,1,0,0,1,,0.0,0.0,0.0
渡部勇人,2020-11,長野GaRons,4,22,2,1,0,50.0,50.0,0,0,0,3,64,1,0,7,4.3,0,0,0,5,,0.05,0.14,
渡部勇人,2020-12,長野GaRons,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
渡部勇人,2021-01,長野GaRons,4,7,1,1,0,100.0,100.0,0,0,0,1,18,0,0,6,8.3,0,0,0,2,,0.14,0.14,
渡部勇人,2021-02,長野GaRons,4,27,9,6,0,66.7,66.7,1,0,0,4,80,0,0,13,4.1,1,0,0,10,0.0,0.22,0.15,0.0
満生大輝,2020-10,つくばユナイテッドSunGAIA,20,11,66,29,8,43.9,31.8,9,4,2,2,35,1,10,10,2.9,68,42,6,32,44.4,2.64,0.18,66.2
満生大輝,2020-11,つくばユナイテッドSunGAIA,20,1,1,1,0,100.0,100.0,0,0,0,0,1,0,1,0,-25.0,6,3,3,1,,1.0,0.0,75.0
満生大輝,2020-12,つくばユナイテッドSunGAIA,20,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
満生大輝,2021-01,つくばユナイテッドSunGAIA,20,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
満生大輝,2021-02,つくばユナイテッドSunGAIA,20,2,0,0,0,,,0,0,0,0,2,0,2,0,-25.0,0,0,0,0,,0.0,0.0,
澁谷杜斗,2020-10,兵庫デルフィーノ,11,3,14,4,2,28.6,14.3,3,0,2,1,10,0,2,1,-2.5,10,3,3,5,0.0,1.33,0.33,45.0
澁谷杜斗,2020-11,兵庫デルフィーノ,11,17,67,25,9,37.3,23.9,1,0,1,2,57,3,5,10,7.5,95,18,36,30,0.0,1.47,0.12,37.9
澁谷杜斗,2020-12,兵庫デルフィーノ,11,10,55,23,4,41.8,34.5,3,0,1,2,28,1,4,3,2.7,47,20,13,26,0.0,2.3,0.2,56.4
澁谷杜斗,2021-01,兵庫デルフィーノ,11,5,10,5,1,50.0,40.0,0,0,0,0,11,0,0,2,4.5,30,11,6,5,,1.0,0.0,46.7
澁谷杜斗,2021-02,兵庫デルフィーノ,11,22,113,40,8,35.4,28.3,0,0,0,3,66,0,9,19,3.8,123,36,42,43,,1.82,0.14,46.3
澤瑞貴,2020-11,東京ヴェルディ,12,18,87,34,10,39.1,27.6,18,5,1,4,55,1,11,14,3.2,160,67,43,39,27.8,1.89,0.22,55.3
澤瑞貴,2020-12,東京ヴェルディ,12,16,90,42,13,46.7,32.2,15,7,3,5,63,3,10,16,7.1,108,40,35,50,46.7,2.62,0.31,53.2
澤瑞貴,2021-01,東京ヴェルディ,12,4,17,11,1,64.7,58.8,4,2,1,4,9,0,2,1,-2.8,25,10,7,15,50.0,2.75,1.0,54.0
濱田英寿,2021-01,つくばユナイテッドSunGAIA,11,9,5,1,1,20.0,0.0,0,0,0,0,1,0,0,0,0.0,16,9,1,1,,0.11,0.0,59.4
濱田英寿,2021-02,つくばユナイテッドSunGAIA,11,10,7,4,1,57.1,42.9,1,0,0,1,15,1,2,7,15.0,27,11,8,6,0.0,0.4,0.1,55.6
