大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・チャレンジリーグ男子 2010/11,東京ヴェルディ,12,23,5,1,2,20.0,0,0,0,-,0.04,6,0.26,68,0,0,2,14,5.1,1,0,0,0.0,1,6,0,7
レギュラーラウンド,東京ヴェルディ,12,23,5,1,2,20.0,0,0,0,-,0.04,6,0.26,68,0,0,2,14,5.1,1,0,0,0.0,1,6,0,7
Ｖ・チャレンジリーグ男子 2009/10,東京ヴェルディ,15,56,31,13,2,41.9,1,0,0,0.0,0.23,29,0.52,175,0,1,7,36,5.6,3,0,0,0.0,13,29,1,43
レギュラーラウンド,東京ヴェルディ,10,38,27,13,2,48.1,1,0,0,0.0,0.34,18,0.47,123,0,1,6,21,4.9,2,0,0,0.0,13,18,1,32
上位リーグ,東京ヴェルディ,5,18,4,0,0,0.0,0,0,0,-,-,11,0.61,52,0,0,1,15,7.2,1,0,0,0.0,0,11,0,11
Ｖ・チャレンジリーグ男子 2008/09,東京ヴェルディ,17,58,47,21,4,44.7,5,1,0,20.0,0.36,21,0.36,161,0,0,7,33,5.1,4,0,0,0.0,21,21,0,42
レギュラーラウンド,東京ヴェルディ,10,27,15,8,1,53.3,3,1,0,33.3,0.30,12,0.44,82,0,0,5,22,6.7,3,0,0,0.0,8,12,0,20
ファイナルリーグ,東京ヴェルディ,7,31,32,13,3,40.6,2,0,0,0.0,0.42,9,0.29,79,0,0,2,11,3.5,1,0,0,0.0,13,9,0,22
Ｖ・チャレンジリーグ男子 2007/08,東京ヴェルディ,8,18,14,7,0,50.0,0,0,0,-,0.39,6,0.33,55,0,0,2,4,1.8,0,0,0,-,7,6,0,13
レギュラーラウンド,東京ヴェルディ,8,18,14,7,0,50.0,0,0,0,-,0.39,6,0.33,55,0,0,2,4,1.8,0,0,0,-,7,6,0,13
Ｖ・チャレンジリーグ男子 2006/07,東京ヴェルディ,16,59,32,13,4,40.6,2,0,1,0.0,0.22,20,0.34,172,0,2,7,24,4.4,3,1,0,33.3,13,20,2,35
レギュラーラウンド,東京ヴェルディ,16,59,32,13,4,40.6,2,0,1,0.0,0.22,20,0.34,172,0,2,7,24,4.4,3,1,0,33.3,13,20,2,35
第8回Vリーグ男子,NECブルーロケッツ,21,9,0,0,0,-,0,0,0,-,-,1,0.11,26,0,0,2,3,2.9,0,0,0,-,0,1,0,1
レギュラーラウンド,NECブルーロケッツ,18,9,0,0,0,-,0,0,0,-,-,1,0.11,26,0,0,2,3,2.9,0,0,0,-,0,1,0,1
ファイナルラウンド,NECブルーロケッツ,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
第7回Vリーグ男子,NECブルーロケッツ,21,54,8,5,0,62.5,0,0,0,-,0.09,9,0.17,114,0,2,6,18,5.4,1,0,0,0.0,5,9,2,16
レギュラーラウンド,NECブルーロケッツ,18,48,7,4,0,57.1,0,0,0,-,0.08,8,0.17,105,0,2,5,16,5.3,1,0,0,0.0,4,8,2,14
ファイナルラウンド,NECブルーロケッツ,3,6,1,1,0,100.0,0,0,0,-,0.17,1,0.17,9,0,0,1,2,5.6,0,0,0,-,1,1,0,2
第6回Vリーグ男子,NECブルーロケッツ,21,76,17,9,1,52.9,0,0,0,-,0.12,34,0.45,238,4,1,18,15,3.6,0,0,0,-,9,34,5,48
レギュラーラウンド,NECブルーロケッツ,18,63,16,8,1,50.0,0,0,0,-,0.13,31,0.49,200,3,1,16,15,3.8,0,0,0,-,8,31,4,43
ファイナルラウンド,NECブルーロケッツ,3,13,1,1,0,100.0,0,0,0,-,0.08,3,0.23,38,1,0,2,0,2.6,0,0,0,-,1,3,1,5
レギュラーシーズン通算,,248,525,232,106,21,45.7,7,1,1,14.3,0.20,163,0.31,1436,4,10,58,224,3.9,21,2,0,9.5,106,163,14,283
通算,,278,611,277,124,26,44.8,9,1,1,11.1,0.20,188,0.31,1669,5,11,71,272,4.0,24,2,0,8.3,124,188,16,328
