名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
服部鮎弥,12,トヨタ車体クインシーズ,16,10,82,27,6,32.9,25.6,0,0,0,1,31,0,2,9,74,39,0,,2.7,0.1,5.6,52.7
木村沙織,01,東レアローズ,10,26,329,108,21,32.8,26.4,42,15,4,8,91,2,9,29,244,167,0,35.7,4.2,0.3,7.7,68.4
木村沙織,02,東レアローズ,10,21,248,81,19,32.7,25.0,21,4,3,7,76,6,6,18,105,84,0,19.0,3.9,0.3,11.8,80.0
木村沙織,03,東レアローズ,10,23,261,88,21,33.7,25.7,22,3,2,13,89,5,6,29,195,133,0,13.6,3.8,0.6,12.1,68.2
木村沙織,11,東レアローズ,10,25,290,94,24,32.4,24.1,39,9,5,9,85,6,5,34,188,131,0,23.1,3.8,0.4,15.6,69.7
木村沙織,12,東レアローズ,10,11,115,42,6,36.5,31.3,13,6,1,3,39,3,2,7,63,47,0,46.2,3.8,0.3,10.9,74.6
本田つばさ,01,デンソーエアリービーズ,22,18,0,0,0,,,0,0,0,0,28,2,10,4,0,0,0,,0.0,0.0,1.8,
本田つばさ,02,デンソーエアリービーズ,22,20,0,0,0,,,0,0,0,0,27,2,7,6,0,0,0,,0.0,0.0,6.5,
本田つばさ,03,デンソーエアリービーズ,22,13,0,0,0,,,0,0,0,0,17,2,2,2,0,0,0,,0.0,0.0,11.8,
本田つばさ,11,デンソーエアリービーズ,22,19,0,0,0,,,0,0,0,0,38,4,5,12,0,0,0,,0.0,0.0,15.1,
本田つばさ,12,デンソーエアリービーズ,22,11,0,0,0,,,0,0,0,0,18,3,2,4,0,0,0,,0.0,0.0,19.4,
杉山祥子,01,NECレッドロケッツ,2,25,138,67,6,48.6,44.2,1,0,0,26,65,0,1,14,4,3,0,0.0,2.7,1.0,5.0,75.0
杉山祥子,02,NECレッドロケッツ,2,22,133,64,6,48.1,43.6,0,0,0,9,49,0,4,8,1,1,0,,2.9,0.4,2.0,100.0
杉山祥子,03,NECレッドロケッツ,2,15,113,44,8,38.9,31.9,0,0,0,25,31,0,2,7,2,0,0,,2.9,1.7,4.0,0.0
杉山祥子,11,NECレッドロケッツ,2,33,155,71,5,45.8,42.6,0,0,0,21,69,2,6,6,6,4,0,,2.2,0.6,2.9,66.7
杉山祥子,12,NECレッドロケッツ,2,4,32,13,3,40.6,31.2,0,0,0,1,9,0,1,0,1,1,0,,3.2,0.2,-2.8,100.0
杉本早希,01,パイオニアレッドウィングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉本早希,02,パイオニアレッドウィングス,2,2,13,3,1,23.1,15.4,0,0,0,0,6,1,1,2,12,6,0,,1.5,0.0,20.8,50.0
杉本早希,03,パイオニアレッドウィングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉本早希,11,パイオニアレッドウィングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉本早希,12,パイオニアレッドウィングス,2,2,3,0,0,0.0,0.0,0,0,0,0,2,0,1,0,3,1,0,,0.0,0.0,-12.5,33.3
村田奈都美,01,岡山シーガルズ,12,21,218,61,6,28.0,25.2,0,0,0,2,56,0,10,9,41,26,0,,2.9,0.1,-0.4,63.4
村田奈都美,02,岡山シーガルズ,12,23,222,62,15,27.9,21.2,1,0,0,5,67,2,6,8,49,28,0,0.0,2.7,0.2,3.7,57.1
村田奈都美,03,岡山シーガルズ,12,20,222,66,10,29.7,25.2,0,0,0,6,67,2,13,14,39,26,0,,3.3,0.3,3.4,66.7
村田奈都美,11,岡山シーガルズ,12,13,97,39,9,40.2,30.9,0,0,0,1,36,0,3,6,36,22,0,,3.0,0.1,2.1,61.1
村田奈都美,12,岡山シーガルズ,12,9,56,21,2,37.5,33.9,0,0,0,1,26,2,6,4,8,4,0,,2.3,0.1,5.8,50.0
東山由香,01,東レアローズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
東山由香,02,東レアローズ,8,3,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
東山由香,11,東レアローズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
東山由香,12,東レアローズ,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
東谷幸子,01,岡山シーガルズ,9,3,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
松崎さ代子,01,NECレッドロケッツ,4,25,94,45,5,47.9,42.6,3,1,0,14,102,5,11,31,7,6,0,33.3,1.8,0.6,9.8,85.7
松崎さ代子,02,NECレッドロケッツ,4,21,90,35,8,38.9,30.0,6,1,1,14,83,1,9,26,8,8,0,16.7,1.7,0.7,6.3,100.0
松崎さ代子,03,NECレッドロケッツ,4,13,48,19,2,39.6,35.4,3,0,1,4,50,6,6,20,2,2,0,0.0,1.5,0.3,19.0,100.0
松崎さ代子,11,NECレッドロケッツ,4,32,122,48,7,39.3,33.6,7,3,1,14,115,5,10,35,16,11,0,42.9,1.5,0.4,9.8,68.8
松崎さ代子,12,NECレッドロケッツ,4,4,9,4,1,44.4,33.3,2,0,1,1,10,0,1,3,2,1,0,0.0,1.0,0.2,5.0,50.0
松浦麻琴,03,日立リヴァーレ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
板橋恵,01,日立リヴァーレ,2,11,2,1,0,50.0,50.0,1,0,0,0,24,2,6,8,0,0,0,0.0,0.1,0.0,10.4,
板橋恵,02,日立リヴァーレ,2,25,5,2,0,40.0,40.0,0,0,0,5,90,3,3,20,0,0,0,,0.1,0.2,8.1,
板橋恵,03,日立リヴァーレ,2,18,3,1,0,33.3,33.3,0,0,0,3,67,0,4,28,1,0,0,,0.1,0.2,9.0,0.0
板橋恵,11,日立リヴァーレ,2,14,4,2,0,50.0,50.0,0,0,0,1,20,0,1,9,0,0,0,,0.1,0.1,10.0,
板橋恵,12,日立リヴァーレ,2,4,3,1,0,33.3,33.3,0,0,0,1,4,0,1,1,0,0,0,,0.2,0.2,0.0,
栗原恵,01,パイオニアレッドウィングス,1,21,191,70,11,36.6,30.9,25,9,2,8,84,5,7,32,172,112,0,36.0,3.3,0.4,13.4,65.1
栗原恵,02,パイオニアレッドウィングス,1,26,261,91,20,34.9,27.2,44,15,5,8,86,9,10,24,154,90,0,34.1,3.5,0.3,14.5,58.4
栗原恵,03,パイオニアレッドウィングス,1,21,187,61,7,32.6,28.9,24,3,1,12,84,2,9,32,140,87,0,12.5,2.9,0.6,9.2,62.1
栗原恵,11,パイオニアレッドウィングス,1,27,238,78,14,32.8,26.9,32,11,3,8,102,12,11,33,267,158,0,34.4,2.9,0.3,17.2,59.2
栗原恵,12,パイオニアレッドウィングス,1,7,66,16,6,24.2,15.2,17,7,2,2,18,2,2,4,50,40,0,41.2,2.3,0.3,13.9,80.0
梅尾千草,01,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅尾千草,02,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅尾千草,03,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅尾千草,11,トヨタ車体クインシーズ,9,5,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
梅尾千草,12,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
森和代,01,岡山シーガルズ,21,27,200,82,13,41.0,34.5,2,0,1,21,95,1,3,23,60,36,0,0.0,3.0,0.8,6.3,60.0
森和代,02,岡山シーガルズ,21,26,196,65,12,33.2,27.0,1,1,0,14,73,1,3,16,65,38,0,100.0,2.5,0.5,5.8,58.5
森和代,03,岡山シーガルズ,21,20,166,73,1,44.0,43.4,0,0,0,18,67,0,6,16,80,43,0,,3.6,0.9,3.7,53.8
森和代,11,岡山シーガルズ,21,19,183,66,4,36.1,33.9,1,0,0,10,70,1,2,19,12,10,0,0.0,3.5,0.5,7.5,83.3
森和代,12,岡山シーガルズ,21,15,109,45,1,41.3,40.4,1,0,0,17,59,1,3,11,20,9,0,0.0,3.0,1.1,5.1,45.0
榛澤舞子,02,久光製薬スプリングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
榛澤舞子,11,久光製薬スプリングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
榛澤舞子,12,久光製薬スプリングス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
横山雅美,01,デンソーエアリービーズ,6,10,3,1,0,33.3,33.3,0,0,0,4,42,0,1,6,0,0,0,,0.1,0.4,3.0,
横山雅美,02,デンソーエアリービーズ,6,10,5,4,0,80.0,80.0,0,0,0,1,38,0,1,9,0,0,0,,0.4,0.1,5.3,
横山雅美,03,デンソーエアリービーズ,6,22,9,3,0,33.3,33.3,1,0,0,3,100,0,3,11,2,0,0,0.0,0.1,0.1,2.0,0.0
横山雅美,11,デンソーエアリービーズ,6,24,10,5,0,50.0,50.0,0,0,0,12,100,2,0,15,3,0,0,,0.2,0.5,5.8,0.0
横山雅美,12,デンソーエアリービーズ,6,12,7,3,1,42.9,28.6,0,0,0,4,43,0,0,3,0,0,0,,0.2,0.3,1.7,
橋本直子,01,久光製薬スプリングス,17,27,7,2,2,28.6,0.0,0,0,0,1,110,5,4,35,1,0,0,,0.1,0.0,11.6,0.0
橋本直子,02,久光製薬スプリングス,17,34,17,6,0,35.3,35.3,0,0,0,3,124,6,6,32,0,0,0,,0.2,0.1,10.1,
橋本直子,03,久光製薬スプリングス,17,12,2,2,0,100.0,100.0,0,0,0,0,63,0,4,20,0,0,0,,0.2,0.0,6.3,
橋本直子,11,久光製薬スプリングス,17,16,6,2,0,33.3,33.3,0,0,0,5,54,2,4,12,1,0,0,,0.1,0.3,7.4,0.0
櫻井由香,01,デンソーエアリービーズ,9,17,0,0,0,,,0,0,0,0,20,0,0,7,31,21,0,,0.0,0.0,8.8,67.7
櫻井由香,02,デンソーエアリービーズ,9,21,0,0,0,,,0,0,0,0,22,0,0,8,37,26,0,,0.0,0.0,9.1,70.3
櫻井由香,03,デンソーエアリービーズ,9,18,0,0,0,,,0,0,0,0,0,0,0,0,49,33,0,,0.0,0.0,,67.3
櫻井由香,11,デンソーエアリービーズ,9,21,0,0,0,,,0,0,0,0,16,0,0,2,44,35,0,,0.0,0.0,3.1,79.5
櫻井由香,12,デンソーエアリービーズ,9,10,0,0,0,,,0,0,0,0,12,0,0,2,17,14,0,,0.0,0.0,4.2,82.4
江畑幸子,01,日立リヴァーレ,20,12,66,19,7,28.8,18.2,5,1,1,0,20,0,3,7,16,5,0,20.0,1.6,0.0,5.0,31.2
江畑幸子,02,日立リヴァーレ,20,14,50,12,3,24.0,18.0,1,0,0,1,7,0,1,1,6,3,0,0.0,0.9,0.1,0.0,50.0
江畑幸子,03,日立リヴァーレ,20,12,83,29,10,34.9,22.9,4,1,1,1,15,2,1,4,17,8,0,25.0,2.4,0.1,18.3,47.1
江畑幸子,12,日立リヴァーレ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池浦文香,01,武富士バンブー,6,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
池浦文香,02,武富士バンブー,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池浦文香,03,武富士バンブー,6,4,13,2,1,15.4,7.7,0,0,0,0,2,0,0,0,0,0,0,,0.5,0.0,0.0,
池浦文香,11,武富士バンブー,6,14,19,7,3,36.8,21.1,0,0,0,1,2,0,0,1,6,4,0,,0.5,0.1,12.5,66.7
池浦文香,12,武富士バンブー,6,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河合由貴,01,JTマーヴェラス,18,5,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
河合由貴,02,JTマーヴェラス,18,2,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
河合由貴,03,JTマーヴェラス,18,7,0,0,0,,,0,0,0,0,12,0,1,4,1,0,0,,0.0,0.0,6.2,0.0
河合由貴,11,JTマーヴェラス,18,3,1,1,0,100.0,100.0,0,0,0,0,2,0,0,0,0,0,0,,0.3,0.0,0.0,
河合由貴,12,JTマーヴェラス,18,7,3,0,0,0.0,0.0,0,0,0,0,20,1,0,7,0,0,0,,0.0,0.0,13.8,
河村聖子,01,JTマーヴェラス,10,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
河村聖子,02,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
河村聖子,03,JTマーヴェラス,10,1,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
河村聖子,11,JTマーヴェラス,10,25,13,3,1,23.1,15.4,3,2,1,4,80,1,1,22,0,0,0,66.7,0.1,0.2,7.8,
河村聖子,12,JTマーヴェラス,10,13,3,2,0,66.7,66.7,0,0,0,2,41,0,3,7,0,0,0,,0.2,0.2,2.4,
泉夏子,11,NECレッドロケッツ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
泉夏子,12,NECレッドロケッツ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅津ゆうこ,01,久光製薬スプリングス,16,1,2,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,
浅津ゆうこ,02,久光製薬スプリングス,16,3,14,3,3,21.4,0.0,10,1,3,0,5,1,0,3,0,0,0,10.0,1.0,0.0,35.0,
浅津ゆうこ,11,久光製薬スプリングス,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
深川和那,01,NECレッドロケッツ,16,10,0,0,0,,,0,0,0,0,13,0,1,3,0,0,0,,0.0,0.0,3.8,
深川和那,02,NECレッドロケッツ,16,8,0,0,0,,,0,0,0,0,12,0,1,4,0,0,0,,0.0,0.0,6.2,
深川和那,03,NECレッドロケッツ,16,7,12,4,0,33.3,33.3,0,0,0,0,13,0,3,5,0,0,0,,0.6,0.0,3.8,
深川和那,11,NECレッドロケッツ,16,14,0,0,0,,,0,0,0,0,25,2,2,7,0,0,0,,0.0,0.0,13.0,
深川和那,12,NECレッドロケッツ,16,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
渡邊絢子,01,NECレッドロケッツ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邊絢子,02,NECレッドロケッツ,8,5,0,0,0,,,0,0,0,0,1,0,0,0,8,6,0,,0.0,0.0,0.0,75.0
渡邊絢子,03,NECレッドロケッツ,8,9,0,0,0,,,0,0,0,0,1,0,0,1,17,9,0,,0.0,0.0,25.0,52.9
渡邊絢子,11,NECレッドロケッツ,8,15,19,5,3,26.3,10.5,1,0,0,0,31,0,2,4,59,37,0,0.0,0.3,0.0,1.6,62.7
渡邊絢子,12,NECレッドロケッツ,8,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,,0.0,0.0,-8.3,
滝沢ななえ,01,パイオニアレッドウィングス,25,15,0,0,0,,,0,0,0,0,21,1,3,2,17,14,0,,0.0,0.0,3.6,82.4
滝沢ななえ,02,パイオニアレッドウィングス,25,25,0,0,0,,,0,0,0,0,20,0,0,6,42,31,0,,0.0,0.0,7.5,73.8
滝沢ななえ,03,パイオニアレッドウィングス,25,16,0,0,0,,,0,0,0,0,15,1,0,4,17,8,0,,0.0,0.0,13.3,47.1
滝沢ななえ,11,パイオニアレッドウィングス,25,24,0,0,0,,,0,0,0,0,36,1,2,11,52,32,0,,0.0,0.0,9.0,61.5
滝沢ななえ,12,パイオニアレッドウィングス,25,9,0,0,0,,,0,0,0,0,16,0,0,6,16,13,0,,0.0,0.0,9.4,81.2
澁澤夏美,01,NECレッドロケッツ,20,2,4,1,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0,,
澁澤夏美,02,NECレッドロケッツ,20,3,16,5,1,31.2,25.0,1,0,1,0,4,0,1,2,4,2,0,0.0,1.7,0.0,6.2,50.0
澁澤夏美,03,NECレッドロケッツ,20,6,26,6,2,23.1,15.4,2,0,0,1,9,0,0,3,27,9,0,0.0,1.0,0.2,8.3,33.3
澁澤夏美,11,NECレッドロケッツ,20,22,119,38,9,31.9,24.4,4,1,1,5,43,1,9,10,68,32,0,25.0,1.7,0.2,2.9,47.1
澁澤夏美,12,NECレッドロケッツ,20,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
澤畠文子,01,武富士バンブー,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
澤畠文子,02,武富士バンブー,3,8,3,1,0,33.3,33.3,0,0,0,1,0,0,0,0,0,0,0,,0.1,0.1,,
澤畠文子,03,武富士バンブー,3,10,11,4,0,36.4,36.4,0,0,0,0,2,0,0,0,15,9,0,,0.4,0.0,0.0,60.0
澤畠文子,11,武富士バンブー,3,7,7,1,1,14.3,0.0,0,0,0,1,3,0,0,1,7,6,0,,0.1,0.1,8.3,85.7
澤畠文子,12,武富士バンブー,3,9,14,4,1,28.6,21.4,1,0,0,0,6,0,0,3,16,13,0,0.0,0.4,0.0,12.5,81.2
濱口華菜里,01,東レアローズ,5,26,0,0,0,,,0,0,0,0,0,0,0,0,125,89,0,,0.0,0.0,,71.2
濱口華菜里,02,東レアローズ,5,21,0,0,0,,,0,0,0,0,0,0,0,0,102,80,0,,0.0,0.0,,78.4
濱口華菜里,03,東レアローズ,5,23,0,0,0,,,0,0,0,0,0,0,0,0,100,62,0,,0.0,0.0,,62.0
濱口華菜里,11,東レアローズ,5,25,0,0,0,,,0,0,0,0,0,0,0,0,116,82,0,,0.0,0.0,,70.7
濱口華菜里,12,東レアローズ,5,11,0,0,0,,,0,0,0,0,0,0,0,0,60,43,0,,0.0,0.0,,71.7
瀬尾有耶,01,岡山シーガルズ,29,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
瀬尾有耶,02,岡山シーガルズ,29,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
瀬尾有耶,03,岡山シーガルズ,29,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
片下恭子,01,デンソーエアリービーズ,16,20,0,0,0,,,0,0,0,0,0,0,0,0,88,59,0,,0.0,0.0,,67.0
片下恭子,02,デンソーエアリービーズ,16,25,0,0,0,,,0,0,0,0,0,0,0,0,122,87,0,,0.0,0.0,,71.3
片下恭子,03,デンソーエアリービーズ,16,16,0,0,0,,,0,0,0,0,0,0,0,0,67,48,0,,0.0,0.0,,71.6
片下恭子,11,デンソーエアリービーズ,16,24,0,0,0,,,0,0,0,0,9,0,0,4,133,107,0,,0.0,0.0,11.1,80.5
片下恭子,12,デンソーエアリービーズ,16,12,0,0,0,,,0,0,0,0,0,0,0,0,58,42,0,,0.0,0.0,,72.4
狩野美雪,11,久光製薬スプリングス,7,5,0,0,0,,,0,0,0,0,7,0,0,2,0,0,0,,0.0,0.0,7.1,
狩野美雪,12,久光製薬スプリングス,7,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
狩野舞子,02,久光製薬スプリングス,6,28,205,73,21,35.6,25.4,57,16,10,9,80,1,4,24,46,35,0,28.1,2.6,0.3,7.5,76.1
狩野舞子,03,久光製薬スプリングス,6,12,107,44,6,41.1,35.5,28,10,2,3,49,4,3,19,23,16,0,35.7,3.7,0.2,16.3,69.6
狩野舞子,11,久光製薬スプリングス,6,26,179,57,14,31.8,24.0,26,5,3,10,105,9,12,23,85,62,0,19.2,2.2,0.4,11.2,72.9
狩野舞子,12,久光製薬スプリングス,6,6,1,0,0,0.0,0.0,1,0,0,0,12,1,0,5,0,0,0,0.0,0.0,0.0,18.8,
田原知奈,11,トヨタ車体クインシーズ,18,10,0,0,0,,,0,0,0,0,10,0,1,2,0,0,0,,0.0,0.0,2.5,
田原香理,01,日立リヴァーレ,13,18,97,38,11,39.2,27.8,0,0,0,10,45,1,4,8,7,4,0,,2.1,0.6,4.4,57.1
田原香理,02,日立リヴァーレ,13,25,122,45,4,36.9,33.6,0,0,0,9,74,2,4,19,1,1,0,,1.8,0.4,7.8,100.0
田原香理,03,日立リヴァーレ,13,18,93,26,12,28.0,15.1,0,0,0,6,57,2,4,19,1,1,0,,1.4,0.3,10.1,100.0
田原香理,11,日立リヴァーレ,13,26,102,36,7,35.3,28.4,0,0,0,7,59,6,5,12,7,3,0,,1.4,0.3,13.1,42.9
田原香理,12,日立リヴァーレ,13,10,38,13,2,34.2,28.9,0,0,0,7,33,1,2,14,1,0,0,,1.3,0.7,12.1,0.0
田向友美,01,武富士バンブー,13,16,0,0,0,,,0,0,0,0,8,0,3,2,15,13,0,,0.0,0.0,-3.1,86.7
田向友美,02,武富士バンブー,13,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
田向友美,03,武富士バンブー,13,11,0,0,0,,,0,0,0,0,12,0,3,6,0,0,0,,0.0,0.0,6.2,
田向友美,11,武富士バンブー,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田向友美,12,武富士バンブー,13,8,0,0,0,,,0,0,0,0,8,0,0,4,0,0,0,,0.0,0.0,12.5,
眞恵子,01,デンソーエアリービーズ,1,3,9,4,0,44.4,44.4,0,0,0,2,4,0,0,2,9,4,0,,1.3,0.7,12.5,44.4
眞恵子,02,デンソーエアリービーズ,1,6,35,6,1,17.1,14.3,0,0,0,1,6,0,1,1,10,6,0,,1.0,0.2,0.0,60.0
眞恵子,03,デンソーエアリービーズ,1,12,26,7,4,26.9,11.5,0,0,0,2,11,0,1,6,12,10,0,,0.6,0.2,11.4,83.3
眞恵子,11,デンソーエアリービーズ,1,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
眞恵子,12,デンソーエアリービーズ,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
矢野美子,01,デンソーエアリービーズ,2,20,52,27,3,51.9,46.2,0,0,0,8,67,2,5,19,3,2,0,,1.4,0.4,8.2,66.7
矢野美子,02,デンソーエアリービーズ,2,25,66,33,1,50.0,48.5,0,0,0,7,88,4,2,27,0,0,0,,1.3,0.3,11.6,
矢野美子,03,デンソーエアリービーズ,2,22,92,36,5,39.1,33.7,0,0,0,9,82,4,2,24,1,1,0,,1.6,0.4,11.6,100.0
矢野美子,11,デンソーエアリービーズ,2,24,86,41,3,47.7,44.2,1,0,0,22,97,4,6,19,1,0,0,0.0,1.7,0.9,7.5,0.0
矢野美子,12,デンソーエアリービーズ,2,12,38,14,0,36.8,36.8,0,0,0,13,41,0,5,8,0,0,0,,1.2,1.1,1.8,
石井美樹,01,久光製薬スプリングス,18,19,0,0,0,,,0,0,0,0,31,1,1,12,3,3,0,,0.0,0.0,12.1,100.0
石井美樹,02,久光製薬スプリングス,18,29,3,2,0,66.7,66.7,0,0,0,0,54,4,5,23,2,1,0,,0.1,0.0,15.7,50.0
石井美樹,03,久光製薬スプリングス,18,7,11,3,1,27.3,18.2,0,0,0,0,10,0,1,4,9,4,0,,0.4,0.0,7.5,44.4
石井美樹,11,久光製薬スプリングス,18,26,0,0,0,,,0,0,0,0,32,0,1,11,1,1,0,,0.0,0.0,7.8,100.0
石井美樹,12,久光製薬スプリングス,18,7,31,11,0,35.5,35.5,1,1,0,0,28,2,1,12,38,27,0,100.0,1.6,0.0,17.0,71.1
石川友紀,01,武富士バンブー,8,26,191,70,7,36.6,33.0,0,0,0,14,87,2,3,19,2,2,0,,2.7,0.5,6.9,100.0
石川友紀,02,武富士バンブー,8,16,110,50,1,45.5,44.5,0,0,0,10,53,1,4,15,5,4,0,,3.1,0.6,7.1,80.0
石川友紀,03,武富士バンブー,8,25,151,59,5,39.1,35.8,0,0,0,11,77,2,3,28,2,2,0,,2.4,0.4,10.7,100.0
石川友紀,11,武富士バンブー,8,22,107,48,3,44.9,42.1,0,0,0,15,76,2,3,19,4,1,0,,2.2,0.7,7.9,25.0
石川友紀,12,武富士バンブー,8,14,73,26,3,35.6,31.5,0,0,0,13,52,2,4,8,2,2,0,,1.9,0.9,5.8,100.0
石田小枝,02,日立リヴァーレ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田小枝,03,日立リヴァーレ,6,1,4,1,0,25.0,25.0,0,0,0,0,0,0,0,0,2,1,0,,1.0,0.0,,50.0
石田瑞穂,01,武富士バンブー,22,23,231,71,14,30.7,24.7,66,17,4,3,36,2,3,6,37,23,0,25.8,3.1,0.1,7.6,62.2
石田瑞穂,02,武富士バンブー,22,16,212,57,16,26.9,19.3,44,15,3,6,54,0,5,9,59,35,0,34.1,3.6,0.4,1.9,59.3
石田瑞穂,03,武富士バンブー,22,24,283,97,24,34.3,25.8,64,18,9,3,80,4,4,17,64,35,0,28.1,4.0,0.1,9.1,54.7
石田瑞穂,11,武富士バンブー,22,21,229,74,23,32.3,22.3,48,20,5,5,75,5,7,20,109,66,0,41.7,3.5,0.2,11.0,60.6
石田瑞穂,12,武富士バンブー,22,10,121,38,11,31.4,22.3,26,9,4,8,23,2,5,6,16,10,0,34.6,3.8,0.8,9.8,62.5
砂田遥,01,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
砂田遥,02,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
砂田遥,03,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
砂田遥,11,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
砂田遥,12,武富士バンブー,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
神本千佳,02,JTマーヴェラス,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
神本千佳,03,JTマーヴェラス,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
神田千絵,01,岡山シーガルズ,7,9,17,3,2,17.6,5.9,0,0,0,1,5,0,0,5,3,3,0,,0.3,0.1,25.0,100.0
神田千絵,02,岡山シーガルズ,7,14,92,28,4,30.4,26.1,0,0,0,2,23,0,1,5,5,2,0,,2.0,0.1,4.3,40.0
神田千絵,03,岡山シーガルズ,7,11,78,24,3,30.8,26.9,2,0,0,4,13,0,2,5,4,0,0,0.0,2.2,0.4,5.8,0.0
神田千絵,11,岡山シーガルズ,7,6,17,3,1,17.6,11.8,0,0,0,0,2,0,0,1,3,2,0,,0.5,0.0,12.5,66.7
神田千絵,12,岡山シーガルズ,7,6,34,8,1,23.5,20.6,0,0,0,1,7,0,1,3,1,1,0,,1.3,0.2,7.1,100.0
福田舞,01,デンソーエアリービーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福田舞,02,デンソーエアリービーズ,3,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
