試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,1,,荒木絵里香,5,■,■,■,■,■,25,13,4,52.0,36.0,2.60,0,0,0,-,8,1.60,17,1,2,5,13.2,0,0,0,-,22
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,2,L,濱口華菜里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,11,0,84.6,0
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,3,,中道瞳,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,20,1,1,4,9.0,0,0,0,-,1
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,4,,高田ありさ,4,nan,□,□,□,□,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,4,0,0,1,6.2,13,10,0,76.9,1
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,5,,和田麻里江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,6,,迫田さおり,3,nan,nan,□,■,■,37,10,4,27.0,16.2,3.33,13,4,2,30.8,0,-,9,0,0,1,2.8,0,0,0,-,10
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,7,,エンライトステファニー,5,■,■,■,■,■,54,16,3,29.6,24.1,3.20,4,0,1,0.0,4,0.80,20,1,5,3,7.8,37,24,0,64.9,21
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,8,,宮田由佳里,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,9,,小平花織,5,■,■,■,■,■,42,9,1,21.4,19.0,1.80,1,0,0,0.0,3,0.60,11,0,1,2,4.5,28,22,0,78.6,12
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,10,,峯村沙紀,5,■,■,■,□,□,28,6,1,21.4,17.9,1.20,3,1,0,33.3,2,0.40,11,0,1,4,9.1,9,7,0,77.8,8
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,11,,田代佳奈美,4,nan,□,□,□,□,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,1
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,12,L,木村美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,13,,堀川真理,1,nan,□,nan,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,2
2012-12-08,2012-12,東レアローズ,NECレッドロケッツ,3,2,1,14,,二見梓,5,■,■,■,■,■,18,6,0,33.3,33.3,1.20,0,0,0,-,2,0.40,13,0,0,3,5.8,0,0,0,-,8
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,3,,大竹里歩,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,5,,熊谷桜子,4,■,■,■,■,nan,2,1,1,50.0,0.0,0.25,0,0,0,-,2,0.50,11,0,0,5,11.4,0,0,0,-,3
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,6,,鈴木裕子,2,■,■,nan,nan,nan,12,3,0,25.0,25.0,1.50,0,0,0,-,1,0.50,5,0,0,1,5.0,22,15,0,68.2,4
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,7,,鍋谷友理枝,2,nan,nan,■,■,nan,19,1,2,5.3,-5.3,0.50,1,0,0,0.0,0,-,4,0,0,0,0.0,23,12,0,52.2,1
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,8,,井上香織,4,■,■,■,■,nan,15,5,2,33.3,20.0,1.25,0,0,0,-,3,0.75,13,0,0,4,7.7,1,0,0,0.0,8
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,10,,山田美花,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,3,1,0,33.3,0
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,11,,井上奈々朱,4,■,■,■,■,nan,17,10,1,58.8,52.9,2.50,0,0,0,-,3,0.75,5,0,2,0,0.0,0,0,0,-,13
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,12,,泉岡未来,2,■,■,nan,nan,nan,20,6,0,30.0,30.0,3.00,7,2,0,28.6,0,-,9,1,0,3,17.2,1,1,0,100.0,7
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,16,,石井里沙,4,■,■,■,■,nan,38,6,2,15.8,10.5,1.50,2,1,0,50.0,0,-,9,0,2,2,5.6,19,11,0,57.9,6
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,18,,栄絵里香,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,20,L,真柴咲紀,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,10,0,83.3,0
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,21,,イヴァナネーショヴィッチ,4,□,□,■,■,nan,29,9,2,31.0,24.1,2.25,4,1,1,25.0,1,0.25,7,0,2,1,3.6,0,0,0,-,10
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,22,L,江口友里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-08,2012-12,デンソーエアリービーズ,久光製薬スプリングス,1,3,0,24,,石坂円,1,nan,nan,nan,□,nan,7,0,2,0.0,-28.6,-,0,0,0,-,0,-,1,0,0,1,25.0,6,2,0,33.3,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,1,,長岡望悠,4,■,■,■,■,nan,38,18,1,47.4,44.7,4.50,4,3,1,75.0,3,0.75,19,1,2,6,13.2,1,1,0,100.0,22
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,2,,古藤千鶴,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,13,0,0,6,11.5,0,0,0,-,2
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,36,10,2,27.8,22.2,2.50,4,0,1,0.0,0,-,19,1,1,6,13.2,35,25,0,71.4,11
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,4,,岩坂名奈,4,■,■,■,■,nan,10,4,1,40.0,30.0,1.00,0,0,0,-,3,0.75,20,0,2,9,11.2,1,1,0,100.0,7
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,5,,水田祐未,1,nan,nan,□,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-,1
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,6,,石井優希,2,■,■,nan,nan,nan,24,5,1,20.8,16.7,2.50,1,0,0,0.0,0,-,4,0,1,0,0.0,8,6,0,75.0,5
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,7,,筒井視穂子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,9,,平井香菜子,4,■,■,■,■,nan,16,8,1,50.0,43.8,2.00,0,0,0,-,3,0.75,11,1,0,4,16.4,0,0,0,-,12
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,10,L,座安琴希,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,9,0,81.8,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,11,,狩野舞子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,13,L,村田しおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,14,,パウリノエリサンジェラ,3,nan,□,■,■,nan,35,16,2,45.7,40.0,5.33,2,1,0,50.0,1,0.33,6,1,1,1,17.5,8,3,0,37.5,18
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,20,,筒井さやか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-08,2012-12,久光製薬スプリングス,デンソーエアリービーズ,3,1,1,22,,石田瑞穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,2,,谷口雅美,4,■,■,■,□,nan,31,9,3,29.0,19.4,2.25,8,1,2,12.5,2,0.50,8,1,0,2,18.8,0,0,0,-,12
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,3,,山本愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,4,,吉澤智恵,4,■,■,■,■,nan,39,14,2,35.9,30.8,3.50,3,0,0,0.0,1,0.25,12,0,3,3,6.2,34,24,0,70.6,15
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,5,,位田愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,6,,千葉智枝美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,8,,ヤネヴァエヴァ,4,■,■,■,■,nan,45,14,6,31.1,17.8,3.50,8,1,2,12.5,2,0.50,15,1,2,1,8.3,35,24,0,68.6,17
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,9,,石川友紀,4,■,■,■,■,nan,36,11,3,30.6,22.2,2.75,0,0,0,-,4,1.00,13,1,0,3,13.5,1,1,0,100.0,16
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,10,L,井上琴絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,7,0,70.0,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,11,,上屋敷綾,4,■,■,■,■,nan,24,6,3,25.0,12.5,1.50,0,0,0,-,0,-,12,1,3,3,12.9,1,0,0,0.0,7
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,12,,西山慶樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,13,,山口かなめ,4,■,■,■,■,nan,6,2,1,33.3,16.7,0.50,0,0,0,-,0,-,20,0,1,6,7.5,0,0,0,-,2
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,15,,早坂梢依,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,16,,石井美樹,2,nan,nan,□,■,nan,5,1,1,20.0,0.0,0.50,0,0,0,-,0,-,8,1,0,0,10.0,6,5,0,83.3,2
2012-12-09,2012-12,JTマーヴェラス,NECレッドロケッツ,1,3,0,17,L,横江千秋,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,1,,八幡美樹,3,□,□,nan,□,nan,10,5,0,50.0,50.0,1.67,0,0,0,-,0,-,8,0,2,1,3.1,2,2,0,100.0,5
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,2,,杉山祥子,4,□,■,■,■,nan,16,5,2,31.2,18.8,1.25,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,5
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,3,,イエリズバシャ,3,nan,□,□,■,nan,15,7,1,46.7,40.0,2.33,5,0,1,0.0,2,0.67,4,0,0,2,12.5,0,0,0,-,9
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,4,,内田暁子,4,■,■,■,■,nan,37,9,2,24.3,18.9,2.25,4,0,0,0.0,0,-,11,0,2,2,4.5,15,10,0,66.7,9
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,5,,松浦麻琴,2,■,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,6,,近江あかり,4,■,■,■,■,nan,30,10,0,33.3,33.3,2.50,1,1,0,100.0,5,1.25,12,1,1,2,10.8,17,14,0,82.4,16
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,7,,秋山美幸,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,21,0,1,7,8.3,0,0,0,-,0
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,8,,島村春世,4,■,■,■,■,nan,23,8,2,34.8,26.1,2.00,0,0,0,-,0,-,15,1,3,3,10.3,0,0,0,-,9
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,9,,白垣里紗,4,■,■,■,□,nan,38,13,1,34.2,31.6,3.25,8,4,0,50.0,0,-,9,0,1,2,5.6,1,0,0,0.0,13
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,10,L,滝口奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,13,,渡辺美穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,15,,大野果奈,2,■,nan,□,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,6,0,0,3,12.5,1,0,0,0.0,1
2012-12-09,2012-12,NECレッドロケッツ,JTマーヴェラス,3,1,1,16,L,鳥越未玖,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,41,31,0,75.6,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,3,,大竹里歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,5,,熊谷桜子,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,8,0,1,2,6.2,0,0,0,-,1
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,6,,鈴木裕子,3,■,■,■,nan,nan,23,8,0,34.8,34.8,2.67,0,0,0,-,1,0.33,15,2,2,5,20.3,29,24,0,82.8,11
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,7,,鍋谷友理枝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,8,,井上香織,3,■,■,■,nan,nan,17,7,0,41.2,41.2,2.33,0,0,0,-,4,1.33,12,0,0,3,6.2,1,1,0,100.0,11
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,10,,山田美花,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,3,2,0,66.7,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,11,,井上奈々朱,3,■,■,■,nan,nan,20,5,1,25.0,20.0,1.67,0,0,0,-,8,2.67,15,1,3,2,8.7,0,0,0,-,14
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,12,,泉岡未来,3,■,■,■,nan,nan,29,15,2,51.7,44.8,5.00,10,7,1,70.0,0,-,11,0,2,6,13.6,0,0,0,-,15
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,16,,石井里沙,3,■,■,■,nan,nan,35,10,1,28.6,25.7,3.33,0,0,0,-,0,-,8,1,0,3,21.9,13,10,0,76.9,11
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,18,,栄絵里香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,19,,木島綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,20,L,真柴咲紀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,7,0,70.0,0
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,21,,イヴァナネーショヴィッチ,2,nan,□,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,2
2012-12-09,2012-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,0,1,22,L,江口友里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,2,,香野晶子,3,■,■,■,nan,nan,16,6,0,37.5,37.5,2.00,0,0,0,-,0,-,6,0,0,2,8.3,2,2,0,100.0,6
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,3,,横田千里,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,4,,スタエレンスシャイーヌ,2,nan,□,■,nan,nan,16,4,2,25.0,12.5,2.00,1,0,0,0.0,1,0.50,3,0,0,0,0.0,10,3,0,30.0,5
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,5,,服部晃佳,3,■,■,□,nan,nan,18,4,0,22.2,22.2,1.33,0,0,0,-,0,-,7,0,0,1,3.6,14,6,0,42.9,4
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,6,,林蓉子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,5,4,0,80.0,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,8,,今野加奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,9,,三橋聡恵,3,■,■,■,nan,nan,29,10,1,34.5,31.0,3.33,0,0,0,-,0,-,7,0,0,0,0.0,22,16,0,72.7,10
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,10,,浅津ゆうこ,3,■,■,■,nan,nan,29,13,2,44.8,37.9,4.33,1,1,0,100.0,1,0.33,9,0,0,3,8.3,0,0,0,-,14
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,12,,服部梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,15,,森谷史佳,3,■,■,■,nan,nan,8,2,0,25.0,25.0,0.67,0,0,0,-,1,0.33,10,1,2,4,20.0,1,1,0,100.0,4
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,16,,持丸結美子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,17,,渡邉和香里,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,0,0.0,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,18,L,佐藤円,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,パイオニアレッドウィングス,デンソーエアリービーズ,0,3,0,20,L,吉田真未,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,0,60.0,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,1,,吉田みなみ,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,3,,佐々木侑,5,■,■,■,■,■,29,11,2,37.9,31.0,2.20,2,0,1,0.0,0,-,17,0,1,2,2.9,28,15,0,53.6,11
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,4,,関李香,5,■,■,■,■,■,23,10,0,43.5,43.5,2.00,0,0,0,-,4,0.80,10,0,1,3,7.5,0,0,0,-,14
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,5,,福田舞,5,■,■,■,■,■,56,20,4,35.7,28.6,4.00,0,0,0,-,0,-,10,0,1,3,7.5,22,14,0,63.6,20
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,7,,佐々木萌,2,□,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,1,12.5,2,2,0,100.0,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,8,,川畑愛希,1,nan,nan,□,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,9,,竹田麻衣,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,11,,栗原恵,5,■,■,■,■,■,60,22,6,36.7,26.7,4.40,6,2,1,33.3,0,-,19,2,0,5,16.1,30,17,0,56.7,24
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,14,,宮下遥,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,3,0.60,16,0,0,5,7.8,1,0,0,0.0,5
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,15,,岡野弘子,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0,0,-,1
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,16,L,野口彩佳,3,nan,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,20,L,丸山亜季,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,9,0,90.0,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,22,,卜部里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,岡山シーガルズ,久光製薬スプリングス,3,2,1,28,,川島亜依美,5,■,■,■,■,■,15,5,0,33.3,33.3,1.00,0,0,0,-,1,0.20,17,0,1,6,8.8,0,0,0,-,6
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,1,,長岡望悠,5,■,■,■,■,■,42,15,5,35.7,23.8,3.00,7,2,2,28.6,0,-,20,0,0,6,7.5,0,0,0,-,15
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,2,,古藤千鶴,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,5,1.00,11,0,1,1,2.3,0,0,0,-,5
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,3,,新鍋理沙,5,■,■,■,■,■,50,14,4,28.0,20.0,2.80,3,0,0,0.0,1,0.20,18,1,0,7,15.3,39,27,0,69.2,16
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,4,,岩坂名奈,5,■,■,■,■,■,11,3,0,27.3,27.3,0.60,0,0,0,-,3,0.60,15,0,1,5,8.3,0,0,0,-,6
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,5,,水田祐未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,6,,石井優希,5,■,■,■,■,■,51,16,3,31.4,25.5,3.20,3,0,1,0.0,1,0.20,24,1,0,12,16.7,35,24,0,68.6,18
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,7,,筒井視穂子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,9,,平井香菜子,5,■,■,■,■,■,31,16,3,51.6,41.9,3.20,0,0,0,-,0,-,10,0,0,5,12.5,0,0,0,-,16
2012-12-09,2012-12,久光製薬スプリングス,岡山シーガルズ,2,3,0,10,L,座安琴希,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,0,72.2,0
