名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
福澤達哉,03,パナソニックパンサーズ,15,8,55,30,3,54.5,49.1,14,7,3,2,24,1,6,5,53,33,0,50.0,3.8,0.2,3.1,62.3
福澤達哉,12,パナソニックパンサーズ,15,8,50,28,2,56.0,52.0,10,7,1,3,19,0,4,12,48,27,0,70.0,3.5,0.4,10.5,56.2
福田誉,01,FC東京,3,7,0,0,0,,,0,0,0,0,0,0,0,0,44,24,0,,0.0,0.0,,54.5
福田誉,02,FC東京,3,33,0,0,0,,,0,0,0,0,0,0,0,0,209,128,0,,0.0,0.0,,61.2
福田誉,03,FC東京,3,15,0,0,0,,,0,0,0,0,0,0,0,0,76,43,0,,0.0,0.0,,56.6
福田誉,12,FC東京,3,7,0,0,0,,,0,0,0,0,0,0,0,0,13,4,0,,0.0,0.0,,30.8
筧本翔昂,01,JTサンダーズ,20,3,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筧本翔昂,02,JTサンダーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
篠田歩,01,東レアローズ,17,11,11,4,1,36.4,27.3,0,0,0,1,31,1,5,5,2,1,0,,0.4,0.1,3.2,50.0
篠田歩,02,東レアローズ,17,19,24,12,3,50.0,37.5,0,0,0,8,94,1,5,17,2,1,0,,0.6,0.4,4.3,50.0
篠田歩,03,東レアローズ,17,12,12,5,1,41.7,33.3,0,0,0,5,40,1,4,9,0,0,0,,0.4,0.4,5.6,
篠田歩,12,東レアローズ,17,6,10,6,1,60.0,50.0,0,0,0,4,22,0,1,11,0,0,0,,1.0,0.7,11.4,
米山裕太,01,東レアローズ,5,25,178,100,1,56.2,55.6,23,16,0,10,92,1,9,23,183,115,0,69.6,4.0,0.4,4.9,62.8
米山裕太,02,東レアローズ,5,19,132,61,7,46.2,40.9,24,12,1,12,69,2,4,24,146,99,0,50.0,3.2,0.6,10.1,67.8
米山裕太,03,東レアローズ,5,15,88,38,6,43.2,36.4,22,11,2,2,53,3,6,15,101,66,0,50.0,2.5,0.1,9.9,65.3
米山裕太,12,東レアローズ,5,6,60,31,3,51.7,46.7,12,6,1,0,18,0,1,10,36,18,0,50.0,5.2,0.0,12.5,50.0
米山達也,01,サントリーサンバーズ,20,26,146,66,11,45.2,37.7,32,13,2,6,80,2,12,26,136,75,0,40.6,2.5,0.2,6.9,55.1
米山達也,02,サントリーサンバーズ,20,34,236,97,20,41.1,32.6,51,22,9,6,131,10,13,58,177,113,0,43.1,2.9,0.2,16.2,63.8
米山達也,03,サントリーサンバーズ,20,10,61,29,4,47.5,41.0,10,3,2,2,41,3,4,17,65,47,0,30.0,2.9,0.2,15.2,72.3
米山達也,12,サントリーサンバーズ,20,6,48,23,3,47.9,41.7,10,5,2,2,22,1,5,7,42,22,0,50.0,3.8,0.3,6.8,52.4
細川優樹,01,大分三好ヴァイセアドラー,7,26,117,46,7,39.3,33.3,1,0,0,7,83,4,20,25,75,27,0,0.0,1.8,0.3,6.3,36.0
細川優樹,02,大分三好ヴァイセアドラー,7,23,135,56,6,41.5,37.0,12,6,0,3,75,3,12,23,60,29,0,50.0,2.4,0.1,7.7,48.3
細川優樹,03,大分三好ヴァイセアドラー,7,13,88,39,6,44.3,37.5,14,8,2,2,43,0,12,11,38,9,0,57.1,3.0,0.2,-0.6,23.7
細川優樹,12,大分三好ヴァイセアドラー,7,5,36,20,2,55.6,50.0,6,4,0,0,18,2,6,5,22,7,0,66.7,4.0,0.0,9.7,31.8
興梠龍司,01,大分三好ヴァイセアドラー,12,6,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
興梠龍司,02,大分三好ヴァイセアドラー,12,3,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,,0.0,0.0,,33.3
舩越満,01,大分三好ヴァイセアドラー,11,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,,0.0,0.0,-8.3,
舩越満,02,大分三好ヴァイセアドラー,11,24,0,0,0,,,0,0,0,0,32,0,8,8,0,0,0,,0.0,0.0,0.0,
舩越満,03,大分三好ヴァイセアドラー,11,11,0,0,0,,,0,0,0,0,12,0,2,4,0,0,0,,0.0,0.0,4.2,
菅直哉,01,JTサンダーズ,15,23,2,1,0,50.0,50.0,0,0,0,7,59,0,0,11,0,0,0,,0.0,0.3,4.7,
菅直哉,02,JTサンダーズ,15,30,5,3,0,60.0,60.0,0,0,0,9,98,0,1,21,1,0,0,,0.1,0.3,5.1,0.0
菅直哉,03,JTサンダーズ,15,16,2,0,0,0.0,0.0,0,0,0,9,42,0,0,8,0,0,0,,0.0,0.6,4.8,
菅直哉,12,JTサンダーズ,15,4,2,0,2,0.0,-100.0,0,0,0,3,9,0,0,3,0,0,0,,0.0,0.8,8.3,
衛藤英興,01,FC東京,15,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
衛藤英興,02,FC東京,15,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
衛藤英興,03,FC東京,15,6,12,7,1,58.3,50.0,0,0,0,2,24,0,2,4,1,0,0,,1.2,0.3,2.1,0.0
西尾太作,01,堺ブレイザーズ,16,17,172,67,13,39.0,31.4,66,23,7,4,57,3,7,7,0,0,0,34.8,3.9,0.2,5.3,
西尾太作,02,堺ブレイザーズ,16,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
西尾太作,03,堺ブレイザーズ,16,6,20,7,2,35.0,25.0,2,1,1,2,9,0,0,5,5,1,0,50.0,1.2,0.3,13.9,20.0
西尾太作,12,堺ブレイザーズ,16,6,4,1,0,25.0,25.0,2,1,0,0,1,0,1,0,1,0,0,50.0,0.2,0.0,-25.0,0.0
角田辰徳,01,東レアローズ,16,8,50,28,1,56.0,54.0,13,10,0,1,18,1,3,6,22,14,0,76.9,3.5,0.1,9.7,63.6
角田辰徳,02,東レアローズ,16,8,65,27,4,41.5,35.4,12,4,2,4,24,0,1,9,33,18,0,33.3,3.4,0.5,8.3,54.5
角田辰徳,03,東レアローズ,16,4,30,7,3,23.3,13.3,5,3,1,3,12,1,2,2,8,5,0,60.0,1.8,0.8,8.3,62.5
角田辰徳,12,東レアローズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷村孝,01,パナソニックパンサーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
谷村孝,02,パナソニックパンサーズ,18,15,20,8,0,40.0,40.0,1,0,0,1,27,0,5,9,61,32,0,0.0,0.5,0.1,3.7,52.5
谷村孝,03,パナソニックパンサーズ,18,14,27,8,4,29.6,14.8,1,0,0,0,28,2,3,5,72,54,0,0.0,0.6,0.0,8.9,75.0
越谷章,01,東レアローズ,10,16,62,30,6,48.4,38.7,5,5,0,3,54,3,8,22,49,30,0,100.0,1.9,0.2,12.0,61.2
越谷章,02,東レアローズ,10,13,76,34,4,44.7,39.5,7,3,1,4,54,4,9,18,85,70,0,42.9,2.6,0.3,11.6,82.4
越谷章,03,東レアローズ,10,9,47,22,2,46.8,42.6,2,1,0,0,30,2,4,14,27,16,0,50.0,2.4,0.0,15.0,59.3
越谷章,12,東レアローズ,10,6,46,22,6,47.8,34.8,5,2,1,0,24,0,1,12,33,20,0,40.0,3.7,0.0,11.5,60.6
近藤茂,01,東レアローズ,4,20,5,3,1,60.0,40.0,0,0,0,9,92,2,1,27,2,0,0,,0.2,0.4,9.2,0.0
近藤茂,02,東レアローズ,4,16,0,0,0,,,0,0,0,4,37,1,1,13,2,0,0,,0.0,0.2,10.8,0.0
近藤茂,03,東レアローズ,4,9,1,0,0,0.0,0.0,0,0,0,2,27,1,3,10,0,0,0,,0.0,0.2,10.2,
近藤茂,12,東レアローズ,4,6,4,2,0,50.0,50.0,0,0,0,1,25,0,0,7,0,0,0,,0.3,0.2,7.0,
近裕崇,01,豊田合成トレフェルサ,6,31,77,36,2,46.8,44.2,0,0,0,18,113,4,12,30,7,4,0,,1.2,0.6,7.5,57.1
近裕崇,02,豊田合成トレフェルサ,6,30,91,44,6,48.4,41.8,0,0,0,15,128,7,14,38,7,6,0,,1.5,0.5,10.2,85.7
近裕崇,03,豊田合成トレフェルサ,6,13,28,14,3,50.0,39.3,0,0,0,10,51,1,6,18,5,2,0,,1.1,0.8,7.8,40.0
近裕崇,12,豊田合成トレフェルサ,6,6,19,10,2,52.6,42.1,0,0,0,4,15,0,2,8,0,0,0,,1.7,0.7,10.0,
迫谷竜児,01,大分三好ヴァイセアドラー,19,26,0,0,0,,,0,0,0,0,0,0,0,0,140,97,0,,0.0,0.0,,69.3
迫谷竜児,02,大分三好ヴァイセアドラー,19,20,0,0,0,,,0,0,0,0,0,0,0,0,137,97,0,,0.0,0.0,,70.8
迫谷竜児,03,大分三好ヴァイセアドラー,19,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0.0,0.0,,0.0
迫谷竜児,12,大分三好ヴァイセアドラー,19,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
酒井大祐,01,JTサンダーズ,3,30,0,0,0,,,0,0,0,0,0,0,0,0,130,94,0,,0.0,0.0,,72.3
酒井大祐,02,JTサンダーズ,3,30,0,0,0,,,0,0,0,0,0,0,0,0,109,76,0,,0.0,0.0,,69.7
酒井大祐,03,JTサンダーズ,3,16,0,0,0,,,0,0,0,0,0,0,0,0,95,67,0,,0.0,0.0,,70.5
酒井大祐,12,JTサンダーズ,3,8,0,0,0,,,0,0,0,0,0,0,0,0,34,18,0,,0.0,0.0,,52.9
重村健太,01,豊田合成トレフェルサ,3,9,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,,0.0,0.1,0.0,
重村健太,02,豊田合成トレフェルサ,3,21,4,2,0,50.0,50.0,0,0,0,7,46,0,2,15,1,0,0,,0.1,0.3,7.1,0.0
重村健太,03,豊田合成トレフェルサ,3,11,0,0,0,,,0,0,0,3,21,1,0,1,0,0,0,,0.0,0.3,6.0,
重村健太,12,豊田合成トレフェルサ,3,5,3,0,0,0.0,0.0,0,0,0,1,20,0,1,6,0,0,0,,0.0,0.2,6.2,
金井修也,01,堺ブレイザーズ,8,10,1,1,0,100.0,100.0,0,0,0,0,17,0,0,2,0,0,0,,0.1,0.0,2.9,
金井修也,02,堺ブレイザーズ,8,11,1,0,0,0.0,0.0,0,0,0,0,20,0,3,2,0,0,0,,0.0,0.0,-1.2,
金井修也,03,堺ブレイザーズ,8,6,3,1,1,33.3,0.0,0,0,0,1,17,0,3,7,0,0,0,,0.2,0.2,5.9,
金井修也,12,堺ブレイザーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子隆行,01,サントリーサンバーズ,8,20,81,29,4,35.8,30.9,4,1,0,11,55,1,7,16,146,107,0,25.0,1.4,0.6,5.9,73.3
金子隆行,02,サントリーサンバーズ,8,30,115,42,10,36.5,27.8,11,4,2,7,78,2,11,19,176,119,0,36.4,1.4,0.2,5.1,67.6
金子隆行,03,サントリーサンバーズ,8,10,19,10,1,52.6,47.4,3,0,0,2,22,2,3,3,34,21,0,0.0,1.0,0.2,9.1,61.8
金子隆行,12,サントリーサンバーズ,8,6,19,5,2,26.3,15.8,2,0,1,2,17,0,0,2,40,22,0,0.0,0.8,0.3,2.9,55.0
鈴木寛史,01,サントリーサンバーズ,2,14,40,13,1,32.5,30.0,0,0,0,10,39,0,4,5,1,1,0,,0.9,0.7,0.6,100.0
鈴木寛史,02,サントリーサンバーズ,2,31,52,26,6,50.0,38.5,0,0,0,13,59,1,5,18,4,3,0,,0.8,0.4,7.2,75.0
鈴木寛史,03,サントリーサンバーズ,2,11,19,12,0,63.2,63.2,0,0,0,9,18,0,2,3,0,0,0,,1.1,0.8,1.4,
鈴木寛史,12,サントリーサンバーズ,2,6,18,8,1,44.4,38.9,0,0,0,3,21,0,1,6,0,0,0,,1.3,0.5,6.0,
鈴木悠二,01,東レアローズ,18,20,3,2,0,66.7,66.7,0,0,0,0,24,1,6,6,0,0,0,,0.1,0.0,4.2,
鈴木悠二,02,東レアローズ,18,21,0,0,0,,,0,0,0,0,32,3,9,12,0,0,0,,0.0,0.0,11.7,
鈴木悠二,03,東レアローズ,18,12,26,14,1,53.8,50.0,3,2,0,5,22,1,4,8,4,3,0,66.7,1.2,0.4,9.1,75.0
鈴木悠二,12,東レアローズ,18,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
長山拓未,01,豊田合成トレフェルサ,15,3,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
長山拓未,12,豊田合成トレフェルサ,15,3,6,4,0,66.7,66.7,0,0,0,0,12,0,0,5,0,0,0,,1.3,0.0,10.4,
長江晃生,01,大分三好ヴァイセアドラー,17,22,19,7,3,36.8,21.1,2,1,1,2,36,0,5,14,21,10,0,50.0,0.3,0.1,6.2,47.6
長江晃生,02,大分三好ヴァイセアドラー,17,28,75,31,5,41.3,34.7,4,2,1,4,66,4,11,19,43,24,0,50.0,1.1,0.1,9.1,55.8
長江晃生,03,大分三好ヴァイセアドラー,17,7,1,0,0,0.0,0.0,0,0,0,0,9,0,0,3,3,2,0,,0.0,0.0,8.3,66.7
長江晃生,12,大分三好ヴァイセアドラー,17,2,10,3,3,30.0,0.0,1,0,1,0,7,1,0,5,6,1,0,0.0,1.5,0.0,32.1,16.7
阿部篤史,01,FC東京,12,2,6,1,1,16.7,0.0,3,1,1,0,1,0,0,0,1,1,0,33.3,0.5,0.0,0.0,100.0
阿部篤史,02,FC東京,12,8,44,19,4,43.2,34.1,11,6,0,1,10,0,2,4,2,1,0,54.5,2.4,0.1,5.0,50.0
阿部篤史,03,FC東京,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
阿部裕太,01,東レアローズ,9,7,2,0,0,0.0,0.0,1,0,0,1,20,0,1,3,0,0,0,0.0,0.0,0.1,2.5,
阿部裕太,02,東レアローズ,9,19,9,6,0,66.7,66.7,0,0,0,8,57,1,4,13,2,0,0,,0.3,0.4,5.7,0.0
阿部裕太,03,東レアローズ,9,8,3,0,1,0.0,-33.3,0,0,0,1,21,1,3,8,0,0,0,,0.0,0.1,10.7,
阿部裕太,12,東レアローズ,9,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
阿部領太,01,大分三好ヴァイセアドラー,3,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
阿部領太,02,大分三好ヴァイセアドラー,3,4,2,0,1,0.0,-50.0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,
阿部領太,03,大分三好ヴァイセアドラー,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高志保匡,01,FC東京,19,7,0,0,0,,,0,0,0,0,0,0,0,0,14,6,0,,0.0,0.0,,42.9
高松卓矢,01,豊田合成トレフェルサ,12,31,257,111,22,43.2,34.6,52,30,5,5,117,6,25,46,141,65,0,57.7,3.6,0.2,9.6,46.1
高松卓矢,02,豊田合成トレフェルサ,12,26,178,74,15,41.6,33.1,43,19,4,3,85,2,17,34,127,54,0,44.2,2.8,0.1,7.4,42.5
高松卓矢,03,豊田合成トレフェルサ,12,7,66,31,7,47.0,36.4,21,11,4,0,24,2,3,6,37,20,0,52.4,4.4,0.0,11.5,54.1
高松卓矢,12,豊田合成トレフェルサ,12,4,17,6,1,35.3,29.4,4,2,0,1,8,1,2,3,12,6,0,50.0,1.5,0.2,15.6,50.0
高橋和人,01,大分三好ヴァイセアドラー,21,25,154,62,18,40.3,28.6,14,4,5,4,89,10,23,30,276,186,0,28.6,2.5,0.2,13.2,67.4
高橋和人,02,大分三好ヴァイセアドラー,21,36,208,89,20,42.8,33.2,23,7,8,8,118,6,19,46,308,227,0,30.4,2.5,0.2,10.8,73.7
高橋和人,03,大分三好ヴァイセアドラー,21,13,70,31,9,44.3,31.4,10,3,3,3,55,7,14,18,128,82,0,30.0,2.4,0.2,14.5,64.1
高橋和人,12,大分三好ヴァイセアドラー,21,7,31,9,5,29.0,12.9,5,1,4,2,27,3,7,10,79,42,0,20.0,1.3,0.3,13.9,53.2
高橋貴広,01,大分三好ヴァイセアドラー,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋貴広,03,大分三好ヴァイセアドラー,20,4,0,0,0,,,0,0,0,1,1,0,1,0,0,0,0,,0.0,0.2,-25.0,
高橋賢,01,サントリーサンバーズ,13,15,0,0,0,,,0,0,0,0,0,0,0,0,84,62,0,,0.0,0.0,,73.8
高橋賢,02,サントリーサンバーズ,13,23,0,0,0,,,0,0,0,0,0,0,0,0,141,86,0,,0.0,0.0,,61.0
高橋賢,03,サントリーサンバーズ,13,7,0,0,0,,,0,0,0,0,0,0,0,0,28,21,0,,0.0,0.0,,75.0
高橋賢,12,サントリーサンバーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋駿,02,FC東京,16,3,1,0,0,0.0,0.0,0,0,0,1,6,1,1,0,0,0,0,,0.0,0.3,12.5,
高橋駿,03,FC東京,16,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
