名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
森谷史佳,パイオニアレッドウィングス,15,75,329,115,22,35.0,28.3,0,0,0,33,190,6,14,66,19,11,0,,1.5,0.4,10.0,57.9
橋本直子,JTマーヴェラス,10,73,6,3,0,50.0,50.0,2,0,0,1,62,3,3,16,0,0,0,0.0,0.0,0.0,10.1,
櫻井由香,デンソーエアリービーズ,9,8,0,0,0,,,0,0,0,0,0,0,0,0,15,10,0,,0.0,0.0,,66.7
水田祐未,久光製薬スプリングス,5,52,210,88,8,41.9,38.1,0,0,0,21,162,6,11,52,3,2,0,,1.7,0.4,10.0,66.7
江口友里香,デンソーエアリービーズ,22,25,0,0,0,,,0,0,0,0,8,1,2,2,27,16,0,,0.0,0.0,12.5,59.3
河村聖子,トヨタ車体クインシーズ,6,13,2,2,0,100.0,100.0,0,0,0,0,18,0,0,5,1,0,0,,0.2,0.0,6.9,0.0
沼田さくら,パイオニアレッドウィングス,3,10,19,5,1,26.3,21.1,0,0,0,1,22,1,0,3,0,0,0,,0.5,0.1,8.0,
泉岡未来,デンソーエアリービーズ,12,11,21,7,2,33.3,23.8,0,0,0,0,0,0,0,0,3,0,0,,0.6,0.0,,0.0
浅津ゆうこ,パイオニアレッドウィングス,10,81,723,248,36,34.3,29.3,108,20,5,37,199,7,13,69,5,5,0,18.5,3.1,0.5,10.6,100.0
渡邉和香里,パイオニアレッドウィングス,17,55,0,0,0,,,0,0,0,0,93,3,2,24,0,0,0,,0.0,0.0,9.1,
滝口奈美,NECレッドロケッツ,15,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
澁澤夏美,NECレッドロケッツ,6,2,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0,,
濱口華菜里,東レアローズ,3,79,0,0,0,,,0,0,0,0,0,0,0,0,258,171,0,,0.0,0.0,,66.3
瀬尾有耶,岡山シーガルズ,29,10,0,0,0,,,0,0,0,0,14,0,0,5,14,4,0,,0.0,0.0,8.9,28.6
熊谷桜子,デンソーエアリービーズ,5,78,39,8,0,20.5,20.5,0,0,0,17,328,17,17,127,2,1,0,,0.1,0.2,13.6,50.0
田代佳奈美,東レアローズ,13,59,2,1,0,50.0,50.0,0,0,0,0,80,4,6,26,0,0,0,,0.0,0.0,11.2,
田原香理,トヨタ車体クインシーズ,5,51,201,87,13,43.3,36.8,0,0,0,28,101,3,7,19,3,3,0,,1.7,0.5,5.9,100.0
田村翔子,パイオニアレッドウィングス,13,5,28,7,3,25.0,14.3,2,0,1,2,8,0,1,4,22,7,0,0.0,1.4,0.4,9.4,31.8
白垣里紗,NECレッドロケッツ,16,10,61,11,7,18.0,6.6,9,0,3,1,12,0,1,3,2,1,0,0.0,1.1,0.1,4.2,50.0
眞恵子,トヨタ車体クインシーズ,9,74,782,264,47,33.8,27.7,11,0,1,32,178,6,25,43,2,1,0,0.0,3.6,0.4,5.9,50.0
真柴咲紀,デンソーエアリービーズ,20,72,0,0,0,,,0,0,0,0,0,0,0,0,345,219,0,,0.0,0.0,,63.5
矢野美子,デンソーエアリービーズ,2,78,349,157,21,45.0,39.0,0,0,0,34,249,13,26,84,10,8,0,,2.0,0.4,11.0,80.0
石井優希,久光製薬スプリングス,6,10,67,30,6,44.8,35.8,5,0,2,0,18,0,2,8,53,34,0,0.0,3.0,0.0,8.3,64.2
石井里沙,デンソーエアリービーズ,16,72,642,194,35,30.2,24.8,21,2,2,22,278,6,11,87,585,340,0,9.5,2.7,0.3,9.0,58.1
石坂円,デンソーエアリービーズ,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石川友紀,JTマーヴェラス,9,80,339,140,20,41.3,35.4,1,0,1,57,276,12,22,101,19,10,0,0.0,1.8,0.7,11.5,52.6
石田瑞穂,久光製薬スプリングス,22,86,878,311,56,35.4,29.0,157,50,18,29,306,18,14,111,314,178,0,31.8,3.6,0.3,13.8,56.7
福田舞,岡山シーガルズ,5,80,910,312,49,34.3,28.9,23,6,3,24,186,7,18,66,281,141,0,26.1,3.9,0.3,10.2,50.2
秋山美幸,NECレッドロケッツ,7,12,3,1,0,33.3,33.3,0,0,0,0,35,0,1,15,0,0,0,,0.1,0.0,10.0,
竹下佳江,JTマーヴェラス,7,79,24,8,1,33.3,29.2,1,0,0,3,286,11,13,98,1,0,0,0.0,0.1,0.0,11.3,0.0
竹田沙希,トヨタ車体クインシーズ,17,57,384,116,29,30.2,22.7,2,0,1,9,138,9,12,56,304,187,0,0.0,2.0,0.2,14.5,61.5
筒井さやか,久光製薬スプリングス,20,10,0,0,0,,,0,0,0,0,0,0,0,0,18,15,0,,0.0,0.0,,83.3
筒井視穂子,久光製薬スプリングス,7,22,0,0,0,,,0,0,0,0,29,1,1,9,7,2,0,,0.0,0.0,10.3,28.6
臼井千景,JTマーヴェラス,14,26,0,0,0,,,0,0,0,0,0,0,0,0,127,65,0,,0.0,0.0,,51.2
芥川愛加,JTマーヴェラス,20,7,36,15,2,41.7,36.1,0,0,0,4,19,1,2,6,2,1,0,,2.1,0.6,10.5,50.0
芦野李沙,パイオニアレッドウィングス,7,18,0,0,0,,,0,0,0,0,12,0,0,2,34,21,0,,0.0,0.0,4.2,61.8
若浦貴子,岡山シーガルズ,33,3,6,1,0,16.7,16.7,0,0,0,0,0,0,0,0,0,0,0,,0.3,0.0,,
荒木絵里香,東レアローズ,2,81,347,161,23,46.4,39.8,1,0,0,78,332,31,17,125,14,10,0,0.0,2.0,1.0,17.5,71.4
藤原亜紀,トヨタ車体クインシーズ,14,6,34,13,2,38.2,32.4,1,0,0,1,11,0,0,3,5,2,0,0.0,2.2,0.2,6.8,40.0
藤田夏未,トヨタ車体クインシーズ,10,72,25,6,2,24.0,16.0,0,0,0,4,272,9,11,99,3,1,0,,0.1,0.1,11.4,33.3
西脇万里子,東レアローズ,1,4,12,4,0,33.3,33.3,0,0,0,0,6,1,1,0,0,0,0,,1.0,0.0,12.5,
谷口雅美,JTマーヴェラス,2,56,248,74,11,29.8,25.4,49,9,6,8,50,2,8,17,1,0,0,18.4,1.3,0.1,8.5,0.0
赤阪瑠美,トヨタ車体クインシーズ,8,62,32,7,4,21.9,9.4,0,0,0,0,101,7,20,36,7,4,0,,0.1,0.0,10.9,57.1
近江あかり,NECレッドロケッツ,19,35,284,98,10,34.5,31.0,6,0,1,10,117,4,6,50,213,128,0,0.0,2.8,0.3,12.8,60.1
迫田さおり,東レアローズ,8,78,573,219,37,38.2,31.8,120,54,10,33,131,4,12,50,68,30,0,45.0,2.8,0.4,10.3,44.1
都築有美子,トヨタ車体クインシーズ,1,67,264,88,12,33.3,28.8,0,0,0,7,169,13,18,45,229,139,0,,1.3,0.1,11.7,60.7
野口彩佳,岡山シーガルズ,16,22,0,0,0,,,0,0,0,0,22,2,0,7,33,25,0,,0.0,0.0,17.0,75.8
野本梨佳,久光製薬スプリングス,8,23,159,52,11,32.7,25.8,18,4,4,4,38,1,5,7,1,0,0,22.2,2.3,0.2,3.9,0.0
金子早織,NECレッドロケッツ,14,57,0,0,0,,,0,0,0,0,84,5,13,30,0,0,0,,0.0,0.0,11.0,
鈴木裕子,デンソーエアリービーズ,6,78,289,119,13,41.2,36.7,0,0,0,17,245,9,11,79,486,283,0,,1.5,0.2,10.6,58.2
長岡望悠,久光製薬スプリングス,1,61,57,23,2,40.4,36.8,11,1,0,7,14,0,0,3,2,0,0,9.1,0.4,0.1,5.4,0.0
関李香,岡山シーガルズ,4,78,360,111,24,30.8,24.2,1,0,0,34,185,9,14,60,12,7,0,0.0,1.4,0.4,11.1,58.3
香野晶子,パイオニアレッドウィングス,2,81,344,130,17,37.8,32.8,0,0,0,35,288,11,19,105,28,21,0,,1.6,0.4,11.3,75.0
高本佳澄,トヨタ車体クインシーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高松未,岡山シーガルズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋みゆき,トヨタ車体クインシーズ,4,49,247,82,18,33.2,25.9,0,0,0,6,122,2,4,40,255,155,0,,1.7,0.1,9.0,60.8
高橋菜穂子,デンソーエアリービーズ,14,16,176,47,14,26.7,18.8,15,3,4,4,49,2,6,14,73,36,0,20.0,2.9,0.2,8.2,49.3
高田ありさ,東レアローズ,6,80,534,203,36,38.0,31.3,18,1,2,29,352,16,24,138,606,400,0,5.6,2.5,0.4,12.6,66.0
鳥越未玖,NECレッドロケッツ,18,32,0,0,0,,,0,0,0,0,32,0,7,12,52,18,0,,0.0,0.0,3.9,34.6
