名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
大角竜敏,2008-03,NECブルーロケッツ,10,6,5,12,5,0,41.7,41.7,0,0,0,1,14,1,1,4,1,1,0,7,,1.0,0.2,12.5,100.0
大道大輔,2007-12,堺ブレイザーズ,18,48,3,4,1,1,25.0,0.0,0,0,0,2,8,0,2,1,0,0,0,3,,0.33,0.67,-3.1,
大道大輔,2008-01,堺ブレイザーズ,18,7,2,2,0,0,0.0,0.0,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
大道大輔,2008-02,堺ブレイザーズ,18,18,6,1,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
大道大輔,2008-03,堺ブレイザーズ,18,24,2,9,5,1,55.6,44.4,0,0,0,0,6,0,1,2,0,0,0,5,,2.5,0.0,4.2,
奥谷信彦,2007-12,NECブルーロケッツ,12,12,3,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
奥谷信彦,2008-01,NECブルーロケッツ,12,4,6,23,9,2,39.1,30.4,6,2,1,2,16,0,1,3,15,10,0,11,33.3,1.5,0.33,3.1,66.7
奥谷信彦,2008-02,NECブルーロケッツ,12,10,12,48,20,2,41.7,37.5,8,4,2,1,20,0,2,4,53,34,0,21,50.0,1.67,0.08,2.5,64.2
宇佐美大輔,2007-12,パナソニックパンサーズ,2,48,13,6,5,0,83.3,83.3,0,0,0,3,53,4,13,13,0,0,0,12,,0.38,0.23,7.5,
宇佐美大輔,2008-01,パナソニックパンサーズ,2,7,19,9,4,0,44.4,44.4,1,0,0,6,68,1,10,25,2,0,0,11,0.0,0.21,0.32,7.0,0.0
宇佐美大輔,2008-02,パナソニックパンサーズ,2,18,22,16,8,0,50.0,50.0,1,0,0,9,69,2,21,9,0,0,0,19,0.0,0.36,0.41,-1.4,
宇佐美大輔,2008-03,パナソニックパンサーズ,2,24,28,9,6,0,66.7,66.7,0,0,0,11,77,7,13,18,0,0,0,24,,0.21,0.39,10.7,
宮下雅寛,2007-12,JTサンダーズ,1,48,10,18,11,0,61.1,61.1,0,0,0,2,29,0,2,7,1,1,0,13,,1.1,0.2,4.3,100.0
宮下雅寛,2008-01,JTサンダーズ,1,6,21,43,18,4,41.9,32.6,0,0,0,8,74,1,11,14,1,1,0,27,,0.86,0.38,2.4,100.0
宮下雅寛,2008-02,JTサンダーズ,1,18,25,46,27,2,58.7,54.3,0,0,0,12,86,3,10,19,1,0,0,42,,1.08,0.48,6.1,0.0
宮下雅寛,2008-03,JTサンダーズ,1,24,32,73,45,2,61.6,58.9,0,0,0,12,106,5,14,16,2,2,0,62,,1.41,0.38,5.2,100.0
富松崇彰,2007-12,東レアローズ,1,48,15,37,24,3,64.9,56.8,0,0,0,19,45,4,14,8,0,0,0,47,,1.6,1.27,5.6,
富松崇彰,2008-01,東レアローズ,1,7,26,42,17,3,40.5,33.3,0,0,0,16,77,5,8,19,8,5,0,38,,0.65,0.62,10.1,62.5
富松崇彰,2008-02,東レアローズ,1,18,28,42,18,5,42.9,31.0,0,0,0,19,98,8,20,21,0,0,0,45,,0.64,0.68,8.4,
富松崇彰,2008-03,東レアローズ,1,24,29,50,26,2,52.0,48.0,0,0,0,12,111,5,21,24,2,1,0,43,,0.9,0.41,5.2,50.0
小川旭,2007-12,JTサンダーズ,4,48,2,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,1,0,0,1,,0.5,0.0,,0.0
小川旭,2008-01,JTサンダーズ,4,7,5,2,0,0,0.0,0.0,1,0,0,0,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0.0,100.0
小川旭,2008-02,JTサンダーズ,4,18,21,70,23,5,32.9,25.7,10,5,1,5,41,0,3,6,55,28,0,28,50.0,1.1,0.24,1.8,50.9
小川旭,2008-03,JTサンダーズ,4,21,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川貴史,2007-12,大分三好ヴァイセアドラー,1,48,3,5,0,1,0.0,-20.0,1,0,0,1,3,0,1,0,7,4,0,1,0.0,0.0,0.33,-8.3,57.1
小川貴史,2008-01,大分三好ヴァイセアドラー,1,7,22,81,34,7,42.0,33.3,2,0,1,11,62,1,9,10,140,97,0,46,0.0,1.55,0.5,2.0,69.3
小川貴史,2008-02,大分三好ヴァイセアドラー,1,18,29,151,51,18,33.8,21.9,6,0,3,2,75,1,13,15,247,172,0,54,0.0,1.76,0.07,2.0,69.6
小川貴史,2008-03,大分三好ヴァイセアドラー,1,24,23,61,18,5,29.5,21.3,0,0,0,5,38,2,9,10,109,70,0,25,,0.78,0.22,5.9,64.2
小糸敬夫,2007-12,パナソニックパンサーズ,14,48,16,0,0,0,,,0,0,0,0,0,0,0,0,59,29,0,0,,0.0,0.0,,49.2
小糸敬夫,2008-01,パナソニックパンサーズ,14,4,15,0,0,0,,,0,0,0,0,0,0,0,0,60,43,0,0,,0.0,0.0,,71.7
小糸敬夫,2008-02,パナソニックパンサーズ,14,18,28,0,0,0,,,0,0,0,0,18,0,1,8,64,41,0,0,,0.0,0.0,9.7,64.1
小糸敬夫,2008-03,パナソニックパンサーズ,14,21,23,0,0,0,,,0,0,0,0,16,0,0,3,54,39,0,0,,0.0,0.0,4.7,72.2
小西健太郎,2007-12,大分三好ヴァイセアドラー,7,36,9,0,0,0,,,0,0,0,1,15,0,0,2,0,0,0,1,,0.0,0.11,3.3,
小西健太郎,2008-01,大分三好ヴァイセアドラー,7,3,6,1,1,0,100.0,100.0,0,0,0,0,20,0,1,4,0,0,0,1,,0.17,0.0,3.8,
小西健太郎,2008-02,大分三好ヴァイセアドラー,7,8,10,1,0,0,0.0,0.0,0,0,0,4,24,0,1,4,1,0,0,4,,0.0,0.4,3.1,0.0
小西健太郎,2008-03,大分三好ヴァイセアドラー,7,9,8,2,1,0,50.0,50.0,0,0,0,0,16,0,0,3,0,0,0,1,,0.12,0.0,4.7,
尾上健司,2007-12,JTサンダーズ,7,48,15,30,15,3,50.0,40.0,0,0,0,11,38,1,2,7,2,2,0,27,,1.0,0.73,5.9,100.0
尾上健司,2008-01,JTサンダーズ,7,7,23,48,22,4,45.8,37.5,0,0,0,13,68,2,4,21,8,7,0,37,,0.96,0.57,9.2,87.5
尾上健司,2008-02,JTサンダーズ,7,18,31,60,32,2,53.3,50.0,0,0,0,23,91,0,4,22,9,5,0,55,,1.03,0.74,4.9,55.6
尾上健司,2008-03,JTサンダーズ,7,24,30,45,20,3,44.4,37.8,0,0,0,17,75,1,2,15,4,3,0,38,,0.67,0.57,5.7,75.0
山本太二,2007-12,東レアローズ,20,12,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
山本太二,2008-01,東レアローズ,20,6,11,3,1,0,33.3,33.3,0,0,0,1,23,0,2,6,0,0,0,2,,0.09,0.09,4.3,
山本太二,2008-02,東レアローズ,20,18,7,2,0,0,0.0,0.0,0,0,0,1,22,0,0,7,0,0,0,1,,0.0,0.14,8.0,
山本太二,2008-03,東レアローズ,20,21,9,0,0,0,,,0,0,0,2,14,0,0,8,0,0,0,2,,0.0,0.22,14.3,
山本英之,2007-12,豊田合成トレフェルサ,20,48,10,4,1,1,25.0,0.0,0,0,0,0,12,0,0,4,0,0,0,1,,0.1,0.0,8.3,
山本英之,2008-01,豊田合成トレフェルサ,20,2,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本英之,2008-02,豊田合成トレフェルサ,20,8,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本英之,2008-03,豊田合成トレフェルサ,20,9,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本隆弘,2008-01,パナソニックパンサーズ,5,7,26,255,124,27,48.6,38.0,106,43,17,10,111,5,32,38,11,9,0,139,40.6,4.77,0.38,5.9,81.8
山本隆弘,2008-02,パナソニックパンサーズ,5,18,35,324,168,27,51.9,43.5,154,85,12,14,138,13,36,44,7,4,0,195,55.2,4.8,0.4,10.9,57.1
山本隆弘,2008-03,パナソニックパンサーズ,5,21,29,250,130,33,52.0,38.8,104,53,15,6,109,7,23,36,2,1,0,143,51.0,4.48,0.21,9.4,50.0
山村宏太,2007-12,サントリーサンバーズ,1,48,14,36,18,2,50.0,44.4,0,0,0,11,49,2,1,12,3,3,0,31,,1.29,0.79,9.7,100.0
山村宏太,2008-01,サントリーサンバーズ,1,7,23,75,43,1,57.3,56.0,0,0,0,13,110,1,5,31,4,1,0,57,,1.87,0.57,6.8,25.0
山村宏太,2008-02,サントリーサンバーズ,1,18,33,108,68,4,63.0,59.3,0,0,0,27,111,1,7,41,6,4,0,96,,2.06,0.82,8.6,66.7
山村宏太,2008-03,サントリーサンバーズ,1,24,25,71,37,3,52.1,47.9,1,0,0,13,97,2,0,21,2,0,0,52,0.0,1.48,0.52,7.5,0.0
岡本秀明,2008-01,豊田合成トレフェルサ,13,1,3,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
岡本秀明,2008-02,豊田合成トレフェルサ,13,8,11,6,3,1,50.0,33.3,1,0,0,0,18,1,4,6,10,6,0,4,0.0,0.27,0.0,8.3,60.0
岡本秀明,2008-03,豊田合成トレフェルサ,13,15,11,0,0,0,,,0,0,0,0,14,1,6,3,0,0,0,1,,0.0,0.0,1.8,
岩田正之,2007-12,パナソニックパンサーズ,7,48,4,1,1,0,100.0,100.0,0,0,0,0,12,0,0,1,0,0,0,1,,0.25,0.0,2.1,
岩田正之,2008-01,パナソニックパンサーズ,7,7,11,2,1,0,50.0,50.0,0,0,0,0,41,1,2,13,0,0,0,2,,0.09,0.0,9.1,
岩田正之,2008-02,パナソニックパンサーズ,7,18,17,1,0,1,0.0,-100.0,0,0,0,2,57,0,2,6,2,0,0,2,,0.0,0.12,1.8,0.0
岩田正之,2008-03,パナソニックパンサーズ,7,24,10,1,0,0,0.0,0.0,0,0,0,0,30,0,0,10,0,0,0,0,,0.0,0.0,8.3,
岸本一馬,2007-12,パナソニックパンサーズ,1,48,3,0,0,0,,,0,0,0,0,0,0,0,0,2,2,0,0,,0.0,0.0,,100.0
岸本一馬,2008-01,パナソニックパンサーズ,1,7,7,10,4,1,40.0,30.0,0,0,0,0,7,0,1,2,4,1,0,4,,0.57,0.0,3.6,25.0
島野俊一,2007-12,豊田合成トレフェルサ,19,48,10,2,0,1,0.0,-50.0,0,0,0,1,27,0,1,7,0,0,0,1,,0.0,0.1,5.6,
島野俊一,2008-01,豊田合成トレフェルサ,19,5,5,0,0,0,,,0,0,0,2,22,1,2,4,1,0,0,3,,0.0,0.4,6.8,0.0
島野俊一,2008-02,豊田合成トレフェルサ,19,8,8,1,0,1,0.0,-100.0,0,0,0,2,24,0,1,7,0,0,0,2,,0.0,0.25,6.2,
島野俊一,2008-03,豊田合成トレフェルサ,19,24,21,1,1,0,100.0,100.0,0,0,0,10,53,0,0,8,2,0,0,11,,0.05,0.48,3.8,0.0
川村慎二,2007-12,パナソニックパンサーズ,8,48,15,63,24,6,38.1,28.6,18,9,1,1,45,2,7,11,29,18,0,27,50.0,1.6,0.07,6.7,62.1
川村慎二,2008-01,パナソニックパンサーズ,8,7,15,39,16,1,41.0,38.5,12,3,0,2,42,3,5,13,71,46,0,21,25.0,1.07,0.13,11.9,64.8
川村慎二,2008-02,パナソニックパンサーズ,8,18,24,88,44,4,50.0,45.5,10,5,2,5,69,5,7,15,118,87,0,54,50.0,1.83,0.21,10.1,73.7
川村慎二,2008-03,パナソニックパンサーズ,8,21,26,111,56,7,50.5,44.1,24,10,2,5,92,2,11,20,126,83,0,63,41.7,2.15,0.19,4.6,65.9
川浦博昭,2007-12,豊田合成トレフェルサ,9,48,15,42,18,0,42.9,42.9,0,0,0,8,35,0,4,4,1,1,0,26,,1.2,0.53,0.0,100.0
川浦博昭,2008-01,豊田合成トレフェルサ,9,7,26,70,46,2,65.7,62.9,0,0,0,16,91,3,10,16,1,0,0,65,,1.77,0.62,4.9,0.0
川浦博昭,2008-02,豊田合成トレフェルサ,9,18,35,119,71,3,59.7,57.1,0,0,0,12,104,3,19,25,14,11,0,86,,2.03,0.34,4.3,78.6
川浦博昭,2008-03,豊田合成トレフェルサ,9,24,30,103,58,4,56.3,52.4,0,0,0,16,87,3,12,16,5,2,0,77,,1.93,0.53,4.6,40.0
平野信孝,2007-12,JTサンダーズ,20,48,4,26,9,3,34.6,23.1,12,4,1,3,8,0,1,2,0,0,0,12,33.3,2.25,0.75,3.1,
平野信孝,2008-01,JTサンダーズ,20,2,2,8,3,1,37.5,25.0,5,2,0,0,4,0,0,0,0,0,0,3,40.0,1.5,0.0,0.0,
平野信孝,2008-02,JTサンダーズ,20,6,3,26,11,1,42.3,38.5,8,5,0,0,6,0,1,1,0,0,0,11,62.5,3.67,0.0,0.0,
平野信孝,2008-03,JTサンダーズ,20,6,2,3,1,0,33.3,33.3,1,0,0,0,2,0,1,0,0,0,0,1,0.0,0.5,0.0,-12.5,
徳丸善基,2007-12,大分三好ヴァイセアドラー,2,48,14,30,12,0,40.0,40.0,0,0,0,3,32,0,6,4,3,2,0,15,,0.86,0.21,-1.6,66.7
徳丸善基,2008-01,大分三好ヴァイセアドラー,2,7,23,53,24,4,45.3,37.7,0,0,0,12,64,1,2,19,14,11,0,37,,1.04,0.52,8.2,78.6
徳丸善基,2008-02,大分三好ヴァイセアドラー,2,18,23,51,23,5,45.1,35.3,0,0,0,8,52,2,3,18,8,6,0,33,,1.0,0.35,11.1,75.0
徳丸善基,2008-03,大分三好ヴァイセアドラー,2,24,24,48,24,3,50.0,43.8,0,0,0,6,48,0,2,11,4,3,0,30,,1.0,0.25,4.7,75.0
徳元幸人,2007-12,JTサンダーズ,6,48,15,62,30,6,48.4,38.7,4,4,0,8,64,2,2,24,95,69,0,40,100.0,2.0,0.53,11.7,72.6
徳元幸人,2008-01,JTサンダーズ,6,6,15,53,19,5,35.8,26.4,3,0,0,3,51,0,2,15,105,72,0,22,0.0,1.27,0.2,6.4,68.6
徳元幸人,2008-02,JTサンダーズ,6,10,15,62,21,9,33.9,19.4,3,0,2,5,54,1,3,17,110,73,0,27,0.0,1.4,0.33,8.3,66.4
徳元幸人,2008-03,JTサンダーズ,6,21,24,91,37,6,40.7,34.1,0,0,0,3,101,1,4,32,231,173,0,41,,1.54,0.12,7.9,74.9
掛川厚志,2007-12,東レアローズ,6,24,6,0,0,0,,,0,0,0,0,0,0,0,0,22,17,0,0,,0.0,0.0,,77.3
掛川厚志,2008-01,東レアローズ,6,3,13,0,0,0,,,0,0,0,0,2,0,1,0,41,29,0,0,,0.0,0.0,-12.5,70.7
掛川厚志,2008-02,東レアローズ,6,4,5,0,0,0,,,0,0,0,0,0,0,0,0,37,23,0,0,,0.0,0.0,,62.2
掛川厚志,2008-03,東レアローズ,6,3,4,0,0,0,,,0,0,0,0,0,0,0,0,22,17,0,0,,0.0,0.0,,77.3
朝長孝介,2007-12,堺ブレイザーズ,5,48,3,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,1,,0.0,0.33,0.0,
朝長孝介,2008-01,堺ブレイザーズ,5,7,6,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
朝長孝介,2008-02,堺ブレイザーズ,5,18,16,3,2,0,66.7,66.7,0,0,0,0,54,1,2,15,0,0,0,3,,0.12,0.0,7.9,
朝長孝介,2008-03,堺ブレイザーズ,5,24,15,1,1,0,100.0,100.0,1,1,0,1,52,2,0,12,1,0,0,4,100.0,0.07,0.07,9.6,0.0
木内学,2007-12,堺ブレイザーズ,10,48,2,2,1,0,50.0,50.0,1,0,0,0,3,0,0,0,5,2,0,1,0.0,0.5,0.0,0.0,40.0
木内学,2008-01,堺ブレイザーズ,10,7,9,18,6,2,33.3,22.2,5,2,1,0,19,0,3,4,38,26,0,6,40.0,0.67,0.0,1.3,68.4
木内学,2008-02,堺ブレイザーズ,10,18,13,6,5,0,83.3,83.3,1,1,0,1,18,1,5,3,5,3,0,7,100.0,0.38,0.08,2.8,60.0
木内学,2008-03,堺ブレイザーズ,10,24,5,15,8,1,53.3,46.7,4,2,0,0,10,0,4,0,19,13,0,8,50.0,1.6,0.0,-10.0,68.4
木原丈裕,2008-01,サントリーサンバーズ,12,5,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,1,0,0,,0.0,0.0,,50.0
木原丈裕,2008-02,サントリーサンバーズ,12,16,7,21,8,2,38.1,28.6,0,0,0,1,14,0,0,2,36,14,0,9,,1.14,0.14,3.6,38.9
木原丈裕,2008-03,サントリーサンバーズ,12,24,7,26,12,1,46.2,42.3,2,1,1,3,27,0,0,11,48,28,0,15,50.0,1.71,0.43,10.2,58.3
杉山マルコス,2007-12,サントリーサンバーズ,18,48,10,34,21,3,61.8,52.9,3,3,0,5,29,4,9,4,53,44,0,30,100.0,2.1,0.5,9.5,83.0
杉山マルコス,2008-01,サントリーサンバーズ,18,2,2,8,2,1,25.0,12.5,2,0,1,0,6,0,3,2,12,7,0,2,0.0,1.0,0.0,-4.2,58.3
杉山マルコス,2008-02,サントリーサンバーズ,18,8,12,31,14,3,45.2,35.5,3,0,1,0,28,1,8,7,73,55,0,15,0.0,1.17,0.0,2.7,75.3
松本慶彦,2007-12,NECブルーロケッツ,11,48,15,39,20,1,51.3,48.7,0,0,0,10,42,1,1,7,8,8,0,31,,1.33,0.67,6.0,100.0
松本慶彦,2008-01,NECブルーロケッツ,11,7,24,72,35,5,48.6,41.7,0,0,0,17,96,3,4,21,5,4,0,55,,1.46,0.71,7.6,80.0
松本慶彦,2008-02,NECブルーロケッツ,11,18,37,117,61,8,52.1,45.3,0,0,0,17,144,2,3,27,2,2,0,80,,1.65,0.46,5.6,100.0
松本慶彦,2008-03,NECブルーロケッツ,11,24,32,92,42,2,45.7,43.5,0,0,0,13,93,2,1,19,5,2,0,57,,1.31,0.41,7.0,40.0
松永理生,2007-12,豊田合成トレフェルサ,22,48,11,15,4,3,26.7,6.7,8,2,2,0,14,0,2,2,0,0,0,4,25.0,0.36,0.0,0.0,
松永理生,2008-01,豊田合成トレフェルサ,22,7,13,94,39,7,41.5,34.0,35,11,3,3,32,0,2,4,0,0,0,42,31.4,3.0,0.23,1.6,
松永理生,2008-02,豊田合成トレフェルサ,22,18,4,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,0,,0.0,0.0,10.0,
松永理生,2008-03,豊田合成トレフェルサ,22,6,4,21,5,0,23.8,23.8,7,1,0,0,11,0,3,2,0,0,0,5,14.3,1.25,0.0,-2.3,
枩田優介,2007-12,パナソニックパンサーズ,13,48,6,6,3,0,50.0,50.0,0,0,0,1,13,1,2,4,2,2,0,5,,0.5,0.17,11.5,100.0
枩田優介,2008-02,パナソニックパンサーズ,13,12,11,15,10,0,66.7,66.7,0,0,0,3,33,0,2,7,0,0,0,13,,0.91,0.27,3.8,
枩田優介,2008-03,パナソニックパンサーズ,13,24,15,19,10,1,52.6,47.4,0,0,0,3,35,0,0,15,2,2,0,13,,0.67,0.2,10.7,100.0
栗原圭介,2007-12,サントリーサンバーズ,6,48,14,2,0,0,0.0,0.0,0,0,0,1,55,1,1,18,0,0,0,2,,0.0,0.07,9.5,
栗原圭介,2008-01,サントリーサンバーズ,6,7,22,2,0,0,0.0,0.0,0,0,0,6,92,3,6,27,3,0,0,9,,0.0,0.27,9.0,0.0
栗原圭介,2008-02,サントリーサンバーズ,6,18,35,10,2,1,20.0,10.0,0,0,0,3,141,3,6,54,1,0,0,8,,0.06,0.09,10.6,0.0
栗原圭介,2008-03,サントリーサンバーズ,6,24,28,2,1,0,50.0,50.0,0,0,0,5,93,2,2,27,2,0,0,8,,0.04,0.18,8.9,0.0
桑田鎮典,2007-12,サントリーサンバーズ,9,48,1,6,3,1,50.0,33.3,2,1,1,0,5,0,0,0,9,5,0,3,50.0,3.0,0.0,0.0,55.6
桑田鎮典,2008-01,サントリーサンバーズ,9,7,5,10,4,2,40.0,20.0,0,0,0,0,6,1,1,1,19,10,0,5,,0.8,0.0,16.7,52.6
桑田鎮典,2008-02,サントリーサンバーズ,9,6,8,15,9,1,60.0,53.3,1,1,0,0,26,1,3,10,62,36,0,10,100.0,1.12,0.0,10.6,58.1
桑田鎮典,2008-03,サントリーサンバーズ,9,18,13,33,22,2,66.7,60.6,3,1,1,5,53,1,10,11,115,71,0,28,33.3,1.69,0.38,2.4,61.7
森佑之,2007-12,豊田合成トレフェルサ,11,24,8,0,0,0,,,0,0,0,0,0,0,0,0,26,13,0,0,,0.0,0.0,,50.0
森佑之,2008-01,豊田合成トレフェルサ,11,4,16,0,0,0,,,0,0,0,0,0,0,0,0,63,45,0,0,,0.0,0.0,,71.4
森佑之,2008-02,豊田合成トレフェルサ,11,6,12,0,0,0,,,0,0,0,0,0,0,0,0,70,55,0,0,,0.0,0.0,,78.6
森佑之,2008-03,豊田合成トレフェルサ,11,9,12,0,0,0,,,0,0,0,0,0,0,0,0,64,42,0,0,,0.0,0.0,,65.6
森岡晃太郎,2007-12,大分三好ヴァイセアドラー,3,48,4,5,1,1,20.0,0.0,0,0,0,0,5,0,0,0,0,0,0,1,,0.25,0.0,0.0,
森岡晃太郎,2008-01,大分三好ヴァイセアドラー,3,4,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森岡晃太郎,2008-02,大分三好ヴァイセアドラー,3,10,10,16,6,2,37.5,25.0,0,0,0,3,21,1,0,12,4,4,0,10,,0.6,0.3,19.0,100.0
森田亜貴斗,2007-12,パナソニックパンサーズ,12,48,16,35,19,0,54.3,54.3,0,0,0,6,41,0,4,9,6,6,0,25,,1.19,0.38,3.0,100.0
森田亜貴斗,2008-01,パナソニックパンサーズ,12,7,26,65,33,3,50.8,46.2,0,0,0,20,82,2,8,23,5,4,0,55,,1.27,0.77,7.0,80.0
森田亜貴斗,2008-02,パナソニックパンサーズ,12,18,30,60,32,3,53.3,48.3,0,0,0,14,93,1,6,25,8,6,0,47,,1.07,0.47,6.2,75.0
森田亜貴斗,2008-03,パナソニックパンサーズ,12,24,30,61,33,5,54.1,45.9,1,0,0,12,80,3,3,19,12,10,0,48,0.0,1.1,0.4,8.8,83.3
永野健,2008-01,パナソニックパンサーズ,17,3,11,0,0,0,,,0,0,0,0,0,0,0,0,40,30,0,0,,0.0,0.0,,75.0
永野健,2008-02,パナソニックパンサーズ,17,14,25,0,0,0,,,0,0,0,0,0,0,0,0,87,62,0,0,,0.0,0.0,,71.3
永野健,2008-03,パナソニックパンサーズ,17,21,26,0,0,0,,,0,0,0,0,0,0,0,0,123,92,0,0,,0.0,0.0,,74.8
沖本祥雄,2007-12,大分三好ヴァイセアドラー,9,12,1,8,2,0,25.0,25.0,1,1,0,0,4,0,0,0,10,6,0,2,100.0,2.0,0.0,0.0,60.0
沖本祥雄,2008-01,大分三好ヴァイセアドラー,9,5,3,20,5,2,25.0,15.0,1,0,0,0,11,0,4,4,29,19,0,5,0.0,1.67,0.0,0.0,65.5
沖本祥雄,2008-02,大分三好ヴァイセアドラー,9,6,2,4,2,1,50.0,25.0,0,0,0,0,3,0,0,0,6,4,0,2,,1.0,0.0,0.0,66.7
津曲勝利,2007-12,サントリーサンバーズ,11,48,14,0,0,0,,,0,0,0,0,0,0,0,0,58,47,0,0,,0.0,0.0,,81.0
津曲勝利,2008-01,サントリーサンバーズ,11,7,23,0,0,0,,,0,0,0,0,0,0,0,0,70,52,0,0,,0.0,0.0,,74.3
津曲勝利,2008-02,サントリーサンバーズ,11,18,35,0,0,0,,,0,0,0,0,0,0,0,0,142,96,0,0,,0.0,0.0,,67.6
津曲勝利,2008-03,サントリーサンバーズ,11,18,25,0,0,0,,,0,0,0,0,0,0,0,0,95,71,0,0,,0.0,0.0,,74.7
浅倉勇,2007-12,NECブルーロケッツ,3,36,7,32,12,4,37.5,25.0,3,1,0,1,19,2,2,2,34,21,0,15,33.3,1.71,0.14,10.5,61.8
浅倉勇,2008-01,NECブルーロケッツ,3,7,10,18,5,0,27.8,27.8,1,0,0,2,12,1,3,0,18,12,0,8,0.0,0.5,0.2,2.1,66.7
浅倉勇,2008-02,NECブルーロケッツ,3,16,10,4,2,0,50.0,50.0,0,0,0,0,2,0,0,0,5,4,0,2,,0.2,0.0,0.0,80.0
浅倉勇,2008-03,NECブルーロケッツ,3,24,17,56,24,5,42.9,33.9,2,0,1,4,29,1,2,9,39,24,0,29,0.0,1.41,0.24,9.5,61.5
浜崎勇矢,2008-01,豊田合成トレフェルサ,10,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
浜崎勇矢,2008-02,豊田合成トレフェルサ,10,10,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
澤畠雄一郎,2007-12,堺ブレイザーズ,1,48,14,33,13,2,39.4,33.3,0,0,0,6,49,0,0,3,0,0,0,19,,0.93,0.43,1.5,
澤畠雄一郎,2008-01,堺ブレイザーズ,1,7,28,67,26,6,38.8,29.9,0,0,0,12,89,2,1,7,7,5,0,40,,0.93,0.43,3.9,71.4
澤畠雄一郎,2008-02,堺ブレイザーズ,1,18,34,71,38,4,53.5,47.9,0,0,0,8,119,1,0,15,6,3,0,47,,1.12,0.24,4.0,50.0
澤畠雄一郎,2008-03,堺ブレイザーズ,1,21,25,65,30,3,46.2,41.5,1,1,0,6,90,1,2,12,10,9,0,37,100.0,1.2,0.24,3.9,90.0
田村裕之,2008-01,JTサンダーズ,14,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田村裕之,2008-03,JTサンダーズ,14,12,12,12,9,1,75.0,66.7,0,0,0,3,21,1,0,7,0,0,0,13,,0.75,0.25,13.1,
田辺修,2007-12,東レアローズ,2,24,9,0,0,0,,,0,0,0,0,0,0,0,0,48,35,0,0,,0.0,0.0,,72.9
田辺修,2008-01,東レアローズ,2,5,20,0,0,0,,,0,0,0,0,0,0,0,0,94,68,0,0,,0.0,0.0,,72.3
田辺修,2008-02,東レアローズ,2,16,28,0,0,0,,,0,0,0,0,0,0,0,0,153,104,0,0,,0.0,0.0,,68.0
田辺修,2008-03,東レアローズ,2,21,27,0,0,0,,,0,0,0,0,0,0,0,0,124,92,0,0,,0.0,0.0,,74.2
甲斐祐之,2007-12,豊田合成トレフェルサ,6,12,1,8,1,0,12.5,12.5,0,0,0,0,1,0,0,1,9,4,0,1,,1.0,0.0,25.0,44.4
甲斐祐之,2008-01,豊田合成トレフェルサ,6,4,6,36,17,3,47.2,38.9,2,2,0,3,20,0,5,4,32,21,0,20,100.0,2.83,0.5,-1.2,65.6
甲斐祐之,2008-02,豊田合成トレフェルサ,6,18,35,231,96,14,41.6,35.5,40,20,5,13,109,1,29,24,192,113,0,110,50.0,2.74,0.37,-0.2,58.9
甲斐祐之,2008-03,豊田合成トレフェルサ,6,24,33,198,87,20,43.9,33.8,31,12,4,13,144,8,37,41,163,108,0,108,38.7,2.64,0.39,6.2,66.3
町野仁志,2007-12,JTサンダーズ,2,48,12,21,9,2,42.9,33.3,0,0,0,5,33,0,6,9,3,3,0,14,,0.75,0.42,2.3,100.0
町野仁志,2008-01,JTサンダーズ,2,7,18,21,12,0,57.1,57.1,0,0,0,7,29,1,3,9,8,7,0,20,,0.67,0.39,8.6,87.5
