大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
セミファイナルラウンド,久光製薬スプリングス,3,12,29,11,2,37.9,0,0,0,-,0.92,15,1.25,33,0,0,3,3,2.3,2,2,0,100.0,11,15,0,26
ファイナルラウンド,久光製薬スプリングス,1,3,8,6,0,75.0,0,0,0,-,2.00,2,0.67,7,0,0,1,3,10.7,1,1,0,100.0,6,2,0,8
サマーリーグ女子 2012,久光製薬スプリングス,3,11,43,17,0,39.5,0,0,0,-,1.55,8,0.73,42,0,3,11,13,13.5,3,1,0,33.3,17,8,3,28
サマーリーグ,久光製薬スプリングス,3,11,43,17,0,39.5,0,0,0,-,1.55,8,0.73,42,0,3,11,13,13.5,3,1,0,33.3,17,8,3,28
Ｖ・プレミアリーグ女子 2011/12,久光製薬スプリングス,15,45,104,38,4,36.5,0,0,0,-,0.84,25,0.56,143,2,12,16,60,18.6,10,8,0,80.0,38,25,14,77
レギュラーラウンド,久光製薬スプリングス,11,38,103,38,4,36.9,0,0,0,-,1.00,25,0.66,142,2,12,16,59,18.6,10,8,0,80.0,38,25,14,77
セミファイナルラウンド,久光製薬スプリングス,3,5,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,1,25.0,0,0,0,-,0,0,0,0
ファイナルラウンド,久光製薬スプリングス,1,2,1,0,0,0.0,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2010/11,久光製薬スプリングス,26,72,233,84,10,36.1,0,0,0,-,1.17,44,0.61,232,4,5,32,65,10.5,51,35,0,68.6,84,44,9,137
レギュラーラウンド,久光製薬スプリングス,26,72,233,84,10,36.1,0,0,0,-,1.17,44,0.61,232,4,5,32,65,10.5,51,35,0,68.6,84,44,9,137
Ｖ・プレミアリーグ女子 2009/10,久光製薬スプリングス,28,40,42,13,2,31.0,0,0,0,-,0.33,7,0.17,79,2,5,7,34,18.4,7,1,0,14.3,13,7,7,27
レギュラーラウンド,久光製薬スプリングス,24,24,34,12,2,35.3,0,0,0,-,0.50,6,0.25,42,0,2,3,19,15.1,6,1,0,16.7,12,6,2,20
セミファイナルラウンド,久光製薬スプリングス,3,11,6,0,0,0.0,0,0,0,-,-,1,0.09,18,1,0,0,8,16.7,1,0,0,0.0,0,1,1,2
ファイナルラウンド,久光製薬スプリングス,1,5,2,1,0,50.0,0,0,0,-,0.20,0,-,19,1,3,4,7,27.1,0,0,0,-,1,0,4,5
レギュラーシーズン通算,,225,716,2320,1016,90,43.8,6,1,0,16.7,1.42,484,0.68,2357,19,60,181,806,10.0,216,145,3,67.8,1016,484,79,1579
通算,,292,941,2980,1278,116,42.9,7,1,0,14.3,1.36,667,0.71,3053,26,75,235,1001,9.6,255,172,4,68.2,1278,667,101,2046
