名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
柳沼優花,2020-10,JAぎふリオレーナ,19,4,42,15,4,35.7,26.2,3,1,2,0,12,0,2,3,29,12,9,33.3,3.75,0.0,2.1,56.9
柳沼優花,2020-11,JAぎふリオレーナ,19,13,134,44,6,32.8,28.4,11,4,1,3,38,0,4,12,75,40,16,36.4,3.38,0.23,5.3,64.0
柳沼優花,2020-12,JAぎふリオレーナ,19,3,36,12,2,33.3,27.8,5,1,1,0,18,2,1,7,37,23,1,20.0,4.0,0.0,19.4,63.5
柳沼優花,2021-01,JAぎふリオレーナ,19,5,53,14,7,26.4,13.2,10,2,3,0,17,0,1,2,51,24,14,20.0,2.8,0.0,1.5,60.8
柳迫琳々香,2020-10,フォレストリーヴズ熊本,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳迫琳々香,2020-11,フォレストリーヴズ熊本,4,2,1,0,0,0.0,0.0,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
柳迫琳々香,2020-12,フォレストリーヴズ熊本,4,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
梅田莉樹子,2020-10,JAぎふリオレーナ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅田莉樹子,2020-11,JAぎふリオレーナ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅田莉樹子,2020-12,JAぎふリオレーナ,3,1,13,3,2,23.1,7.7,2,0,2,0,2,0,0,2,2,1,0,0.0,3.0,0.0,25.0,50.0
梅田莉樹子,2021-01,JAぎふリオレーナ,3,1,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0
森寿実子,2020-10,プレステージ・インターナショナルアランマーレ,11,4,0,0,0,,,0,0,0,0,0,0,0,0,16,10,3,,0.0,0.0,,71.9
森寿実子,2020-11,プレステージ・インターナショナルアランマーレ,11,28,0,0,0,,,0,0,0,0,0,0,0,0,84,51,14,,0.0,0.0,,69.0
森寿実子,2020-12,プレステージ・インターナショナルアランマーレ,11,7,0,0,0,,,0,0,0,0,0,0,0,0,19,9,6,,0.0,0.0,,63.2
森寿実子,2021-01,プレステージ・インターナショナルアランマーレ,11,8,0,0,0,,,0,0,0,0,0,0,0,0,22,20,1,,0.0,0.0,,93.2
森寿実子,2021-02,プレステージ・インターナショナルアランマーレ,11,3,0,0,0,,,0,0,0,0,0,0,0,0,7,6,0,,0.0,0.0,,85.7
森田紫,2020-10,千葉エンゼルクロス,5,4,21,5,3,23.8,9.5,0,0,0,0,13,1,0,6,1,1,0,,1.25,0.0,19.2,100.0
森田紫,2020-11,千葉エンゼルクロス,5,29,191,69,6,36.1,33.0,0,0,0,3,105,4,2,22,5,0,3,,2.38,0.1,8.6,30.0
森田紫,2020-12,千葉エンゼルクロス,5,7,50,20,4,40.0,32.0,0,0,0,1,31,1,0,9,0,0,0,,2.86,0.14,10.5,
榎本里歩,2020-10,プレステージ・インターナショナルアランマーレ,12,4,43,10,3,23.3,16.3,4,1,0,1,12,1,4,1,33,20,6,25.0,2.5,0.25,2.1,69.7
榎本里歩,2020-11,プレステージ・インターナショナルアランマーレ,12,28,292,90,11,30.8,27.1,46,10,3,9,111,4,20,19,209,80,56,21.7,3.21,0.32,3.4,51.7
榎本里歩,2020-12,プレステージ・インターナショナルアランマーレ,12,7,93,29,6,31.2,24.7,7,4,0,1,31,2,2,11,61,29,18,57.1,4.14,0.14,13.7,62.3
榎本里歩,2021-01,プレステージ・インターナショナルアランマーレ,12,8,93,31,8,33.3,24.7,11,2,2,3,26,1,5,5,46,25,5,18.2,3.88,0.38,3.8,59.8
榎本里歩,2021-02,プレステージ・インターナショナルアランマーレ,12,3,23,8,3,34.8,21.7,5,2,0,1,16,1,1,7,25,7,8,40.0,2.67,0.33,15.6,44.0
横田実穂,2020-10,ルートインホテルズブリリアントアリーズ,16,4,5,2,0,40.0,40.0,0,0,0,0,18,0,1,6,2,0,0,,0.5,0.0,6.9,0.0
横田実穂,2020-11,ルートインホテルズブリリアントアリーズ,16,26,18,7,1,38.9,33.3,0,0,0,5,85,2,2,24,0,0,0,,0.27,0.19,8.8,
横田実穂,2020-12,ルートインホテルズブリリアントアリーズ,16,7,5,2,0,40.0,40.0,0,0,0,1,21,0,2,3,0,0,0,,0.29,0.14,1.2,
横田実穂,2021-01,ルートインホテルズブリリアントアリーズ,16,9,8,2,0,25.0,25.0,0,0,0,0,24,0,2,3,0,0,0,,0.22,0.0,1.0,
横田実穂,2021-02,ルートインホテルズブリリアントアリーズ,16,3,2,2,0,100.0,100.0,0,0,0,0,5,0,0,1,0,0,0,,0.67,0.0,5.0,
櫻田桃奈,2020-12,GSS東京サンビームズ,13,6,25,3,4,12.0,-4.0,0,0,0,1,15,0,0,4,4,2,0,,0.5,0.17,6.7,50.0
水上真悠子,2020-10,ブレス浜松,21,3,61,20,3,32.8,27.9,17,6,1,0,11,0,2,3,17,8,3,35.3,6.67,0.0,2.3,55.9
水上真悠子,2020-11,ブレス浜松,21,26,333,99,21,29.7,23.4,37,10,4,8,104,3,8,37,226,123,46,27.0,3.81,0.31,9.9,64.6
水上真悠子,2021-01,ブレス浜松,21,11,149,47,9,31.5,25.5,23,5,2,5,40,3,11,10,64,32,15,21.7,4.27,0.45,6.9,61.7
水谷真友,2020-10,ルートインホテルズブリリアントアリーズ,3,4,0,0,0,,,0,0,0,0,0,0,0,0,12,8,2,,0.0,0.0,,75.0
水谷真友,2020-11,ルートインホテルズブリリアントアリーズ,3,28,0,0,0,,,0,0,0,0,0,0,0,0,80,46,16,,0.0,0.0,,67.5
水谷真友,2020-12,ルートインホテルズブリリアントアリーズ,3,7,0,0,0,,,0,0,0,0,0,0,0,0,23,12,9,,0.0,0.0,,71.7
水谷真友,2021-01,ルートインホテルズブリリアントアリーズ,3,9,0,0,0,,,0,0,0,0,0,0,0,0,29,12,9,,0.0,0.0,,56.9
水谷真友,2021-02,ルートインホテルズブリリアントアリーズ,3,3,0,0,0,,,0,0,0,0,0,0,0,0,8,2,1,,0.0,0.0,,31.2
河合桃香,2020-10,フォレストリーヴズ熊本,9,3,0,0,0,,,0,0,0,0,0,0,0,0,8,4,1,,0.0,0.0,,56.2
河合桃香,2020-11,フォレストリーヴズ熊本,9,26,0,0,0,,,0,0,0,0,0,0,0,0,85,37,13,,0.0,0.0,,51.2
河合桃香,2020-12,フォレストリーヴズ熊本,9,5,0,0,0,,,0,0,0,0,0,0,0,0,8,3,0,,0.0,0.0,,37.5
浅野奈菜,2020-10,ブレス浜松,23,3,20,6,1,30.0,25.0,0,0,0,2,20,0,1,9,0,0,0,,2.0,0.67,10.0,
浅野奈菜,2020-11,ブレス浜松,23,28,102,34,7,33.3,26.5,1,0,0,17,118,8,7,49,6,4,0,0.0,1.21,0.61,15.7,66.7
浅野奈菜,2021-01,ブレス浜松,23,11,50,23,4,46.0,38.0,0,0,0,2,57,1,4,12,1,1,0,,2.09,0.18,5.3,100.0
渋川小夏,2020-10,千葉エンゼルクロス,7,4,37,17,4,45.9,35.1,1,0,1,0,16,0,0,4,25,10,7,0.0,4.25,0.0,6.2,54.0
渋川小夏,2020-11,千葉エンゼルクロス,7,24,204,67,12,32.8,27.0,4,0,1,3,95,3,4,26,128,52,32,0.0,2.79,0.12,8.9,53.1
渋川小夏,2020-12,千葉エンゼルクロス,7,7,70,21,2,30.0,27.1,2,2,0,0,31,0,0,6,37,16,14,100.0,3.0,0.0,4.8,62.2
濱田彩佳,2020-10,大野石油広島オイラーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱田彩佳,2020-11,大野石油広島オイラーズ,18,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
濱田彩佳,2020-12,大野石油広島オイラーズ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
濱田彩佳,2021-01,大野石油広島オイラーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱田彩佳,2021-02,大野石油広島オイラーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊本比奈,2020-10,ブレス浜松,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
熊本比奈,2020-11,ブレス浜松,1,25,214,66,13,30.8,24.8,2,1,0,3,74,1,4,13,145,66,28,50.0,2.64,0.12,4.4,55.2
熊本比奈,2021-01,ブレス浜松,1,11,100,32,7,32.0,25.0,0,0,0,2,40,1,4,16,109,53,15,,2.91,0.18,10.0,55.5
田中瑠奈,2020-11,群馬銀行グリーンウイングス,5,25,311,108,21,34.7,28.0,21,4,1,8,96,7,6,35,9,5,2,19.0,4.32,0.32,14.8,66.7
田中瑠奈,2020-12,群馬銀行グリーンウイングス,5,8,106,36,9,34.0,25.5,11,4,2,3,32,1,1,12,8,3,2,36.4,4.5,0.38,11.7,50.0
田中瑠奈,2021-02,群馬銀行グリーンウイングス,5,3,55,17,2,30.9,27.3,2,0,0,5,16,2,0,5,5,3,1,0.0,5.67,1.67,20.3,70.0
田村愛美,2020-10,プレステージ・インターナショナルアランマーレ,8,4,1,0,0,0.0,0.0,0,0,0,0,13,1,0,4,0,0,0,,0.0,0.0,15.4,
田村愛美,2020-11,プレステージ・インターナショナルアランマーレ,8,22,3,3,0,100.0,100.0,0,0,0,0,20,0,0,2,1,1,0,,0.14,0.0,2.5,100.0
田村愛美,2020-12,プレステージ・インターナショナルアランマーレ,8,5,1,1,0,100.0,100.0,0,0,0,0,12,0,0,0,0,0,0,,0.2,0.0,0.0,
田村愛美,2021-01,プレステージ・インターナショナルアランマーレ,8,4,2,1,0,50.0,50.0,0,0,0,0,2,0,0,1,0,0,0,,0.25,0.0,12.5,
田村愛美,2021-02,プレステージ・インターナショナルアランマーレ,8,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
畠山初音,2020-10,GSS東京サンビームズ,26,3,0,0,0,,,0,0,0,0,5,0,0,2,4,2,2,,0.0,0.0,10.0,75.0
畠山初音,2020-11,GSS東京サンビームズ,26,6,0,0,0,,,0,0,0,0,5,0,0,0,18,6,4,,0.0,0.0,0.0,44.4
畠山初音,2020-12,GSS東京サンビームズ,26,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
白岩蘭奈,2020-10,フォレストリーヴズ熊本,15,3,37,9,4,24.3,13.5,4,1,0,0,14,1,3,5,26,3,7,25.0,3.0,0.0,10.7,25.0
白岩蘭奈,2020-11,フォレストリーヴズ熊本,15,27,317,93,23,29.3,22.1,8,0,2,2,91,5,11,13,269,116,54,0.0,3.44,0.07,6.0,53.2
白岩蘭奈,2020-12,フォレストリーヴズ熊本,15,6,82,14,4,17.1,12.2,3,1,0,1,20,0,1,8,77,25,17,33.3,2.33,0.17,8.8,43.5
目加田莉央,2020-10,JAぎふリオレーナ,16,5,0,0,0,,,0,0,0,0,0,0,0,0,19,7,9,,0.0,0.0,,60.5
目加田莉央,2020-11,JAぎふリオレーナ,16,27,0,0,0,,,0,0,0,0,0,0,0,0,97,51,21,,0.0,0.0,,63.4
目加田莉央,2020-12,JAぎふリオレーナ,16,6,0,0,0,,,0,0,0,0,0,0,0,0,16,9,4,,0.0,0.0,,68.8
目加田莉央,2021-01,JAぎふリオレーナ,16,5,0,0,0,,,0,0,0,0,0,0,0,0,17,4,9,,0.0,0.0,,50.0
石井彩,2020-10,ルートインホテルズブリリアントアリーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石井彩,2020-11,ルートインホテルズブリリアントアリーズ,8,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石井彩,2020-12,ルートインホテルズブリリアントアリーズ,8,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石井彩,2021-01,ルートインホテルズブリリアントアリーズ,8,9,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
石井彩,2021-02,ルートインホテルズブリリアントアリーズ,8,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石川綾菜,2020-10,千葉エンゼルクロス,4,3,17,6,3,35.3,17.6,2,0,0,0,6,0,0,2,0,0,0,0.0,2.0,0.0,8.3,
石川綾菜,2020-11,千葉エンゼルクロス,4,10,34,11,5,32.4,17.6,1,0,1,0,1,0,0,0,0,0,0,0.0,1.1,0.0,0.0,
石川綾菜,2020-12,千葉エンゼルクロス,4,2,5,2,3,40.0,-20.0,0,0,0,0,2,0,1,0,0,0,0,,1.0,0.0,-12.5,
細田瑠加,2020-10,プレステージ・インターナショナルアランマーレ,14,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細田瑠加,2020-11,プレステージ・インターナショナルアランマーレ,14,19,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
細田瑠加,2020-12,プレステージ・インターナショナルアランマーレ,14,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細田瑠加,2021-01,プレステージ・インターナショナルアランマーレ,14,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細田瑠加,2021-02,プレステージ・インターナショナルアランマーレ,14,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
綱田愛,2020-10,ルートインホテルズブリリアントアリーズ,12,4,14,4,2,28.6,14.3,0,0,0,0,1,0,0,0,1,0,0,,1.0,0.0,0.0,0.0
綱田愛,2020-11,ルートインホテルズブリリアントアリーズ,12,15,41,20,0,48.8,48.8,0,0,0,1,6,0,0,1,15,4,4,,1.33,0.07,4.2,40.0
綱田愛,2020-12,ルートインホテルズブリリアントアリーズ,12,5,14,4,3,28.6,7.1,0,0,0,0,5,0,0,0,5,1,2,,0.8,0.0,0.0,40.0
綱田愛,2021-01,ルートインホテルズブリリアントアリーズ,12,8,26,6,3,23.1,11.5,0,0,0,0,6,2,0,2,12,4,3,,0.75,0.0,41.7,45.8
綱田愛,2021-02,ルートインホテルズブリリアントアリーズ,12,3,14,2,3,14.3,-7.1,0,0,0,0,3,0,0,0,12,1,7,,0.67,0.0,0.0,37.5
色摩知巳,2020-10,GSS東京サンビームズ,5,4,31,10,0,32.3,32.3,0,0,0,1,8,0,0,1,17,4,7,,2.5,0.25,3.1,44.1
色摩知巳,2020-11,GSS東京サンビームズ,5,18,101,28,2,27.7,25.7,0,0,0,4,32,0,0,11,27,7,8,,1.56,0.22,8.6,40.7
色摩知巳,2020-12,GSS東京サンビームズ,5,3,16,5,1,31.2,25.0,0,0,0,0,7,0,0,2,3,1,1,,1.67,0.0,7.1,50.0
草島華穂,2020-10,プレステージ・インターナショナルアランマーレ,7,3,0,0,0,,,0,0,0,0,3,0,1,0,1,0,1,,0.0,0.0,-8.3,50.0
草島華穂,2020-11,プレステージ・インターナショナルアランマーレ,7,25,11,3,0,27.3,27.3,10,3,0,0,43,2,5,9,51,18,17,30.0,0.12,0.0,7.0,52.0
草島華穂,2020-12,プレステージ・インターナショナルアランマーレ,7,6,5,0,0,0.0,0.0,1,0,0,0,7,0,0,1,11,4,5,0.0,0.0,0.0,3.6,59.1
草島華穂,2021-01,プレステージ・インターナショナルアランマーレ,7,8,4,1,0,25.0,25.0,4,1,0,0,16,0,1,8,6,1,1,25.0,0.12,0.0,10.9,25.0
草島華穂,2021-02,プレステージ・インターナショナルアランマーレ,7,2,1,0,0,0.0,0.0,1,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
菅原里奈,2020-10,プレステージ・インターナショナルアランマーレ,19,4,24,6,3,25.0,12.5,0,0,0,1,15,1,1,6,0,0,0,,1.5,0.25,15.0,
菅原里奈,2020-11,プレステージ・インターナショナルアランマーレ,19,26,87,30,4,34.5,29.9,1,0,0,23,72,4,6,17,0,0,0,0.0,1.15,0.88,9.4,
菅原里奈,2020-12,プレステージ・インターナショナルアランマーレ,19,7,32,15,3,46.9,37.5,0,0,0,7,18,2,3,4,0,0,0,,2.14,1.0,12.5,
菅原里奈,2021-01,プレステージ・インターナショナルアランマーレ,19,6,19,4,0,21.1,21.1,0,0,0,1,17,1,0,5,0,0,0,,0.67,0.17,13.2,
菅原里奈,2021-02,プレステージ・インターナショナルアランマーレ,19,3,5,2,0,40.0,40.0,0,0,0,4,7,0,0,5,0,0,0,,0.67,1.33,17.9,
藤原ちひろ,2020-10,ブレス浜松,14,3,9,2,1,22.2,11.1,0,0,0,5,12,0,0,8,0,0,0,,0.67,1.67,16.7,
藤原ちひろ,2020-11,ブレス浜松,14,28,95,34,2,35.8,33.7,0,0,0,18,96,2,5,24,2,1,1,,1.21,0.64,7.0,75.0
藤原ちひろ,2021-01,ブレス浜松,14,9,34,17,0,50.0,50.0,0,0,0,3,26,1,1,6,1,0,1,,1.89,0.33,8.7,50.0
藤原愛,2020-11,群馬銀行グリーンウイングス,18,22,4,1,0,25.0,25.0,0,0,0,2,55,2,2,14,1,0,0,,0.05,0.09,9.1,0.0
藤原愛,2020-12,群馬銀行グリーンウイングス,18,8,5,3,0,60.0,60.0,0,0,0,1,17,0,0,1,0,0,0,,0.38,0.12,1.5,
藤原愛,2021-02,群馬銀行グリーンウイングス,18,3,0,0,0,,,0,0,0,0,4,0,0,3,0,0,0,,0.0,0.0,18.8,
蠣崎真衣,2020-10,大野石油広島オイラーズ,5,5,67,22,5,32.8,25.4,5,1,0,0,24,0,0,6,33,9,8,20.0,4.4,0.0,6.2,39.4
蠣崎真衣,2020-11,大野石油広島オイラーズ,5,27,320,102,18,31.9,26.2,11,3,1,3,101,4,3,27,221,126,47,27.3,3.78,0.11,9.9,67.6
蠣崎真衣,2020-12,大野石油広島オイラーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
蠣崎真衣,2021-01,大野石油広島オイラーズ,5,8,89,23,8,25.8,16.9,12,3,2,3,23,2,1,10,32,16,7,25.0,2.88,0.38,18.5,60.9
蠣崎真衣,2021-02,大野石油広島オイラーズ,5,3,52,14,4,26.9,19.2,2,0,0,0,14,0,0,3,28,15,4,0.0,4.67,0.0,5.4,60.7
西條華子,2020-10,GSS東京サンビームズ,16,4,9,4,0,44.4,44.4,0,0,0,1,12,1,2,3,16,9,2,,1.0,0.25,10.4,62.5
西條華子,2020-11,GSS東京サンビームズ,16,20,38,11,3,28.9,21.1,1,0,0,6,34,0,2,8,65,22,12,0.0,0.55,0.3,4.4,43.1
西條華子,2020-12,GSS東京サンビームズ,16,3,21,8,1,38.1,33.3,0,0,0,2,5,0,1,1,9,4,2,,2.67,0.67,0.0,55.6
西田智美,2020-10,大野石油広島オイラーズ,14,5,12,5,2,41.7,25.0,0,0,0,5,15,0,0,4,0,0,0,,1.0,1.0,6.7,
西田智美,2020-11,大野石油広島オイラーズ,14,29,94,29,1,30.9,29.8,0,0,0,9,102,1,5,21,4,2,0,,1.0,0.31,4.9,50.0
西田智美,2020-12,大野石油広島オイラーズ,14,7,31,8,0,25.8,25.8,0,0,0,4,31,0,0,5,1,1,0,,1.14,0.57,4.0,100.0
西田智美,2021-01,大野石油広島オイラーズ,14,9,36,10,0,27.8,27.8,0,0,0,0,37,0,2,6,1,1,0,,1.11,0.0,2.7,100.0
西田智美,2021-02,大野石油広島オイラーズ,14,3,14,5,1,35.7,28.6,0,0,0,0,11,0,0,2,0,0,0,,1.67,0.0,4.5,
賀谷明日光,2020-10,GSS東京サンビームズ,25,2,13,6,0,46.2,46.2,0,0,0,0,5,1,0,0,0,0,0,,3.0,0.0,20.0,
賀谷明日光,2020-11,GSS東京サンビームズ,25,22,113,34,5,30.1,25.7,0,0,0,2,66,1,1,19,2,2,0,,1.55,0.09,8.3,100.0
賀谷明日光,2020-12,GSS東京サンビームズ,25,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
野嶋華鈴,2021-01,ルートインホテルズブリリアントアリーズ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
