試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-11-21,2020-11,GSS東京サンビームズ,27,,山本紗貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,4,,石川綾菜,1,□,nan,nan,nan,nan,5,1,2,0.2,-0.2,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,5,,森田紫,3,■,■,■,nan,nan,19,8,0,0.42105263157894735,0.42105263157894735,2.67,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,7,,渋川小夏,3,■,■,■,nan,nan,23,10,0,0.43478260869565216,0.43478260869565216,3.33,1,0,0,0.0,0,-,17,1,1,8,16.2,15,4,6,46.7
2020-11-21,2020-11,千葉エンゼルクロス,9,,岡村真衣,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,11,,関根友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,12,,吉田奈未,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,13,,木村汐里,3,■,■,■,nan,nan,24,13,1,0.5416666666666666,0.5,4.33,0,0,0,-,1,0.33,8,1,1,3,18.8,24,12,7,64.6
2020-11-21,2020-11,千葉エンゼルクロス,14,L,鶴ヶ崎佳寿葉,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,4,77.8
2020-11-21,2020-11,千葉エンゼルクロス,15,,中島優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,16,,名原寧音,3,■,■,■,nan,nan,3,3,0,1.0,1.0,1.00,0,0,0,-,0,-,17,0,1,8,10.3,1,0,0,0.0
2020-11-21,2020-11,千葉エンゼルクロス,18,,徳石あかり,3,■,■,■,nan,nan,7,1,0,0.14285714285714285,0.14285714285714285,0.33,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,19,,鶴田佳菜,3,■,■,■,nan,nan,26,13,2,0.5,0.4230769230769231,4.33,4,1,1,25.0,1,0.33,14,1,0,4,14.3,0,0,0,-
2020-11-21,2020-11,千葉エンゼルクロス,20,,古川友,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,1,58.3
2020-11-21,2020-11,千葉エンゼルクロス,21,,松原南,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,1,,堀ノ内麗,3,■,■,■,nan,nan,12,2,2,0.16666666666666666,0.0,0.67,0,0,0,-,0,-,5,0,0,1,5.0,1,1,0,100.0
2020-11-21,2020-11,フォレストリーヴズ熊本,2,,大木美沙季,1,nan,□,nan,nan,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,3,,川口美久,3,■,■,■,nan,nan,39,13,1,0.3333333333333333,0.3076923076923077,4.33,0,0,0,-,0,-,8,0,1,2,3.1,28,10,6,46.4
2020-11-21,2020-11,フォレストリーヴズ熊本,4,,柳迫琳々香,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,5,,佐木田彩夏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,6,L,松元葵,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2020-11-21,2020-11,フォレストリーヴズ熊本,7,,南里くるみ,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,8,,林美鈴,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,9,L,河合桃香,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,2,42.9
2020-11-21,2020-11,フォレストリーヴズ熊本,10,,和多千里,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,11,,伊藤琴音,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,1,16.7
2020-11-21,2020-11,フォレストリーヴズ熊本,12,,入江彩水,3,■,■,■,nan,nan,15,8,2,0.5333333333333333,0.4,2.67,0,0,0,-,0,-,11,1,0,2,13.6,0,0,0,-
2020-11-21,2020-11,フォレストリーヴズ熊本,15,,白岩蘭奈,3,■,■,■,nan,nan,29,12,1,0.41379310344827586,0.3793103448275862,4.00,0,0,0,-,0,-,12,1,1,0,6.2,29,16,2,58.6
2020-11-21,2020-11,フォレストリーヴズ熊本,16,,和田法子,3,■,■,■,nan,nan,10,4,0,0.4,0.4,1.33,0,0,0,-,0,-,7,0,1,2,3.6,1,0,1,50.0
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,1,,北村果穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,2,,尾花佳甫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,3,,木村友里,5,■,■,■,■,■,55,14,2,0.2545454545454545,0.21818181818181817,2.80,3,0,0,0.0,2,0.40,7,0,3,0,-10.7,33,20,7,71.2
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,7,,草島華穂,5,□,□,□,□,□,2,0,0,0.0,0.0,-,2,0,0,0.0,0,-,7,0,0,2,7.1,12,5,4,58.3
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,8,,田村愛美,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,10,0,0,1,2.5,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,10,,柳沢紫子,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,13,2,93.3
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,12,,榎本里歩,5,■,■,■,■,■,43,13,2,0.3023255813953488,0.2558139534883721,2.60,10,2,1,20.0,1,0.20,27,0,4,3,-0.9,35,21,7,70.0
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,14,L,細田瑠加,2,〇,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,15,,投野ひかる,4,□,nan,□,□,□,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,8,1,0,1,15.6,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,16,,宮本菜月,5,■,■,■,■,■,29,11,2,0.3793103448275862,0.3103448275862069,2.20,3,0,1,0.0,2,0.40,5,0,1,0,-5.0,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,17,,伊藤摩耶,5,■,■,■,■,■,26,15,0,0.5769230769230769,0.5769230769230769,3.00,0,0,0,-,3,0.60,22,0,1,9,9.1,1,0,0,0.0
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,5,■,■,■,■,■,16,5,0,0.3125,0.3125,1.00,0,0,0,-,2,0.40,15,1,1,4,11.7,0,0,0,-
2020-11-21,2020-11,プレステージ・インターナショナルアランマーレ,20,,小泉春葵,4,□,nan,□,□,□,27,13,0,0.48148148148148145,0.48148148148148145,3.25,6,4,0,66.7,4,1.00,10,0,1,1,0.0,0,0,0,-
2020-11-21,2020-11,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,16,2,0,0.125,0.125,0.40,0,0,0,-,2,0.40,10,0,1,2,2.5,1,0,1,50.0
2020-11-21,2020-11,大野石油広島オイラーズ,2,,大西真咲,3,nan,□,nan,□,□,5,1,2,0.2,-0.2,0.33,0,0,0,-,0,-,2,0,0,0,0.0,8,4,2,62.5
2020-11-21,2020-11,大野石油広島オイラーズ,3,,宮澤千陽,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-21,2020-11,大野石油広島オイラーズ,5,,蠣崎真衣,5,■,■,■,■,■,62,15,7,0.24193548387096775,0.12903225806451613,3.00,3,0,1,0.0,0,-,21,2,0,6,16.7,48,28,14,72.9
2020-11-21,2020-11,大野石油広島オイラーズ,7,,坂口莉乃,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,2,0.40,20,0,0,2,2.5,1,0,0,0.0
2020-11-21,2020-11,大野石油広島オイラーズ,9,,佐藤愛美,5,■,■,■,■,■,63,21,4,0.3333333333333333,0.2698412698412698,4.20,3,0,1,0.0,2,0.40,9,0,0,2,5.6,2,0,0,0.0
2020-11-21,2020-11,大野石油広島オイラーズ,10,,山内佑里子,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-
2020-11-21,2020-11,大野石油広島オイラーズ,12,,駒田愛実,1,nan,□,nan,nan,nan,7,3,1,0.42857142857142855,0.2857142857142857,3.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,22,7,0,0.3181818181818182,0.3181818181818182,1.40,0,0,0,-,3,0.60,18,0,1,3,2.8,0,0,0,-
2020-11-21,2020-11,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,■,■,■,54,18,2,0.3333333333333333,0.2962962962962963,3.60,2,0,1,0.0,0,-,14,1,2,2,7.1,32,17,6,62.5
2020-11-21,2020-11,大野石油広島オイラーズ,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,2,77.8
2020-11-21,2020-11,大野石油広島オイラーズ,18,,濱田彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,1,,熊本比奈,4,■,■,■,■,nan,44,12,3,0.2727272727272727,0.20454545454545456,3.00,1,1,0,100.0,0,-,16,0,0,4,6.2,24,12,2,54.2
2020-11-21,2020-11,ブレス浜松,2,,中野祐希,4,■,■,■,■,nan,52,18,5,0.34615384615384615,0.25,4.50,11,5,2,45.5,1,0.25,14,0,1,6,8.9,0,0,0,-
2020-11-21,2020-11,ブレス浜松,3,,播磨若奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,6,L,松川美咲,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,24,1,87.5
2020-11-21,2020-11,ブレス浜松,10,,多田遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,11,,加藤彩夏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,12,,高田真央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,14,,藤原ちひろ,4,■,■,■,■,nan,18,4,0,0.2222222222222222,0.2222222222222222,1.00,0,0,0,-,3,0.75,10,0,0,2,5.0,1,1,0,100.0
2020-11-21,2020-11,ブレス浜松,21,,水上真悠子,4,■,■,■,■,nan,56,13,6,0.23214285714285715,0.125,3.25,3,0,1,0.0,3,0.75,10,0,0,5,12.5,32,17,3,57.8
2020-11-21,2020-11,ブレス浜松,22,,島原玖南,4,■,■,■,■,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,1,0.25,11,0,0,3,6.8,0,0,0,-
2020-11-21,2020-11,ブレス浜松,23,,浅野奈菜,4,■,■,■,■,nan,17,5,0,0.29411764705882354,0.29411764705882354,1.25,0,0,0,-,1,0.25,21,1,0,10,16.7,5,3,0,60.0
2020-11-21,2020-11,ブレス浜松,24,,宮崎陽衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ブレス浜松,25,,小川祐奈,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,0,0,0.0
2020-11-21,2020-11,ブレス浜松,26,L,中道香名子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,2,,小坂亜未,2,□,■,nan,nan,nan,7,2,1,0.2857142857142857,0.14285714285714285,1.00,0,0,0,-,1,0.50,4,0,0,2,12.5,9,4,0,44.4
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,3,L,水谷真友,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,10,0,90.9
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,4,,佐々木里菜,3,nan,□,■,■,nan,3,1,1,0.3333333333333333,0.0,0.33,0,0,0,-,2,0.67,12,0,1,4,6.2,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,5,,高橋愛未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,4,■,■,■,■,nan,29,7,1,0.2413793103448276,0.20689655172413793,1.75,0,0,0,-,1,0.25,15,1,1,3,10.0,1,1,0,100.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,8,L,石井彩,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,11,,平原果歩,2,nan,nan,■,■,nan,24,11,0,0.4583333333333333,0.4583333333333333,5.50,0,0,0,-,2,1.00,7,0,1,3,7.1,10,7,0,70.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,12,,綱田愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,14,,村山美佳,4,■,■,■,■,nan,41,14,1,0.34146341463414637,0.3170731707317073,3.50,3,0,1,0.0,4,1.00,17,1,1,2,7.4,1,1,0,100.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,15,,平野七菜,1,■,nan,nan,nan,nan,10,1,1,0.1,0.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,4,1,0,25.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,16,,横田実穂,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,2,1.00,9,0,0,3,8.3,0,0,0,-
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,17,,小茂田夏海,2,■,■,nan,nan,nan,12,3,0,0.25,0.25,1.50,0,0,0,-,2,1.00,7,0,0,1,3.6,5,4,0,80.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,18,,岩本周加,2,nan,nan,■,■,nan,7,4,0,0.5714285714285714,0.5714285714285714,2.00,0,0,0,-,0,-,9,0,2,5,8.3,2,2,0,100.0
2020-11-21,2020-11,ルートインホテルズブリリアントアリーズ,19,,富澤結花,4,■,■,■,■,nan,44,20,2,0.45454545454545453,0.4090909090909091,5.00,1,1,0,100.0,0,-,17,2,1,7,20.6,40,22,2,57.5
2020-11-22,2020-11,千葉エンゼルクロス,4,,石川綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,5,,森田紫,5,■,■,■,■,■,31,10,1,0.3225806451612903,0.2903225806451613,2.00,0,0,0,-,0,-,23,2,0,7,16.3,1,0,0,0.0
2020-11-22,2020-11,千葉エンゼルクロス,7,,渋川小夏,5,■,■,■,■,■,33,12,3,0.36363636363636365,0.2727272727272727,2.40,0,0,0,-,2,0.40,17,0,0,6,8.8,19,7,6,52.6
2020-11-22,2020-11,千葉エンゼルクロス,9,,岡村真衣,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,11,,関根友香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,12,,吉田奈未,2,□,□,nan,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,3,1,1,50.0
2020-11-22,2020-11,千葉エンゼルクロス,13,,木村汐里,5,■,■,■,■,■,54,16,2,0.2962962962962963,0.25925925925925924,3.20,0,0,0,-,1,0.20,9,0,1,1,0.0,45,25,11,67.8
2020-11-22,2020-11,千葉エンゼルクロス,14,L,鶴ヶ崎佳寿葉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,4,80.0
2020-11-22,2020-11,千葉エンゼルクロス,15,,中島優花,1,nan,□,nan,nan,nan,6,2,1,0.3333333333333333,0.16666666666666666,2.00,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0
2020-11-22,2020-11,千葉エンゼルクロス,16,,名原寧音,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,0,-,11,0,1,2,2.3,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,18,,徳石あかり,5,■,■,■,■,■,17,5,1,0.29411764705882354,0.23529411764705882,1.00,0,0,0,-,3,0.60,18,1,0,5,12.5,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,19,,鶴田佳菜,5,■,■,■,■,■,52,22,4,0.4230769230769231,0.34615384615384615,4.40,4,0,2,0.0,1,0.20,13,0,1,1,0.0,0,0,0,-
2020-11-22,2020-11,千葉エンゼルクロス,20,,古川友,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,2,55.6
2020-11-22,2020-11,千葉エンゼルクロス,21,,松原南,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
2020-11-22,2020-11,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,31,14,0,0.45161290322580644,0.45161290322580644,2.80,0,0,0,-,3,0.60,12,0,0,2,4.2,1,1,0,100.0
2020-11-22,2020-11,大野石油広島オイラーズ,2,,大西真咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,大野石油広島オイラーズ,3,,宮澤千陽,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0,0,-
2020-11-22,2020-11,大野石油広島オイラーズ,5,,蠣崎真衣,3,■,nan,nan,■,■,24,9,2,0.375,0.2916666666666667,3.00,0,0,0,-,0,-,7,0,1,0,-3.6,22,10,6,59.1
2020-11-22,2020-11,大野石油広島オイラーズ,7,,坂口莉乃,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,3,0.60,12,0,0,3,6.2,0,0,0,-
2020-11-22,2020-11,大野石油広島オイラーズ,9,,佐藤愛美,5,■,■,■,■,■,37,14,2,0.3783783783783784,0.32432432432432434,2.80,1,1,0,100.0,0,-,14,0,0,2,3.6,1,0,1,50.0
2020-11-22,2020-11,大野石油広島オイラーズ,10,,山内佑里子,3,nan,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,3,2,1,83.3
2020-11-22,2020-11,大野石油広島オイラーズ,12,,駒田愛実,3,□,■,■,nan,nan,23,8,1,0.34782608695652173,0.30434782608695654,2.67,1,0,0,0.0,2,0.67,6,0,1,3,8.3,22,7,6,45.5
2020-11-22,2020-11,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,11,2,0,0.18181818181818182,0.18181818181818182,0.40,0,0,0,-,1,0.20,19,0,0,5,6.6,0,0,0,-
2020-11-22,2020-11,大野石油広島オイラーズ,15,,斉藤有香,5,■,■,■,■,■,60,16,4,0.26666666666666666,0.2,3.20,3,0,1,0.0,1,0.20,20,1,2,6,10.0,42,18,14,59.5
2020-11-22,2020-11,大野石油広島オイラーズ,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7
2020-11-22,2020-11,大野石油広島オイラーズ,18,,濱田彩佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-11-22,2020-11,ブレス浜松,1,,熊本比奈,3,■,■,■,nan,nan,25,9,2,0.36,0.28,3.00,0,0,0,-,1,0.33,8,0,1,0,-3.1,16,8,3,59.4
2020-11-22,2020-11,ブレス浜松,2,,中野祐希,3,■,■,■,nan,nan,29,11,2,0.3793103448275862,0.3103448275862069,3.67,6,1,1,16.7,2,0.67,12,0,2,4,4.2,0,0,0,-
2020-11-22,2020-11,ブレス浜松,3,,播磨若奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,6,L,松川美咲,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,5,71.9
2020-11-22,2020-11,ブレス浜松,10,,多田遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,11,,加藤彩夏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,12,,高田真央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,14,,藤原ちひろ,3,■,■,■,nan,nan,17,9,0,0.5294117647058824,0.5294117647058824,3.00,0,0,0,-,2,0.67,13,1,0,2,11.5,0,0,0,-
2020-11-22,2020-11,ブレス浜松,21,,水上真悠子,3,■,■,■,nan,nan,22,9,1,0.4090909090909091,0.36363636363636365,3.00,3,1,1,33.3,1,0.33,18,1,1,4,9.7,24,11,5,56.2
2020-11-22,2020-11,ブレス浜松,22,,島原玖南,3,■,■,■,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,1,0.33,13,0,2,1,-1.9,0,0,0,-
2020-11-22,2020-11,ブレス浜松,23,,浅野奈菜,3,■,■,■,nan,nan,9,4,1,0.4444444444444444,0.3333333333333333,1.33,0,0,0,-,5,1.67,10,1,2,2,10.0,0,0,0,-
2020-11-22,2020-11,ブレス浜松,24,,宮崎陽衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,25,,小川祐奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,ブレス浜松,26,L,中道香名子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,2,,吉岡みなみ,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,3,,鈴木日葵,3,■,■,■,nan,nan,14,5,3,0.35714285714285715,0.14285714285714285,1.67,0,0,0,-,3,1.00,11,1,1,0,6.8,1,1,0,100.0
2020-11-22,2020-11,群馬銀行グリーンウイングス,4,,小林愛里,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,5,,田中瑠奈,3,■,■,■,nan,nan,37,6,3,0.16216216216216217,0.08108108108108109,2.00,3,0,0,0.0,0,-,14,1,0,3,12.5,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,7,,寺坂茜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,8,,中田唯香,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,9,L,上地野乃香,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,1,70.0
2020-11-22,2020-11,群馬銀行グリーンウイングス,10,,新井祥,3,■,■,■,nan,nan,27,5,1,0.18518518518518517,0.14814814814814814,1.67,1,0,1,0.0,1,0.33,10,0,0,6,15.0,19,12,5,76.3
2020-11-22,2020-11,群馬銀行グリーンウイングス,11,,坂本陽菜,3,■,■,■,nan,nan,24,7,2,0.2916666666666667,0.20833333333333334,2.33,0,0,0,-,0,-,11,0,1,1,0.0,28,15,6,64.3
2020-11-22,2020-11,群馬銀行グリーンウイングス,16,,安福若菜,3,■,■,■,nan,nan,22,12,0,0.5454545454545454,0.5454545454545454,4.00,0,0,0,-,0,-,7,0,0,2,7.1,1,0,0,0.0
2020-11-22,2020-11,群馬銀行グリーンウイングス,17,,伊藤寿奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-11-22,2020-11,群馬銀行グリーンウイングス,18,,藤原愛,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-
2020-11-28,2020-11,GSS東京サンビームズ,2,,松浦未波,3,■,■,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,2,25.0,1,0,0,0.0
