名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
伊藤優介,東京トヨペットグリーンスパークル,1,51,306,101,46,33.0,18.0,66,25,15,19,145,5,27,47,61,29,0,37.9,2.0,0.4,6.9,47.5
伊藤勲男,近畿クラブスフィーダ,6,23,146,49,22,33.6,18.5,12,5,2,5,59,7,25,19,6,4,0,41.7,2.1,0.2,9.3,66.7
伊藤達也,近畿クラブスフィーダ,20,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
倉田真,大同特殊鋼レッドスター,4,56,461,191,23,41.4,36.4,74,39,6,28,207,8,50,65,328,194,0,52.7,3.4,0.5,5.7,59.1
児島啓吾,大同特殊鋼レッドスター,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
其原健太,ジェイテクトSTINGS,11,6,25,13,5,52.0,32.0,0,0,0,4,15,2,5,3,20,12,0,,2.2,0.7,10.0,60.0
冨田周平,つくばユナイテッドSunGAIA,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
出耒田敬,つくばユナイテッドSunGAIA,8,57,286,181,18,63.3,57.0,2,0,1,46,181,7,29,67,3,1,0,0.0,3.2,0.8,9.1,33.3
前田一誠,つくばユナイテッドSunGAIA,12,36,12,3,1,25.0,16.7,1,0,0,7,117,0,4,41,1,0,0,0.0,0.1,0.2,7.9,0.0
加藤陽一,つくばユナイテッドSunGAIA,18,43,129,59,9,45.7,38.8,7,2,1,19,157,10,30,43,331,225,0,28.6,1.4,0.4,8.4,68.0
勝田祥平,富士通カワサキレッドスピリッツ,7,33,162,58,15,35.8,26.5,6,2,2,12,86,5,15,22,244,161,0,33.3,1.8,0.4,7.8,66.0
北山宏樹,兵庫デルフィーノ,23,25,25,13,1,52.0,48.0,0,0,0,3,14,1,1,2,5,1,0,,0.5,0.1,8.9,20.0
北沢浩,富士通カワサキレッドスピリッツ,15,62,29,15,2,51.7,44.8,0,0,0,7,200,3,5,58,3,0,0,,0.2,0.1,8.1,0.0
半田剛史,兵庫デルフィーノ,5,42,226,78,23,34.5,24.3,13,3,4,21,128,3,10,43,66,36,0,23.1,1.9,0.5,8.8,54.5
原田将志,兵庫デルフィーノ,3,54,592,231,67,39.0,27.7,213,83,34,23,172,4,37,33,15,3,0,39.0,4.3,0.4,1.7,20.0
原祐作,ジェイテクトSTINGS,14,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
吉岡佳徳,東京ヴェルディ,26,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
吉野淳,つくばユナイテッドSunGAIA,22,54,0,0,0,,,0,0,0,0,0,0,0,0,338,237,0,,0.0,0.0,,70.1
呉屋宏和,富士通カワサキレッドスピリッツ,11,28,84,31,8,36.9,27.4,0,0,0,6,47,1,16,13,150,89,0,,1.1,0.2,0.5,59.3
和井田剛史,つくばユナイテッドSunGAIA,3,57,394,202,34,51.3,42.6,81,48,10,18,218,13,40,69,71,33,0,59.3,3.5,0.3,9.3,46.5
土屋宝士,大同特殊鋼レッドスター,13,60,176,84,17,47.7,38.1,1,1,0,63,212,10,21,65,33,25,0,100.0,1.4,1.0,9.9,75.8
塩原啓太,東京ヴェルディ,12,23,1,1,0,100.0,100.0,0,0,0,0,34,4,9,10,0,0,0,,0.0,0.0,12.5,
塩大地,きんでんトリニティーブリッツ,11,51,302,163,24,54.0,46.0,8,4,1,35,146,2,26,26,6,3,0,50.0,3.2,0.7,1.4,50.0
大下将,東京ヴェルディ,22,13,20,14,0,70.0,70.0,0,0,0,5,22,0,0,5,0,0,0,,1.1,0.4,5.7,
大野晃義,トヨタ自動車サンホークス,2,3,8,0,1,0.0,-12.5,0,0,0,0,4,0,4,0,0,0,0,,0.0,0.0,-25.0,
大隈慎也,トヨタ自動車サンホークス,12,25,0,0,0,,,0,0,0,0,40,2,3,11,0,0,0,,0.0,0.0,10.0,
天本智成,近畿クラブスフィーダ,24,23,41,21,4,51.2,41.5,0,0,0,8,54,2,0,9,4,2,0,,0.9,0.3,7.9,50.0
太田有紀,トヨタ自動車サンホークス,1,57,501,220,54,43.9,33.1,66,29,11,22,170,14,56,42,544,339,0,43.9,3.9,0.4,6.2,62.3
奥平祐介,きんでんトリニティーブリッツ,2,34,76,26,9,34.2,22.4,0,0,0,2,86,4,4,28,89,44,0,,0.8,0.1,11.6,49.4
奥田晃,東京ヴェルディ,11,23,5,1,2,20.0,-20.0,0,0,0,6,68,0,2,14,1,0,0,,0.0,0.3,4.4,0.0
安井勇誠,つくばユナイテッドSunGAIA,9,46,191,108,9,56.5,51.8,22,10,3,18,142,6,42,57,51,27,0,45.5,2.3,0.4,6.9,52.9
小山喬大,近畿クラブスフィーダ,9,61,225,111,9,49.3,45.3,2,0,1,33,201,11,10,68,2,1,0,0.0,1.8,0.5,12.7,50.0
小川将司,つくばユナイテッドSunGAIA,4,3,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小川直紀,富士通カワサキレッドスピリッツ,18,52,25,5,4,20.0,4.0,3,1,1,3,86,1,5,25,45,29,0,33.3,0.1,0.1,7.0,64.4
小林雅也,大同特殊鋼レッドスター,15,60,171,98,14,57.3,49.1,0,0,0,38,246,26,48,84,6,6,0,,1.6,0.6,14.2,100.0
小野孝宏,ジェイテクトSTINGS,3,11,89,47,10,52.8,41.6,30,13,6,4,25,2,6,7,0,0,0,43.3,4.3,0.4,9.0,
小野義隆,近畿クラブスフィーダ,15,17,6,3,0,50.0,50.0,0,0,0,0,34,1,2,7,2,0,0,,0.2,0.0,6.6,0.0
山下栄和,きんでんトリニティーブリッツ,13,53,0,0,0,,,0,0,0,0,6,1,0,2,233,166,0,,0.0,0.0,25.0,71.2
山下秀人,大同特殊鋼レッドスター,18,10,24,9,3,37.5,25.0,0,0,0,2,22,1,0,6,36,21,0,,0.9,0.2,11.4,58.3
山下裕之,東京ヴェルディ,16,6,14,6,1,42.9,35.7,0,0,0,0,21,1,0,9,50,28,0,,1.0,0.0,15.5,56.0
山中禎一郎,東京ヴェルディ,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山原健太,きんでんトリニティーブリッツ,6,14,45,19,6,42.2,28.9,0,0,0,5,26,1,7,4,14,4,0,,1.4,0.4,1.0,28.6
山口純平,大同特殊鋼レッドスター,1,13,4,0,2,0.0,-50.0,1,0,1,0,2,0,0,1,1,1,0,0.0,0.0,0.0,12.5,100.0
山本一総,トヨタ自動車サンホークス,8,30,20,6,3,30.0,15.0,0,0,0,0,27,0,4,6,26,14,0,,0.2,0.0,1.9,53.8
山本健登,近畿クラブスフィーダ,16,14,7,3,0,42.9,42.9,0,0,0,0,16,1,1,2,23,13,0,,0.2,0.0,7.8,56.5
山近哲,近畿クラブスフィーダ,13,50,308,136,25,44.2,36.0,33,6,6,13,146,0,6,20,30,13,0,18.2,2.7,0.3,2.4,43.3
岡本侑,近畿クラブスフィーダ,21,50,284,141,24,49.6,41.2,5,2,1,13,142,5,7,38,327,213,0,40.0,2.8,0.3,9.0,65.1
岩下忠正,東京ヴェルディ,29,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
岩井浩二,富士通カワサキレッドスピリッツ,14,65,412,185,35,44.9,36.4,50,11,11,21,279,25,42,104,202,111,0,22.0,2.8,0.3,14.5,55.0
岩佐隆太,トヨタ自動車サンホークス,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
岩知道呂夫,警視庁フォートファイターズ,10,65,20,5,6,25.0,-5.0,1,0,0,11,210,14,46,51,5,0,0,0.0,0.1,0.2,7.3,0.0
岩谷徹也,トヨタ自動車サンホークス,7,15,2,1,0,50.0,50.0,0,0,0,1,29,1,3,8,0,0,0,,0.1,0.1,7.8,
川北陽介,トヨタ自動車サンホークス,5,54,123,44,5,35.8,31.7,0,0,0,13,133,4,3,24,3,3,0,,0.8,0.2,7.0,100.0
川波博次,大同特殊鋼レッドスター,2,59,299,118,14,39.5,34.8,1,1,0,16,156,4,24,34,339,212,0,100.0,2.0,0.3,4.2,62.5
川越裕康,近畿クラブスフィーダ,1,43,125,64,10,51.2,43.2,0,0,0,23,127,2,8,24,17,12,0,,1.5,0.5,4.7,70.6
平井銀次,大同特殊鋼レッドスター,11,60,0,0,0,,,0,0,0,0,0,0,0,0,290,184,0,,0.0,0.0,,63.4
平林康裕,警視庁フォートファイターズ,5,27,79,32,5,40.5,34.2,1,0,0,13,79,1,2,29,5,4,0,0.0,1.2,0.5,9.8,80.0
平澤徹,富士通カワサキレッドスピリッツ,9,61,172,103,7,59.9,55.8,0,0,0,33,196,2,5,58,4,2,0,,1.7,0.5,7.8,50.0
平田英貴,近畿クラブスフィーダ,14,24,41,20,1,48.8,46.3,0,0,0,9,67,2,8,15,0,0,0,,0.8,0.4,5.6,
廣本遥,富士通カワサキレッドスピリッツ,8,35,166,83,8,50.0,45.2,43,12,6,10,95,4,19,22,56,36,0,27.9,2.4,0.3,5.0,64.3
引田康介,きんでんトリニティーブリッツ,22,4,10,3,0,30.0,30.0,0,0,0,0,8,0,1,1,0,0,0,,0.8,0.0,0.0,
折井拓也,近畿クラブスフィーダ,5,32,0,0,0,,,0,0,0,0,0,0,0,0,211,149,0,,0.0,0.0,,70.6
有薗亮平,近畿クラブスフィーダ,18,17,0,0,0,,,0,0,0,0,5,0,0,3,90,57,0,,0.0,0.0,15.0,63.3
木原恵一,兵庫デルフィーノ,14,54,0,0,0,,,0,0,0,0,0,0,0,0,372,258,0,,0.0,0.0,,69.4
木村友宣,トヨタ自動車サンホークス,15,60,0,0,0,,,0,0,0,0,0,0,0,0,458,293,0,,0.0,0.0,,64.0
本多尚也,きんでんトリニティーブリッツ,17,30,179,65,30,36.3,19.6,28,12,7,7,98,4,22,25,305,206,0,42.9,2.2,0.2,4.8,67.5
本多尚也,近畿クラブスフィーダ,11,3,25,9,4,36.0,20.0,4,2,1,1,14,1,1,3,30,20,0,50.0,3.0,0.3,10.7,66.7
東條航,警視庁フォートファイターズ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松原広輔,ジェイテクトSTINGS,10,48,256,129,17,50.4,43.8,23,11,5,18,196,22,50,66,182,120,0,47.8,2.7,0.4,13.3,65.9
松崎良輔,ジェイテクトSTINGS,8,52,153,85,10,55.6,49.0,1,0,0,39,163,2,3,21,4,2,0,0.0,1.6,0.8,4.0,50.0
松本健作,富士通カワサキレッドスピリッツ,12,25,0,0,0,,,0,0,0,0,35,0,4,10,0,0,0,,0.0,0.0,4.3,
松本幸博,警視庁フォートファイターズ,6,65,419,187,36,44.6,36.0,21,4,6,24,269,6,7,65,442,326,0,19.0,2.9,0.4,7.6,73.8
松本敬三,東京トヨペットグリーンスパークル,16,47,359,134,24,37.3,30.6,3,0,1,6,138,2,20,48,231,141,0,0.0,2.9,0.1,6.5,61.0
松本正嗣,東京ヴェルディ,24,24,11,8,0,72.7,72.7,0,0,0,1,40,0,1,12,12,6,0,,0.3,0.0,6.9,50.0
松枝寿明,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松野昭博,富士通カワサキレッドスピリッツ,19,33,229,108,19,47.2,38.9,53,20,12,6,110,12,32,33,0,0,0,37.7,3.3,0.2,11.1,
柿木秀人,兵庫デルフィーノ,13,3,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,,0.0,0.0,0.0,
栗栖徹,兵庫デルフィーノ,12,4,0,0,0,,,0,0,0,0,0,0,0,0,31,11,0,,0.0,0.0,,35.5
根岸慎紘,東京ヴェルディ,5,5,0,0,0,,,0,0,0,0,3,0,1,0,8,4,0,,0.0,0.0,-8.3,50.0
梶野喜宏,近畿クラブスフィーダ,2,58,33,11,4,33.3,21.2,0,0,0,13,208,1,5,48,0,0,0,,0.2,0.2,5.6,
梶野昭宏,近畿クラブスフィーダ,3,43,195,75,22,38.5,27.2,5,0,1,1,119,3,8,37,312,212,0,0.0,1.7,0.0,8.6,67.9
椿山竜介,つくばユナイテッドSunGAIA,20,51,241,136,17,56.4,49.4,24,9,5,26,200,19,59,72,10,7,0,37.5,2.7,0.5,11.1,70.0
槌尾健,東京ヴェルディ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
横村益典,東京ヴェルディ,4,18,104,47,7,45.2,38.5,11,5,2,5,61,6,24,21,0,0,0,45.5,2.6,0.3,8.6,
橋丘矩宗,兵庫デルフィーノ,7,44,144,62,7,43.1,38.2,2,1,1,18,101,4,5,19,6,1,0,50.0,1.4,0.4,7.4,16.7
橋本和浩,東京トヨペットグリーンスパークル,12,53,236,97,18,41.1,33.5,0,0,0,25,159,1,8,46,4,1,0,,1.8,0.5,6.6,25.0
橋本峻介,きんでんトリニティーブリッツ,19,43,153,64,16,41.8,31.4,0,0,0,18,163,3,11,38,2,1,0,,1.5,0.4,6.0,50.0
武本泰幸,近畿クラブスフィーダ,4,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
毛利光生,きんでんトリニティーブリッツ,20,45,49,21,1,42.9,40.8,0,0,0,9,134,9,14,51,3,0,0,,0.5,0.2,13.6,0.0
池田正一,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅岡遥太,東京ヴェルディ,2,59,0,0,0,,,0,0,0,0,0,0,0,0,340,214,0,,0.0,0.0,,62.9
浅見冬樹,東京トヨペットグリーンスパークル,5,53,38,21,2,55.3,50.0,0,0,0,6,167,2,4,49,5,0,0,,0.4,0.1,7.9,0.0
浦田哲平,兵庫デルフィーノ,19,26,8,4,1,50.0,37.5,2,0,1,4,56,1,4,17,0,0,0,0.0,0.2,0.2,7.6,
淡田智行,大同特殊鋼レッドスター,9,19,2,1,0,50.0,50.0,0,0,0,1,61,1,6,15,1,0,0,,0.1,0.1,5.3,0.0
清水大輔,警視庁フォートファイターズ,2,58,147,66,12,44.9,36.7,0,0,0,69,166,2,1,52,3,1,0,,1.1,1.2,8.9,33.3
清野真一,ジェイテクトSTINGS,4,14,106,49,11,46.2,35.8,36,18,7,1,43,4,11,14,0,0,0,50.0,3.5,0.1,11.0,
渡辺聖太,富士通カワサキレッドスピリッツ,13,31,2,1,0,50.0,50.0,0,0,0,1,50,1,8,16,0,0,0,,0.0,0.0,6.0,
渡邉敬太,トヨタ自動車サンホークス,4,16,84,33,8,39.3,29.8,11,4,1,3,31,1,8,10,26,15,0,36.4,2.1,0.2,4.8,57.7
溝口信二,東京ヴェルディ,21,48,129,67,6,51.9,47.3,0,0,0,29,180,4,13,63,3,1,0,,1.4,0.6,9.2,33.3
濱口純一,東京ヴェルディ,1,55,186,81,14,43.5,36.0,3,1,0,17,238,8,6,96,551,378,0,33.3,1.5,0.3,12.8,68.6
濱本敬介,ジェイテクトSTINGS,18,7,32,14,2,43.8,37.5,5,2,1,2,19,0,11,3,50,32,0,40.0,2.0,0.3,-10.5,64.0
瀧澤利一,東京ヴェルディ,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中淳一,東京トヨペットグリーンスパークル,9,44,52,29,1,55.8,53.8,1,0,0,2,53,1,3,14,70,41,0,0.0,0.7,0.0,7.1,58.6
田中紳太,大同特殊鋼レッドスター,3,53,33,17,0,51.5,51.5,0,0,0,13,202,3,4,44,4,1,0,,0.3,0.2,6.4,25.0
田内卓,近畿クラブスフィーダ,8,6,1,0,1,0.0,-100.0,0,0,0,1,9,1,1,0,0,0,0,,0.0,0.2,8.3,
田端久貴,東京トヨペットグリーンスパークル,14,28,54,20,5,37.0,27.8,0,0,0,5,44,0,4,9,8,3,0,,0.7,0.2,2.8,37.5
甲斐啓祐,トヨタ自動車サンホークス,10,46,343,133,32,38.8,29.4,120,51,15,8,139,4,30,40,9,4,0,42.5,2.9,0.2,4.7,44.4
白川佑樹,兵庫デルフィーノ,2,20,93,37,10,39.8,29.0,19,5,4,6,55,5,10,16,13,5,0,26.3,1.8,0.3,11.8,38.5
矢島優一,きんでんトリニティーブリッツ,23,8,0,0,0,,,0,0,0,0,3,0,1,2,29,16,0,,0.0,0.0,8.3,55.2
矢野諒介,つくばユナイテッドSunGAIA,15,28,3,1,0,33.3,33.3,0,0,0,3,87,1,1,26,0,0,0,,0.0,0.1,8.3,
石川俊輔,警視庁フォートファイターズ,8,65,0,0,0,,,0,0,0,0,0,0,0,0,337,251,0,,0.0,0.0,,74.5
石川健,つくばユナイテッドSunGAIA,5,3,9,4,1,44.4,33.3,0,0,0,1,14,0,0,10,0,0,0,,1.3,0.3,17.9,
石木裕也,兵庫デルフィーノ,18,5,4,1,0,25.0,25.0,0,0,0,0,2,0,0,0,0,0,0,,0.2,0.0,0.0,
石田敬喜,ジェイテクトSTINGS,9,46,244,107,26,43.9,33.2,35,15,7,10,178,7,14,66,304,191,0,42.9,2.3,0.2,11.2,62.8
石田純一,近畿クラブスフィーダ,7,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
石田裕矢,トヨタ自動車サンホークス,3,60,163,74,6,45.4,41.7,0,0,0,27,212,8,9,58,1,0,0,,1.2,0.4,9.6,0.0
神山哲郎,富士通カワサキレッドスピリッツ,4,17,78,29,13,37.2,20.5,2,0,0,3,53,0,2,15,126,59,0,0.0,1.7,0.2,6.1,46.8
福冨和志,きんでんトリニティーブリッツ,1,57,377,145,39,38.5,28.1,42,13,6,5,133,3,34,32,9,4,0,31.0,2.5,0.1,1.9,44.4
福田健太,警視庁フォートファイターズ,4,59,291,131,25,45.0,36.4,69,23,10,32,187,4,12,59,1,1,0,33.3,2.2,0.5,8.4,100.0
竹永大樹,兵庫デルフィーノ,9,29,54,18,4,33.3,25.9,0,0,0,2,26,0,8,3,79,52,0,,0.6,0.1,-4.8,65.8
竹田昭徳,東京ヴェルディ,28,40,117,54,3,46.2,43.6,0,0,0,19,102,3,6,8,1,0,0,,1.4,0.5,3.4,0.0
竹腰晃明,兵庫デルフィーノ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
笠島彰悟,兵庫デルフィーノ,4,37,68,24,4,35.3,29.4,0,0,0,14,69,4,12,21,2,2,0,,0.6,0.4,9.1,100.0
筆脇ウィリアン,近畿クラブスフィーダ,10,35,276,114,20,41.3,34.1,51,15,4,9,132,4,16,40,69,26,0,29.4,3.3,0.3,7.6,37.7
篠田竜司,トヨタ自動車サンホークス,11,56,34,22,1,64.7,61.8,0,0,0,13,195,6,36,54,3,0,0,,0.4,0.2,5.4,0.0
織田康宏,兵庫デルフィーノ,8,19,36,14,2,38.9,33.3,4,0,1,2,31,0,5,8,20,8,0,0.0,0.7,0.1,2.4,40.0
脇戸新之助,東京ヴェルディ,3,11,5,1,1,20.0,0.0,0,0,0,0,28,0,1,7,0,0,0,,0.1,0.0,5.4,
興梠亮,ジェイテクトSTINGS,12,53,0,0,0,,,0,0,0,0,0,0,0,0,235,162,0,,0.0,0.0,,68.9
若山智昭,ジェイテクトSTINGS,15,39,282,150,21,53.2,45.7,118,59,11,14,124,3,22,28,0,0,0,50.0,3.8,0.4,3.6,
荒川崇,東京トヨペットグリーンスパークル,15,38,184,63,20,34.2,23.4,1,1,0,0,88,1,4,28,156,90,0,100.0,1.7,0.0,8.0,57.7
菊池孝一,つくばユナイテッドSunGAIA,1,21,16,5,0,31.2,31.2,0,0,0,4,16,1,6,3,2,2,0,,0.2,0.2,1.6,100.0
藤島謙裕,きんでんトリニティーブリッツ,9,39,0,0,0,,,0,0,0,0,41,1,0,5,88,53,0,,0.0,0.0,5.5,60.2
藤森圭,富士通カワサキレッドスピリッツ,17,66,0,0,0,,,0,0,0,0,0,0,0,0,320,229,0,,0.0,0.0,,71.6
西片圭佑,東京トヨペットグリーンスパークル,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西藤禎浩,きんでんトリニティーブリッツ,15,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
豊田昇平,ジェイテクトSTINGS,5,16,1,1,0,100.0,100.0,0,0,0,5,41,0,3,12,0,0,0,,0.1,0.3,5.5,
赤木貴雅,つくばユナイテッドSunGAIA,13,28,0,0,0,,,0,0,0,0,17,1,1,4,69,50,0,,0.0,0.0,10.3,72.5
越岡恵範,富士通カワサキレッドスピリッツ,20,3,0,0,0,,,0,0,0,0,9,1,0,1,0,0,0,,0.0,0.0,13.9,
辰巳佳靖,大同特殊鋼レッドスター,6,60,495,223,45,45.1,36.0,125,60,17,24,177,7,47,54,2,1,0,48.0,3.7,0.4,4.9,50.0
辰巳正敏,ジェイテクトSTINGS,17,32,69,28,7,40.6,30.4,12,4,1,6,57,2,15,22,23,11,0,33.3,0.9,0.2,6.6,47.8
酒巻宝久,兵庫デルフィーノ,16,3,0,0,0,,,0,0,0,0,1,0,0,0,4,3,0,,0.0,0.0,0.0,75.0
金丸将大,警視庁フォートファイターズ,25,33,92,34,13,37.0,22.8,41,12,7,5,46,3,11,16,0,0,0,29.3,1.0,0.2,9.2,
金丸晃大,ジェイテクトSTINGS,2,51,134,82,6,61.2,56.7,0,0,0,48,217,7,8,62,2,2,0,,1.6,0.9,9.4,100.0
鈴木康晋,ジェイテクトSTINGS,1,3,5,3,1,60.0,40.0,0,0,0,2,10,0,0,2,0,0,0,,1.0,0.7,5.0,
鈴木雅史,警視庁フォートファイターズ,20,25,51,20,4,39.2,31.4,0,0,0,8,38,0,0,1,3,3,0,,0.8,0.3,0.7,100.0
長友真伍,ジェイテクトSTINGS,16,8,6,3,0,50.0,50.0,0,0,0,1,14,0,4,4,0,0,0,,0.4,0.1,0.0,
間瀬公平,東京ヴェルディ,19,29,73,41,6,56.2,47.9,0,0,0,6,55,0,2,17,16,15,0,,1.4,0.2,6.8,93.8
鞍掛勇樹,つくばユナイテッドSunGAIA,16,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
飯塚俊彦,東京ヴェルディ,14,49,419,183,28,43.7,37.0,104,44,13,16,184,4,36,56,9,3,0,42.3,3.7,0.3,4.9,33.3
馬場信介,大同特殊鋼レッドスター,10,5,10,7,0,70.0,70.0,0,0,0,0,5,0,0,3,11,4,0,,1.4,0.0,15.0,36.4
馬場裕峰,東京トヨペットグリーンスパークル,3,37,186,66,21,35.5,24.2,16,4,3,3,96,5,8,35,220,134,0,25.0,1.8,0.1,12.2,60.9
高橋寛記,つくばユナイテッドSunGAIA,17,27,3,1,1,33.3,0.0,0,0,0,0,39,3,4,20,0,0,0,,0.0,0.0,17.9,
高橋慎治,ジェイテクトSTINGS,6,42,12,3,2,25.0,8.3,0,0,0,10,146,14,33,54,2,0,0,,0.1,0.2,13.2,0.0
高橋正,きんでんトリニティーブリッツ,8,27,171,78,15,45.6,36.8,12,4,2,11,58,0,4,5,34,11,0,33.3,2.9,0.4,0.4,32.4
高橋洋史,東京ヴェルディ,6,37,16,9,2,56.2,43.8,1,0,0,1,134,0,1,29,1,0,0,0.0,0.2,0.0,5.2,0.0
高橋賢行,つくばユナイテッドSunGAIA,25,31,160,80,6,50.0,46.2,47,15,5,5,123,7,17,54,0,0,0,31.9,2.6,0.2,13.2,
鮎川輝丈,きんでんトリニティーブリッツ,7,27,109,46,16,42.2,27.5,6,1,1,2,102,4,10,19,192,137,0,16.7,1.7,0.1,6.1,71.4
齋藤義人,大同特殊鋼レッドスター,14,16,0,0,0,,,0,0,0,0,23,0,0,5,0,0,0,,0.0,0.0,5.4,
