試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-12-11,2010-12,デンソーエアリービーズ,NECレッドロケッツ,3,1,1,16,,石井里沙,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,デンソーエアリービーズ,NECレッドロケッツ,3,1,1,18,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,デンソーエアリービーズ,NECレッドロケッツ,3,1,1,20,,真柴咲紀,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,10.0,3,1,0,33.3,0
2010-12-11,2010-12,デンソーエアリービーズ,NECレッドロケッツ,3,1,1,21,,エベリスベル,4,■,■,■,■,nan,71,25,4,35.2,29.6,6.25,10,7,1,70.0,1,0.25,15,1,1,7,18.3,0,0,0,-,27
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,1,,坂下麻衣子,3,■,■,■,nan,nan,24,10,1,41.7,37.5,3.33,10,4,1,40.0,0,-,10,0,1,1,2.5,0,0,0,-,10
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,2,,谷口雅美,2,□,nan,□,nan,nan,5,1,1,20.0,0.0,0.50,3,1,1,33.3,0,-,1,0,0,0,0.0,0,0,0,-,1
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,3,,山本愛,3,□,□,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,2,0.67,5,0,0,1,5.0,2,2,0,100.0,6
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,4,,吉澤智恵,3,■,■,■,nan,nan,32,11,5,34.4,18.8,3.67,0,0,0,-,1,0.33,10,1,0,2,15.0,21,13,0,61.9,13
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,5,,位田愛,2,□,■,nan,nan,nan,12,2,0,16.7,16.7,1.00,0,0,0,-,0,-,5,0,0,2,10.0,11,6,0,54.5,2
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,7,,竹下佳江,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,12,1,1,0,8.3,0,0,0,-,2
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,8,,高木理江,3,■,□,■,nan,nan,14,5,2,35.7,21.4,1.67,1,0,0,0.0,0,-,5,0,1,2,10.0,21,13,0,61.9,5
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,9,,石川友紀,3,■,■,■,nan,nan,11,7,1,63.6,54.5,2.33,0,0,0,-,0,-,8,0,2,1,3.1,0,0,0,-,7
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,13,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0,0
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,15,,川原麻実,1,nan,□,nan,nan,nan,1,1,0,100.0,100.0,1.00,1,1,0,100.0,0,-,1,0,1,0,0.0,0,0,0,-,1
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,17,,加藤千尋,2,■,■,nan,nan,nan,7,1,2,14.3,-14.3,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,1
2010-12-11,2010-12,JTマーヴェラス,東レアローズ,0,3,0,19,,千葉智枝美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,1,,西脇万里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,2,,荒木絵里香,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,0,0,0,-,0,-,14,0,1,7,12.5,1,1,0,100.0,7
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,3,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,10,0,90.9,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,4,,中道瞳,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,11,1,0,3,14.1,0,0,0,-,1
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,5,,木村沙織,3,■,■,■,nan,nan,39,10,1,25.6,23.1,3.33,8,0,0,0.0,1,0.33,13,1,2,6,17.7,33,27,0,81.8,12
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,6,,高田ありさ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,1,1,0,100.0,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,7,,リエスベットヴァインデヴォーゲル,3,■,■,■,nan,nan,9,3,4,33.3,-11.1,1.00,0,0,0,-,3,1.00,8,1,0,1,15.6,10,8,0,80.0,7
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,8,,和田麻里江,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,9,,迫田さおり,3,■,■,■,nan,nan,37,18,0,48.6,48.6,6.00,8,6,0,75.0,2,0.67,11,1,2,0,7.3,0,0,0,-,21
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,10,,築地保奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,11,,宮田由佳里,3,■,■,■,nan,nan,7,3,0,42.9,42.9,1.00,0,0,0,-,2,0.67,11,0,2,3,6.8,0,0,0,-,5
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,12,,小平花織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,14,,田代佳奈美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-11,2010-12,東レアローズ,JTマーヴェラス,3,0,1,15,L,木村美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,1,,都築有美子,5,■,■,■,■,■,34,12,1,35.3,32.4,2.40,0,0,0,-,0,-,23,1,1,14,19.6,27,19,0,70.4,13
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,3,,山本陽子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,4,,船崎恵視,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,1,0.20,20,0,3,4,5.0,0,0,0,-,1
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,5,,田原香理,5,■,■,■,■,■,10,2,1,20.0,10.0,0.40,0,0,0,-,1,0.20,13,0,0,2,3.8,0,0,0,-,3
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,6,,河村聖子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,8,,赤阪瑠美,5,□,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,9,,眞恵子,5,■,■,■,■,■,69,23,4,33.3,27.5,4.60,8,1,1,12.5,1,0.20,6,0,1,2,8.3,0,0,0,-,24
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,11,L,八田奈都己,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,15,,堀崎智恵美,4,nan,□,□,■,■,6,5,0,83.3,83.3,1.25,1,0,0,0.0,0,-,6,1,0,2,21.7,34,22,0,64.7,6
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,16,,服部鮎弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,20,,羽根翠,5,□,□,□,□,□,8,3,2,37.5,12.5,0.60,0,0,0,-,0,-,3,0,1,1,8.3,2,1,0,50.0,3
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,21,,山田真里,4,■,■,■,nan,□,4,2,0,50.0,50.0,0.50,1,1,0,100.0,1,0.25,14,2,0,5,20.4,24,17,0,70.8,5
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,22,L,梶原雪路,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,10,0,83.3,0
2010-12-12,2010-12,トヨタ車体クインシーズ,NECレッドロケッツ,2,3,0,23,,アキンラデウォフォルケ,5,■,■,■,■,■,50,23,0,46.0,46.0,4.60,0,0,0,-,2,0.40,16,0,1,6,9.4,3,1,0,33.3,25
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,1,L,渡邊絢子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,2,,杉山祥子,5,■,■,■,■,■,24,14,2,58.3,50.0,2.80,0,0,0,-,1,0.20,12,0,0,5,10.4,0,0,0,-,15
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,3,,内藤香菜子,5,■,■,■,■,■,27,8,1,29.6,25.9,1.60,0,0,0,-,6,1.20,14,0,0,2,3.6,0,0,0,-,14
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,4,,内田暁子,2,■,■,nan,nan,nan,13,2,2,15.4,0.0,1.00,4,0,1,0.0,0,-,5,0,0,2,10.0,13,7,0,53.8,2
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,5,,松浦麻琴,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.40,24,0,1,3,3.1,0,0,0,-,2
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,6,,澁澤夏美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,7,,秋山美幸,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,3,9.4,0,0,0,-,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,8,,八幡美樹,4,nan,□,■,■,■,32,7,3,21.9,12.5,1.75,4,0,1,0.0,1,0.25,14,0,0,4,7.1,6,6,0,100.0,8
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,9,,松浦寛子,5,■,■,■,■,■,24,9,1,37.5,33.3,1.80,0,0,0,-,1,0.20,12,0,1,6,12.5,30,11,0,36.7,10
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,10,L,井野亜季子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,0,72.2,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,12,,ガライフェルナンダ,5,■,■,■,■,■,76,35,6,46.1,38.2,7.00,10,3,2,30.0,1,0.20,13,0,3,5,9.6,31,21,0,67.7,36
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,15,,滝口奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,16,,白垣里紗,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,NECレッドロケッツ,トヨタ車体クインシーズ,3,2,1,17,,島村春世,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,1,,坂下麻衣子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,2,,谷口雅美,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,3,,山本愛,4,□,■,■,■,nan,28,9,1,32.1,28.6,2.25,0,0,0,-,1,0.25,7,0,1,1,3.6,0,0,0,-,10
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,4,,吉澤智恵,4,■,■,■,■,nan,27,7,1,25.9,22.2,1.75,2,1,0,50.0,0,-,12,0,0,4,8.3,27,24,0,88.9,7
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,5,,位田愛,1,nan,nan,□,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,3,0,0,0,0.0,3,3,0,100.0,0
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,7,,竹下佳江,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-,2
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,8,,高木理江,4,■,■,■,■,nan,45,14,2,31.1,26.7,3.50,1,0,0,0.0,3,0.75,15,1,0,5,13.7,26,24,0,92.3,18
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,9,,石川友紀,4,■,■,■,■,nan,23,10,0,43.5,43.5,2.50,0,0,0,-,1,0.25,21,0,3,6,7.1,0,0,0,-,11
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,13,L,井上琴絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,18,0,78.3,0
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,15,,川原麻実,4,■,■,■,■,nan,58,22,4,37.9,31.0,5.50,13,4,1,30.8,2,0.50,13,0,0,2,3.8,1,1,0,100.0,24
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,17,,加藤千尋,1,■,nan,nan,nan,nan,5,0,0,0.0,0.0,-,0,0,0,-,1,1.00,2,0,0,2,25.0,0,0,0,-,1
2010-12-12,2010-12,JTマーヴェラス,岡山シーガルズ,3,1,1,19,,千葉智枝美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,2,,山口舞,4,■,■,■,■,nan,26,15,0,57.7,57.7,3.75,3,3,0,100.0,0,-,20,0,0,0,0.0,21,14,0,66.7,15
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,3,,米村信子,2,nan,nan,■,■,nan,25,5,1,20.0,16.0,2.50,0,0,0,-,1,0.50,6,0,0,1,4.2,6,4,0,66.7,6
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,5,,福田舞,4,■,■,■,■,nan,36,13,3,36.1,27.8,3.25,0,0,0,-,1,0.25,12,0,3,2,4.2,5,3,0,60.0,14
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,8,,川畑愛希,4,■,■,■,■,nan,41,18,3,43.9,36.6,4.50,0,0,0,-,0,-,17,0,1,3,4.4,18,11,0,61.1,18
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,12,,村田奈都美,1,nan,■,nan,nan,nan,11,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,0,0.0,2,1,0,50.0,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,14,,宮下遥,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,15,,岡野弘子,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,11,1,0,2,11.8,0,0,0,-,2
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,16,L,野口彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,17,,小林亜里沙,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,20,0,83.3,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,21,,森和代,4,■,■,■,■,nan,36,13,0,36.1,36.1,3.25,0,0,0,-,4,1.00,7,0,1,0,0.0,3,3,0,100.0,17
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,28,,川島亜依美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,29,,瀬尾有耶,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,6,3,0,50.0,0
2010-12-12,2010-12,岡山シーガルズ,JTマーヴェラス,1,3,0,33,,若浦貴子,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,0,,佐々木みき,1,nan,□,nan,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,0,-,2,0,1,1,12.5,1,0,0,0.0,2
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,1,,栗原恵,4,■,■,■,■,nan,25,8,1,32.0,28.0,2.00,4,1,0,25.0,2,0.50,14,0,1,2,3.6,16,6,0,37.5,10
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,2,,杉本早希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,3,,板橋恵,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,4,,スタエレンスシャイーヌ,4,■,■,■,■,nan,32,12,3,37.5,28.1,3.00,2,2,0,100.0,3,0.75,13,0,1,6,11.5,32,20,0,62.5,15
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,7,L,成田郁久美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,19,0,61.3,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,8,,今野加奈子,4,■,■,■,■,nan,57,19,3,33.3,28.1,4.75,14,4,2,28.6,1,0.25,23,2,2,5,12.4,1,1,0,100.0,22
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,19,,芦野李沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,20,,吉田真未,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,0,0.0,6,2,0,33.3,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,21,,沼田さくら,4,■,■,■,■,nan,11,3,0,27.3,27.3,0.75,0,0,0,-,6,1.50,10,0,0,4,10.0,0,0,0,-,9
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,23,,香野晶子,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,0,0,0,-,1,0.25,6,0,1,2,8.3,2,2,0,100.0,7
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,24,,冨永こよみ,4,■,■,■,■,nan,7,3,1,42.9,28.6,0.75,0,0,0,-,4,1.00,11,0,0,6,13.6,0,0,0,-,7
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,26,L,田村翔子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,パイオニアレッドウィングス,デンソーエアリービーズ,1,3,0,27,,服部梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,1,,奥田恭子,1,■,nan,nan,nan,nan,9,3,2,33.3,11.1,3.00,0,0,0,-,0,-,4,0,0,1,6.2,4,2,0,50.0,3
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,2,,矢野美子,4,■,■,■,■,nan,17,11,1,64.7,58.8,2.75,0,0,0,-,1,0.25,16,0,1,8,12.5,0,0,0,-,12
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,4,,細田絵理,4,□,■,■,■,nan,26,13,0,50.0,50.0,3.25,0,0,0,-,1,0.25,18,0,1,7,9.7,13,7,0,53.8,14
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,5,,熊谷桜子,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,11,0,0,1,2.3,0,0,0,-,1
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,6,,鈴木裕子,4,■,■,■,■,nan,24,9,1,37.5,33.3,2.25,0,0,0,-,0,-,20,0,0,12,15.0,35,24,0,68.6,9
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,8,,井上香織,4,■,■,■,■,nan,20,5,1,25.0,20.0,1.25,0,0,0,-,2,0.50,11,0,1,4,9.1,0,0,0,-,7
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,9,L,櫻井由香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,15,0,65.2,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,11,,井上奈々朱,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,12,,大村祥子,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,13,L,泉岡未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,16,,石井里沙,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,18,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,20,,真柴咲紀,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,3,0,75.0,0
2010-12-12,2010-12,デンソーエアリービーズ,パイオニアレッドウィングス,3,1,1,21,,エベリスベル,4,■,■,■,■,nan,71,24,1,33.8,32.4,6.00,7,4,0,57.1,3,0.75,12,1,2,6,20.8,0,0,0,-,28
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,1,,岩坂名奈,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,1
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,2,,古藤千鶴,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,3,,鶴田桂子,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,0,-,14,0,1,3,5.4,0,0,0,-,2
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,4,,先野久美子,4,■,■,■,■,nan,10,3,1,30.0,20.0,0.75,0,0,0,-,1,0.25,15,0,1,3,5.0,0,0,0,-,4
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,5,,水田祐未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,8,,浅津ゆうこ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,9,,平井香菜子,4,■,■,■,■,nan,13,4,1,30.8,23.1,1.00,0,0,0,-,2,0.50,11,0,0,3,6.8,0,0,0,-,6
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,10,L,座安琴希,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,13,0,68.4,0
2010-12-12,2010-12,久光製薬スプリングス,東レアローズ,1,3,0,12,,新鍋理沙,4,■,■,■,■,nan,47,16,3,34.0,27.7,4.00,3,1,1,33.3,1,0.25,8,0,4,1,3.1,17,14,0,82.4,17
