名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
坂梨朋彦,2013-01,堺ブレイザーズ,14,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂梨朋彦,2013-02,堺ブレイザーズ,14,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塚崎祐平,2013-01,JTサンダーズ,16,1,2,13,4,1,30.8,23.1,5,2,1,1,3,0,1,0,0,0,0,5,40.0,2.0,0.5,-8.3,
塚崎祐平,2013-02,JTサンダーズ,16,8,2,17,8,1,47.1,41.2,1,1,0,0,8,2,1,1,6,2,0,10,100.0,4.0,0.0,25.0,33.3
塚崎祐平,2013-03,JTサンダーズ,16,18,9,42,14,3,33.3,26.2,7,2,2,5,16,0,1,4,22,13,0,19,28.6,1.56,0.56,4.7,59.1
塩田達也,2012-12,サントリーサンバーズ,12,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
塩田達也,2013-01,サントリーサンバーズ,12,2,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
塩田達也,2013-02,サントリーサンバーズ,12,8,4,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,0,,0.0,0.0,5.0,
塩田達也,2013-03,サントリーサンバーズ,12,6,2,1,1,0,100.0,100.0,0,0,0,0,3,0,1,1,0,0,0,1,,0.5,0.0,0.0,
大上正裕,2012-11,JTサンダーズ,21,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2012-12,JTサンダーズ,21,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大上正裕,2013-01,JTサンダーズ,21,6,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大上正裕,2013-02,JTサンダーズ,21,12,18,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大上正裕,2013-03,JTサンダーズ,21,18,24,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大木貴之,2012-11,東レアローズ,20,66,8,4,0,1,0.0,-25.0,0,0,0,0,9,0,2,4,6,4,0,0,,0.0,0.0,5.6,66.7
大木貴之,2012-12,東レアローズ,20,48,7,0,0,0,,,0,0,0,0,10,1,3,1,0,0,0,1,,0.0,0.0,5.0,
大木貴之,2013-01,東レアローズ,20,6,6,12,6,0,50.0,50.0,0,0,0,1,15,0,3,3,7,3,0,7,,1.0,0.17,0.0,42.9
大木貴之,2013-02,東レアローズ,20,4,2,6,0,2,0.0,-33.3,0,0,0,1,4,0,1,1,1,0,0,1,,0.0,0.5,0.0,0.0
大木貴之,2013-03,東レアローズ,20,12,11,59,23,1,39.0,37.3,16,7,0,2,29,1,6,8,1,0,0,26,43.8,2.09,0.18,5.2,0.0
大竹貴久,2012-11,パナソニックパンサーズ,16,66,5,1,0,0,0.0,0.0,0,0,0,2,7,0,0,1,0,0,0,2,,0.0,0.4,3.6,
大竹貴久,2012-12,パナソニックパンサーズ,16,48,11,0,0,0,,,0,0,0,1,22,0,2,6,0,0,0,1,,0.0,0.09,4.5,
大竹貴久,2013-01,パナソニックパンサーズ,16,6,10,0,0,0,,,0,0,0,3,32,0,0,8,1,0,0,3,,0.0,0.3,6.2,0.0
大竹貴久,2013-02,パナソニックパンサーズ,16,12,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大竹貴久,2013-03,パナソニックパンサーズ,16,3,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
大道大輔,2012-11,堺ブレイザーズ,18,66,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大道大輔,2012-12,堺ブレイザーズ,18,48,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大道大輔,2013-01,堺ブレイザーズ,18,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
大道大輔,2013-02,堺ブレイザーズ,18,12,6,7,4,0,57.1,57.1,0,0,0,2,8,0,0,1,0,0,0,6,,0.67,0.33,3.1,
大道大輔,2013-03,堺ブレイザーズ,18,18,9,6,3,1,50.0,33.3,0,0,0,0,3,0,0,0,0,0,0,3,,0.33,0.0,0.0,
宇佐美大輔,2012-11,パナソニックパンサーズ,2,66,24,8,6,1,75.0,62.5,0,0,0,13,74,2,13,19,1,0,0,21,,0.25,0.54,4.7,0.0
宇佐美大輔,2012-12,パナソニックパンサーズ,2,48,9,0,0,0,,,0,0,0,3,25,0,6,8,0,0,0,3,,0.0,0.33,2.0,
宇佐美大輔,2013-01,パナソニックパンサーズ,2,6,15,3,2,0,66.7,66.7,0,0,0,4,44,1,8,14,1,0,0,7,,0.13,0.27,5.7,0.0
宇佐美大輔,2013-02,パナソニックパンサーズ,2,12,21,6,3,1,50.0,33.3,0,0,0,5,68,3,15,19,0,0,0,11,,0.14,0.24,5.9,
宇佐美大輔,2013-03,パナソニックパンサーズ,2,15,12,2,2,0,100.0,100.0,0,0,0,6,33,0,10,7,1,0,0,8,,0.17,0.5,-2.3,0.0
安井勇誠,2012-11,JTサンダーズ,11,66,14,26,5,3,19.2,7.7,5,2,2,0,23,0,7,7,9,5,0,5,40.0,0.36,0.0,0.0,55.6
安井勇誠,2012-12,JTサンダーズ,11,48,8,0,0,0,,,0,0,0,0,8,0,5,3,0,0,0,0,,0.0,0.0,-6.2,
安井勇誠,2013-01,JTサンダーズ,11,6,19,1,0,0,0.0,0.0,0,0,0,0,28,4,5,10,0,0,0,4,,0.0,0.0,18.8,
安井勇誠,2013-02,JTサンダーズ,11,12,19,5,4,0,80.0,80.0,1,0,0,0,26,0,11,8,12,6,0,4,0.0,0.21,0.0,-2.9,50.0
安井勇誠,2013-03,JTサンダーズ,11,12,11,1,0,0,0.0,0.0,1,0,0,0,12,0,3,5,0,0,0,0,0.0,0.0,0.0,4.2,
安永拓弥,2012-11,JTサンダーズ,1,66,21,47,25,3,53.2,46.8,0,0,0,10,78,3,2,25,6,2,0,38,,1.19,0.48,11.2,33.3
安永拓弥,2012-12,JTサンダーズ,1,48,13,32,20,2,62.5,56.2,1,0,0,9,50,0,3,6,5,1,0,29,0.0,1.54,0.69,1.5,20.0
安永拓弥,2013-01,JTサンダーズ,1,5,19,62,27,3,43.5,38.7,0,0,0,13,49,1,0,12,4,3,0,41,,1.42,0.68,8.2,75.0
安永拓弥,2013-02,JTサンダーズ,1,8,8,18,9,1,50.0,44.4,0,0,0,0,6,0,0,3,1,0,0,9,,1.12,0.0,12.5,0.0
安永拓弥,2013-03,JTサンダーズ,1,18,17,36,16,1,44.4,41.7,0,0,0,13,45,0,2,12,0,0,0,29,,0.94,0.76,5.6,
富松崇彰,2012-11,東レアローズ,1,66,25,65,34,5,52.3,44.6,0,0,0,24,64,0,8,24,1,1,0,58,,1.36,0.96,6.2,100.0
富松崇彰,2012-12,東レアローズ,1,48,13,35,20,2,57.1,51.4,0,0,0,14,34,1,8,5,0,0,0,35,,1.54,1.08,0.7,
富松崇彰,2013-01,東レアローズ,1,3,4,7,4,0,57.1,57.1,0,0,0,5,9,0,1,2,0,0,0,9,,1.0,1.25,2.8,
富松崇彰,2013-02,東レアローズ,1,12,23,60,40,4,66.7,60.0,0,0,0,31,69,2,9,25,1,0,0,73,,1.74,1.35,8.7,0.0
富松崇彰,2013-03,東レアローズ,1,12,16,42,19,1,45.2,42.9,0,0,0,13,44,1,4,11,6,6,0,33,,1.19,0.81,6.2,100.0
小川貴史,2012-11,大分三好ヴァイセアドラー,1,66,21,40,20,3,50.0,42.5,0,0,0,10,45,1,4,7,8,5,0,31,,0.95,0.48,3.9,62.5
小川貴史,2012-12,大分三好ヴァイセアドラー,1,48,10,1,0,0,0.0,0.0,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
小川貴史,2013-01,大分三好ヴァイセアドラー,1,6,15,10,4,0,40.0,40.0,0,0,0,5,7,0,0,3,1,0,0,9,,0.27,0.33,10.7,0.0
小川貴史,2013-02,大分三好ヴァイセアドラー,1,12,17,14,7,1,50.0,42.9,0,0,0,8,27,0,2,6,1,1,0,15,,0.41,0.47,3.7,100.0
小川貴史,2013-03,大分三好ヴァイセアドラー,1,18,20,32,12,1,37.5,34.4,0,0,0,10,30,0,2,9,0,0,0,22,,0.6,0.5,5.8,
小澤翔,2012-11,JTサンダーズ,10,66,5,14,6,0,42.9,42.9,2,2,0,0,12,0,2,4,13,8,0,6,100.0,1.2,0.0,4.2,61.5
小澤翔,2012-12,JTサンダーズ,10,48,1,2,0,0,0.0,0.0,0,0,0,0,1,0,0,1,4,0,0,0,,0.0,0.0,25.0,0.0
小澤翔,2013-01,JTサンダーズ,10,5,15,73,30,7,41.1,31.5,11,4,3,2,46,5,8,11,133,77,0,37,36.4,2.0,0.13,12.5,57.9
小澤翔,2013-02,JTサンダーズ,10,12,8,23,10,1,43.5,39.1,4,0,0,0,18,1,8,5,29,14,0,11,0.0,1.25,0.0,1.4,48.3
小澤翔,2013-03,JTサンダーズ,10,18,7,46,18,4,39.1,30.4,13,8,1,0,13,1,5,3,19,13,0,19,61.5,2.57,0.0,3.8,68.4
山岡祐也,2012-11,FC東京,10,66,14,0,0,0,,,0,0,0,0,36,0,1,11,1,0,0,0,,0.0,0.0,6.9,0.0
山岡祐也,2012-12,FC東京,10,48,10,2,0,0,0.0,0.0,0,0,0,1,29,1,1,6,1,0,0,2,,0.0,0.1,7.8,0.0
山岡祐也,2013-01,FC東京,10,6,24,10,4,0,40.0,40.0,0,0,0,3,88,1,2,20,1,0,0,8,,0.17,0.12,6.2,0.0
山岡祐也,2013-02,FC東京,10,10,15,2,1,0,50.0,50.0,0,0,0,0,56,1,2,14,2,0,0,2,,0.07,0.0,7.1,0.0
山岡祐也,2013-03,FC東京,10,18,18,4,2,0,50.0,50.0,0,0,0,2,64,2,0,12,0,0,0,6,,0.11,0.11,7.8,
山本拓矢,2012-11,パナソニックパンサーズ,7,66,1,0,0,0,,,0,0,0,0,0,0,0,0,3,3,0,0,,0.0,0.0,,100.0
山本拓矢,2012-12,パナソニックパンサーズ,7,48,2,0,0,0,,,0,0,0,0,0,0,0,0,2,2,0,0,,0.0,0.0,,100.0
山本拓矢,2013-01,パナソニックパンサーズ,7,6,3,0,0,0,,,0,0,0,0,0,0,0,0,2,2,0,0,,0.0,0.0,,100.0
山本拓矢,2013-02,パナソニックパンサーズ,7,12,2,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,0,,0.0,0.0,,66.7
山本拓矢,2013-03,パナソニックパンサーズ,7,18,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本洋平,2012-11,FC東京,23,22,7,0,0,0,,,0,0,0,0,0,0,0,0,35,18,0,0,,0.0,0.0,,51.4
山本洋平,2013-01,FC東京,23,5,9,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,0,,0.0,0.0,,60.0
山本洋平,2013-02,FC東京,23,12,7,0,0,0,,,0,0,0,0,0,0,0,0,13,9,0,0,,0.0,0.0,,69.2
山本洋平,2013-03,FC東京,23,18,19,0,0,0,,,0,0,0,0,0,0,0,0,121,77,0,0,,0.0,0.0,,63.6
山本隆弘,2012-11,パナソニックパンサーズ,5,66,24,1,0,0,0.0,0.0,0,0,0,0,30,2,3,14,0,0,0,2,,0.0,0.0,15.8,
山本隆弘,2012-12,パナソニックパンサーズ,5,48,12,2,0,0,0.0,0.0,0,0,0,0,9,0,4,1,0,0,0,0,,0.0,0.0,-8.3,
山本隆弘,2013-01,パナソニックパンサーズ,5,6,18,9,1,1,11.1,0.0,3,0,1,0,19,0,4,8,0,0,0,1,0.0,0.06,0.0,5.3,
山本隆弘,2013-02,パナソニックパンサーズ,5,12,16,36,17,5,47.2,33.3,14,7,3,2,42,1,10,13,2,0,0,20,50.0,1.06,0.12,4.2,0.0
山本隆弘,2013-03,パナソニックパンサーズ,5,18,16,17,2,2,11.8,0.0,7,0,2,1,30,2,5,6,0,0,0,5,0.0,0.12,0.06,7.5,
山本雄史,2012-11,FC東京,18,44,8,18,8,2,44.4,33.3,1,1,0,1,23,2,1,4,1,1,0,11,100.0,1.0,0.12,12.0,100.0
山本雄史,2012-12,FC東京,18,48,14,24,12,0,50.0,50.0,0,0,0,11,38,2,3,5,2,1,0,25,,0.86,0.79,6.6,50.0
山本雄史,2013-01,FC東京,18,3,12,19,12,0,63.2,63.2,0,0,0,14,29,1,1,6,0,0,0,27,,1.0,1.17,7.8,
山本雄史,2013-02,FC東京,18,4,7,16,8,0,50.0,50.0,0,0,0,2,19,0,0,7,2,1,0,10,,1.14,0.29,9.2,50.0
山本雄史,2013-03,FC東京,18,18,19,54,27,1,50.0,48.1,1,1,0,7,70,1,2,19,8,4,0,35,100.0,1.42,0.37,7.5,50.0
山村宏太,2012-11,サントリーサンバーズ,1,66,20,36,25,1,69.4,66.7,0,0,0,14,59,1,2,22,3,3,0,40,,1.25,0.7,10.2,100.0
山村宏太,2012-12,サントリーサンバーズ,1,48,11,23,13,0,56.5,56.5,0,0,0,7,38,1,2,14,0,0,0,21,,1.18,0.64,10.5,
山村宏太,2013-01,サントリーサンバーズ,1,6,21,43,21,3,48.8,41.9,0,0,0,23,69,0,3,26,1,1,0,44,,1.0,1.1,8.3,100.0
山村宏太,2013-02,サントリーサンバーズ,1,12,17,32,16,2,50.0,43.8,0,0,0,12,64,0,4,24,1,0,0,28,,0.94,0.71,7.8,0.0
山村宏太,2013-03,サントリーサンバーズ,1,18,22,52,33,1,63.5,61.5,0,0,0,16,87,3,4,25,2,2,0,52,,1.5,0.73,9.5,100.0
山添信也,2012-11,パナソニックパンサーズ,3,66,14,22,8,2,36.4,27.3,0,0,0,3,35,1,5,6,4,4,0,12,,0.57,0.21,3.6,100.0
山添信也,2012-12,パナソニックパンサーズ,3,48,11,26,13,2,50.0,42.3,0,0,0,2,35,1,5,8,2,1,0,16,,1.18,0.18,5.0,50.0
山添信也,2013-01,パナソニックパンサーズ,3,6,10,19,7,3,36.8,21.1,0,0,0,2,44,1,2,16,2,1,0,10,,0.7,0.2,10.2,50.0
山添信也,2013-02,パナソニックパンサーズ,3,12,6,6,2,0,33.3,33.3,0,0,0,3,12,1,1,4,0,0,0,6,,0.33,0.5,14.6,
山添信也,2013-03,パナソニックパンサーズ,3,18,13,35,14,2,40.0,34.3,0,0,0,5,39,0,2,13,6,5,0,19,,1.08,0.38,7.1,83.3
山田要平,2012-11,大分三好ヴァイセアドラー,10,66,21,6,2,1,33.3,16.7,0,0,0,3,59,3,2,19,1,0,0,8,,0.1,0.14,12.3,0.0
山田要平,2012-12,大分三好ヴァイセアドラー,10,48,13,17,12,0,70.6,70.6,0,0,0,0,34,2,2,16,0,0,0,14,,0.92,0.0,16.2,
山田要平,2013-01,大分三好ヴァイセアドラー,10,6,24,13,7,1,53.8,46.2,0,0,0,1,90,2,7,31,2,0,0,10,,0.29,0.04,8.9,0.0
山田要平,2013-02,大分三好ヴァイセアドラー,10,12,18,14,8,2,57.1,42.9,0,0,0,5,56,1,5,22,1,0,0,14,,0.44,0.28,9.4,0.0
山田要平,2013-03,大分三好ヴァイセアドラー,10,18,18,9,4,0,44.4,44.4,0,0,0,1,57,0,8,21,0,0,0,5,,0.22,0.06,5.7,
山近哲,2013-01,豊田合成トレフェルサ,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山近哲,2013-02,豊田合成トレフェルサ,11,8,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
山近哲,2013-03,豊田合成トレフェルサ,11,12,6,34,12,7,35.3,14.7,15,6,4,2,15,0,3,3,0,0,0,14,40.0,2.0,0.33,0.0,
岡崎将司,2013-01,FC東京,1,4,10,4,1,0,25.0,25.0,0,0,0,0,11,1,4,3,8,6,0,2,,0.1,0.0,6.8,75.0
岡崎将司,2013-02,FC東京,1,4,4,3,2,0,66.7,66.7,0,0,0,0,4,1,2,1,1,0,0,3,,0.5,0.0,18.8,0.0
岡本祥吾,2012-11,サントリーサンバーズ,6,44,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
岡本祥吾,2012-12,サントリーサンバーズ,6,48,10,0,0,0,,,0,0,0,3,27,1,8,3,0,0,0,4,,0.0,0.3,-0.9,
岡本祥吾,2013-01,サントリーサンバーズ,6,6,13,2,2,0,100.0,100.0,0,0,0,4,43,0,14,10,3,0,0,6,,0.15,0.31,-2.3,0.0
岡本祥吾,2013-02,サントリーサンバーズ,6,12,18,2,2,0,100.0,100.0,0,0,0,9,55,0,13,13,1,0,0,11,,0.11,0.5,0.0,0.0
岡本祥吾,2013-03,サントリーサンバーズ,6,12,8,0,0,0,,,0,0,0,1,24,0,7,6,0,0,0,1,,0.0,0.12,-1.0,
岡本秀明,2012-11,豊田合成トレフェルサ,13,66,11,4,2,0,50.0,50.0,1,0,0,0,19,1,6,6,23,13,0,3,0.0,0.18,0.0,5.3,56.5
岡本秀明,2012-12,豊田合成トレフェルサ,13,48,8,14,5,1,35.7,28.6,1,1,0,0,15,0,4,4,32,22,0,5,100.0,0.62,0.0,0.0,68.8
岡本秀明,2013-01,豊田合成トレフェルサ,13,6,10,42,14,1,33.3,31.0,5,1,0,1,33,2,5,17,89,62,0,17,20.0,1.4,0.1,15.2,69.7
岡本秀明,2013-02,豊田合成トレフェルサ,13,12,10,27,12,3,44.4,33.3,3,2,1,2,15,0,5,5,33,22,0,14,66.7,1.2,0.2,0.0,66.7
岡本秀明,2013-03,豊田合成トレフェルサ,13,18,3,3,1,0,33.3,33.3,1,0,0,0,5,1,1,2,6,3,0,2,0.0,0.33,0.0,25.0,50.0
川村慎二,2012-11,パナソニックパンサーズ,8,66,20,70,37,8,52.9,41.4,16,5,8,4,41,0,5,12,87,54,0,41,31.2,1.85,0.2,4.3,62.1
川村慎二,2012-12,パナソニックパンサーズ,8,48,10,35,15,2,42.9,37.1,2,2,0,2,29,1,2,8,46,26,0,18,100.0,1.5,0.2,8.6,56.5
川村慎二,2013-01,パナソニックパンサーズ,8,6,14,4,1,1,25.0,0.0,0,0,0,0,13,0,1,2,20,6,0,1,,0.07,0.0,1.9,30.0
川村慎二,2013-02,パナソニックパンサーズ,8,12,10,6,1,0,16.7,16.7,0,0,0,0,14,0,2,1,24,16,0,1,,0.1,0.0,-1.8,66.7
川村慎二,2013-03,パナソニックパンサーズ,8,18,19,91,42,6,46.2,39.6,8,4,2,5,78,4,9,19,77,48,0,51,50.0,2.21,0.26,8.3,62.3
巴特,2012-11,FC東京,4,55,7,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
巴特,2012-12,FC東京,4,24,6,2,1,0,50.0,50.0,0,0,0,0,15,0,3,1,0,0,0,1,,0.17,0.0,-3.3,
巴特,2013-01,FC東京,4,4,13,1,1,0,100.0,100.0,0,0,0,2,7,0,0,3,1,1,0,3,,0.08,0.15,10.7,100.0
巴特,2013-02,FC東京,4,8,11,26,10,1,38.5,34.6,0,0,0,2,21,0,2,7,10,8,0,12,,0.91,0.18,6.0,80.0
巴特,2013-03,FC東京,4,18,18,28,11,2,39.3,32.1,0,0,0,3,52,0,2,15,6,3,0,14,,0.61,0.17,6.2,50.0
幡司一貴,2012-11,豊田合成トレフェルサ,14,22,6,9,6,0,66.7,66.7,1,0,0,8,10,0,0,2,2,2,0,14,0.0,1.0,1.33,5.0,100.0
幡司一貴,2013-01,豊田合成トレフェルサ,14,4,12,26,13,3,50.0,38.5,0,0,0,6,33,0,3,7,3,3,0,19,,1.08,0.5,3.0,100.0
徳丸善基,2012-11,大分三好ヴァイセアドラー,2,66,22,51,25,4,49.0,41.2,1,0,0,7,73,1,4,24,6,4,0,33,0.0,1.14,0.32,8.2,66.7
徳丸善基,2012-12,大分三好ヴァイセアドラー,2,48,16,35,13,1,37.1,34.3,0,0,0,17,57,1,3,21,1,1,0,31,,0.81,1.06,9.6,100.0
徳丸善基,2013-01,大分三好ヴァイセアドラー,2,6,24,62,32,1,51.6,50.0,0,0,0,6,68,1,2,28,9,7,0,39,,1.33,0.25,11.0,77.8
徳丸善基,2013-02,大分三好ヴァイセアドラー,2,12,20,55,25,1,45.5,43.6,0,0,0,2,73,3,3,22,9,8,0,30,,1.25,0.1,10.6,88.9
徳丸善基,2013-03,大分三好ヴァイセアドラー,2,18,19,36,16,0,44.4,44.4,0,0,0,7,54,0,1,24,3,2,0,23,,0.84,0.37,10.6,66.7
手塚大,2012-11,FC東京,30,66,20,126,52,15,41.3,29.4,11,2,3,6,61,5,25,18,33,11,0,63,18.2,2.6,0.3,5.3,33.3
手塚大,2012-12,FC東京,30,48,14,85,31,9,36.5,25.9,7,3,0,6,50,1,10,23,37,20,0,38,42.9,2.21,0.43,8.5,54.1
手塚大,2013-01,FC東京,30,3,9,61,24,6,39.3,29.5,16,9,2,8,24,2,10,6,0,0,0,34,56.2,2.67,0.89,4.2,
手塚大,2013-02,FC東京,30,10,17,109,44,14,40.4,27.5,39,15,7,7,56,4,20,22,0,0,0,55,38.5,2.59,0.41,8.0,
手塚大,2013-03,FC東京,30,18,19,135,63,13,46.7,37.0,34,13,5,12,69,6,23,20,15,3,0,81,38.2,3.32,0.63,7.6,20.0
星野秀知,2013-02,東レアローズ,10,10,15,68,39,4,57.4,51.5,2,2,0,3,38,1,8,9,43,23,0,43,100.0,2.6,0.2,3.3,53.5
星野秀知,2013-03,東レアローズ,10,18,17,76,27,5,35.5,28.9,4,2,1,4,48,5,9,8,76,43,0,36,50.0,1.59,0.24,9.9,56.6
木場田和希,2012-11,堺ブレイザーズ,15,66,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
木場田和希,2012-12,堺ブレイザーズ,15,48,4,0,0,0,,,0,0,0,2,8,0,0,1,0,0,0,2,,0.0,0.5,3.1,
木場田和希,2013-01,堺ブレイザーズ,15,6,4,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,0.0,0.0,
木場田和希,2013-02,堺ブレイザーズ,15,12,5,2,0,0,0.0,0.0,0,0,0,0,14,0,1,3,0,0,0,0,,0.0,0.0,3.6,
木場田和希,2013-03,堺ブレイザーズ,15,18,5,2,1,0,50.0,50.0,0,0,0,1,19,0,0,7,0,0,0,2,,0.2,0.2,9.2,
木村泰輔,2012-11,FC東京,26,66,4,1,1,0,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,2,,0.25,0.25,0.0,
木村泰輔,2012-12,FC東京,26,48,6,2,2,0,100.0,100.0,0,0,0,1,3,0,0,2,0,0,0,3,,0.33,0.17,16.7,
木村泰輔,2013-01,FC東京,26,6,19,39,14,3,35.9,28.2,0,0,0,7,50,2,8,15,9,7,0,23,,0.74,0.37,7.5,77.8
木村泰輔,2013-02,FC東京,26,10,10,11,5,1,45.5,36.4,0,0,0,1,14,0,2,3,0,0,0,6,,0.5,0.1,1.8,
木村泰輔,2013-03,FC東京,26,18,11,21,13,2,61.9,52.4,0,0,0,4,19,0,3,7,3,2,0,17,,1.18,0.36,5.3,66.7
杉山マルコス,2012-11,豊田合成トレフェルサ,17,66,13,62,27,9,43.5,29.0,3,1,2,4,46,4,15,19,88,64,0,35,33.3,2.08,0.31,10.9,72.7
杉山マルコス,2012-12,豊田合成トレフェルサ,17,48,13,67,29,9,43.3,29.9,5,0,2,2,36,5,9,6,103,65,0,36,0.0,2.23,0.15,11.8,63.1
杉山マルコス,2013-01,豊田合成トレフェルサ,17,6,12,60,29,9,48.3,33.3,4,1,2,3,39,2,6,8,113,80,0,34,25.0,2.42,0.25,6.4,70.8
杉山マルコス,2013-02,豊田合成トレフェルサ,17,8,10,29,11,5,37.9,20.7,1,0,1,2,30,0,10,9,69,51,0,13,0.0,1.1,0.2,-0.8,73.9
杉山マルコス,2013-03,豊田合成トレフェルサ,17,18,14,59,24,3,40.7,35.6,3,0,0,1,38,1,7,6,104,84,0,26,0.0,1.71,0.07,2.0,80.8
杉崎大和,2012-11,FC東京,25,22,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
杉崎大和,2013-01,FC東京,25,2,6,0,0,0,,,0,0,0,0,11,0,4,3,0,0,0,0,,0.0,0.0,-2.3,
杉崎大和,2013-02,FC東京,25,4,5,0,0,0,,,0,0,0,0,7,0,1,2,0,0,0,0,,0.0,0.0,3.6,
松岡祐太,2012-11,堺ブレイザーズ,13,66,4,8,3,0,37.5,37.5,2,0,0,1,2,0,2,0,0,0,0,4,0.0,0.75,0.25,-25.0,
松岡祐太,2012-12,堺ブレイザーズ,13,48,3,5,3,0,60.0,60.0,1,1,0,0,1,0,0,0,0,0,0,3,100.0,1.0,0.0,0.0,
松岡祐太,2013-01,堺ブレイザーズ,13,6,2,5,3,0,60.0,60.0,2,1,0,0,0,0,0,0,0,0,0,3,50.0,1.5,0.0,,
松岡祐太,2013-02,堺ブレイザーズ,13,12,2,13,6,1,46.2,38.5,7,2,1,2,2,0,0,1,0,0,0,8,28.6,3.0,1.0,12.5,
松岡祐太,2013-03,堺ブレイザーズ,13,18,3,19,8,1,42.1,36.8,11,4,1,1,9,0,5,2,0,0,0,9,36.4,2.67,0.33,-8.3,
松崎廣光,2012-11,サントリーサンバーズ,21,55,9,0,0,0,,,0,0,0,0,16,0,0,12,0,0,0,0,,0.0,0.0,18.8,
松崎廣光,2012-12,サントリーサンバーズ,21,48,10,0,0,0,,,0,0,0,0,15,1,6,2,0,0,0,1,,0.0,0.0,0.0,
松崎廣光,2013-01,サントリーサンバーズ,21,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
松崎廣光,2013-02,サントリーサンバーズ,21,8,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
松崎廣光,2013-03,サントリーサンバーズ,21,18,17,1,1,0,100.0,100.0,0,0,0,0,21,0,2,3,0,0,0,1,,0.06,0.0,1.2,
松本慶彦,2012-11,堺ブレイザーズ,1,66,22,63,37,4,58.7,52.4,0,0,0,14,82,3,4,16,5,5,0,54,,1.68,0.64,7.3,100.0
松本慶彦,2012-12,堺ブレイザーズ,1,48,14,41,21,4,51.2,41.5,0,0,0,10,44,2,6,11,2,2,0,33,,1.5,0.71,7.4,100.0
松本慶彦,2013-01,堺ブレイザーズ,1,6,18,39,17,3,43.6,35.9,0,0,0,11,85,2,2,27,7,6,0,30,,0.94,0.61,9.7,85.7
松本慶彦,2013-02,堺ブレイザーズ,1,12,15,38,21,3,55.3,47.4,0,0,0,13,52,4,2,11,3,2,0,38,,1.4,0.87,12.0,66.7
松本慶彦,2013-03,堺ブレイザーズ,1,18,18,47,21,2,44.7,40.4,0,0,0,12,68,2,3,16,4,3,0,35,,1.17,0.67,7.7,75.0
枩田優介,2012-11,パナソニックパンサーズ,13,66,22,31,15,1,48.4,45.2,0,0,0,9,58,1,5,20,0,0,0,25,,0.68,0.41,8.2,
枩田優介,2012-12,パナソニックパンサーズ,13,48,9,10,5,0,50.0,50.0,0,0,0,2,17,0,0,4,0,0,0,7,,0.56,0.22,5.9,
