名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
大熊亜希,フォレストリーヴズ熊本,1,53,305,116,20,38.0,31.5,0,0,0,32,129,8,11,41,4,3,0,,2.2,0.6,12.0,75.0
大盛梢,KUROBEアクアフェアリーズ,14,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
大竹里歩,デンソーエアリービーズ,3,47,171,83,11,48.5,42.1,1,1,0,34,154,9,13,54,5,5,0,100.0,1.8,0.7,12.5,100.0
大西悠加,JAぎふリオレーナ,11,46,464,150,29,32.3,26.1,7,0,1,4,129,2,10,44,269,138,0,0.0,3.3,0.1,8.1,51.3
太田あかり,KUROBEアクアフェアリーズ,12,16,50,14,6,28.0,16.0,1,0,1,0,18,0,0,5,5,0,0,0.0,0.9,0.0,6.9,0.0
定別當彩,柏エンゼルクロス,10,67,0,0,0,,,0,0,0,0,0,0,0,0,257,156,0,,0.0,0.0,,60.7
小寺まどか,GSS東京サンビームズ,7,43,0,0,0,,,0,0,0,0,46,2,10,12,68,40,0,,0.0,0.0,5.4,58.8
小川晴菜,GSS東京サンビームズ,2,37,106,35,15,33.0,18.9,18,5,5,0,70,4,21,23,81,45,0,27.8,0.9,0.0,6.4,55.6
小笹奈津子,埼玉上尾メディックス,17,30,141,49,10,34.8,27.7,16,6,3,9,68,4,5,15,140,79,0,37.5,1.6,0.3,9.6,56.4
山口いよな,フォレストリーヴズ熊本,6,45,149,41,12,27.5,19.5,0,0,0,2,48,3,6,12,134,70,0,,0.9,0.0,9.4,52.2
山口弥緒,GSS東京サンビームズ,10,30,167,47,11,28.1,21.6,9,1,2,0,63,6,2,19,17,5,0,11.1,1.6,0.0,16.3,29.4
山岸あかね,埼玉上尾メディックス,7,42,0,0,0,,,0,0,0,0,85,6,2,27,79,46,0,,0.0,0.0,14.4,58.2
山形美沙紀,フォレストリーヴズ熊本,2,4,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,0.0
山田江美香,JAぎふリオレーナ,1,68,695,166,39,23.9,18.3,7,1,1,11,200,12,16,96,503,250,0,14.3,2.4,0.2,16.0,49.7
山田美花,デンソーエアリービーズ,10,32,0,0,0,,,0,0,0,0,49,3,3,22,38,23,0,,0.0,0.0,15.8,60.5
岡本祥佳,埼玉上尾メディックス,10,11,10,3,0,30.0,30.0,0,0,0,2,9,0,1,2,1,1,0,,0.3,0.2,2.8,100.0
岩島みなみ,GSS東京サンビームズ,11,26,92,26,5,28.3,22.8,0,0,0,7,48,0,1,24,12,6,0,,1.0,0.3,12.0,50.0
岩永麻里江,PFUブルーキャッツ,4,58,0,0,0,,,0,0,0,0,0,0,0,0,233,124,0,,0.0,0.0,,53.2
川上真央,PFUブルーキャッツ,15,63,654,221,40,33.8,27.7,185,52,13,26,323,18,11,137,25,12,0,28.1,3.5,0.4,15.3,48.0
川口美久,フォレストリーヴズ熊本,5,63,724,216,61,29.8,21.4,67,16,14,21,195,9,15,67,323,152,0,23.9,3.4,0.3,11.3,47.1
川村奈々,JAぎふリオレーナ,4,65,630,188,45,29.8,22.7,66,12,12,32,188,5,13,74,2,1,0,18.2,2.9,0.5,10.8,50.0
平山璃紗,フォレストリーヴズ熊本,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平岩沙紀,GSS東京サンビームズ,4,57,0,0,0,,,0,0,0,0,0,0,0,0,354,234,0,,0.0,0.0,,66.1
平川実愛,大野石油広島オイラーズ,2,25,23,3,3,13.0,0.0,2,1,0,1,32,0,6,13,41,23,0,50.0,0.1,0.0,5.5,56.1
座安好香,柏エンゼルクロス,3,29,0,0,0,,,0,0,0,0,43,3,6,10,58,34,0,,0.0,0.0,9.3,58.6
廣瀬彩乃,JAぎふリオレーナ,12,68,264,100,11,37.9,33.7,0,0,0,32,224,6,11,92,17,11,0,,1.5,0.5,11.7,64.7
彌永衣利,PFUブルーキャッツ,7,63,459,136,22,29.6,24.8,2,0,1,31,208,13,14,79,720,435,0,0.0,2.2,0.5,14.1,60.4
徐潔,KUROBEアクアフェアリーズ,2,64,449,186,17,41.4,37.6,5,1,1,29,216,5,10,83,2,2,0,20.0,2.9,0.5,10.8,100.0
押川未幸,大野石油広島オイラーズ,15,31,19,13,0,68.4,68.4,0,0,0,7,114,8,14,50,1,0,0,,0.4,0.2,14.9,0.0
押川真保,大野石油広島オイラーズ,7,19,63,19,5,30.2,22.2,0,0,0,4,36,4,4,7,0,0,0,,1.0,0.2,13.2,
斎藤和美,JAぎふリオレーナ,5,16,11,4,1,36.4,27.3,0,0,0,4,29,0,0,13,1,0,0,,0.2,0.2,11.2,0.0
木島綾菜,デンソーエアリービーズ,19,15,42,21,2,50.0,45.2,0,0,0,10,44,1,4,10,3,2,0,,1.4,0.7,5.7,66.7
札場多恵,PFUブルーキャッツ,5,13,32,11,0,34.4,34.4,2,1,0,1,23,0,0,7,0,0,0,50.0,0.8,0.1,7.6,
村上菜央,KUROBEアクアフェアリーズ,11,64,392,146,16,37.2,33.2,16,5,3,46,154,5,8,32,24,12,0,31.2,2.3,0.7,7.1,50.0
村尾葉津樹,大野石油広島オイラーズ,6,41,12,7,0,58.3,58.3,0,0,0,3,145,5,2,48,4,3,0,,0.2,0.1,11.4,75.0
村松比呂子,PFUブルーキャッツ,16,2,3,0,0,0.0,0.0,0,0,0,1,3,0,0,2,0,0,0,,0.0,0.5,16.7,
東谷幸子,埼玉上尾メディックス,2,36,170,56,6,32.9,29.4,8,2,1,3,89,2,6,20,161,87,0,25.0,1.6,0.1,6.2,54.0
松本晴香,大野石油広島オイラーズ,9,67,663,234,38,35.3,29.6,1,0,0,24,138,7,21,39,148,73,0,0.0,3.5,0.4,8.3,49.3
松浦寛子,PFUブルーキャッツ,9,63,49,19,3,38.8,32.7,0,0,0,31,215,8,16,93,1,0,0,,0.3,0.5,12.7,0.0
松浦未波,KUROBEアクアフェアリーズ,8,63,19,4,0,21.1,21.1,1,0,0,1,222,7,9,90,6,0,0,0.0,0.1,0.0,12.3,0.0
松田直子,KUROBEアクアフェアリーズ,6,64,0,0,0,,,0,0,0,0,0,0,0,0,358,224,0,,0.0,0.0,,62.6
板谷美優,大野石油広島オイラーズ,11,48,0,0,0,,,0,0,0,0,0,0,0,0,90,47,0,,0.0,0.0,,52.2
栄絵里香,デンソーエアリービーズ,18,48,4,4,0,100.0,100.0,0,0,0,2,131,9,11,50,2,0,0,,0.1,0.0,14.3,0.0
栗田琴恵,PFUブルーキャッツ,3,7,0,0,0,,,0,0,0,0,8,0,1,4,0,0,0,,0.0,0.0,9.4,
槇本京子,大野石油広島オイラーズ,12,3,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,,0.0,0.0,10.7,
樋口沙樹,JAぎふリオレーナ,17,44,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
橋本涼加,デンソーエアリービーズ,4,7,0,0,0,,,0,0,0,0,13,1,1,3,0,0,0,,0.0,0.0,11.5,
橋田紗綾,フォレストリーヴズ熊本,7,62,542,165,65,30.4,18.5,1,0,1,13,277,17,12,105,661,378,0,0.0,2.7,0.2,14.5,57.2
櫻井樹里,仙台ベルフィーユ,4,54,216,58,9,26.9,22.7,2,1,0,9,118,2,6,28,251,143,0,50.0,1.1,0.2,6.4,57.0
正里菜,JAぎふリオレーナ,7,48,22,6,0,27.3,27.3,1,0,0,4,156,4,2,58,15,4,0,0.0,0.1,0.1,11.5,26.7
武次稜佳,フォレストリーヴズ熊本,14,34,0,0,0,,,0,0,0,0,50,3,5,22,32,18,0,,0.0,0.0,14.5,56.2
永溝友美子,フォレストリーヴズ熊本,11,11,0,0,0,,,0,0,0,0,19,2,2,5,0,0,0,,0.0,0.0,14.5,
江口友里香,デンソーエアリービーズ,22,15,0,0,0,,,0,0,0,0,0,0,0,0,30,20,0,,0.0,0.0,,66.7
江森圭美,柏エンゼルクロス,7,4,19,4,1,21.1,15.8,0,0,0,0,12,0,0,4,40,32,0,,1.0,0.0,8.3,80.0
河野舞,柏エンゼルクロス,8,67,640,180,52,28.1,20.0,76,19,12,5,238,9,13,80,99,40,0,25.0,2.7,0.1,10.8,40.4
泉岡未来,デンソーエアリービーズ,12,28,53,24,3,45.3,39.6,9,5,1,2,39,6,4,9,1,0,0,55.6,0.9,0.1,18.6,0.0
清水玲衣,柏エンゼルクロス,13,34,202,69,12,34.2,28.2,8,3,2,5,85,7,12,26,170,86,0,37.5,2.0,0.1,12.4,50.6
清水理央,PFUブルーキャッツ,19,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
渡邉愛以,仙台ベルフィーユ,14,61,348,119,20,34.2,28.4,3,2,0,19,162,4,8,46,127,49,0,66.7,2.0,0.3,8.3,38.6
渡邊彩,仙台ベルフィーユ,11,66,386,145,17,37.6,33.2,1,0,0,45,221,8,14,80,4,4,0,0.0,2.2,0.7,11.1,100.0
渡邊沙織,PFUブルーキャッツ,18,12,12,4,1,33.3,25.0,2,1,0,1,24,0,3,11,1,0,0,50.0,0.3,0.1,8.3,0.0
渡邊美菜,柏エンゼルクロス,5,66,471,189,36,40.1,32.5,0,0,0,35,115,2,17,35,5,1,0,,2.9,0.5,5.7,20.0
湯川理奈,JAぎふリオレーナ,2,68,341,129,18,37.8,32.6,3,0,0,26,208,3,9,77,11,7,0,0.0,1.9,0.4,9.6,63.6
王亜辰,仙台ベルフィーユ,6,52,261,109,12,41.8,37.2,2,0,0,28,176,7,17,58,8,5,0,0.0,2.1,0.5,9.8,62.5
田中涼子,大野石油広島オイラーズ,4,68,765,255,35,33.3,28.8,93,25,8,18,257,28,19,108,12,4,0,26.9,3.8,0.3,19.6,33.3
田井琴美,大野石油広島オイラーズ,14,67,13,5,0,38.5,38.5,0,0,0,0,112,6,3,49,100,61,0,,0.1,0.0,15.6,61.0
田村真希,柏エンゼルクロス,1,32,1,0,0,0.0,0.0,0,0,0,0,55,5,4,17,0,0,0,,0.0,0.0,15.0,
皆本明日香,埼玉上尾メディックス,16,60,518,213,28,41.1,35.7,32,9,1,20,202,4,9,65,263,137,0,28.1,3.6,0.3,8.9,52.1
真柴咲紀,デンソーエアリービーズ,20,38,0,0,0,,,0,0,0,0,0,0,0,0,186,110,0,,0.0,0.0,,59.1
矢城あさみ,フォレストリーヴズ熊本,10,57,341,131,19,38.4,32.8,0,0,0,33,103,3,11,34,2,2,0,,2.3,0.6,8.5,100.0
矢山美沙,大野石油広島オイラーズ,1,63,212,64,16,30.2,22.6,1,0,0,27,236,8,6,70,3,2,0,0.0,1.0,0.4,10.2,66.7
石井里沙,デンソーエアリービーズ,16,55,283,112,12,39.6,35.3,1,0,0,26,192,9,6,51,247,146,0,0.0,2.0,0.5,10.5,59.1
石坂円,デンソーエアリービーズ,24,18,93,33,9,35.5,25.8,12,7,3,2,43,3,3,16,52,29,0,58.3,1.8,0.1,14.5,55.8
石川綾菜,柏エンゼルクロス,4,38,250,70,20,28.0,20.0,13,2,1,10,122,5,6,41,198,103,0,15.4,1.8,0.3,11.3,52.0
砂田遥,PFUブルーキャッツ,12,22,44,18,3,40.9,34.1,0,0,0,4,49,1,5,12,2,1,0,,0.8,0.2,5.6,50.0
福島里奈,フォレストリーヴズ熊本,17,20,2,0,1,0.0,-50.0,0,0,0,2,12,0,3,6,0,0,0,,0.0,0.1,6.2,
福田みつ子,フォレストリーヴズ熊本,4,60,390,124,20,31.8,26.7,6,0,2,23,153,3,1,62,4,2,0,0.0,2.1,0.4,11.9,50.0
福田有里,大野石油広島オイラーズ,3,68,0,0,0,,,0,0,0,0,0,0,0,0,312,184,0,,0.0,0.0,,59.0
秋満由紀子,GSS東京サンビームズ,9,34,203,51,15,25.1,17.7,24,2,3,4,87,1,0,22,12,4,0,8.3,1.5,0.1,7.5,33.3
竹本由美,柏エンゼルクロス,2,62,66,23,2,34.8,31.8,2,1,0,4,206,16,8,59,1,0,0,50.0,0.4,0.1,14.0,0.0
竹田江里,埼玉上尾メディックス,5,8,16,7,1,43.8,37.5,3,1,1,0,18,2,2,11,11,7,0,33.3,0.9,0.0,23.6,63.6
篠木梨奈,GSS東京サンビームズ,5,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
色摩知巳,KUROBEアクアフェアリーズ,5,61,830,274,36,33.0,28.7,75,15,5,19,181,5,9,73,305,142,0,20.0,4.5,0.3,11.6,46.6
芳賀小梨絵,仙台ベルフィーユ,3,55,2,1,0,50.0,50.0,0,0,0,0,48,3,1,7,79,58,0,,0.0,0.0,9.4,73.4
菅野菜緒美,KUROBEアクアフェアリーズ,10,53,312,90,15,28.8,24.0,7,2,1,9,177,13,14,74,332,175,0,28.6,1.7,0.2,15.8,52.7
菊地めぐみ,GSS東京サンビームズ,16,57,260,74,17,28.5,21.9,1,0,0,14,174,8,8,48,14,6,0,0.0,1.3,0.2,10.3,42.9
見崎真琴,GSS東京サンビームズ,14,32,164,47,19,28.7,17.1,0,0,0,3,63,1,1,24,1,1,0,,1.5,0.1,10.7,100.0
豊田みづき,GSS東京サンビームズ,3,11,7,0,3,0.0,-42.9,1,0,1,0,18,1,3,5,0,0,0,0.0,0.0,0.0,8.3,
足立史織,PFUブルーキャッツ,8,35,3,0,1,0.0,-33.3,0,0,0,0,55,3,2,16,22,11,0,,0.0,0.0,11.8,50.0
近藤志歩,埼玉上尾メディックス,4,36,215,63,10,29.3,24.7,21,2,0,8,131,5,5,54,169,106,0,9.5,1.8,0.2,13.2,62.7
酢田眞実,フォレストリーヴズ熊本,9,56,89,30,6,33.7,27.0,1,0,0,7,115,6,5,53,0,0,0,0.0,0.5,0.1,15.7,
重松史乃,GSS東京サンビームズ,1,57,52,21,5,40.4,30.8,0,0,0,1,175,16,8,82,1,0,0,,0.4,0.0,19.7,0.0
鈴木亜矢子,GSS東京サンビームズ,15,17,71,13,5,18.3,11.3,0,0,0,2,28,0,5,8,8,1,0,,0.8,0.1,2.7,12.5
鈴木悠佳子,柏エンゼルクロス,16,67,554,188,27,33.9,29.1,4,0,0,50,226,10,8,79,559,317,0,0.0,2.8,0.7,12.3,56.7
鈴木裕子,デンソーエアリービーズ,6,50,9,5,0,55.6,55.6,0,0,0,9,95,4,7,37,1,0,0,,0.1,0.2,12.1,0.0
鍋谷友理枝,デンソーエアリービーズ,7,51,417,161,30,38.6,31.4,87,29,11,24,261,24,14,90,222,143,0,33.3,3.2,0.5,16.5,64.4
長岡藍,GSS東京サンビームズ,6,57,893,229,94,25.6,15.1,135,31,23,5,98,4,10,31,11,2,0,23.0,4.0,0.1,9.4,18.2
関舞,埼玉上尾メディックス,8,61,0,0,0,,,0,0,0,0,0,0,0,0,207,149,0,,0.0,0.0,,72.0
雨堤みなみ,仙台ベルフィーユ,2,66,773,221,45,28.6,22.8,163,37,13,21,237,20,18,98,28,8,0,22.7,3.3,0.3,16.9,28.6
青柳京古,埼玉上尾メディックス,11,30,26,8,1,30.8,26.9,0,0,0,5,4,0,0,2,2,2,0,,0.3,0.2,12.5,100.0
餅田千佳,PFUブルーキャッツ,1,47,8,4,0,50.0,50.0,0,0,0,1,85,5,5,39,25,9,0,,0.1,0.0,15.9,36.0
馬場ゆりか,大野石油広島オイラーズ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
駒井士峰,KUROBEアクアフェアリーズ,7,26,0,0,0,,,0,0,0,0,25,0,3,6,48,27,0,,0.0,0.0,3.0,56.2
高桑冬華,大野石油広島オイラーズ,13,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
高桑裕恵,柏エンゼルクロス,9,5,14,3,3,21.4,0.0,0,0,0,2,9,1,1,2,0,0,0,,0.6,0.4,13.9,
高橋千晶,PFUブルーキャッツ,17,15,0,0,0,,,0,0,0,0,0,0,0,0,61,33,0,,0.0,0.0,,54.1
