大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
天皇杯全日本選手権大会,,2,8,29,12,0,41.4,0,0,0,-,1.50,3,0.38,32,0,0,3,16,12.5,1,0,0,0.0,12,3,0,15
レギュラーラウンド,,2,8,29,12,0,41.4,0,0,0,-,1.50,3,0.38,32,0,0,3,16,12.5,1,0,0,0.0,12,3,0,15
Ｖ・プレミアリーグ男子 2015/16,東レアローズ,25,86,234,134,15,57.3,2,1,0,50.0,1.56,41,0.48,226,1,2,17,60,7.8,10,5,0,50.0,134,41,3,178
レギュラーラウンド,東レアローズ,19,60,180,105,9,58.3,2,1,0,50.0,1.75,26,0.43,167,0,2,12,47,8.0,7,4,0,57.1,105,26,2,133
ファイナル６,東レアローズ,5,21,47,27,6,57.4,0,0,0,-,1.29,11,0.52,47,0,0,4,10,5.3,3,1,0,33.3,27,11,0,38
ファイナル３,東レアローズ,1,5,7,2,0,28.6,0,0,0,-,0.40,4,0.8,12,1,0,1,3,14.6,0,0,0,-,2,4,1,7
Ｖ・プレミアリーグ男子 2014/15,東レアローズ,21,52,123,65,6,52.8,0,0,0,-,1.25,25,0.48,150,2,5,8,50,12.3,3,0,0,0.0,65,25,7,97
レギュラーラウンド,東レアローズ,21,52,123,65,6,52.8,0,0,0,-,1.25,25,0.48,150,2,5,8,50,12.3,3,0,0,0.0,65,25,7,97
チャレンジマッチ男子2014/15,東レアローズ,2,4,8,5,0,62.5,0,0,0,-,1.25,3,0.75,10,0,0,1,4,10.0,0,0,0,-,5,3,0,8
チャレンジマッチ,東レアローズ,2,4,8,5,0,62.5,0,0,0,-,1.25,3,0.75,10,0,0,1,4,10.0,0,0,0,-,5,3,0,8
Ｖ・プレミアリーグ男子 2013/14,東レアローズ,5,3,1,1,0,100.0,0,0,0,-,0.33,2,0.67,1,0,0,0,0,0.0,0,0,0,-,1,2,0,3
レギュラーラウンド,東レアローズ,4,2,0,0,0,-,0,0,0,-,-,1,0.5,0,0,0,0,0,-,0,0,0,-,0,1,0,1
セミファイナルラウンド,東レアローズ,1,1,1,1,0,100.0,0,0,0,-,1.00,1,1.0,1,0,0,0,0,0.0,0,0,0,-,1,1,0,2
Ｖ・チャレンジリーグ男子 2011/12,つくばユナイテッドSunGAIA,14,52,203,108,13,53.2,2,0,0,0.0,2.08,36,0.69,176,2,2,11,44,8.3,9,7,0,77.8,108,36,4,148
レギュラーラウンド,つくばユナイテッドSunGAIA,9,33,125,72,7,57.6,1,0,0,0.0,2.18,26,0.79,100,2,1,7,22,8.3,6,5,0,83.3,72,26,3,101
上位リーグ,つくばユナイテッドSunGAIA,5,19,78,36,6,46.2,1,0,0,0.0,1.89,10,0.53,76,0,1,4,22,8.3,3,2,0,66.7,36,10,1,47
チャレンジマッチ男子2011/12,つくばユナイテッドSunGAIA,2,7,27,15,0,55.6,1,1,0,100.0,2.14,3,0.43,21,0,0,1,3,3.6,1,1,0,100.0,15,3,0,18
チャレンジマッチ,つくばユナイテッドSunGAIA,2,7,27,15,0,55.6,1,1,0,100.0,2.14,3,0.43,21,0,0,1,3,3.6,1,1,0,100.0,15,3,0,18
レギュラーシーズン通算,,139,458,1215,726,54,59.8,4,1,1,25.0,1.59,213,0.47,1528,28,68,208,502,11.1,87,45,18,62.1,726,213,96,1035
通算,,177,601,1592,930,74,58.4,6,2,1,33.3,1.55,283,0.47,2014,36,79,275,653,10.4,128,69,23,62.9,930,283,115,1328
