大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
天皇杯全日本選手権大会,,2,8,27,10,3,37.0,3,0,1,0.0,1.25,1,0.12,16,0,0,7,4,6.2,77,49,0,63.6,10,1,0,11
レギュラーラウンド,,2,8,27,10,3,37.0,3,0,1,0.0,1.25,1,0.12,16,0,0,7,4,6.2,77,49,0,63.6,10,1,0,11
Ｖ・プレミアリーグ男子 2015/16,東レアローズ,27,58,103,31,6,30.1,14,4,1,28.6,0.53,2,0.03,106,1,1,20,34,9.7,154,86,0,55.8,31,2,2,35
レギュラーラウンド,東レアローズ,21,56,103,31,6,30.1,14,4,1,28.6,0.55,2,0.04,105,1,1,20,33,9.6,151,85,0,56.3,31,2,2,35
ファイナル６,東レアローズ,5,2,0,0,0,-,0,0,0,-,-,0,-,1,0,0,0,1,25.0,3,1,0,33.3,0,0,0,0
ファイナル３,東レアローズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2014/15,東レアローズ,21,78,473,205,20,43.3,38,17,4,44.7,2.63,14,0.18,261,2,3,33,66,8.0,493,307,0,62.3,205,14,5,224
レギュラーラウンド,東レアローズ,21,78,473,205,20,43.3,38,17,4,44.7,2.63,14,0.18,261,2,3,33,66,8.0,493,307,0,62.3,205,14,5,224
Ｖ・プレミアリーグ男子 2013/14,東レアローズ,32,128,849,363,36,42.8,167,77,9,46.1,2.84,27,0.21,466,5,4,33,143,9.4,838,568,0,67.8,363,27,9,399
レギュラーラウンド,東レアローズ,28,112,743,328,28,44.1,156,72,7,46.2,2.93,23,0.21,402,4,4,28,124,9.5,726,487,0,67.1,328,23,8,359
セミファイナルラウンド,東レアローズ,3,11,71,20,4,28.2,6,3,0,50.0,1.82,3,0.27,41,0,0,4,13,7.9,72,54,0,75.0,20,3,0,23
ファイナルラウンド,東レアローズ,1,5,35,15,4,42.9,5,2,2,40.0,3.00,1,0.20,23,1,0,1,6,10.9,40,27,0,67.5,15,1,1,17
Ｖ・プレミアリーグ男子 2012/13,東レアローズ,32,114,745,286,19,38.4,89,43,5,48.3,2.51,33,0.29,420,6,5,52,109,8.9,827,561,0,67.8,286,33,11,330
レギュラーラウンド,東レアローズ,28,97,625,241,17,38.6,74,37,5,50.0,2.48,25,0.26,366,6,5,48,94,9.2,734,501,0,68.3,241,25,11,277
セミファイナルラウンド,東レアローズ,3,14,95,36,2,37.9,12,5,0,41.7,2.57,4,0.29,44,0,0,3,10,5.7,79,51,0,64.6,36,4,0,40
ファイナルラウンド,東レアローズ,1,3,25,9,0,36.0,3,1,0,33.3,3.00,4,1.33,10,0,0,1,5,12.5,14,9,0,64.3,9,4,0,13
Ｖ・プレミアリーグ男子 2011/12,東レアローズ,25,80,567,288,19,50.8,101,55,5,54.5,3.60,29,0.36,284,2,6,25,80,9.4,550,361,0,65.6,288,29,8,325
レギュラーラウンド,東レアローズ,21,65,458,230,17,50.2,81,45,4,55.6,3.54,24,0.37,232,2,4,20,72,10.0,466,298,0,63.9,230,24,6,260
セミファイナルラウンド,東レアローズ,3,10,75,38,2,50.7,13,8,1,61.5,3.80,5,0.50,33,0,2,2,3,7.1,54,40,0,74.1,38,5,2,45
ファイナルラウンド,東レアローズ,1,5,34,20,0,58.8,7,2,0,28.6,4.00,0,-,19,0,0,3,5,6.6,30,23,0,76.7,20,0,0,20
Ｖ・プレミアリーグ男子 2010/11,東レアローズ,24,92,584,279,28,47.8,82,45,8,54.9,3.03,33,0.36,313,2,3,30,76,7.5,740,507,0,68.5,279,33,5,317
レギュラーラウンド,東レアローズ,24,92,584,279,28,47.8,82,45,8,54.9,3.03,33,0.36,313,2,3,30,76,7.5,740,507,0,68.5,279,33,5,317
Ｖ・プレミアリーグ男子 2009/10,東レアローズ,32,120,681,290,30,42.6,55,20,4,36.4,2.42,42,0.35,428,1,9,31,107,8.2,750,561,0,74.8,290,42,10,342
レギュラーラウンド,東レアローズ,28,107,596,259,26,43.5,54,20,4,37.0,2.42,35,0.33,376,1,9,29,92,8.3,674,505,0,74.9,259,35,10,304
セミファイナルラウンド,東レアローズ,3,10,66,23,4,34.8,1,0,0,0.0,2.30,6,0.60,40,0,0,2,10,6.2,69,50,0,72.5,23,6,0,29
ファイナルラウンド,東レアローズ,1,3,19,8,0,42.1,0,0,0,-,2.67,1,0.33,12,0,0,0,5,10.4,7,6,0,85.7,8,1,0,9
Ｖ・プレミアリーグ男子 2008/09,東レアローズ,31,113,517,218,26,42.2,39,13,3,33.3,1.93,46,0.41,393,2,4,36,81,6.5,933,689,0,73.8,218,46,6,270
レギュラーラウンド,東レアローズ,27,99,443,193,23,43.6,36,12,3,33.3,1.95,40,0.40,336,2,3,30,74,6.8,831,620,0,74.6,193,40,5,238
セミファイナルラウンド,東レアローズ,3,11,58,19,3,32.8,3,1,0,33.3,1.73,5,0.45,45,0,1,5,5,4.6,74,48,0,64.9,19,5,1,25
ファイナルラウンド,東レアローズ,1,3,16,6,0,37.5,0,0,0,-,2.00,1,0.33,12,0,0,1,2,4.2,28,21,0,75.0,6,1,0,7
Ｖ・プレミアリーグ男子 2007/08,東レアローズ,22,38,167,76,9,45.5,7,0,1,0.0,2.00,14,0.37,108,0,1,11,21,5.6,208,156,0,75.0,76,14,1,91
レギュラーラウンド,東レアローズ,18,26,117,56,4,47.9,6,0,1,0.0,2.15,9,0.35,65,0,1,9,15,7.0,162,126,0,77.8,56,9,1,66
セミファイナルラウンド,東レアローズ,3,9,36,17,2,47.2,1,0,0,0.0,1.89,5,0.56,35,0,0,1,4,2.9,28,19,0,67.9,17,5,0,22
ファイナルラウンド,東レアローズ,1,3,14,3,3,21.4,0,0,0,-,1.00,0,-,8,0,0,1,2,6.2,18,11,0,61.1,3,0,0,3
Ｖ・プレミアリーグ男子 2006/07,東レアローズ,5,10,11,6,1,54.5,2,0,1,0.0,0.60,2,0.20,15,0,0,3,2,3.3,22,14,0,63.6,6,2,0,8
レギュラーラウンド,東レアローズ,5,10,11,6,1,54.5,2,0,1,0.0,0.60,2,0.20,15,0,0,3,2,3.3,22,14,0,63.6,6,2,0,8
レギュラーシーズン通算,,314,925,4732,2062,184,43.6,612,285,42,46.6,2.23,232,0.25,2921,26,38,327,769,6.0,5999,3998,132,67.7,2062,232,64,2358
通算,,366,1069,5466,2356,213,43.1,674,310,48,46.0,2.20,278,0.26,3383,28,44,381,875,5.8,6953,4596,176,67.4,2356,278,72,2706
