名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
山口誠,2000-03,東レアローズ,6,6,9,6,2,0,33.3,33.3,0,0,0,5,28,0,4,1,0,0,0,7,,0.22,0.56,-2.7,
山口雅行,2000-01,NTT西日本レグルス,9,6,7,25,8,4,32.0,16.0,3,1,1,0,17,0,3,3,19,14,0,8,33.3,1.14,0.0,0.0,73.7
山口雅行,2000-02,NTT西日本レグルス,9,20,11,60,21,6,35.0,25.0,5,2,2,0,39,1,3,8,8,6,0,22,40.0,1.91,0.0,5.8,75.0
山口雅行,2000-03,NTT西日本レグルス,9,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山名邦卓,2000-01,NTT西日本レグルス,10,6,10,0,0,0,,,0,0,0,2,0,0,0,0,0,0,0,2,,0.0,0.2,,
山名邦卓,2000-02,NTT西日本レグルス,10,20,25,12,5,1,41.7,33.3,0,0,0,0,12,0,0,0,0,0,0,5,,0.2,0.0,0.0,
山名邦卓,2000-03,NTT西日本レグルス,10,6,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山崎典行,2000-01,旭化成スパーキッズ,2,7,10,3,2,0,66.7,66.7,0,0,0,2,33,3,1,8,0,0,0,7,,0.2,0.2,14.4,
山崎典行,2000-02,旭化成スパーキッズ,2,18,12,2,1,0,50.0,50.0,0,0,0,0,36,0,3,3,0,0,0,1,,0.08,0.0,0.0,
山崎典行,2000-03,旭化成スパーキッズ,2,6,2,1,1,0,100.0,100.0,0,0,0,0,8,0,0,2,0,0,0,1,,0.5,0.0,6.2,
山本健之,2000-01,JTサンダーズ,12,6,17,0,0,0,,,0,0,0,0,0,0,0,0,78,57,0,0,,0.0,0.0,,73.1
山本健之,2000-02,JTサンダーズ,12,20,38,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,184,152,0,0,0.0,0.0,0.0,,82.6
山本健之,2000-03,JTサンダーズ,12,6,7,0,0,0,,,0,0,0,0,0,0,0,0,32,23,0,0,,0.0,0.0,,71.9
山本辰生,2000-01,堺ブレイザーズ,8,7,18,41,19,5,46.3,34.1,9,5,1,1,43,2,3,13,22,13,0,22,55.6,1.06,0.06,10.5,59.1
山本辰生,2000-02,堺ブレイザーズ,8,18,21,2,0,0,0.0,0.0,2,0,0,0,35,1,3,7,0,0,0,1,0.0,0.0,0.0,5.7,
山本辰生,2000-03,堺ブレイザーズ,8,6,6,2,1,0,50.0,50.0,0,0,0,0,9,0,0,3,2,2,0,1,,0.17,0.0,8.3,100.0
山浦宏行,2000-01,豊田合成トレフェルサ,9,6,22,188,81,19,43.1,33.0,74,36,7,7,79,2,5,10,0,0,0,90,48.6,3.68,0.32,4.1,
山浦宏行,2000-02,豊田合成トレフェルサ,9,18,28,270,104,21,38.5,30.7,102,39,13,8,98,0,1,16,1,1,0,112,38.2,3.71,0.29,3.8,100.0
山浦宏行,2000-03,豊田合成トレフェルサ,9,6,6,38,13,5,34.2,21.1,17,6,4,2,16,0,0,1,2,0,0,15,35.3,2.17,0.33,1.6,0.0
山田博文,2000-01,旭化成スパーキッズ,1,4,7,0,0,0,,,0,0,0,0,9,1,2,3,0,0,0,1,,0.0,0.0,13.9,
山田博文,2000-02,旭化成スパーキッズ,1,18,23,44,19,3,43.2,36.4,2,1,0,5,41,2,4,8,83,50,0,26,50.0,0.83,0.22,7.3,60.2
山田博文,2000-03,旭化成スパーキッズ,1,6,3,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,0,,0.0,0.0,0.0,
山田忠一,2000-01,JTサンダーズ,11,3,5,7,4,0,57.1,57.1,0,0,0,0,10,0,2,1,0,0,0,4,,0.8,0.0,-2.5,
山田忠一,2000-02,JTサンダーズ,11,12,25,64,32,6,50.0,40.6,0,0,0,9,94,3,5,19,7,4,0,44,,1.28,0.36,6.9,57.1
山田忠一,2000-03,JTサンダーズ,11,6,7,20,7,2,35.0,25.0,0,0,0,2,27,0,2,4,0,0,0,9,,1.0,0.29,1.9,
川浦博昭,2000-01,富士フイルム・プラネッツ,14,7,28,99,54,2,54.5,52.5,0,0,0,16,68,0,5,10,4,2,0,70,,1.93,0.57,1.8,50.0
川浦博昭,2000-02,富士フイルム・プラネッツ,14,16,29,118,68,9,57.6,50.0,0,0,0,21,82,2,7,16,0,0,0,91,,2.34,0.72,5.2,
川浦博昭,2000-03,富士フイルム・プラネッツ,14,9,12,42,21,2,50.0,45.2,1,0,0,10,32,0,1,7,1,0,0,31,0.0,1.75,0.83,4.7,0.0
市橋祐之,2000-01,堺ブレイザーズ,5,7,24,31,20,1,64.5,61.3,0,0,0,8,94,5,9,12,3,2,0,33,,0.83,0.33,6.1,66.7
市橋祐之,2000-02,堺ブレイザーズ,5,18,34,22,14,4,63.6,45.5,0,0,0,6,122,4,6,14,2,0,0,24,,0.41,0.18,4.9,0.0
市橋祐之,2000-03,堺ブレイザーズ,5,6,8,5,1,0,20.0,20.0,0,0,0,2,35,2,5,10,0,0,0,5,,0.12,0.25,9.3,
平野信孝,2000-01,JTサンダーズ,2,6,15,118,54,4,45.8,42.4,55,26,1,2,36,0,4,4,5,5,0,56,47.3,3.6,0.13,0.0,100.0
平野信孝,2000-02,JTサンダーズ,2,20,26,143,57,7,39.9,35.0,46,19,5,10,48,0,6,9,1,1,0,67,41.3,2.19,0.38,1.6,100.0
平野信孝,2000-03,JTサンダーズ,2,6,4,39,17,4,43.6,33.3,18,10,3,1,16,0,0,4,0,0,0,18,55.6,4.25,0.25,6.2,
徳元幸人,2000-01,JTサンダーズ,8,6,22,69,34,5,49.3,42.0,5,1,1,3,66,0,3,13,133,103,0,37,20.0,1.55,0.14,3.8,77.4
徳元幸人,2000-02,JTサンダーズ,8,20,37,187,91,9,48.7,43.9,15,3,1,14,144,2,6,32,209,171,0,107,20.0,2.46,0.38,5.9,81.8
徳元幸人,2000-03,JTサンダーズ,8,6,7,33,16,2,48.5,42.4,1,0,1,3,28,1,2,6,55,46,0,20,0.0,2.29,0.43,7.1,83.6
成田貴志,2000-01,富士フイルム・プラネッツ,4,7,26,10,4,0,40.0,40.0,0,0,0,6,114,2,5,12,3,0,0,12,,0.15,0.23,3.3,0.0
成田貴志,2000-02,富士フイルム・プラネッツ,4,16,26,9,4,0,44.4,44.4,0,0,0,7,109,2,6,15,2,0,0,13,,0.15,0.27,3.9,0.0
成田貴志,2000-03,富士フイルム・プラネッツ,4,9,12,2,0,0,0.0,0.0,0,0,0,4,49,1,4,9,1,0,0,5,,0.0,0.33,4.6,0.0
料治修,2000-01,旭化成スパーキッズ,17,7,24,47,12,2,25.5,21.3,0,0,0,7,54,3,7,7,4,3,0,22,,0.5,0.29,5.6,75.0
料治修,2000-02,旭化成スパーキッズ,17,18,12,9,5,1,55.6,44.4,0,0,0,4,8,0,0,1,1,0,0,9,,0.42,0.33,3.1,0.0
料治修,2000-03,旭化成スパーキッズ,17,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
服部亮二,2000-01,豊田合成トレフェルサ,6,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
朝日健太郎,2000-01,サントリーサンバーズ,1,6,22,61,39,2,63.9,60.7,0,0,0,24,49,0,3,3,1,1,0,63,,1.77,1.09,0.0,100.0
朝日健太郎,2000-02,サントリーサンバーズ,1,18,32,101,58,4,57.4,53.5,1,0,0,36,77,0,5,9,2,2,0,94,0.0,1.81,1.12,1.3,100.0
朝日健太郎,2000-03,サントリーサンバーズ,1,9,12,48,25,2,52.1,47.9,0,0,0,10,30,2,0,6,3,3,0,37,,2.08,0.83,11.7,100.0
木原丈裕,2000-01,サントリーサンバーズ,12,6,8,24,12,2,50.0,41.7,1,0,0,1,26,0,0,3,9,7,0,13,0.0,1.5,0.12,2.9,77.8
木原丈裕,2000-02,サントリーサンバーズ,12,18,13,21,11,4,52.4,33.3,2,0,0,2,10,0,1,1,11,8,0,13,0.0,0.85,0.15,0.0,72.7
木原丈裕,2000-03,サントリーサンバーズ,12,9,2,2,1,0,50.0,50.0,0,0,0,0,4,0,0,0,2,1,0,1,,0.5,0.0,0.0,50.0
木村正憲,2000-01,パナソニックパンサーズ,15,6,10,1,0,1,0.0,-100.0,1,0,1,0,15,0,5,5,0,0,0,0,0.0,0.0,0.0,0.0,
木村正憲,2000-02,パナソニックパンサーズ,15,20,19,0,0,0,,,0,0,0,0,23,0,5,6,0,0,0,0,,0.0,0.0,1.1,
木村正憲,2000-03,パナソニックパンサーズ,15,6,5,0,0,0,,,0,0,0,0,8,1,0,3,0,0,0,1,,0.0,0.0,21.9,
木浦新一,2000-01,堺ブレイザーズ,12,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木浦新一,2000-03,堺ブレイザーズ,12,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
末次志朗,2000-01,旭化成スパーキッズ,10,7,14,38,21,0,55.3,55.3,0,0,0,8,38,1,3,7,4,3,0,30,,1.5,0.57,5.3,75.0
末次志朗,2000-02,旭化成スパーキッズ,10,14,23,67,35,2,52.2,49.3,0,0,0,9,67,0,4,6,3,1,0,44,,1.52,0.39,0.7,33.3
末次志朗,2000-03,旭化成スパーキッズ,10,6,6,17,10,1,58.8,52.9,0,0,0,1,17,0,0,2,0,0,0,11,,1.67,0.17,2.9,
松崎英二,2000-02,豊田合成トレフェルサ,2,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松崎英二,2000-03,豊田合成トレフェルサ,2,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松本岳士,2000-01,東レアローズ,17,7,25,0,0,0,,,0,0,0,0,0,0,0,0,172,127,0,0,,0.0,0.0,,73.8
松本岳士,2000-02,東レアローズ,17,18,32,0,0,0,,,0,0,0,0,0,0,0,0,162,118,0,0,,0.0,0.0,,72.8
松本岳士,2000-03,東レアローズ,17,3,4,0,0,0,,,0,0,0,0,0,0,0,0,25,20,0,0,,0.0,0.0,,80.0
松田明彦,2000-01,豊田合成トレフェルサ,3,6,19,12,5,0,41.7,41.7,1,0,0,5,67,1,6,9,1,0,0,11,0.0,0.26,0.26,2.6,0.0
松田明彦,2000-02,豊田合成トレフェルサ,3,20,35,11,7,0,63.6,63.6,0,0,0,5,120,6,6,16,0,0,0,18,,0.2,0.14,7.1,
松田明彦,2000-03,豊田合成トレフェルサ,3,6,6,2,0,1,0.0,-50.0,0,0,0,4,18,1,0,2,0,0,0,5,,0.0,0.67,8.3,
松田義明,2000-01,旭化成スパーキッズ,7,2,7,0,0,0,,,0,0,0,0,0,0,0,0,88,54,0,0,,0.0,0.0,,61.4
栗原功武,2000-01,サントリーサンバーズ,15,6,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原功武,2000-02,サントリーサンバーズ,15,16,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗原功武,2000-03,サントリーサンバーズ,15,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
栗原圭介,2000-01,サントリーサンバーズ,6,6,16,0,0,0,,,0,0,0,0,23,1,1,3,0,0,0,1,,0.0,0.0,6.5,
栗原圭介,2000-02,サントリーサンバーズ,6,18,23,0,0,0,,,0,0,0,0,31,0,1,2,0,0,0,0,,0.0,0.0,0.8,
栗原圭介,2000-03,サントリーサンバーズ,6,9,9,0,0,0,,,0,0,0,0,16,0,1,3,0,0,0,0,,0.0,0.0,3.1,
森永茂正,2000-01,旭化成スパーキッズ,6,7,22,126,53,8,42.1,35.7,23,8,2,2,78,4,13,9,50,34,0,59,34.8,2.41,0.09,3.8,68.0
森永茂正,2000-02,旭化成スパーキッズ,6,18,9,44,19,0,43.2,43.2,3,0,0,0,27,0,7,4,8,5,0,19,0.0,2.11,0.0,-2.8,62.5
森永茂正,2000-03,旭化成スパーキッズ,6,6,2,8,3,0,37.5,37.5,0,0,0,1,6,1,1,2,6,4,0,5,,1.5,0.5,20.8,66.7
植田雅之,2000-01,富士フイルム・プラネッツ,11,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
植田雅之,2000-02,富士フイルム・プラネッツ,11,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河野克已,2000-01,サントリーサンバーズ,7,6,7,2,1,0,50.0,50.0,0,0,0,1,11,1,1,2,21,15,0,3,,0.14,0.14,11.4,71.4
河野克已,2000-02,サントリーサンバーズ,7,16,9,7,2,0,28.6,28.6,0,0,0,0,13,0,2,2,24,19,0,2,,0.22,0.0,0.0,79.2
河野克已,2000-03,サントリーサンバーズ,7,9,5,8,3,0,37.5,37.5,0,0,0,1,14,0,1,1,22,18,0,4,,0.6,0.2,0.0,81.8
河野裕輔,2000-01,JTサンダーズ,4,6,18,149,74,11,49.7,42.3,63,32,7,5,63,0,11,10,36,21,0,79,50.8,4.11,0.28,-0.4,58.3
河野裕輔,2000-02,JTサンダーズ,4,20,33,296,134,34,45.3,33.8,125,52,15,11,107,2,7,19,11,6,0,147,41.6,4.06,0.33,4.7,54.5
河野裕輔,2000-03,JTサンダーズ,4,6,5,40,15,6,37.5,22.5,15,7,1,1,16,1,0,5,1,0,0,17,46.7,3.0,0.2,14.1,0.0
泉川正幸,2000-01,東レアローズ,8,7,25,111,50,6,45.0,39.6,13,5,2,7,90,3,2,24,135,103,0,60,38.5,2.0,0.28,9.4,76.3
泉川正幸,2000-02,東レアローズ,8,18,32,218,105,16,48.2,40.8,36,13,6,14,156,1,8,27,176,134,0,120,36.1,3.28,0.44,3.7,76.1
泉川正幸,2000-03,東レアローズ,8,6,9,45,15,5,33.3,22.2,7,2,2,3,32,1,2,9,59,40,0,19,28.6,1.67,0.33,8.6,67.8
津曲勝利,2000-01,サントリーサンバーズ,11,6,22,0,0,0,,,0,0,0,0,0,0,0,0,155,128,0,0,,0.0,0.0,,82.6
津曲勝利,2000-02,サントリーサンバーズ,11,18,32,0,0,0,,,0,0,0,0,0,0,0,0,172,141,0,0,,0.0,0.0,,82.0
津曲勝利,2000-03,サントリーサンバーズ,11,9,12,0,0,0,,,0,0,0,0,0,0,0,0,90,65,0,0,,0.0,0.0,,72.2
浅川敏,2000-01,東レアローズ,18,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅川敏,2000-02,東レアローズ,18,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅川敏,2000-03,東レアローズ,18,3,5,0,0,0,,,0,0,0,0,0,0,0,0,49,36,0,0,,0.0,0.0,,73.5
浜口純一,2000-01,富士フイルム・プラネッツ,5,7,20,75,36,11,48.0,33.3,2,1,0,6,56,4,10,9,40,32,0,46,50.0,1.8,0.3,6.7,80.0
浜口純一,2000-02,富士フイルム・プラネッツ,5,16,29,142,58,12,40.8,32.4,6,0,1,6,94,2,16,20,96,69,0,66,0.0,2.0,0.21,3.2,71.9
浜口純一,2000-03,富士フイルム・プラネッツ,5,9,12,56,26,7,46.4,33.9,4,0,1,1,42,2,8,15,43,22,0,29,0.0,2.17,0.08,8.9,51.2
清水貴幸,2000-01,パナソニックパンサーズ,13,6,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
清水貴幸,2000-02,パナソニックパンサーズ,13,20,8,1,0,0,0.0,0.0,1,0,0,0,10,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,
清水貴幸,2000-03,パナソニックパンサーズ,13,6,3,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
清水雅之,2000-01,サントリーサンバーズ,4,6,22,6,3,0,50.0,50.0,0,0,0,1,61,2,6,9,0,0,0,6,,0.14,0.05,4.5,
清水雅之,2000-02,サントリーサンバーズ,4,18,32,8,4,0,50.0,50.0,1,0,0,3,120,4,4,15,0,0,0,11,0.0,0.12,0.09,5.6,
清水雅之,2000-03,サントリーサンバーズ,4,9,12,0,0,0,,,0,0,0,3,39,2,3,5,0,0,0,5,,0.0,0.25,6.4,
渡貫健三,2000-01,東レアローズ,14,7,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
渡貫健三,2000-02,東レアローズ,14,18,19,4,4,0,100.0,100.0,0,0,0,2,15,2,4,5,0,0,0,8,,0.21,0.11,15.0,
渡貫健三,2000-03,東レアローズ,14,6,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
渡邉正堂,2000-01,NECブルーロケッツ,11,6,2,2,1,0,50.0,50.0,0,0,0,0,2,0,1,0,0,0,0,1,,0.5,0.0,-12.5,
渡邉正堂,2000-02,NECブルーロケッツ,11,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邊友嗣,2000-01,堺ブレイザーズ,7,5,8,14,8,0,57.1,57.1,7,3,0,1,14,0,1,5,9,3,0,9,42.9,1.0,0.12,7.1,33.3
渡邊友嗣,2000-02,堺ブレイザーズ,7,18,8,29,16,4,55.2,41.4,14,8,2,0,21,2,2,3,1,0,0,18,57.1,2.0,0.0,10.7,0.0
渡邊友嗣,2000-03,堺ブレイザーズ,7,6,7,72,34,8,47.2,36.1,33,13,5,1,26,0,5,7,3,0,0,35,39.4,4.86,0.14,1.9,0.0
澤畠雄一郎,2000-01,堺ブレイザーズ,1,7,24,68,44,4,64.7,58.8,0,0,0,27,74,6,18,19,1,1,0,77,,1.83,1.12,8.4,100.0
澤畠雄一郎,2000-02,堺ブレイザーズ,1,18,34,103,61,10,59.2,49.5,1,1,0,29,83,4,29,17,6,6,0,94,100.0,1.79,0.85,1.2,100.0
澤畠雄一郎,2000-03,堺ブレイザーズ,1,6,8,27,17,3,63.0,51.9,0,0,0,5,26,3,7,5,1,1,0,25,,2.12,0.62,9.6,100.0
牛尾正和,2000-01,パナソニックパンサーズ,10,6,12,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,0,,0.0,0.0,12.5,
牛尾正和,2000-02,パナソニックパンサーズ,10,20,15,1,0,0,0.0,0.0,0,0,0,2,12,0,1,3,0,0,0,2,,0.0,0.13,4.2,
牛尾正和,2000-03,パナソニックパンサーズ,10,6,3,0,0,0,,,0,0,0,0,4,0,1,2,0,0,0,0,,0.0,0.0,6.2,
白数仁孝,2000-01,パナソニックパンサーズ,4,6,24,0,0,0,,,0,0,0,0,31,0,1,7,38,27,0,0,,0.0,0.0,4.8,71.1
白数仁孝,2000-02,パナソニックパンサーズ,4,20,37,0,0,0,,,0,0,0,0,67,1,5,11,51,38,0,1,,0.0,0.0,3.7,74.5
白数仁孝,2000-03,パナソニックパンサーズ,4,6,7,0,0,0,,,0,0,0,0,9,1,0,0,9,5,0,1,,0.0,0.0,11.1,55.6
福田健太,2000-01,サントリーサンバーズ,3,6,14,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.07,,
福田健太,2000-02,サントリーサンバーズ,3,18,21,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
福田健太,2000-03,サントリーサンバーズ,3,9,10,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.1,,
竹内実,2000-01,NECブルーロケッツ,6,6,23,155,86,11,55.5,48.4,30,19,2,6,103,5,16,14,114,89,0,97,63.3,3.74,0.26,4.4,78.1
竹内実,2000-02,NECブルーロケッツ,6,20,34,250,126,25,50.4,40.4,54,21,5,12,126,7,18,15,224,187,0,145,38.9,3.71,0.35,5.0,83.5
竹内実,2000-03,NECブルーロケッツ,6,6,8,50,24,6,48.0,36.0,8,3,3,1,23,0,2,2,45,34,0,25,37.5,3.0,0.12,0.0,75.6
笠原紀久,2000-01,東レアローズ,5,7,14,53,21,3,39.6,34.0,1,0,0,4,46,0,3,9,51,42,0,25,0.0,1.5,0.29,3.3,82.4
笠原紀久,2000-02,東レアローズ,5,18,32,173,74,14,42.8,34.7,9,3,1,15,113,3,7,19,222,163,0,92,33.3,2.31,0.47,5.3,73.4
笠原紀久,2000-03,東レアローズ,5,6,6,26,12,2,46.2,38.5,1,1,0,1,23,0,2,1,20,16,0,13,100.0,2.0,0.17,-1.1,80.0
米山博之,2000-01,パナソニックパンサーズ,20,6,25,69,37,0,53.6,53.6,0,0,0,25,80,3,3,9,3,2,0,65,,1.48,1.0,5.6,66.7
米山博之,2000-02,パナソニックパンサーズ,20,20,38,125,73,6,58.4,53.6,3,1,2,39,128,2,10,15,104,66,0,114,33.3,1.92,1.03,2.5,63.5
米山博之,2000-03,パナソニックパンサーズ,20,6,7,19,10,0,52.6,52.6,0,0,0,8,26,0,1,1,2,2,0,18,,1.43,1.14,0.0,100.0
糸田信幸,2000-01,NECブルーロケッツ,9,6,5,0,0,0,,,0,0,0,0,12,0,0,1,0,0,0,0,,0.0,0.0,2.1,
糸田信幸,2000-02,NECブルーロケッツ,9,20,5,1,1,0,100.0,100.0,0,0,0,0,8,0,0,1,0,0,0,1,,0.2,0.0,3.1,
糸田信幸,2000-03,NECブルーロケッツ,9,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
紫和昌修,2000-01,パナソニックパンサーズ,12,6,25,7,7,0,100.0,100.0,0,0,0,4,76,0,4,9,1,0,0,11,,0.28,0.16,1.6,0.0
紫和昌修,2000-02,パナソニックパンサーズ,12,20,36,9,5,0,55.6,55.6,0,0,0,6,144,2,18,24,0,0,0,13,,0.14,0.17,2.4,
紫和昌修,2000-03,パナソニックパンサーズ,12,6,7,2,1,0,50.0,50.0,0,0,0,1,23,0,4,6,0,0,0,2,,0.14,0.14,2.2,
細川延由,2000-01,NECブルーロケッツ,2,6,23,170,81,16,47.6,38.2,15,7,0,7,82,1,10,14,164,119,0,89,46.7,3.52,0.3,2.4,72.6
細川延由,2000-02,NECブルーロケッツ,2,20,34,232,106,19,45.7,37.5,28,16,0,9,158,9,13,35,205,145,0,124,57.1,3.12,0.26,9.2,70.7
細川延由,2000-03,NECブルーロケッツ,2,6,8,46,26,2,56.5,52.2,8,2,2,6,39,2,4,14,24,13,0,34,25.0,3.25,0.75,11.5,54.2
置本雅司,2000-01,NTT西日本レグルス,12,6,23,0,0,0,,,0,0,0,0,0,0,0,0,153,107,0,0,,0.0,0.0,,69.9
置本雅司,2000-02,NTT西日本レグルス,12,20,35,0,0,0,,,0,0,0,0,0,0,0,0,229,190,0,0,,0.0,0.0,,83.0
置本雅司,2000-03,NTT西日本レグルス,12,3,3,0,0,0,,,0,0,0,0,0,0,0,0,24,17,0,0,,0.0,0.0,,70.8
美保考男,2000-01,NTT西日本レグルス,11,6,12,4,0,1,0.0,-25.0,0,0,0,0,11,0,3,2,25,21,0,0,,0.0,0.0,-2.3,84.0
美保考男,2000-02,NTT西日本レグルス,11,20,35,191,82,11,42.9,37.2,3,1,0,11,118,2,12,22,367,272,0,95,33.3,2.34,0.31,3.8,74.1
美保考男,2000-03,NTT西日本レグルス,11,6,7,23,10,2,43.5,34.8,0,0,0,0,19,0,1,3,65,45,0,10,,1.43,0.0,2.6,69.2
脇戸新之助,2000-03,NECブルーロケッツ,20,3,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
臺光章,2000-01,JTサンダーズ,6,6,22,5,2,1,40.0,20.0,0,0,0,1,66,0,4,10,0,0,0,3,,0.09,0.05,2.3,
臺光章,2000-02,JTサンダーズ,6,20,37,1,0,0,0.0,0.0,0,0,0,7,136,2,5,21,0,0,0,9,,0.0,0.19,4.4,
臺光章,2000-03,JTサンダーズ,6,6,5,1,1,0,100.0,100.0,0,0,0,0,9,0,0,3,0,0,0,1,,0.2,0.0,8.3,
舩越健太郎,2000-01,旭化成スパーキッズ,11,5,22,0,0,0,,,0,0,0,0,0,0,0,0,221,172,0,0,,0.0,0.0,,77.8
舩越健太郎,2000-02,旭化成スパーキッズ,11,18,31,0,0,0,,,0,0,0,0,0,0,0,0,322,239,0,0,,0.0,0.0,,74.2
舩越健太郎,2000-03,旭化成スパーキッズ,11,6,6,0,0,0,,,0,0,0,0,0,0,0,0,77,56,0,0,,0.0,0.0,,72.7
花野裕祥,2000-01,富士フイルム・プラネッツ,17,7,28,0,0,0,,,0,0,0,0,0,0,0,0,213,179,0,0,,0.0,0.0,,84.0
花野裕祥,2000-02,富士フイルム・プラネッツ,17,16,29,0,0,0,,,0,0,0,0,0,0,0,0,224,181,0,0,,0.0,0.0,,80.8
花野裕祥,2000-03,富士フイルム・プラネッツ,17,9,12,0,0,0,,,0,0,0,0,0,0,0,0,82,57,0,0,,0.0,0.0,,69.5
苅谷淳司,2000-01,JTサンダーズ,3,6,21,47,24,3,51.1,44.7,0,0,0,12,77,2,8,10,1,1,0,38,,1.14,0.57,3.2,100.0
苅谷淳司,2000-02,JTサンダーズ,3,20,18,31,12,3,38.7,29.0,0,0,0,8,64,0,3,10,5,3,0,20,,0.67,0.44,2.7,60.0
苅谷淳司,2000-03,JTサンダーズ,3,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荻野正二,2000-01,サントリーサンバーズ,10,6,22,93,50,6,53.8,47.3,6,3,0,8,82,1,8,14,131,99,0,59,50.0,2.27,0.36,3.0,75.6
荻野正二,2000-02,サントリーサンバーズ,10,18,30,103,52,5,50.5,45.6,18,8,1,8,117,1,15,23,183,141,0,61,44.4,1.73,0.27,2.6,77.0
荻野正二,2000-03,サントリーサンバーズ,10,9,12,54,26,4,48.1,40.7,8,4,1,1,48,1,4,11,63,48,0,28,50.0,2.17,0.08,5.7,76.2
蔭山弘道,2000-01,富士フイルム・プラネッツ,1,3,12,41,20,3,48.8,41.5,1,0,0,3,32,1,3,1,1,1,0,24,0.0,1.67,0.25,1.6,100.0
蔭山弘道,2000-02,富士フイルム・プラネッツ,1,8,5,15,5,2,33.3,20.0,0,0,0,1,3,0,1,0,0,0,0,6,,1.0,0.2,-8.3,
西村晃一,2000-01,NECブルーロケッツ,8,6,23,0,0,0,,,0,0,0,0,0,0,0,0,152,122,0,0,,0.0,0.0,,80.3
西村晃一,2000-02,NECブルーロケッツ,8,20,34,0,0,0,,,0,0,0,0,0,0,0,0,205,170,0,0,,0.0,0.0,,82.9
西村晃一,2000-03,NECブルーロケッツ,8,6,8,0,0,0,,,0,0,0,0,0,0,0,0,61,48,0,0,,0.0,0.0,,78.7
西澤吉邦,2000-01,パナソニックパンサーズ,7,6,11,22,14,0,63.6,63.6,0,0,0,6,34,1,4,3,0,0,0,21,,1.27,0.55,2.2,
西澤吉邦,2000-02,パナソニックパンサーズ,7,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西澤吉邦,2000-03,パナソニックパンサーズ,7,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西田靖宏,2000-01,NTT西日本レグルス,8,6,23,202,97,15,48.0,40.6,58,27,8,5,84,1,7,15,24,11,0,103,46.6,4.22,0.22,3.6,45.8
西田靖宏,2000-02,NTT西日本レグルス,8,12,22,192,95,20,49.5,39.1,64,30,7,6,91,1,1,14,12,9,0,102,46.9,4.32,0.27,4.7,75.0
西田靖宏,2000-03,NTT西日本レグルス,8,6,7,73,33,11,45.2,30.1,26,13,4,2,32,0,0,6,7,5,0,35,50.0,4.71,0.29,4.7,71.4
