名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
濱本豊,2016-02,近畿クラブスフィーダ,30,9,5,3,11,82,40,3,48.8,45.1,15,8,1,2,50,5,12,26,30,7,0,47,53.3,3.64,0.18,17.0,23.3
片ノ坂亮太,2015-12,兵庫デルフィーノ,18,3,3,1,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
片ノ坂亮太,2016-01,兵庫デルフィーノ,18,10,4,3,8,1,0,0,0.0,0.0,0,0,0,0,21,0,2,6,0,0,0,0,,0.0,0.0,4.8,
片ノ坂亮太,2016-02,兵庫デルフィーノ,18,2,12,0,7,1,0,0,0.0,0.0,0,0,0,0,12,0,1,3,0,0,0,0,,0.0,0.0,4.2,
片桐成基,2015-12,VC長野トライデンツ,11,12,0,4,8,0,0,0,,,0,0,0,1,21,1,0,12,0,0,0,2,,0.0,0.12,19.0,
片桐成基,2016-01,VC長野トライデンツ,11,18,4,6,15,2,2,0,100.0,100.0,0,0,0,0,18,0,1,4,0,0,0,2,,0.13,0.0,4.2,
片桐成基,2016-02,VC長野トライデンツ,11,16,3,5,10,1,0,1,0.0,-100.0,0,0,0,1,11,0,0,3,0,0,0,1,,0.0,0.1,6.8,
片渕貴史,2015-11,近畿クラブスフィーダ,11,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
片渕貴史,2015-12,近畿クラブスフィーダ,11,0,6,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田中佑輔,2015-11,奈良ドリーマーズ,13,3,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中佑輔,2015-12,奈良ドリーマーズ,13,4,6,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
田中佑輔,2016-01,奈良ドリーマーズ,13,0,9,0,2,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
田中佑輔,2016-02,奈良ドリーマーズ,13,2,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中寛人,2015-12,兵庫デルフィーノ,7,0,3,0,2,4,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
田中寛人,2016-01,兵庫デルフィーノ,7,9,4,3,10,14,7,1,50.0,42.9,0,0,0,4,24,0,1,12,0,0,0,11,,0.7,0.4,11.5,
田中寛人,2016-02,兵庫デルフィーノ,7,4,12,1,9,24,6,0,25.0,25.0,0,0,0,2,19,0,1,9,1,1,0,8,,0.67,0.22,10.5,100.0
田中絢人,2015-11,近畿クラブスフィーダ,27,4,4,1,5,0,0,0,,,0,0,0,0,6,0,2,2,0,0,0,0,,0.0,0.0,0.0,
田中絢人,2016-01,近畿クラブスフィーダ,27,5,3,1,2,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
田中絢人,2016-02,近畿クラブスフィーダ,27,6,1,2,3,0,0,0,,,0,0,0,0,10,1,2,8,0,0,0,1,,0.0,0.0,25.0,
田渕慎一郎,2015-11,兵庫デルフィーノ,14,6,6,2,12,0,0,0,,,0,0,0,0,0,0,0,0,104,82,0,0,,0.0,0.0,,78.8
田渕慎一郎,2015-12,兵庫デルフィーノ,14,3,3,1,6,0,0,0,,,0,0,0,0,0,0,0,0,19,14,0,0,,0.0,0.0,,73.7
田渕慎一郎,2016-01,兵庫デルフィーノ,14,13,7,4,20,0,0,0,,,0,0,0,0,0,0,0,0,83,64,0,0,,0.0,0.0,,77.1
田渕慎一郎,2016-02,兵庫デルフィーノ,14,5,15,1,20,0,0,0,,,0,0,0,0,0,0,0,0,112,77,0,0,,0.0,0.0,,68.8
田畑翔伍,2015-11,きんでんトリニティーブリッツ,7,8,5,2,13,66,25,3,37.9,33.3,3,3,0,11,41,4,8,14,47,30,0,40,100.0,1.92,0.85,13.4,63.8
田畑翔伍,2015-12,きんでんトリニティーブリッツ,7,9,0,3,9,36,12,2,33.3,27.8,2,1,0,1,25,1,6,9,30,16,0,14,50.0,1.33,0.11,7.0,53.3
田畑翔伍,2016-01,きんでんトリニティーブリッツ,7,16,4,5,15,73,33,8,45.2,34.2,6,1,2,13,52,7,10,22,63,39,0,53,16.7,2.2,0.87,19.2,61.9
田畑翔伍,2016-02,きんでんトリニティーブリッツ,7,18,2,6,20,92,49,7,53.3,45.7,6,2,2,11,58,3,13,19,77,37,0,63,33.3,2.45,0.55,7.8,48.1
白川佑樹,2015-11,兵庫デルフィーノ,2,6,6,2,9,27,11,3,40.7,29.6,5,2,0,0,25,1,3,13,0,0,0,12,40.0,1.22,0.0,14.0,
白川佑樹,2015-12,兵庫デルフィーノ,2,3,3,1,4,1,0,0,0.0,0.0,0,0,0,0,6,1,2,3,0,0,0,1,,0.0,0.0,20.8,
白川佑樹,2016-01,兵庫デルフィーノ,2,13,7,4,14,56,16,9,28.6,12.5,20,4,5,0,40,3,4,17,0,0,0,19,20.0,1.14,0.0,15.6,
白川佑樹,2016-02,兵庫デルフィーノ,2,5,15,1,15,39,15,4,38.5,28.2,9,5,1,0,24,1,4,9,0,0,0,16,55.6,1.0,0.0,9.4,
石原貢,2015-12,兵庫デルフィーノ,20,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原貢,2016-01,兵庫デルフィーノ,20,13,7,4,10,27,9,5,33.3,14.8,11,4,3,3,7,0,0,1,0,0,0,12,36.4,0.9,0.3,3.6,
石原貢,2016-02,兵庫デルフィーノ,20,5,15,1,13,56,25,3,44.6,39.3,22,11,1,0,19,0,1,3,2,0,0,25,50.0,1.92,0.0,2.6,0.0
石田将太,2015-12,千葉ZELVA,25,6,5,2,11,60,29,6,48.3,38.3,0,0,0,8,35,2,4,9,6,3,0,39,,2.64,0.73,9.3,50.0
石田将太,2016-01,千葉ZELVA,25,7,14,2,21,115,55,14,47.8,35.7,16,5,5,18,63,1,15,17,13,12,0,74,31.2,2.62,0.86,2.4,92.3
石田将太,2016-02,千葉ZELVA,25,12,11,3,23,111,45,9,40.5,32.4,9,3,3,13,64,4,11,18,9,5,0,62,33.3,1.96,0.57,9.0,55.6
石田康祐,2015-11,近畿クラブスフィーダ,7,4,4,1,4,0,0,0,,,0,0,0,0,5,0,1,0,0,0,0,0,,0.0,0.0,-5.0,
石田康祐,2015-12,近畿クラブスフィーダ,7,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田康祐,2016-01,近畿クラブスフィーダ,7,3,3,1,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
石田康祐,2016-02,近畿クラブスフィーダ,7,12,7,4,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
碩幸輝,2016-01,奈良ドリーマーズ,17,0,3,0,3,6,2,1,33.3,16.7,0,0,0,1,4,0,1,0,0,0,0,3,,0.67,0.33,-6.2,
碩幸輝,2016-02,奈良ドリーマーズ,17,6,16,1,22,62,27,4,43.5,37.1,0,0,0,6,57,2,1,16,1,1,0,35,,1.23,0.27,10.1,100.0
福田好秀,2015-11,きんでんトリニティーブリッツ,8,8,5,2,6,0,0,0,,,0,0,0,0,9,1,3,2,0,0,0,1,,0.0,0.0,8.3,
福田好秀,2015-12,きんでんトリニティーブリッツ,8,9,0,3,5,5,2,0,40.0,40.0,1,1,0,1,5,0,3,1,0,0,0,3,100.0,0.4,0.2,-10.0,
福田好秀,2016-01,きんでんトリニティーブリッツ,8,6,0,2,3,3,1,1,33.3,0.0,0,0,0,0,6,0,2,2,2,2,0,1,,0.33,0.0,0.0,100.0
福田好秀,2016-02,きんでんトリニティーブリッツ,8,9,1,3,4,4,2,0,50.0,50.0,0,0,0,0,5,1,2,1,4,2,0,3,,0.5,0.0,15.0,50.0
竹永大樹,2015-11,兵庫デルフィーノ,9,6,6,2,12,80,33,11,41.2,27.5,8,4,1,6,39,1,13,11,18,9,0,40,50.0,2.75,0.5,1.3,50.0
竹永大樹,2015-12,兵庫デルフィーノ,9,3,3,1,6,44,16,5,36.4,25.0,9,4,2,2,27,1,4,13,22,13,0,19,44.4,2.67,0.33,12.0,59.1
竹永大樹,2016-01,兵庫デルフィーノ,9,13,7,4,16,101,40,10,39.6,29.7,13,5,4,0,47,1,7,17,36,17,0,41,38.5,2.5,0.0,7.4,47.2
竹永大樹,2016-02,兵庫デルフィーノ,9,5,15,1,19,99,39,11,39.4,28.3,12,7,2,7,76,9,10,23,82,52,0,55,58.3,2.05,0.37,16.1,63.4
篠田学,2015-11,千葉ZELVA,2,3,3,1,6,23,9,1,39.1,34.8,1,1,0,0,22,0,0,4,31,22,0,9,100.0,1.5,0.0,4.5,71.0
篠田学,2015-12,千葉ZELVA,2,0,3,0,3,9,1,0,11.1,11.1,0,0,0,0,7,0,0,1,24,12,0,1,,0.33,0.0,3.6,50.0
篠田学,2016-01,千葉ZELVA,2,7,11,2,10,37,17,0,45.9,45.9,0,0,0,1,28,0,0,4,44,26,0,18,,1.7,0.1,3.6,59.1
篠田学,2016-02,千葉ZELVA,2,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
米村尊,2015-11,奈良ドリーマーズ,2,3,9,0,12,0,0,0,,,0,0,0,0,0,0,0,0,58,38,0,0,,0.0,0.0,,65.5
米村尊,2015-12,奈良ドリーマーズ,2,4,6,1,10,0,0,0,,,0,0,0,0,0,0,0,0,70,42,0,0,,0.0,0.0,,60.0
米村尊,2016-01,奈良ドリーマーズ,2,5,17,1,22,0,0,0,,,0,0,0,0,0,0,0,0,124,88,0,0,,0.0,0.0,,71.0
米村尊,2016-02,奈良ドリーマーズ,2,6,16,1,22,0,0,0,,,0,0,0,0,0,0,0,0,150,91,0,0,,0.0,0.0,,60.7
米澤寛武,2015-11,近畿クラブスフィーダ,23,3,1,1,4,21,11,1,52.4,47.6,0,0,0,0,9,0,0,5,28,17,0,11,,2.75,0.0,13.9,60.7
米澤寛武,2015-12,近畿クラブスフィーダ,23,0,3,0,3,18,10,2,55.6,44.4,0,0,0,0,7,0,1,0,20,9,0,10,,3.33,0.0,-3.6,45.0
米澤寛武,2016-01,近畿クラブスフィーダ,23,8,9,2,17,92,40,9,43.5,33.7,0,0,0,0,55,1,1,17,126,91,0,41,,2.35,0.0,9.1,72.2
米澤寛武,2016-02,近畿クラブスフィーダ,23,6,9,2,15,103,53,5,51.5,46.6,0,0,0,5,45,0,1,12,127,92,0,58,,3.53,0.33,6.1,72.4
米澤晃希,2016-01,近畿クラブスフィーダ,29,3,0,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
米澤晃希,2016-02,近畿クラブスフィーダ,29,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
納庄皓仁,2015-12,兵庫デルフィーノ,5,3,0,1,3,11,6,0,54.5,54.5,0,0,0,1,8,0,1,1,0,0,0,7,,2.0,0.33,0.0,
納庄皓仁,2016-01,兵庫デルフィーノ,5,10,6,3,16,71,38,3,53.5,49.3,0,0,0,13,33,0,5,12,4,1,0,51,,2.38,0.81,5.3,25.0
納庄皓仁,2016-02,兵庫デルフィーノ,5,2,15,0,17,61,34,8,55.7,42.6,0,0,0,11,42,1,6,8,5,5,0,46,,2.0,0.65,3.6,100.0
繁田康平,2015-11,近畿クラブスフィーダ,10,7,5,2,2,3,0,0,0.0,0.0,0,0,0,0,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,
繁田康平,2015-12,近畿クラブスフィーダ,10,0,6,0,5,10,5,1,50.0,40.0,0,0,0,0,7,0,0,6,0,0,0,5,,1.0,0.0,21.4,
繁田康平,2016-01,近畿クラブスフィーダ,10,8,8,2,11,18,10,1,55.6,50.0,0,0,0,3,28,0,0,7,0,0,0,13,,0.91,0.27,6.2,
繁田康平,2016-02,近畿クラブスフィーダ,10,6,6,2,12,15,5,2,33.3,20.0,0,0,0,4,23,0,1,10,1,1,0,9,,0.42,0.33,9.8,100.0
茨木兼太,2015-11,VC長野トライデンツ,17,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
茨木兼太,2016-01,VC長野トライデンツ,17,3,0,1,2,2,2,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,0.0,,
荒木優,2015-11,千葉ZELVA,5,3,3,1,5,3,3,0,100.0,100.0,0,0,0,2,18,0,2,3,0,0,0,5,,0.6,0.4,1.4,
荒木優,2015-12,千葉ZELVA,5,6,5,2,11,21,11,1,52.4,47.6,0,0,0,3,41,2,6,12,0,0,0,16,,1.0,0.27,8.5,
荒木優,2016-01,千葉ZELVA,5,4,8,1,9,15,7,1,46.7,40.0,0,0,0,1,20,0,3,5,3,1,0,8,,0.78,0.11,2.5,33.3
荒木優,2016-02,千葉ZELVA,5,6,5,2,7,7,2,1,28.6,14.3,1,0,1,2,14,1,1,9,0,0,0,5,0.0,0.29,0.29,21.4,
藤原裕和,2015-11,千葉ZELVA,3,4,6,1,10,25,12,2,48.0,40.0,0,0,0,4,14,1,3,5,1,1,0,17,,1.2,0.4,10.7,100.0
藤原裕和,2015-12,千葉ZELVA,3,6,5,2,6,12,6,3,50.0,25.0,0,0,0,5,13,0,1,5,1,1,0,11,,1.0,0.83,7.7,100.0
藤原裕和,2016-01,千葉ZELVA,3,4,9,1,4,11,7,0,63.6,63.6,0,0,0,2,8,0,0,5,0,0,0,9,,1.75,0.5,15.6,
藤原裕和,2016-02,千葉ZELVA,3,3,4,1,6,18,11,1,61.1,55.6,0,0,0,4,13,0,2,5,0,0,0,15,,1.83,0.67,5.8,
藤森圭,2015-12,VC長野トライデンツ,12,6,0,2,2,0,0,0,,,0,0,0,0,0,0,0,0,8,5,0,0,,0.0,0.0,,62.5
藤森圭,2016-01,VC長野トライデンツ,12,6,1,2,3,0,0,0,,,0,0,0,0,0,0,0,0,6,5,0,0,,0.0,0.0,,83.3
藤森圭,2016-02,VC長野トライデンツ,12,10,3,3,6,0,0,0,,,0,0,0,0,0,0,0,0,23,13,0,0,,0.0,0.0,,56.5
藤沢友博,2015-12,VC長野トライデンツ,8,3,0,1,1,2,1,0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,,1.0,0.0,0.0,
藤沢友博,2016-01,VC長野トライデンツ,8,3,0,1,1,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,1.0,,
西片圭佑,2015-11,東京トヨペットグリーンスパークル,8,3,4,1,7,65,29,4,44.6,38.5,18,7,1,2,22,2,3,8,14,6,0,33,38.9,4.14,0.29,14.8,42.9
西片圭佑,2015-12,東京トヨペットグリーンスパークル,8,1,12,0,13,142,40,9,28.2,21.8,41,9,7,2,55,5,11,17,3,2,0,47,22.0,3.08,0.15,11.8,66.7
西片圭佑,2016-01,東京トヨペットグリーンスパークル,8,5,18,0,23,259,87,19,33.6,26.3,63,19,8,6,81,3,9,29,6,5,0,96,30.2,3.78,0.26,9.9,83.3
西片圭佑,2016-02,東京トヨペットグリーンスパークル,8,4,16,1,20,217,86,22,39.6,29.5,58,26,8,8,70,2,15,23,52,19,0,96,44.8,4.3,0.4,5.7,36.5
道本祥宜,2015-12,近畿クラブスフィーダ,31,0,6,0,2,13,2,5,15.4,-23.1,0,0,0,0,6,0,1,0,10,5,0,2,,1.0,0.0,-4.2,50.0
那須野裕進,2015-11,近畿クラブスフィーダ,13,3,1,1,4,9,7,0,77.8,77.8,0,0,0,2,13,0,0,5,0,0,0,9,,1.75,0.5,9.6,
那須野裕進,2015-12,近畿クラブスフィーダ,13,0,3,0,3,7,4,1,57.1,42.9,0,0,0,2,7,0,0,2,0,0,0,6,,1.33,0.67,7.1,
那須野裕進,2016-01,近畿クラブスフィーダ,13,2,6,0,5,6,3,2,50.0,16.7,0,0,0,0,7,0,0,1,0,0,0,3,,0.6,0.0,3.6,
那須野裕進,2016-02,近畿クラブスフィーダ,13,6,6,2,8,12,4,1,33.3,25.0,0,0,0,1,9,0,0,2,0,0,0,5,,0.5,0.12,5.6,
酒井駿,2015-11,VC長野トライデンツ,13,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
酒井駿,2015-12,VC長野トライデンツ,13,12,0,4,6,10,5,0,50.0,50.0,0,0,0,0,13,0,1,5,0,0,0,5,,0.83,0.0,7.7,
酒井駿,2016-01,VC長野トライデンツ,13,18,4,6,4,7,2,1,28.6,14.3,0,0,0,2,6,0,0,1,0,0,0,4,,0.5,0.5,4.2,
酒井駿,2016-02,VC長野トライデンツ,13,7,3,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
野口将秀,2015-11,奈良ドリーマーズ,7,3,9,0,12,200,78,12,39.0,33.0,49,19,3,8,43,1,8,12,21,14,0,87,38.8,6.5,0.67,4.7,66.7
野口将秀,2015-12,奈良ドリーマーズ,7,4,6,1,10,143,49,10,34.3,27.3,35,13,2,5,31,1,3,11,10,5,0,55,37.1,4.9,0.5,9.7,50.0
野口将秀,2016-01,奈良ドリーマーズ,7,5,17,1,22,356,120,34,33.7,24.2,111,35,15,8,71,4,12,12,23,14,0,132,31.5,5.45,0.36,5.6,60.9
野口将秀,2016-02,奈良ドリーマーズ,7,6,16,1,22,248,81,23,32.7,23.4,66,23,4,10,86,2,14,26,50,28,0,93,34.8,3.68,0.45,5.8,56.0
野里正幸,2015-11,兵庫デルフィーノ,11,6,0,2,2,0,0,0,,,0,0,0,0,0,0,0,0,3,2,0,0,,0.0,0.0,,66.7
野里正幸,2016-01,兵庫デルフィーノ,11,6,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野里正幸,2016-02,兵庫デルフィーノ,11,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長濱裕,2015-11,きんでんトリニティーブリッツ,3,8,5,2,11,0,0,0,,,0,0,0,0,0,0,0,0,67,41,0,0,,0.0,0.0,,61.2
長濱裕,2015-12,きんでんトリニティーブリッツ,3,9,0,3,9,0,0,0,,,0,0,0,0,0,0,0,0,52,36,0,0,,0.0,0.0,,69.2
長濱裕,2016-01,きんでんトリニティーブリッツ,3,16,4,5,20,0,0,0,,,0,0,0,0,0,0,0,0,94,58,0,0,,0.0,0.0,,61.7
長濱裕,2016-02,きんでんトリニティーブリッツ,3,18,2,6,18,0,0,0,,,0,0,0,0,0,0,0,0,89,55,0,0,,0.0,0.0,,61.8
長田翼,2016-01,VC長野トライデンツ,24,9,3,3,5,0,0,0,,,0,0,0,0,7,0,0,1,0,0,0,0,,0.0,0.0,3.6,
関根翔太,2015-11,千葉ZELVA,28,4,6,1,6,3,0,0,0.0,0.0,0,0,0,0,12,2,3,2,0,0,0,2,,0.0,0.0,14.6,
関根翔太,2015-12,千葉ZELVA,28,6,2,2,8,34,14,2,41.2,35.3,2,1,0,2,19,0,6,7,0,0,0,16,50.0,1.75,0.25,1.3,
関根翔太,2016-01,千葉ZELVA,28,6,11,2,8,11,1,2,9.1,-9.1,3,0,0,0,14,0,5,4,0,0,0,1,0.0,0.12,0.0,-1.8,
関根翔太,2016-02,千葉ZELVA,28,6,5,2,9,2,1,0,50.0,50.0,1,0,0,0,12,2,3,3,0,0,0,3,0.0,0.11,0.0,16.7,
鳥越裕喜,2015-11,近畿クラブスフィーダ,14,3,1,1,4,41,23,4,56.1,46.3,11,4,2,1,11,0,3,6,0,0,0,24,36.4,5.75,0.25,6.8,
鳥越裕喜,2015-12,近畿クラブスフィーダ,14,0,3,0,3,23,9,4,39.1,21.7,5,2,2,2,10,0,1,4,0,0,0,11,40.0,3.0,0.67,7.5,
鳥越裕喜,2016-01,近畿クラブスフィーダ,14,6,5,2,11,86,40,7,46.5,38.4,22,9,2,4,30,2,7,9,1,1,0,46,40.9,3.64,0.36,8.3,100.0
鳥越裕喜,2016-02,近畿クラブスフィーダ,14,3,3,1,6,37,17,3,45.9,37.8,12,7,1,3,19,0,2,4,1,1,0,20,58.3,2.83,0.5,2.6,100.0
黒木隆生,2015-11,きんでんトリニティーブリッツ,19,8,5,2,13,46,25,3,54.3,47.8,0,0,0,10,36,0,5,10,1,1,0,35,,1.92,0.77,3.5,100.0
黒木隆生,2015-12,きんでんトリニティーブリッツ,19,9,0,3,9,35,24,0,68.6,68.6,1,1,0,5,29,3,3,7,1,0,0,32,100.0,2.67,0.56,13.8,0.0
黒木隆生,2016-01,きんでんトリニティーブリッツ,19,16,4,5,20,75,41,3,54.7,50.7,0,0,0,20,55,1,11,14,2,2,0,62,,2.05,1.0,3.2,100.0
黒木隆生,2016-02,きんでんトリニティーブリッツ,19,18,2,6,18,73,41,4,56.2,50.7,0,0,0,19,59,7,8,20,4,4,0,67,,2.28,1.06,16.9,100.0
