大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
ファイナル６,埼玉上尾メディックス,5,18,13,4,1,30.8,0,0,0,-,0.22,4,0.22,49,1,0,5,11,7.7,1,0,0,0.0,4,4,1,9
ファイナル３,埼玉上尾メディックス,1,3,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,0.0,0,0,0,-,0,0,0,0
サマーリーグ女子 2014,埼玉上尾メディックス,3,9,13,7,0,53.8,0,0,0,-,0.78,3,0.33,31,0,2,5,6,10.0,1,0,0,0.0,7,3,2,12
サマーリーグ,埼玉上尾メディックス,3,9,13,7,0,53.8,0,0,0,-,0.78,3,0.33,31,0,2,5,6,10.0,1,0,0,0.0,7,3,2,12
Ｖ・プレミアリーグ女子 2013/14,パイオニアレッドウィングス,28,104,256,88,9,34.4,2,0,0,0.0,0.85,39,0.38,356,4,16,17,137,14.3,3,1,0,33.3,88,39,20,147
レギュラーラウンド,パイオニアレッドウィングス,28,104,256,88,9,34.4,2,0,0,0.0,0.85,39,0.38,356,4,16,17,137,14.3,3,1,0,33.3,88,39,20,147
チャレンジマッチ女子2013/14,パイオニアレッドウィングス,2,6,13,5,0,38.5,0,0,0,-,0.83,1,0.17,18,0,0,2,5,6.9,0,0,0,-,5,1,0,6
チャレンジマッチ,パイオニアレッドウィングス,2,6,13,5,0,38.5,0,0,0,-,0.83,1,0.17,18,0,0,2,5,6.9,0,0,0,-,5,1,0,6
Ｖ・プレミアリーグ女子 2012/13,パイオニアレッドウィングス,7,30,43,15,3,34.9,0,0,0,-,0.50,7,0.23,114,0,2,9,35,9.1,2,1,0,50.0,15,7,2,24
レギュラーラウンド,パイオニアレッドウィングス,7,30,43,15,3,34.9,0,0,0,-,0.50,7,0.23,114,0,2,9,35,9.1,2,1,0,50.0,15,7,2,24
Ｖ・プレミアリーグ女子 2011/12,パイオニアレッドウィングス,21,81,112,48,5,42.9,1,1,0,100.0,0.59,34,0.42,304,1,12,13,107,12.3,7,3,0,42.9,48,34,13,95
レギュラーラウンド,パイオニアレッドウィングス,21,81,112,48,5,42.9,1,1,0,100.0,0.59,34,0.42,304,1,12,13,107,12.3,7,3,0,42.9,48,34,13,95
Ｖ・プレミアリーグ女子 2010/11,パイオニアレッドウィングス,26,101,120,61,8,50.8,1,0,0,0.0,0.60,41,0.41,372,2,6,24,117,9.7,7,0,0,0.0,61,41,8,110
レギュラーラウンド,パイオニアレッドウィングス,26,101,120,61,8,50.8,1,0,0,0.0,0.60,41,0.41,372,2,6,24,117,9.7,7,0,0,0.0,61,41,8,110
サマーリーグ女子 2010,パイオニアレッドウィングス,3,11,19,8,0,42.1,0,0,0,-,0.73,6,0.55,31,0,0,4,13,10.5,0,0,0,-,8,6,0,14
サマーリーグ,パイオニアレッドウィングス,3,11,19,8,0,42.1,0,0,0,-,0.73,6,0.55,31,0,0,4,13,10.5,0,0,0,-,8,6,0,14
Ｖ・プレミアリーグ女子 2009/10,パイオニアレッドウィングス,28,91,97,37,6,38.1,0,0,0,-,0.41,20,0.22,246,4,9,26,90,13.7,6,2,0,33.3,37,20,13,70
レギュラーラウンド,パイオニアレッドウィングス,28,91,97,37,6,38.1,0,0,0,-,0.41,20,0.22,246,4,9,26,90,13.7,6,2,0,33.3,37,20,13,70
チャレンジマッチ女子 2009/10,パイオニアレッドウィングス,2,9,8,3,0,37.5,0,0,0,-,0.33,2,0.22,25,0,0,1,13,13.0,0,0,0,-,3,2,0,5
チャレンジマッチ,パイオニアレッドウィングス,2,9,8,3,0,37.5,0,0,0,-,0.33,2,0.22,25,0,0,1,13,13.0,0,0,0,-,3,2,0,5
Ｖ・プレミアリーグ女子 2008/09,パイオニアレッドウィングス,27,62,104,37,5,35.6,0,0,0,-,0.60,15,0.24,91,2,4,7,26,12.9,102,49,0,48.0,37,15,6,58
レギュラーラウンド,パイオニアレッドウィングス,27,62,104,37,5,35.6,0,0,0,-,0.60,15,0.24,91,2,4,7,26,12.9,102,49,0,48.0,37,15,6,58
レギュラーシーズン通算,,242,826,1038,423,47,40.8,8,2,1,25.0,0.51,245,0.30,2495,32,90,161,883,12.1,135,56,0,41.5,423,245,122,790
通算,,267,909,1120,455,49,40.6,8,2,1,25.0,0.50,265,0.29,2738,35,94,182,964,11.9,137,56,0,40.9,455,265,129,849
