名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
岩知道呂夫,警視庁フォートファイターズ,10,28,8,5,0,62.5,62.5,0,0,0,4,102,11,13,27,0,0,0,,0.18,0.14,14.2,
川北陽介,トヨタ自動車サンホークス,5,25,67,22,7,32.8,22.4,0,0,0,11,64,0,4,18,3,2,0,,0.88,0.44,5.5,66.7
川口一貴,大同特殊鋼レッドスター,16,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
川波博次,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井銀次,大同特殊鋼レッドスター,11,29,0,0,0,,,0,0,0,0,0,0,0,0,139,105,0,,0.0,0.0,,75.5
平尾真也,兵庫デルフィーノ,14,7,0,0,0,,,0,0,0,0,0,0,0,0,36,16,0,,0.0,0.0,,44.4
平林康裕,警視庁フォートファイターズ,5,14,41,14,6,34.1,19.5,0,0,0,3,17,1,1,8,5,3,0,,1.0,0.21,16.2,60.0
平澤徹,富士通カワサキレッドスピリッツ,9,32,67,43,1,64.2,62.7,0,0,0,14,94,1,7,24,1,1,0,,1.34,0.44,5.6,100.0
平田英貴,近畿クラブスフィーダ,14,28,85,42,6,49.4,42.4,0,0,0,6,71,4,10,14,7,4,0,,1.5,0.21,7.0,57.1
平野晃多,大同特殊鋼レッドスター,5,34,91,41,0,45.1,45.1,2,1,0,42,113,1,4,37,1,1,0,50.0,1.21,1.24,8.2,100.0
当間重泰,警視庁フォートファイターズ,3,20,4,4,0,100.0,100.0,0,0,0,1,39,3,9,14,0,0,0,,0.2,0.05,10.9,
徳尾直哉,トヨタ自動車サンホークス,6,31,320,112,44,35.0,21.2,114,38,19,6,105,15,19,30,84,56,0,33.3,3.61,0.19,16.9,66.7
折井拓也,近畿クラブスフィーダ,5,23,0,0,0,,,0,0,0,0,0,0,0,0,189,117,0,,0.0,0.0,,61.9
早川紘司,東京トヨペットグリーンスパークル,2,24,0,0,0,,,0,0,0,0,4,0,2,0,157,79,0,,0.0,0.0,-12.5,50.3
明石良介,きんでんトリニティーブリッツ,3,38,320,156,34,48.8,38.1,74,32,8,9,152,8,33,36,2,0,0,43.2,4.11,0.24,5.8,0.0
有薗亮平,近畿クラブスフィーダ,18,11,0,0,0,,,0,0,0,0,12,0,1,2,2,2,0,,0.0,0.0,2.1,100.0
木村友宣,トヨタ自動車サンホークス,15,31,0,0,0,,,0,0,0,0,0,0,0,0,264,174,0,,0.0,0.0,,65.9
本多尚也,きんでんトリニティーブリッツ,17,38,220,92,23,41.8,31.4,18,9,1,14,132,7,16,21,257,185,0,50.0,2.42,0.37,6.2,72.0
李博,つくばユナイテッドSunGAIA,5,33,125,72,7,57.6,52.0,1,0,0,26,100,3,7,22,6,5,0,0.0,2.18,0.79,6.8,83.3
東條航,警視庁フォートファイターズ,1,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
松原広輔,ジェイテクトSTINGS,10,24,104,57,5,54.8,50.0,14,5,3,14,79,8,18,41,86,53,0,35.7,2.38,0.58,17.4,61.6
松崎良輔,ジェイテクトSTINGS,8,10,30,15,2,50.0,43.3,0,0,0,7,36,0,1,9,0,0,0,,1.5,0.7,5.6,
松本幸博,警視庁フォートファイターズ,6,17,78,33,11,42.3,28.2,10,4,1,2,69,4,5,19,123,87,0,40.0,1.94,0.12,10.9,70.7
松本敬三,東京トヨペットグリーンスパークル,16,32,181,56,22,30.9,18.8,11,3,4,1,78,2,11,22,139,89,0,27.3,1.75,0.03,6.1,64.0
松枝寿明,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田将大,東京ヴェルディ,32,9,0,0,0,,,0,0,0,0,10,0,2,3,0,0,0,,0.0,0.0,2.5,
松田祐和,きんでんトリニティーブリッツ,18,31,116,49,16,42.2,28.4,0,0,0,4,82,2,13,12,2,1,0,,1.58,0.13,2.1,50.0
松野昭博,富士通カワサキレッドスピリッツ,19,17,62,31,9,50.0,35.5,19,11,3,1,25,0,5,8,0,0,0,57.9,1.82,0.06,3.0,
柴田恭平,つくばユナイテッドSunGAIA,3,18,68,26,2,38.2,35.3,5,1,0,11,57,7,11,11,110,82,0,20.0,1.44,0.61,12.3,74.5
栗栖徹,兵庫デルフィーノ,12,28,0,0,0,,,0,0,0,0,0,0,0,0,257,155,0,,0.0,0.0,,60.3
根岸慎紘,東京ヴェルディ,5,18,0,0,0,,,0,0,0,0,0,0,0,0,43,25,0,,0.0,0.0,,58.1
梶野喜宏,近畿クラブスフィーダ,2,26,19,5,0,26.3,26.3,0,0,0,6,77,0,2,22,1,1,0,,0.19,0.23,6.5,100.0
椿山竜介,つくばユナイテッドSunGAIA,20,26,116,61,8,52.6,45.7,1,0,1,22,95,8,26,41,3,1,0,0.0,2.35,0.85,12.4,33.3
横村益典,東京ヴェルディ,4,21,49,20,2,40.8,36.7,9,6,1,4,37,1,15,9,9,1,0,66.7,0.95,0.19,-1.4,11.1
橋丘矩宗,兵庫デルフィーノ,7,25,46,20,5,43.5,32.6,0,0,0,4,62,1,2,22,1,0,0,,0.8,0.16,9.7,0.0
橋本和浩,東京トヨペットグリーンスパークル,12,34,168,70,9,41.7,36.3,1,0,1,15,77,2,3,18,3,3,0,0.0,2.06,0.44,7.5,100.0
橋本峻介,きんでんトリニティーブリッツ,19,14,56,23,3,41.1,35.7,0,0,0,2,44,2,4,7,1,0,0,,1.64,0.14,6.2,0.0
毛利光生,きんでんトリニティーブリッツ,20,29,23,9,0,39.1,39.1,0,0,0,5,67,0,5,20,2,0,0,,0.31,0.17,5.6,0.0
池田正一,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅岡遥太,東京ヴェルディ,2,30,0,0,0,,,0,0,0,0,0,0,0,0,131,86,0,,0.0,0.0,,65.6
浅見冬樹,東京トヨペットグリーンスパークル,5,17,4,4,0,100.0,100.0,0,0,0,0,30,0,2,6,1,0,0,,0.24,0.0,3.3,0.0
浅野晶,東京ヴェルディ,33,12,47,23,2,48.9,44.7,2,0,0,3,25,0,1,11,63,40,0,0.0,1.92,0.25,10.0,63.5
浜田翔太,東京ヴェルディ,34,19,63,30,4,47.6,41.3,1,0,1,6,51,4,6,12,97,67,0,0.0,1.58,0.32,10.8,69.1
浦田哲平,兵庫デルフィーノ,19,13,1,1,0,100.0,100.0,0,0,0,1,23,2,1,4,0,0,0,,0.08,0.08,12.0,
淡田智行,大同特殊鋼レッドスター,9,27,7,3,2,42.9,14.3,0,0,0,3,109,2,6,32,1,0,0,,0.11,0.11,7.8,0.0
清水大輔,警視庁フォートファイターズ,2,32,109,43,7,39.4,33.0,1,1,0,28,80,2,4,15,1,0,0,100.0,1.34,0.88,5.9,0.0
清野真一,ジェイテクトSTINGS,4,7,0,0,0,,,0,0,0,0,10,0,5,3,0,0,0,,0.0,0.0,-5.0,
渡辺聖太,富士通カワサキレッドスピリッツ,13,31,7,1,0,14.3,14.3,0,0,0,2,56,1,8,16,0,0,0,,0.03,0.06,5.4,
渡邉敬太,トヨタ自動車サンホークス,4,31,194,75,19,38.7,28.9,23,9,5,3,93,1,11,33,185,101,0,39.1,2.42,0.1,7.0,54.6
溝口信二,東京ヴェルディ,21,29,79,37,5,46.8,40.5,0,0,0,20,66,3,15,10,5,0,0,,1.28,0.69,2.7,0.0
濱口純一,東京ヴェルディ,1,26,37,11,3,29.7,21.6,1,0,0,7,77,2,2,23,157,107,0,0.0,0.42,0.27,9.4,68.2
片渕貴史,近畿クラブスフィーダ,11,11,14,5,0,35.7,35.7,1,0,0,1,21,0,1,7,0,0,0,0.0,0.45,0.09,7.1,
田中佑輔,近畿クラブスフィーダ,12,3,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,,0.0,0.0,-6.2,
田中淳一,東京トヨペットグリーンスパークル,9,16,4,0,2,0.0,-50.0,0,0,0,1,8,0,1,0,11,7,0,,0.0,0.06,-3.1,63.6
田中紀幸,富士通カワサキレッドスピリッツ,3,18,78,32,11,41.0,26.9,8,3,1,3,42,3,9,9,90,58,0,37.5,1.78,0.17,7.1,64.4
田中紳太,大同特殊鋼レッドスター,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田口譲治,東京ヴェルディ,31,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
田端久貴,東京トヨペットグリーンスパークル,14,17,65,26,9,40.0,26.2,0,0,0,5,45,2,1,9,3,2,0,,1.53,0.29,8.9,66.7
白川佑樹,兵庫デルフィーノ,2,24,178,68,14,38.2,30.3,34,12,2,4,93,5,18,28,16,8,0,35.3,2.83,0.17,8.1,50.0
白川雅貴,兵庫デルフィーノ,20,33,8,3,0,37.5,37.5,0,0,0,3,97,1,7,18,1,0,0,,0.09,0.09,3.9,0.0
矢島優一,きんでんトリニティーブリッツ,23,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
矢野諒介,つくばユナイテッドSunGAIA,15,10,0,0,0,,,0,0,0,1,17,0,1,7,0,0,0,,0.0,0.1,8.8,
石川俊輔,警視庁フォートファイターズ,8,35,0,0,0,,,0,0,0,0,0,0,0,0,182,147,0,,0.0,0.0,,80.8
石木裕也,兵庫デルフィーノ,18,4,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
石田敬喜,ジェイテクトSTINGS,9,15,98,41,8,41.8,33.7,19,7,3,5,64,1,2,21,95,63,0,36.8,2.73,0.33,9.0,66.3
石田裕矢,トヨタ自動車サンホークス,3,11,17,4,3,23.5,5.9,0,0,0,9,24,1,1,3,2,1,0,,0.36,0.82,6.2,50.0
神山哲郎,富士通カワサキレッドスピリッツ,4,9,34,19,4,55.9,44.1,3,1,2,3,29,0,2,8,49,28,0,33.3,2.11,0.33,5.2,57.1
福田健太,警視庁フォートファイターズ,4,35,94,37,7,39.4,31.9,0,0,0,26,135,2,8,46,1,1,0,,1.06,0.74,8.5,100.0
福竹陽平,兵庫デルフィーノ,11,12,45,17,6,37.8,24.4,3,1,0,0,18,1,11,3,7,3,0,33.3,1.42,0.0,-5.6,42.9
竹永大樹,兵庫デルフィーノ,9,22,78,34,10,43.6,30.8,2,0,1,5,51,0,6,11,107,61,0,0.0,1.55,0.23,2.5,57.0
竹田昭徳,東京ヴェルディ,28,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹腰晃明,兵庫デルフィーノ,10,8,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
脇戸新之助,東京ヴェルディ,3,3,2,2,0,100.0,100.0,0,0,0,0,7,0,1,3,0,0,0,,0.67,0.0,7.1,
興梠亮,ジェイテクトSTINGS,12,33,0,0,0,,,0,0,0,0,0,0,0,0,163,108,0,,0.0,0.0,,66.3
芳賀広大,つくばユナイテッドSunGAIA,23,29,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
若山智昭,ジェイテクトSTINGS,15,21,138,67,10,48.6,41.3,47,20,5,5,83,0,1,23,1,1,0,42.6,3.19,0.24,6.6,100.0
荒川崇,東京トヨペットグリーンスパークル,15,28,11,3,0,27.3,27.3,0,0,0,3,65,1,0,14,4,1,0,,0.11,0.11,6.9,25.0
菊池孝一,つくばユナイテッドSunGAIA,1,13,17,11,1,64.7,58.8,0,0,0,4,28,0,6,8,1,0,0,,0.85,0.31,1.8,0.0
藤島謙裕,きんでんトリニティーブリッツ,9,11,0,0,0,,,0,0,0,0,0,0,0,0,58,43,0,,0.0,0.0,,74.1
藤森圭,富士通カワサキレッドスピリッツ,17,37,0,0,0,,,0,0,0,0,0,0,0,0,152,112,0,,0.0,0.0,,73.7
西片圭佑,東京トヨペットグリーンスパークル,8,34,136,44,20,32.4,17.6,22,6,7,0,76,7,10,23,18,5,0,27.3,1.29,0.0,13.5,27.8
豊田昇平,ジェイテクトSTINGS,5,7,4,1,0,25.0,25.0,0,0,0,0,18,0,1,10,0,0,0,,0.14,0.0,12.5,
赤木貴雅,つくばユナイテッドSunGAIA,13,4,7,2,2,28.6,0.0,0,0,0,1,11,0,1,3,35,26,0,,0.5,0.25,4.5,74.3
赤澤直樹,大同特殊鋼レッドスター,7,17,7,4,0,57.1,57.1,0,0,0,2,50,1,3,15,0,0,0,,0.24,0.12,8.0,
辰巳佳靖,大同特殊鋼レッドスター,6,34,323,153,24,47.4,39.9,119,58,9,22,91,5,17,21,1,1,0,48.7,4.5,0.65,6.6,100.0
辰巳正敏,ジェイテクトSTINGS,17,15,6,3,0,50.0,50.0,2,1,0,0,19,0,7,7,3,1,0,50.0,0.2,0.0,0.0,33.3
野澤真,富士通カワサキレッドスピリッツ,23,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
金丸将大,警視庁フォートファイターズ,25,25,196,101,12,51.5,45.4,72,39,7,16,93,7,18,29,0,0,0,54.2,4.04,0.64,10.5,
金丸晃大,ジェイテクトSTINGS,2,31,95,63,5,66.3,61.1,0,0,0,27,115,3,3,30,9,4,0,,2.03,0.87,8.5,44.4
鈴木雅史,警視庁フォートファイターズ,20,16,5,2,2,40.0,0.0,0,0,0,0,2,0,0,0,1,1,0,,0.12,0.0,0.0,100.0
長友真伍,ジェイテクトSTINGS,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
間瀬公平,東京ヴェルディ,19,29,81,41,2,50.6,48.1,0,0,0,13,109,3,6,40,9,7,0,,1.41,0.45,10.6,77.8
飯塚俊彦,東京ヴェルディ,14,8,32,18,4,56.2,43.8,14,6,4,0,15,1,3,4,0,0,0,42.9,2.25,0.0,8.3,
馬場信介,大同特殊鋼レッドスター,10,17,51,18,2,35.3,31.4,0,0,0,0,38,2,3,11,102,58,0,,1.06,0.0,10.5,56.9
馬場裕峰,東京トヨペットグリーンスパークル,3,36,200,65,24,32.5,20.5,36,6,8,6,107,4,12,33,165,98,0,16.7,1.81,0.17,8.6,59.4
高橋寛記,つくばユナイテッドSunGAIA,17,15,12,6,2,50.0,33.3,2,0,1,1,48,1,6,15,0,0,0,0.0,0.4,0.07,6.8,
高橋慎治,ジェイテクトSTINGS,6,29,6,2,0,33.3,33.3,0,0,0,5,115,10,17,35,0,0,0,,0.07,0.17,12.6,
高橋正,きんでんトリニティーブリッツ,8,7,8,2,1,25.0,12.5,2,0,1,0,1,0,0,0,0,0,0,0.0,0.29,0.0,0.0,
高橋洋史,東京ヴェルディ,6,3,1,1,0,100.0,100.0,0,0,0,1,6,0,0,2,1,0,0,,0.33,0.33,8.3,0.0
高橋賢行,東京ヴェルディ,8,25,234,88,13,37.6,32.1,72,24,3,10,94,3,12,24,0,0,0,33.3,3.52,0.4,6.4,
鮎川輝丈,きんでんトリニティーブリッツ,7,38,142,59,20,41.5,27.5,3,1,0,5,147,4,14,44,258,187,0,33.3,1.55,0.13,7.8,72.5
齋藤義人,大同特殊鋼レッドスター,14,9,0,0,0,,,0,0,0,0,15,0,1,3,0,0,0,,0.0,0.0,3.3,
