大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
レギュラーラウンド,JTマーヴェラス,18,59,242,128,11,52.9,0,0,0,-,2.17,37,0.63,273,3,18,32,110,16.4,3,2,0,66.7,128,37,21,186
チャレンジマッチ女子2014/15,JTマーヴェラス,2,2,8,3,0,37.5,0,0,0,-,1.5,0,-,4,0,0,0,1,6.2,0,0,0,-,3,0,0,3
チャレンジマッチ,JTマーヴェラス,2,2,8,3,0,37.5,0,0,0,-,1.5,0,-,4,0,0,0,1,6.2,0,0,0,-,3,0,0,3
Ｖ・プレミアリーグ女子 2012/13,JTマーヴェラス,19,49,159,58,9,36.5,0,0,0,-,1.18,18,0.37,127,0,3,14,42,10.2,10,8,0,80.0,58,18,3,79
レギュラーラウンド,JTマーヴェラス,19,49,159,58,9,36.5,0,0,0,-,1.18,18,0.37,127,0,3,14,42,10.2,10,8,0,80.0,58,18,3,79
Ｖ・プレミアリーグ女子 2011/12,JTマーヴェラス,5,7,36,15,2,41.7,0,0,0,-,2.14,4,0.57,19,0,1,2,6,12.1,2,1,0,50.0,15,4,1,20
レギュラーラウンド,JTマーヴェラス,5,7,36,15,2,41.7,0,0,0,-,2.14,4,0.57,19,0,1,2,6,12.1,2,1,0,50.0,15,4,1,20
Ｖ・プレミアリーグ女子 2010/11,JTマーヴェラス,20,11,18,3,2,16.7,0,0,0,-,0.27,1,0.09,14,0,0,1,0,0.0,0,0,0,-,3,1,0,4
レギュラーラウンド,JTマーヴェラス,20,11,18,3,2,16.7,0,0,0,-,0.27,1,0.09,14,0,0,1,0,0.0,0,0,0,-,3,1,0,4
レギュラーシーズン通算,,145,438,1594,714,103,44.8,1,0,0,0.0,1.63,261,0.60,1394,23,60,149,522,12.6,44,22,3,53.4,714,261,83,1058
通算,,176,530,1912,858,130,44.9,2,1,0,50.0,1.62,318,0.60,1639,27,70,175,591,12.3,52,24,4,50.0,858,318,97,1273
