名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
白岩直也,2013-12,豊田合成トレフェルサ,7,14,70,23,3,32.9,28.6,1,0,0,3,49,2,4,18,120,82,0,28,0.0,1.64,0.21,11.2,68.3
白岩直也,2014-01,豊田合成トレフェルサ,7,22,132,60,7,45.5,40.2,3,1,1,6,78,0,12,27,163,107,0,66,33.3,2.73,0.27,4.8,65.6
白岩直也,2014-02,豊田合成トレフェルサ,7,15,75,28,6,37.3,29.3,0,0,0,3,51,3,6,16,116,71,0,34,,1.87,0.2,10.8,61.2
白岩直也,2014-03,豊田合成トレフェルサ,7,39,230,97,17,42.2,34.8,3,0,1,8,145,3,13,55,301,171,0,108,0.0,2.49,0.21,9.3,56.8
白澤健児,2013-12,パナソニックパンサーズ,6,13,22,11,1,50.0,45.5,0,0,0,14,46,2,1,6,3,3,0,27,,0.85,1.08,7.1,100.0
白澤健児,2014-01,パナソニックパンサーズ,6,25,44,26,3,59.1,52.3,0,0,0,15,64,1,6,12,4,1,0,42,,1.04,0.6,3.9,25.0
白澤健児,2014-02,パナソニックパンサーズ,6,28,60,36,1,60.0,58.3,0,0,0,16,68,1,11,12,2,1,0,53,,1.29,0.57,1.8,50.0
白澤健児,2014-03,パナソニックパンサーズ,6,38,75,54,4,72.0,66.7,0,0,0,32,111,2,3,33,10,8,0,88,,1.42,0.84,8.6,80.0
盛重龍,2013-12,FC東京,22,11,30,11,2,36.7,30.0,7,2,1,2,17,1,0,9,25,10,0,14,28.6,1.0,0.18,19.1,40.0
盛重龍,2014-01,FC東京,22,19,38,14,0,36.8,36.8,5,2,0,2,19,0,2,3,45,22,0,16,40.0,0.74,0.11,1.3,48.9
盛重龍,2014-02,FC東京,22,24,61,12,8,19.7,6.6,6,2,1,8,29,0,5,7,57,32,0,20,33.3,0.5,0.33,1.7,56.1
盛重龍,2014-03,FC東京,22,13,3,0,0,0.0,0.0,1,0,0,0,2,0,0,0,11,9,0,0,0.0,0.0,0.0,0.0,81.8
相澤寿,2013-12,東レアローズ,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
相澤寿,2014-01,東レアローズ,7,8,17,8,0,47.1,47.1,0,0,0,2,21,0,2,6,0,0,0,10,,1.0,0.25,4.8,
相澤寿,2014-02,東レアローズ,7,6,14,11,1,78.6,71.4,0,0,0,6,10,0,0,5,0,0,0,17,,1.83,1.0,12.5,
相澤寿,2014-03,東レアローズ,7,3,8,4,1,50.0,37.5,0,0,0,1,10,0,0,4,0,0,0,5,,1.33,0.33,10.0,
石島雄介,2013-12,堺ブレイザーズ,3,17,105,35,12,33.3,21.9,19,6,4,6,63,2,10,15,96,56,0,43,31.6,2.06,0.35,5.2,58.3
石島雄介,2014-01,堺ブレイザーズ,3,23,128,42,10,32.8,25.0,8,2,1,18,86,5,13,19,105,54,0,65,25.0,1.83,0.78,7.6,51.4
石島雄介,2014-02,堺ブレイザーズ,3,29,164,71,13,43.3,35.4,15,5,1,15,111,9,9,29,180,127,0,95,33.3,2.45,0.52,12.6,70.6
石島雄介,2014-03,堺ブレイザーズ,3,42,187,71,10,38.0,32.6,14,5,1,17,148,3,15,33,291,173,0,91,35.7,1.69,0.4,5.1,59.5
石橋健,2014-02,JTサンダーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
神田聖馬,2014-01,JTサンダーズ,5,7,0,0,0,,,0,0,0,0,9,1,1,2,0,0,0,1,,0.0,0.0,13.9,
神田聖馬,2014-02,JTサンダーズ,5,6,4,3,0,75.0,75.0,1,1,0,0,6,0,2,1,0,0,0,3,100.0,0.5,0.0,-4.2,
神田聖馬,2014-03,JTサンダーズ,5,7,0,0,0,,,0,0,0,0,9,0,2,1,0,0,0,0,,0.0,0.0,-2.8,
福澤達哉,2013-12,パナソニックパンサーズ,15,14,101,58,3,57.4,54.5,19,11,0,4,36,0,14,8,86,55,0,62,57.9,4.14,0.29,-4.2,64.0
福澤達哉,2014-01,パナソニックパンサーズ,15,25,233,115,14,49.4,43.3,57,31,4,7,81,8,13,24,178,105,0,130,54.4,4.6,0.28,13.3,59.0
福澤達哉,2014-02,パナソニックパンサーズ,15,28,205,94,11,45.9,40.5,40,17,3,15,100,3,20,36,134,65,0,112,42.5,3.36,0.54,7.0,48.5
福澤達哉,2014-03,パナソニックパンサーズ,15,33,270,141,12,52.2,47.8,56,32,3,13,117,8,22,33,210,109,0,162,57.1,4.27,0.39,9.2,51.9
福田誉,2013-12,FC東京,3,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
福田誉,2014-01,FC東京,3,2,0,0,0,,,0,0,0,0,0,0,0,0,2,2,0,0,,0.0,0.0,,100.0
福田誉,2014-02,FC東京,3,14,0,0,0,,,0,0,0,0,0,0,0,0,7,6,0,0,,0.0,0.0,,85.7
福田誉,2014-03,FC東京,3,22,0,0,0,,,0,0,0,0,0,0,0,0,17,6,0,0,,0.0,0.0,,35.3
竹浪貴志,2014-02,FC東京,5,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筧本翔昂,2013-12,JTサンダーズ,20,14,23,14,1,60.9,56.5,0,0,0,6,42,0,5,16,2,1,0,20,,1.0,0.43,6.5,50.0
筧本翔昂,2014-01,JTサンダーズ,20,19,40,15,2,37.5,32.5,0,0,0,14,51,0,1,10,4,0,0,29,,0.79,0.74,4.4,0.0
筧本翔昂,2014-02,JTサンダーズ,20,13,17,7,0,41.2,41.2,0,0,0,10,43,0,4,16,0,0,0,17,,0.54,0.77,7.0,
筧本翔昂,2014-03,JTサンダーズ,20,30,31,17,0,54.8,54.8,0,0,0,23,104,1,6,28,4,2,0,41,,0.57,0.77,6.2,50.0
篠田歩,2013-12,東レアローズ,17,2,0,0,0,,,0,0,0,1,7,0,1,3,0,0,0,1,,0.0,0.5,7.1,
篠田歩,2014-01,東レアローズ,17,13,23,9,4,39.1,21.7,0,0,0,7,40,0,5,9,1,1,0,16,,0.69,0.54,2.5,100.0
篠田歩,2014-02,東レアローズ,17,36,56,36,5,64.3,55.4,2,0,1,24,160,6,14,37,3,1,0,66,0.0,1.0,0.67,7.3,33.3
篠田歩,2014-03,東レアローズ,17,37,69,34,4,49.3,43.5,0,0,0,11,145,5,20,43,3,3,0,50,,0.92,0.3,7.4,100.0
米山裕太,2013-12,東レアローズ,5,16,135,53,4,39.3,36.3,26,10,0,1,66,1,2,26,92,59,0,55,38.5,3.31,0.06,10.6,64.1
米山裕太,2014-01,東レアローズ,5,25,162,65,9,40.1,34.6,33,10,6,8,101,2,6,25,182,130,0,75,30.3,2.6,0.32,6.7,71.4
米山裕太,2014-02,東レアローズ,5,32,158,68,5,43.0,39.9,31,16,1,5,97,1,7,34,181,114,0,74,51.6,2.12,0.16,8.0,63.0
米山裕太,2014-03,東レアローズ,5,39,288,142,10,49.3,45.8,66,36,0,9,138,4,13,39,271,184,0,155,54.5,3.64,0.23,7.6,67.9
米山達也,2013-12,サントリーサンバーズ,20,7,52,21,1,40.4,38.5,1,0,0,0,18,0,1,7,27,10,0,21,0.0,3.0,0.0,8.3,37.0
米山達也,2014-01,サントリーサンバーズ,20,23,96,47,8,49.0,40.6,11,4,2,1,68,3,5,26,75,42,0,51,36.4,2.04,0.04,12.1,56.0
米山達也,2014-02,サントリーサンバーズ,20,30,175,72,8,41.1,36.6,26,9,1,7,105,6,13,48,111,48,0,85,34.6,2.4,0.23,14.0,43.2
米山達也,2014-03,サントリーサンバーズ,20,37,128,49,9,38.3,31.2,5,0,2,4,128,9,13,57,162,71,0,62,0.0,1.32,0.11,15.6,43.8
細中久里寿,2014-02,豊田合成トレフェルサ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
細中久里寿,2014-03,豊田合成トレフェルサ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
興梠亮,2013-12,ジェイテクトSTINGS,12,16,0,0,0,,,0,0,0,0,0,0,0,0,96,58,0,0,,0.0,0.0,,60.4
興梠亮,2014-01,ジェイテクトSTINGS,12,26,0,0,0,,,0,0,0,0,0,0,0,0,202,144,0,0,,0.0,0.0,,71.3
興梠亮,2014-02,ジェイテクトSTINGS,12,30,0,0,0,,,0,0,0,0,0,0,0,0,173,110,0,0,,0.0,0.0,,63.6
興梠亮,2014-03,ジェイテクトSTINGS,12,34,0,0,0,,,0,0,0,0,0,0,0,0,206,138,0,0,,0.0,0.0,,67.0
若山智昭,2013-12,ジェイテクトSTINGS,15,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
若山智昭,2014-01,ジェイテクトSTINGS,15,10,14,7,0,50.0,50.0,2,1,0,1,6,0,1,2,7,2,0,8,50.0,0.7,0.1,4.2,28.6
若山智昭,2014-02,ジェイテクトSTINGS,15,2,12,4,0,33.3,33.3,1,0,0,1,3,0,0,1,6,0,0,5,0.0,2.0,0.5,8.3,0.0
若山智昭,2014-03,ジェイテクトSTINGS,15,15,96,45,5,46.9,41.7,33,18,4,3,37,1,5,12,0,0,0,49,54.5,3.0,0.2,7.4,
菅直哉,2013-12,JTサンダーズ,6,4,1,0,0,0.0,0.0,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
菅直哉,2014-02,JTサンダーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅直哉,2014-03,JTサンダーズ,6,3,0,0,0,,,0,0,0,0,8,0,0,0,0,0,0,0,,0.0,0.0,0.0,
衛藤英興,2013-12,FC東京,15,9,22,17,1,77.3,72.7,0,0,0,6,28,0,2,8,0,0,0,23,,1.89,0.67,5.4,
衛藤英興,2014-01,FC東京,15,24,49,27,4,55.1,46.9,0,0,0,7,77,0,4,11,6,2,0,34,,1.12,0.29,2.3,33.3
衛藤英興,2014-02,FC東京,15,30,69,30,3,43.5,39.1,0,0,0,20,106,2,1,18,0,0,0,52,,1.0,0.67,5.9,
衛藤英興,2014-03,FC東京,15,32,63,26,4,41.3,34.9,0,0,0,14,97,1,1,15,10,2,0,41,,0.81,0.44,4.6,20.0
袴谷亮介,2013-12,ジェイテクトSTINGS,11,14,41,22,1,53.7,51.2,0,0,0,6,46,3,12,24,5,2,0,31,,1.57,0.43,13.0,40.0
袴谷亮介,2014-01,ジェイテクトSTINGS,11,25,63,31,5,49.2,41.3,0,0,0,4,85,6,23,18,9,8,0,41,,1.24,0.16,5.6,88.9
袴谷亮介,2014-02,ジェイテクトSTINGS,11,15,29,20,2,69.0,62.1,0,0,0,4,45,1,15,15,1,1,0,25,,1.33,0.27,2.2,100.0
袴谷亮介,2014-03,ジェイテクトSTINGS,11,34,106,45,8,42.5,34.9,0,0,0,8,116,5,22,46,4,2,0,58,,1.32,0.24,9.5,50.0
西尾太作,2013-12,FC東京,24,9,17,3,0,17.6,17.6,2,0,0,0,5,0,1,1,1,1,0,3,0.0,0.33,0.0,0.0,100.0
西尾太作,2014-02,FC東京,24,7,32,15,0,46.9,46.9,7,0,0,1,6,0,0,4,5,4,0,16,0.0,2.14,0.14,16.7,80.0
西尾太作,2014-03,FC東京,24,9,4,0,2,0.0,-50.0,0,0,0,1,2,0,1,0,1,0,0,1,,0.0,0.11,-12.5,0.0
角田辰徳,2013-12,東レアローズ,16,3,5,1,0,20.0,20.0,0,0,0,0,1,0,1,0,0,0,0,1,,0.33,0.0,-25.0,
角田辰徳,2014-01,東レアローズ,16,9,66,25,7,37.9,27.3,14,7,2,2,23,0,5,6,28,19,0,27,50.0,2.78,0.22,1.1,67.9
角田辰徳,2014-02,東レアローズ,16,23,143,65,8,45.5,39.9,31,18,1,6,65,2,15,18,107,49,0,73,58.1,2.83,0.26,4.2,45.8
角田辰徳,2014-03,東レアローズ,16,1,6,0,1,0.0,-16.7,1,0,1,0,1,0,0,1,3,1,0,0,0.0,0.0,0.0,25.0,33.3
谷村孝,2013-12,パナソニックパンサーズ,10,4,0,0,0,,,0,0,0,0,6,0,1,2,10,7,0,0,,0.0,0.0,4.2,70.0
谷村孝,2014-01,パナソニックパンサーズ,10,10,0,0,0,,,0,0,0,0,13,0,2,2,6,3,0,0,,0.0,0.0,0.0,50.0
谷村孝,2014-02,パナソニックパンサーズ,10,6,0,0,0,,,0,0,0,0,5,0,0,2,2,1,0,0,,0.0,0.0,10.0,50.0
谷村孝,2014-03,パナソニックパンサーズ,10,12,0,0,0,,,0,0,0,0,10,0,4,3,9,5,0,0,,0.0,0.0,-2.5,55.6
越川優,2013-12,JTサンダーズ,8,17,121,53,10,43.8,35.5,17,6,3,4,87,15,14,36,115,72,0,72,35.3,3.12,0.24,23.6,62.6
越川優,2014-01,JTサンダーズ,8,23,197,106,6,53.8,50.8,32,22,3,9,100,11,23,34,161,118,0,126,68.8,4.61,0.39,13.8,73.3
越川優,2014-02,JTサンダーズ,8,33,263,119,20,45.2,37.6,40,26,4,17,155,21,29,62,236,152,0,157,65.0,3.61,0.52,18.9,64.4
越川優,2014-03,JTサンダーズ,8,37,280,148,15,52.9,47.5,63,40,5,16,143,13,35,67,213,136,0,177,63.5,4.0,0.43,14.7,63.8
辰巳正敏,2013-12,ジェイテクトSTINGS,17,9,3,3,0,100.0,100.0,0,0,0,1,16,2,5,2,0,0,0,6,,0.33,0.11,7.8,
辰巳正敏,2014-01,ジェイテクトSTINGS,17,6,16,5,2,31.2,18.8,0,0,0,1,13,0,4,1,0,0,0,6,,0.83,0.17,-5.8,
辰巳正敏,2014-02,ジェイテクトSTINGS,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
辰巳正敏,2014-03,ジェイテクトSTINGS,17,4,10,4,1,40.0,30.0,0,0,0,1,14,0,2,4,0,0,0,5,,1.0,0.25,3.6,
近藤茂,2013-12,東レアローズ,4,12,2,1,0,50.0,50.0,0,0,0,6,28,0,2,9,0,0,0,7,,0.08,0.5,6.2,
近藤茂,2014-01,東レアローズ,4,17,7,5,0,71.4,71.4,0,0,0,10,60,2,5,21,1,0,0,17,,0.29,0.59,10.0,0.0
近藤茂,2014-02,東レアローズ,4,36,7,3,1,42.9,28.6,0,0,0,11,98,0,3,32,3,0,0,14,,0.08,0.31,7.4,0.0
近藤茂,2014-03,東レアローズ,4,30,4,3,0,75.0,75.0,0,0,0,13,88,0,4,28,6,0,0,16,,0.1,0.43,6.8,0.0
近裕崇,2013-12,豊田合成トレフェルサ,6,16,40,18,4,45.0,35.0,0,0,0,9,45,0,7,10,0,0,0,27,,1.12,0.56,1.7,
近裕崇,2014-01,豊田合成トレフェルサ,6,23,52,33,2,63.5,59.6,0,0,0,17,96,5,9,27,1,1,0,55,,1.43,0.74,9.9,100.0
近裕崇,2014-02,豊田合成トレフェルサ,6,30,82,52,4,63.4,58.5,1,0,0,12,98,3,9,31,10,5,0,67,0.0,1.73,0.4,8.7,50.0
近裕崇,2014-03,豊田合成トレフェルサ,6,38,121,65,4,53.7,50.4,0,0,0,19,136,3,14,49,2,2,0,87,,1.71,0.5,8.6,100.0
酒井大祐,2013-12,JTサンダーズ,3,17,0,0,0,,,0,0,0,0,0,0,0,0,88,63,0,0,,0.0,0.0,,71.6
酒井大祐,2014-01,JTサンダーズ,3,23,0,0,0,,,0,0,0,0,0,0,0,0,116,85,0,0,,0.0,0.0,,73.3
酒井大祐,2014-02,JTサンダーズ,3,29,0,0,0,,,0,0,0,0,0,0,0,0,128,95,0,0,,0.0,0.0,,74.2
酒井大祐,2014-03,JTサンダーズ,3,37,0,0,0,,,0,0,0,0,0,0,0,0,193,140,0,0,,0.0,0.0,,72.5
重村健太,2013-12,豊田合成トレフェルサ,3,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
重村健太,2014-01,豊田合成トレフェルサ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
重村健太,2014-02,豊田合成トレフェルサ,3,3,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.33,,
重村健太,2014-03,豊田合成トレフェルサ,3,5,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
金丸晃大,2013-12,ジェイテクトSTINGS,2,16,37,17,6,45.9,29.7,0,0,0,3,48,1,3,21,4,1,0,21,,1.06,0.19,11.5,25.0
金丸晃大,2014-01,ジェイテクトSTINGS,2,26,68,31,7,45.6,35.3,0,0,0,7,64,2,1,11,2,0,0,40,,1.19,0.27,7.0,0.0
金丸晃大,2014-02,ジェイテクトSTINGS,2,28,53,23,4,43.4,35.8,0,0,0,10,84,2,2,17,5,2,0,35,,0.82,0.36,6.8,40.0
金丸晃大,2014-03,ジェイテクトSTINGS,2,23,63,28,9,44.4,30.2,0,0,0,15,84,0,4,16,9,7,0,43,,1.22,0.65,3.6,77.8
金子隆行,2013-12,サントリーサンバーズ,8,13,51,16,2,31.4,27.5,3,1,0,0,42,1,7,19,89,50,0,17,33.3,1.23,0.0,9.5,56.2
金子隆行,2014-01,サントリーサンバーズ,8,25,133,52,9,39.1,32.3,3,1,2,6,93,7,16,37,158,102,0,65,33.3,2.08,0.24,13.2,64.6
金子隆行,2014-02,サントリーサンバーズ,8,33,182,76,10,41.8,36.3,14,5,1,10,103,0,21,42,210,146,0,86,35.7,2.3,0.3,5.1,69.5
金子隆行,2014-03,サントリーサンバーズ,8,41,255,101,11,39.6,35.3,19,6,1,14,137,4,21,39,206,132,0,119,31.6,2.46,0.34,6.2,64.1
鈴木寛史,2013-12,サントリーサンバーズ,2,8,21,7,2,33.3,23.8,0,0,0,5,29,2,7,6,1,0,0,14,,0.88,0.62,6.0,0.0
鈴木寛史,2014-02,サントリーサンバーズ,2,18,36,17,1,47.2,44.4,0,0,0,5,40,1,10,5,1,0,0,23,,0.94,0.28,-0.6,0.0
鈴木寛史,2014-03,サントリーサンバーズ,2,35,86,42,4,48.8,44.2,0,0,0,18,102,6,13,25,2,2,0,66,,1.2,0.51,8.8,100.0
鈴木悠二,2013-12,東レアローズ,18,15,54,24,2,44.4,40.7,15,5,2,3,30,0,5,11,33,7,0,27,33.3,1.6,0.2,5.0,21.2
鈴木悠二,2014-01,東レアローズ,18,23,75,25,4,33.3,28.0,9,4,0,6,55,4,8,24,28,19,0,35,44.4,1.09,0.26,14.5,67.9
鈴木悠二,2014-02,東レアローズ,18,23,56,21,4,37.5,30.4,12,3,3,0,34,1,10,10,13,5,0,22,25.0,0.91,0.0,2.9,38.5
鈴木悠二,2014-03,東レアローズ,18,18,59,23,5,39.0,30.5,7,3,0,2,47,3,8,19,24,12,0,28,42.9,1.28,0.11,12.2,50.0
鈴木頌卓,2013-12,FC東京,21,7,17,8,2,47.1,35.3,0,0,0,2,25,0,4,8,3,1,0,10,,1.14,0.29,4.0,33.3
鈴木頌卓,2014-01,FC東京,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木頌卓,2014-03,FC東京,21,27,52,25,5,48.1,38.5,0,0,0,15,108,6,16,36,7,1,0,46,,0.93,0.56,10.2,14.3
阿部篤史,2014-01,FC東京,12,15,75,34,6,45.3,37.3,32,8,4,2,24,1,6,8,3,1,0,37,25.0,2.27,0.13,6.2,33.3
阿部篤史,2014-02,FC東京,12,6,25,9,2,36.0,28.0,2,1,0,0,3,0,1,0,0,0,0,9,50.0,1.5,0.0,-8.3,
阿部篤史,2014-03,FC東京,12,12,52,19,5,36.5,26.9,23,6,2,2,23,1,2,10,0,0,0,22,26.1,1.58,0.17,13.0,
阿部純也,2013-12,ジェイテクトSTINGS,3,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
阿部純也,2014-01,ジェイテクトSTINGS,3,4,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
阿部純也,2014-02,ジェイテクトSTINGS,3,4,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,0,,0.0,0.0,0.0,
阿部純也,2014-03,ジェイテクトSTINGS,3,3,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,0,,0.0,0.0,0.0,
阿部裕太,2013-12,サントリーサンバーズ,9,13,1,1,0,100.0,100.0,0,0,0,5,12,0,0,3,0,0,0,6,,0.08,0.38,6.2,
阿部裕太,2014-01,サントリーサンバーズ,9,24,7,5,0,71.4,71.4,0,0,0,15,52,0,3,10,2,0,0,20,,0.21,0.62,3.4,0.0
阿部裕太,2014-02,サントリーサンバーズ,9,10,16,10,0,62.5,62.5,0,0,0,6,23,0,3,4,0,0,0,16,,1.0,0.6,1.1,
阿部裕太,2014-03,サントリーサンバーズ,9,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高松卓矢,2013-12,豊田合成トレフェルサ,4,16,155,64,12,41.3,33.5,36,19,3,0,70,8,11,31,50,27,0,72,52.8,4.0,0.0,18.6,54.0
高松卓矢,2014-01,豊田合成トレフェルサ,4,23,227,112,12,49.3,44.1,47,23,2,2,94,10,16,33,90,46,0,124,48.9,4.87,0.09,15.2,51.1
高松卓矢,2014-02,豊田合成トレフェルサ,4,30,326,146,20,44.8,38.7,53,23,5,10,130,15,24,43,85,29,0,171,43.4,4.87,0.33,15.2,34.1
高松卓矢,2014-03,豊田合成トレフェルサ,4,33,318,121,25,38.1,30.2,61,27,4,10,137,4,28,68,121,53,0,135,44.3,3.67,0.3,10.2,43.8
高橋和人,2013-12,ジェイテクトSTINGS,7,16,83,29,9,34.9,24.1,9,5,1,7,68,7,11,26,141,88,0,43,55.6,1.81,0.44,15.8,62.4
高橋和人,2014-01,ジェイテクトSTINGS,7,26,128,50,13,39.1,28.9,13,6,2,10,111,9,18,45,176,120,0,69,46.2,1.92,0.38,14.2,68.2
高橋和人,2014-02,ジェイテクトSTINGS,7,30,175,83,13,47.4,40.0,19,9,1,9,127,19,24,47,247,142,0,111,47.4,2.77,0.3,19.5,57.5
高橋和人,2014-03,ジェイテクトSTINGS,7,33,211,95,14,45.0,38.4,20,10,1,16,121,9,32,42,194,114,0,120,50.0,2.88,0.48,9.5,58.8
高橋慎治,2013-12,ジェイテクトSTINGS,6,14,2,1,0,50.0,50.0,0,0,0,1,48,3,2,18,1,0,0,5,,0.07,0.07,14.6,0.0
高橋慎治,2014-01,ジェイテクトSTINGS,6,24,1,0,0,0.0,0.0,0,0,0,8,77,3,9,21,2,0,0,11,,0.0,0.33,7.8,0.0
高橋慎治,2014-02,ジェイテクトSTINGS,6,21,5,3,0,60.0,60.0,0,0,0,4,78,3,6,31,1,0,0,10,,0.14,0.19,11.9,0.0
高橋慎治,2014-03,ジェイテクトSTINGS,6,29,7,4,0,57.1,57.1,0,0,0,4,89,2,18,36,3,0,0,10,,0.14,0.14,7.3,0.0
高橋賢,2013-12,サントリーサンバーズ,3,3,0,0,0,,,0,0,0,0,0,0,0,0,14,6,0,0,,0.0,0.0,,42.9
高橋賢,2014-01,サントリーサンバーズ,3,3,0,0,0,,,0,0,0,0,0,0,0,0,10,5,0,0,,0.0,0.0,,50.0
高橋賢,2014-02,サントリーサンバーズ,3,13,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,,0.0,0.0,,75.0
高橋賢,2014-03,サントリーサンバーズ,3,10,0,0,0,,,0,0,0,0,0,0,0,0,51,33,0,0,,0.0,0.0,,64.7
高橋駿,2013-12,FC東京,16,16,6,5,0,83.3,83.3,0,0,0,3,56,0,0,16,2,0,0,8,,0.31,0.19,7.1,0.0
高橋駿,2014-01,FC東京,16,11,7,3,0,42.9,42.9,0,0,0,3,29,0,1,5,0,0,0,6,,0.27,0.27,3.4,
高橋駿,2014-02,FC東京,16,28,14,6,1,42.9,35.7,0,0,0,2,78,0,2,8,5,1,0,8,,0.21,0.07,1.9,20.0
高橋駿,2014-03,FC東京,16,18,3,2,0,66.7,66.7,0,0,0,4,39,0,1,9,2,0,0,6,,0.11,0.22,5.1,0.0
鶴田大樹,2013-12,サントリーサンバーズ,11,6,13,5,1,38.5,30.8,1,0,0,0,12,1,3,5,25,19,0,6,0.0,0.83,0.0,12.5,76.0
鶴田大樹,2014-02,サントリーサンバーズ,11,3,0,0,0,,,0,0,0,0,4,1,1,0,0,0,0,1,,0.0,0.0,18.8,
鶴田大樹,2014-03,サントリーサンバーズ,11,6,0,0,0,,,0,0,0,0,4,0,3,1,3,1,0,0,,0.0,0.0,-12.5,33.3
黒木康太郎,2013-12,東レアローズ,19,16,38,24,3,63.2,55.3,0,0,0,3,57,2,13,13,3,2,0,29,,1.5,0.19,3.5,66.7
黒木康太郎,2014-01,東レアローズ,19,12,31,18,2,58.1,51.6,0,0,0,7,44,1,13,11,1,0,0,26,,1.5,0.58,1.1,0.0
黒木康太郎,2014-02,東レアローズ,19,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
黒木康太郎,2014-03,東レアローズ,19,2,0,0,0,,,0,0,0,0,2,0,2,0,0,0,0,0,,0.0,0.0,-25.0,
黒澤雄介,2014-02,豊田合成トレフェルサ,15,6,0,0,0,,,0,0,0,0,8,0,3,5,0,0,0,0,,0.0,0.0,6.2,
黒澤雄介,2014-03,豊田合成トレフェルサ,15,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
